track,frame_idx,instance.score,Thorax.x,Thorax.y,Thorax.score
female,0,0.9712076783180237,592.9895629882812,725.2342529296875,0.9386610984802246
male,0,1.012840747833252,850.2395629882812,388.58709716796875,0.9399471879005432
female,2,0.9439118504524231,618.8712768554688,729.8643188476562,0.9412569999694824
male,2,0.9519119262695312,832.6043090820312,388.0898742675781,0.9396571516990662
female,3,0.944054365158081,618.8734741210938,729.8650512695312,0.9413034319877625
male,3,0.9524161219596863,832.6054077148438,388.0855712890625,0.9396467208862305
female,4,0.9272139072418213,645.134033203125,729.9489135742188,0.9409849643707275
male,4,1.011441946029663,813.390869140625,385.27423095703125,0.9373899102210999
female,5,0.9151768088340759,674.21630859375,725.447509765625,0.9402766823768616
male,5,1.0268696546554565,794.98046875,381.0185241699219,0.937344491481781
female,6,0.9150063991546631,674.2055053710938,725.4423828125,0.9403032064437866
male,6,1.0259970426559448,794.9722290039062,381.0172119140625,0.9373487830162048
female,7,0.9045508503913879,704.1062622070312,718.3491821289062,0.94145268201828
male,7,1.0025662183761597,777.583740234375,369.58331298828125,0.9369391202926636
female,8,0.8955376744270325,736.5104370117188,714.3497314453125,0.9405753016471863
male,8,1.0196435451507568,762.6552124023438,352.3977966308594,0.9385728240013123
female,9,0.8955322504043579,736.5089721679688,714.3529663085938,0.9405208826065063
male,9,1.0203758478164673,762.6536254882812,352.3968200683594,0.9385295510292053
female,10,0.9290170073509216,769.1995849609375,710.980712890625,0.9412692189216614
male,10,1.0052393674850464,750.638427734375,337.0287780761719,0.9385247230529785
female,11,0.9304208159446716,769.1746215820312,710.9769897460938,0.9412273168563843
male,11,1.0064927339553833,750.6328735351562,337.04150390625,0.9378477334976196
female,12,0.9266892671585083,799.4886474609375,707.2836303710938,0.9405096769332886
male,12,1.0252764225006104,736.6049194335938,322.5147399902344,0.9363316297531128
female,13,0.8790721893310547,828.8566284179688,696.8372192382812,0.9411571025848389
male,13,0.9924606084823608,722.5564575195312,312.3115234375,0.9363383054733276
female,14,0.8793761134147644,828.853759765625,696.8380126953125,0.9411141872406006
male,14,0.9928356409072876,722.5343017578125,312.3248291015625,0.9361087083816528
female,15,0.7698559761047363,853.4025268554688,681.760009765625,0.9439935088157654
male,15,0.9740055203437805,710.5053100585938,304.7252197265625,0.9375959634780884
female,16,0.8614689707756042,868.883056640625,659.3087768554688,0.9443290829658508
male,16,1.056489109992981,692.4465942382812,297.0113220214844,0.9377427101135254
female,17,0.8618413209915161,868.8810424804688,659.3092651367188,0.9443867802619934
male,17,1.056261420249939,692.4708862304688,297.012451171875,0.9381407499313354
female,18,0.8881761431694031,883.0169067382812,633.5748901367188,0.9403077960014343
male,18,1.0039112567901611,670.2879028320312,292.6011047363281,0.9385634660720825
female,19,0.889421820640564,882.9833984375,633.5927124023438,0.9405571222305298
male,19,1.0031042098999023,670.2750854492188,292.597412109375,0.9384278655052185
female,20,0.9127123355865479,893.8801879882812,608.595703125,0.9416894316673279
male,20,0.9837266206741333,644.6868896484375,292.5560607910156,0.9393890500068665
female,21,0.9130692481994629,893.8765869140625,608.5982055664062,0.9416645169258118
male,21,0.9846975803375244,644.6888427734375,292.5541076660156,0.939436674118042
female,22,0.9137448668479919,901.0645751953125,585.96875,0.9399462342262268
male,22,0.9587173461914062,618.649169921875,292.69927978515625,0.9384119510650635
female,23,0.9352894425392151,901.8425903320312,561.3810424804688,0.9409953355789185
male,23,0.9897565841674805,593.3341064453125,286.4250793457031,0.9376129508018494
female,24,0.9882789850234985,901.3162231445312,542.6155395507812,0.9400589466094971
male,24,1.0112783908843994,568.5040893554688,281.8113098144531,0.9388046860694885
female,25,0.988115668296814,901.3162231445312,542.614990234375,0.9400726556777954
male,25,1.0112650394439697,568.5037231445312,281.8117980957031,0.9388046860694885
female,26,0.988115668296814,901.3162231445312,542.614990234375,0.9400726556777954
male,26,1.0113168954849243,568.50341796875,281.81170654296875,0.9388095140457153
female,27,0.9408929347991943,898.6174926757812,528.3690185546875,0.9390429854393005
male,27,0.9617242217063904,546.609619140625,275.6420593261719,0.9371262788772583
female,28,0.8948801755905151,901.6234130859375,520.564208984375,0.9387438893318176
male,28,1.0196651220321655,528.314697265625,271.4950866699219,0.9377062916755676
female,29,0.8970162868499756,901.6353759765625,520.5338134765625,0.9386921525001526
male,29,1.018839716911316,528.3181762695312,271.497314453125,0.9376721978187561
female,30,0.9053470492362976,909.3394165039062,517.1445922851562,0.9377967119216919
male,30,1.0114715099334717,512.6288452148438,267.3510437011719,0.9377970099449158
female,31,0.9104045033454895,909.3299560546875,517.1331176757812,0.9374916553497314
male,31,1.0116742849349976,512.6360473632812,267.3636474609375,0.937981903553009
female,32,0.9090413451194763,923.5922241210938,517.5052490234375,0.9384875297546387
