frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_051_08_19_21_ Set 2_ Cage B_ 3_Mated_sub2_390_406_analysis,"(np.float64(871.8568115234375), np.float64(793.3187255859375))","(np.float64(940.2472534179688), np.float64(834.7254028320312))","(np.float64(869.7085571289062), np.float64(809.2650756835938))","(np.float64(939.8705444335938), np.float64(848.9049072265625))","(np.float64(873.8284301757812), np.float64(829.4119873046875))","(np.float64(928.3623657226562), np.float64(867.0399169921875))","(np.float64(885.78369140625), np.float64(853.1206665039062))","(np.float64(915.9847412109375), np.float64(884.7782592773438))","(np.float64(904.0804443359375), np.float64(871.22705078125))","(np.float64(903.9441528320312), np.float64(906.701904296875))"
1,1,labels_v001_051_08_19_21_ Set 2_ Cage B_ 3_Mated_sub2_390_406_analysis,"(np.float64(874.668212890625), np.float64(792.4663696289062))","(np.float64(943.1383666992188), np.float64(837.634521484375))","(np.float64(870.9644775390625), np.float64(808.3987426757812))","(np.float64(941.1727905273438), np.float64(851.85400390625))","(np.float64(876.5833129882812), np.float64(828.5570678710938))","(np.float64(931.1087646484375), np.float64(870.0588989257812))","(np.float64(888.79638671875), np.float64(852.3295288085938))","(np.float64(917.0656127929688), np.float64(887.8275146484375))","(np.float64(907.0193481445312), np.float64(870.3756103515625))","(np.float64(905.3779296875), np.float64(907.7953491210938))"
2,1,labels_v001_051_08_19_21_ Set 2_ Cage B_ 3_Mated_sub2_390_406_analysis,"(np.float64(874.3692016601562), np.float64(792.0667114257812))","(np.float64(943.0892333984375), np.float64(836.306884765625))","(np.float64(870.7001342773438), np.float64(807.9921264648438))","(np.float64(941.1375122070312), np.float64(851.967529296875))","(np.float64(876.3345947265625), np.float64(828.1536865234375))","(np.float64(931.1295776367188), np.float64(870.207275390625))","(np.float64(888.5062255859375), np.float64(851.9259643554688))","(np.float64(917.0880126953125), np.float64(888.0250854492188))","(np.float64(906.682861328125), np.float64(869.98046875))","(np.float64(905.3944091796875), np.float64(908.0811157226562))"
3,1,labels_v001_051_08_19_21_ Set 2_ Cage B_ 3_Mated_sub2_390_406_analysis,"(np.float64(871.4860229492188), np.float64(792.1505126953125))","(np.float64(940.4046020507812), np.float64(838.6826782226562))","(np.float64(869.2806396484375), np.float64(808.057861328125))","(np.float64(938.6621704101562), np.float64(852.9231567382812))","(np.float64(873.4899291992188), np.float64(828.23828125))","(np.float64(928.6981201171875), np.float64(870.9373779296875))","(np.float64(885.4340209960938), np.float64(851.9534301757812))","(np.float64(916.2617797851562), np.float64(888.6405029296875))","(np.float64(903.73291015625), np.float64(870.2529296875))","(np.float64(904.2212524414062), np.float64(910.5729370117188))"
4,1,labels_v001_051_08_19_21_ Set 2_ Cage B_ 3_Mated_sub2_390_406_analysis,"(np.float64(871.5104370117188), np.float64(791.7777709960938))","(np.float64(940.8179321289062), np.float64(840.2057495117188))","(np.float64(869.3876953125), np.float64(806.1525268554688))","(np.float64(939.0155029296875), np.float64(855.8743286132812))","(np.float64(873.5059204101562), np.float64(827.864990234375))","(np.float64(930.5696411132812), np.float64(874.0684814453125))","(np.float64(885.3131103515625), np.float64(849.8272705078125))","(np.float64(916.5128173828125), np.float64(891.9085083007812))","(np.float64(905.3182373046875), np.float64(870.2564697265625))","(np.float64(904.7040405273438), np.float64(911.92822265625))"
5,1,labels_v001_051_08_19_21_ Set 2_ Cage B_ 3_Mated_sub2_390_406_analysis,"(np.float64(873.7075805664062), np.float64(791.8206787109375))","(np.float64(941.578369140625), np.float64(842.296875))","(np.float64(869.9592895507812), np.float64(807.712158203125))","(np.float64(941.1949462890625), np.float64(856.4959106445312))","(np.float64(875.665771484375), np.float64(827.9164428710938))","(np.float64(931.2897338867188), np.float64(874.706298828125))","(np.float64(887.7590942382812), np.float64(851.62255859375))","(np.float64(917.2220458984375), np.float64(892.5065307617188))","(np.float64(906.1434936523438), np.float64(871.5862426757812))","(np.float64(907.13623046875), np.float64(912.36572265625))"
6,1,labels_v001_051_08_19_21_ Set 2_ Cage B_ 3_Mated_sub2_390_406_analysis,"(np.float64(873.4427490234375), np.float64(791.2254638671875))","(np.float64(942.2520141601562), np.float64(846.0322875976562))","(np.float64(869.76806640625), np.float64(807.1437377929688))","(np.float64(941.9996337890625), np.float64(860.1829833984375))","(np.float64(875.4547729492188), np.float64(827.22216796875))","(np.float64(932.1109008789062), np.float64(878.3600463867188))","(np.float64(887.5092163085938), np.float64(849.205078125))","(np.float64(919.8838500976562), np.float64(896.1394653320312))","(np.float64(905.8255615234375), np.float64(871.434814453125))","(np.float64(908.1112670898438), np.float64(914.1707763671875))"
7,1,labels_v001_051_08_19_21_ Set 2_ Cage B_ 3_Mated_sub2_390_406_analysis,"(np.float64(871.1248168945312), np.float64(791.5863037109375))","(np.float64(940.9828491210938), np.float64(850.0487670898438))","(np.float64(868.91064453125), np.float64(807.4661254882812))","(np.float64(939.4102783203125), np.float64(864.2040405273438))","(np.float64(873.1430053710938), np.float64(827.5346069335938))","(np.float64(929.20703125), np.float64(882.1434326171875))","(np.float64(884.8770751953125), np.float64(849.6024169921875))","(np.float64(916.9462280273438), np.float64(899.8785400390625))","(np.float64(903.28564453125), np.float64(871.86572265625))","(np.float64(906.9476928710938), np.float64(916.1743774414062))"
8,1,labels_v001_051_08_19_21_ Set 2_ Cage B_ 3_Mated_sub2_390_406_analysis,"(np.float64(873.3021240234375), np.float64(790.5554809570312))","(np.float64(937.0196533203125), np.float64(855.0555419921875))","(np.float64(869.6956787109375), np.float64(806.5302734375))","(np.float64(936.9326171875), np.float64(868.9085083007812))","(np.float64(873.7911376953125), np.float64(826.431640625))","(np.float64(926.7714233398438), np.float64(885.0352783203125))","(np.float64(885.3950805664062), np.float64(848.3770751953125))","(np.float64(912.7432861328125), np.float64(900.9216918945312))","(np.float64(905.6006469726562), np.float64(870.7108764648438))","(np.float64(902.7883911132812), np.float64(916.9878540039062))"
9,1,labels_v001_051_08_19_21_ Set 2_ Cage B_ 3_Mated_sub2_390_406_analysis,"(np.float64(873.797119140625), np.float64(790.2210693359375))","(np.float64(929.1683959960938), np.float64(865.160400390625))","(np.float64(871.582275390625), np.float64(806.1486206054688))","(np.float64(929.0011596679688), np.float64(877.4442138671875))","(np.float64(875.5717163085938), np.float64(825.9756469726562))","(np.float64(915.1580810546875), np.float64(891.1243896484375))","(np.float64(885.610107421875), np.float64(847.8287963867188))","(np.float64(898.91259765625), np.float64(904.947021484375))","(np.float64(905.521742078993), np.float64(870.4913940429688))","(np.float64(885.3138427734375), np.float64(917.4122924804688))"
