frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.7605590820312), np.float64(976.2565307617188))","(np.float64(1026.2080078125), np.float64(1083.080810546875))","(np.float64(953.6107788085938), np.float64(988.3859252929688))","(np.float64(1016.2578125), np.float64(1095.081298828125))","(np.float64(949.673583984375), np.float64(1010.2933349609375))","(np.float64(1000.1854248046875), np.float64(1110.900390625))","(np.float64(955.595947265625), np.float64(1036.2506103515625))","(np.float64(980.2020874023438), np.float64(1124.700927734375))","(np.float64(967.7747192382812), np.float64(1068.6162109375))","(np.float64(952.1353759765625), np.float64(1140.9228515625))"
1,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.751708984375), np.float64(976.2517700195312))","(np.float64(1026.175537109375), np.float64(1083.0074462890625))","(np.float64(953.6083374023438), np.float64(988.3762817382812))","(np.float64(1016.2297973632812), np.float64(1094.9755859375))","(np.float64(949.6473388671875), np.float64(1010.2877807617188))","(np.float64(1000.165283203125), np.float64(1110.8336181640625))","(np.float64(955.5903930664062), np.float64(1036.2481689453125))","(np.float64(980.151611328125), np.float64(1124.6119384765625))","(np.float64(967.7709350585938), np.float64(1068.617431640625))","(np.float64(952.1292114257812), np.float64(1140.8018798828125))"
2,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.7575073242188), np.float64(976.2904663085938))","(np.float64(1026.27099609375), np.float64(1083.1241455078125))","(np.float64(953.4969482421875), np.float64(988.3949584960938))","(np.float64(1016.3238525390625), np.float64(1095.10498046875))","(np.float64(947.8729858398438), np.float64(1010.2919311523438))","(np.float64(1000.2708740234375), np.float64(1110.9560546875))","(np.float64(953.6167602539062), np.float64(1036.2418212890625))","(np.float64(980.2802124023438), np.float64(1124.7630615234375))","(np.float64(967.7908935546875), np.float64(1068.5419921875))","(np.float64(952.232177734375), np.float64(1140.9432373046875))"
3,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.705322265625), np.float64(976.298828125))","(np.float64(1026.285888671875), np.float64(1083.0784912109375))","(np.float64(953.4581298828125), np.float64(988.400634765625))","(np.float64(1016.3412475585938), np.float64(1095.0450439453125))","(np.float64(947.8119506835938), np.float64(1010.3253173828125))","(np.float64(1000.2763061523438), np.float64(1110.903076171875))","(np.float64(953.578125), np.float64(1036.2578125))","(np.float64(980.2774658203125), np.float64(1124.70068359375))","(np.float64(967.7675170898438), np.float64(1068.544189453125))","(np.float64(952.231201171875), np.float64(1140.91650390625))"
4,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.6798095703125), np.float64(976.3005981445312))","(np.float64(1026.4019775390625), np.float64(1083.1038818359375))","(np.float64(953.4492797851562), np.float64(988.4011840820312))","(np.float64(1016.4498291015625), np.float64(1095.0604248046875))","(np.float64(947.8045043945312), np.float64(1010.3273315429688))","(np.float64(1000.3880004882812), np.float64(1110.92919921875))","(np.float64(953.5496215820312), np.float64(1036.272705078125))","(np.float64(980.3947143554688), np.float64(1124.73291015625))","(np.float64(967.7550659179688), np.float64(1068.5518798828125))","(np.float64(952.3338623046875), np.float64(1140.96044921875))"
5,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.687744140625), np.float64(976.2662963867188))","(np.float64(1026.41845703125), np.float64(1083.129638671875))","(np.float64(953.4443969726562), np.float64(988.35546875))","(np.float64(1016.470947265625), np.float64(1095.091796875))","(np.float64(947.803955078125), np.float64(1010.2930297851562))","(np.float64(1000.412841796875), np.float64(1110.96337890625))","(np.float64(953.54345703125), np.float64(1036.2379150390625))","(np.float64(980.4241943359375), np.float64(1124.7830810546875))","(np.float64(967.7738037109375), np.float64(1068.5101318359375))","(np.float64(952.4928588867188), np.float64(1141.0303955078125))"
6,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.7036743164062), np.float64(976.262451171875))","(np.float64(1026.4166259765625), np.float64(1083.1634521484375))","(np.float64(953.4588623046875), np.float64(988.33935546875))","(np.float64(1016.4765625), np.float64(1095.1348876953125))","(np.float64(947.8218994140625), np.float64(1010.2950439453125))","(np.float64(1000.4190063476562), np.float64(1110.9986572265625))","(np.float64(953.5634155273438), np.float64(1036.2353515625))","(np.float64(980.4293823242188), np.float64(1124.8262939453125))","(np.float64(967.8134155273438), np.float64(1068.496337890625))","(np.float64(952.5113525390625), np.float64(1141.0516357421875))"
7,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.70849609375), np.float64(976.3212890625))","(np.float64(1026.4869384765625), np.float64(1083.2940673828125))","(np.float64(953.4490966796875), np.float64(988.3896484375))","(np.float64(1016.527587890625), np.float64(1095.263671875))","(np.float64(947.8176879882812), np.float64(1010.3477172851562))","(np.float64(1000.4781494140625), np.float64(1111.1639404296875))","(np.float64(953.5535888671875), np.float64(1036.2928466796875))","(np.float64(980.475830078125), np.float64(1124.98583984375))","(np.float64(967.8170776367188), np.float64(1068.565673828125))","(np.float64(952.58203125), np.float64(1141.2794189453125))"
8,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.7210693359375), np.float64(976.2556762695312))","(np.float64(1026.3953857421875), np.float64(1083.0648193359375))","(np.float64(953.467041015625), np.float64(988.3142700195312))","(np.float64(1016.4859008789062), np.float64(1095.0675048828125))","(np.float64(947.84130859375), np.float64(1010.2879638671875))","(np.float64(1000.4019775390625), np.float64(1110.9185791015625))","(np.float64(953.5806274414062), np.float64(1036.2293701171875))","(np.float64(980.3995971679688), np.float64(1124.7093505859375))","(np.float64(967.8829956054688), np.float64(1068.47705078125))","(np.float64(952.4385986328125), np.float64(1140.93017578125))"
9,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.6717529296875), np.float64(976.2313842773438))","(np.float64(1026.4571533203125), np.float64(1083.139892578125))","(np.float64(953.4201049804688), np.float64(988.3018798828125))","(np.float64(1016.5494384765625), np.float64(1095.1470947265625))","(np.float64(947.7913818359375), np.float64(1010.2529907226562))","(np.float64(1000.4683227539062), np.float64(1111.009033203125))","(np.float64(953.518798828125), np.float64(1036.2034912109375))","(np.float64(980.4780883789062), np.float64(1124.809814453125))","(np.float64(967.7935180664062), np.float64(1068.504638671875))","(np.float64(952.5839233398438), np.float64(1141.0517578125))"
10,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.6755981445312), np.float64(976.4431762695312))","(np.float64(1026.5599365234375), np.float64(1083.274658203125))","(np.float64(953.3966674804688), np.float64(988.5079345703125))","(np.float64(1016.6446533203125), np.float64(1095.2738037109375))","(np.float64(947.7894897460938), np.float64(1010.448486328125))","(np.float64(1000.5658569335938), np.float64(1111.1343994140625))","(np.float64(953.5165405273438), np.float64(1036.4110107421875))","(np.float64(980.5729370117188), np.float64(1124.92431640625))","(np.float64(967.7440795898438), np.float64(1068.70068359375))","(np.float64(952.6974487304688), np.float64(1141.193603515625))"
11,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.6411743164062), np.float64(976.2867431640625))","(np.float64(1026.5535888671875), np.float64(1083.193603515625))","(np.float64(953.3739624023438), np.float64(988.3660278320312))","(np.float64(1016.6478881835938), np.float64(1095.210205078125))","(np.float64(947.7689208984375), np.float64(1010.2774658203125))","(np.float64(1000.5645141601562), np.float64(1111.062744140625))","(np.float64(953.4803466796875), np.float64(1036.2578125))","(np.float64(980.5809936523438), np.float64(1124.8699951171875))","(np.float64(967.6823120117188), np.float64(1068.4903564453125))","(np.float64(952.6805419921875), np.float64(1141.063232421875))"
12,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.6412963867188), np.float64(976.3297119140625))","(np.float64(1026.5645751953125), np.float64(1083.2119140625))","(np.float64(953.3592529296875), np.float64(988.39306640625))","(np.float64(1016.65283203125), np.float64(1095.2333984375))","(np.float64(949.2757568359375), np.float64(1010.2785034179688))","(np.float64(1000.5831298828125), np.float64(1111.1138916015625))","(np.float64(953.45361328125), np.float64(1036.2896728515625))","(np.float64(980.5953369140625), np.float64(1124.903076171875))","(np.float64(967.6026611328125), np.float64(1068.564453125))","(np.float64(952.71826171875), np.float64(1141.1727294921875))"
13,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.6365356445312), np.float64(976.3455810546875))","(np.float64(1026.8223876953125), np.float64(1083.248779296875))","(np.float64(953.364013671875), np.float64(988.4107055664062))","(np.float64(1016.9110717773438), np.float64(1095.2435302734375))","(np.float64(947.758056640625), np.float64(1010.339111328125))","(np.float64(1000.8336791992188), np.float64(1111.12646484375))","(np.float64(953.4749755859375), np.float64(1036.310791015625))","(np.float64(980.8297119140625), np.float64(1124.9227294921875))","(np.float64(967.581787109375), np.float64(1068.5780029296875))","(np.float64(952.9851684570312), np.float64(1141.213134765625))"
14,1,labels_v001_151_09_07_21_ Cage 4_ 3_Mated_sub0_243_258_analysis,"(np.float64(961.6133422851562), np.float64(976.283935546875))","(np.float64(1026.958251953125), np.float64(1083.2745361328125))","(np.float64(953.3477783203125), np.float64(988.3624877929688))","(np.float64(1017.0632934570312), np.float64(1095.28125))","(np.float64(947.732177734375), np.float64(1010.2836303710938))","(np.float64(1001.0059814453125), np.float64(1111.2093505859375))","(np.float64(953.4536743164062), np.float64(1036.2523193359375))","(np.float64(980.978759765625), np.float64(1125.0111083984375))","(np.float64(967.5252075195312), np.float64(1068.52978515625))","(np.float64(953.2417602539062), np.float64(1141.279052734375))"
