frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,2,labels_v001_030_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub0_165_178_succesful_analysis,"(1077.2747802734375, 803.45849609375)","(1143.1578369140625, 831.4168701171875)","(1069.5640869140625, 815.4842529296875)","(1154.5550537109375, 835.8382568359375)","(1065.4168701171875, 837.6780395507812)","(1166.861328125, 849.5043334960938)","(1073.232666015625, 863.5745849609375)","(1180.745361328125, 869.380859375)","(1085.4365234375, 885.5438232421875)","(1188.8914794921875, 879.5396728515625)"
1,2,labels_v001_030_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub0_165_178_succesful_analysis,"(1081.4432373046875, 800.408447265625)","(1140.0607299804688, 828.4717407226562)","(1073.6611328125, 812.645263671875)","(1165.4932861328125, 830.59228515625)","(1069.6004638671875, 834.6578979492188)","(1177.61572265625, 842.4927978515625)","(1077.3956298828125, 860.4496459960938)","(1191.3187255859375, 864.1278686523438)","(1089.46728515625, 882.6688232421875)","(1197.35009765625, 874.1041259765625)"
2,2,labels_v001_030_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub0_165_178_succesful_analysis,"(1061.6595458984375, 796.60595703125)","(1136.963623046875, 825.526611328125)","(1055.34765625, 808.9257202148438)","(1146.58935546875, 829.707275390625)","(1049.5650634765625, 830.7620239257812)","(1157.02197265625, 841.85595703125)","(1055.449462890625, 856.6121215820312)","(1168.755126953125, 863.485107421875)","(1065.4866943359375, 878.8697509765625)","(1173.10888671875, 871.7317504882812)"
3,2,labels_v001_030_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub0_165_178_succesful_analysis,"(1052.04736328125, 797.7401123046875)","(1137.9035237630208, 828.1303100585938)","(1044.07666015625, 809.7801513671875)","(1147.6314697265625, 832.9137573242188)","(1038.1806640625, 831.7852172851562)","(1134.1866455078125, 843.70361328125)","(1044.0166015625, 857.8064575195312)","(1116.1317138671875, 829.1668090820312)","(1052.02392578125, 881.77685546875)","(1088.2218017578125, 819.3654174804688)"
4,2,labels_v001_030_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub0_165_178_succesful_analysis,"(1058.0625, 799.9905395507812)","(1138.8434244791667, 830.7340087890625)","(1051.7021484375, 812.0697631835938)","(1148.673583984375, 836.1202392578125)","(1045.854248046875, 834.115966796875)","(1140.4154052734375, 851.090087890625)","(1051.6485595703125, 860.0767822265625)","(1124.062255859375, 835.0812377929688)","(1060.0653076171875, 882.36865234375)","(1096.1209716796875, 821.2937622070312)"
5,2,labels_v001_030_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub0_165_178_succesful_analysis,"(1075.672607421875, 801.171142578125)","(1139.7833251953125, 833.3377075195312)","(1067.910400390625, 813.1978149414062)","(1149.7156982421875, 839.3267211914062)","(1063.8525390625, 835.3834228515625)","(1163.198974609375, 853.2951049804688)","(1071.60302734375, 861.2267456054688)","(1175.2939453125, 874.997314453125)","(1081.7022705078125, 885.1781005859375)","(1181.4964599609375, 882.9722900390625)"
6,2,labels_v001_030_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub0_165_178_succesful_analysis,"(1067.29150390625, 797.7335205078125)","(1139.4663559271364, 833.29931640625)","(1060.9722900390625, 809.8972778320312)","(1141.185546875, 836.8903198242188)","(1055.201416015625, 831.9092407226562)","(1153.24755859375, 850.8439331054688)","(1061.0010986328125, 857.7715454101562)","(1165.1312255859375, 872.5307006835938)","(1071.31201171875, 881.685791015625)","(1171.449951171875, 880.4796142578125)"
7,2,labels_v001_030_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub0_165_178_succesful_analysis,"(1060.0115966796875, 797.1729125976562)","(1139.1493866589606, 833.2609252929688)","(1052.1397705078125, 809.394287109375)","(1140.7501017252605, 837.0256512959799)","(1046.2821044921875, 831.3519287109375)","(1142.440673828125, 852.3186645507812)","(1052.0360107421875, 857.207763671875)","(1124.3709716796875, 836.4075927734375)","(1062.0079345703125, 881.2884521484375)","(1090.7979736328125, 826.286865234375)"
8,2,labels_v001_030_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub0_165_178_succesful_analysis,"(1057.58740234375, 799.6130981445312)","(1138.8324173907845, 833.2225341796875)","(1049.7703857421875, 811.7431640625)","(1140.3146565755208, 837.1609827677408)","(1043.80419921875, 833.7800903320312)","(1137.0953369140625, 853.0332641601562)","(1049.4107666015625, 859.6546020507812)","(1120.87939453125, 836.7760009765625)","(1059.4273681640625, 883.5814208984375)","(1097.0670166015625, 822.589599609375)"
9,2,labels_v001_030_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub0_165_178_succesful_analysis,"(1070.9566650390625, 801.786376953125)","(1138.5154481226084, 833.1841430664062)","(1063.3067626953125, 813.8497314453125)","(1139.8792114257812, 837.296314239502)","(1059.0693359375, 836.021240234375)","(1151.6455078125, 852.1763305664062)","(1064.99560546875, 861.8342895507812)","(1133.409423828125, 836.2634887695312)","(1075.3375244140625, 884.1636352539062)","(1113.7415771484375, 824.2456665039062)"
