frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,3,labels_v001_034_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub1_98_105_attempted_analysis,"(np.float64(1099.8104248046875), np.float64(876.0939331054688))","(np.float64(1158.6309814453125), np.float64(941.0122680664062))","(np.float64(1091.4151611328125), np.float64(888.0571899414062))","(np.float64(1156.615478515625), np.float64(955.0792846679688))","(np.float64(1083.6575927734375), np.float64(908.4202270507812))","(np.float64(1148.4466552734375), np.float64(975.0225219726562))","(np.float64(1083.4542236328125), np.float64(936.1373291015625))","(np.float64(1140.6375732421875), np.float64(996.74755859375))","(np.float64(1087.3858642578125), np.float64(968.2928466796875))","(np.float64(1138.95947265625), np.float64(1026.7237548828125))"
1,3,labels_v001_034_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub1_98_105_attempted_analysis,"(np.float64(1089.350341796875), np.float64(880.0765380859375))","(np.float64(1148.319091796875), np.float64(945.4111328125))","(np.float64(1079.293212890625), np.float64(892.0693969726562))","(np.float64(1144.55224609375), np.float64(959.4044189453125))","(np.float64(1071.4339599609375), np.float64(912.2963256835938))","(np.float64(1136.3438720703125), np.float64(979.4376220703125))","(np.float64(1071.123779296875), np.float64(940.128173828125))","(np.float64(1128.333251953125), np.float64(1001.1799926757812))","(np.float64(1071.3193359375), np.float64(972.3031005859375))","(np.float64(1126.5875244140625), np.float64(1029.4261474609375))"
2,3,labels_v001_034_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub1_98_105_attempted_analysis,"(np.float64(1097.4168701171875), np.float64(876.7411499023438))","(np.float64(1161.3248291015625), np.float64(932.9253540039062))","(np.float64(1087.389892578125), np.float64(888.7509765625))","(np.float64(1159.5628662109375), np.float64(948.5955200195312))","(np.float64(1079.75390625), np.float64(908.9905395507812))","(np.float64(1153.600341796875), np.float64(970.5413208007812))","(np.float64(1079.4276123046875), np.float64(936.8434448242188))","(np.float64(1149.3389892578125), np.float64(992.6572265625))","(np.float64(1081.662841796875), np.float64(968.7235717773438))","(np.float64(1151.4256591796875), np.float64(1020.5626220703125))"
3,3,labels_v001_034_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub1_98_105_attempted_analysis,"(np.float64(1101.21240234375), np.float64(875.4888916015625))","(np.float64(1171.630615234375), np.float64(919.2612915039062))","(np.float64(1092.8204345703125), np.float64(885.8485717773438))","(np.float64(1172.7125854492188), np.float64(934.994140625))","(np.float64(1085.1236572265625), np.float64(907.8025512695312))","(np.float64(1170.8375244140625), np.float64(956.1063842773438))","(np.float64(1084.7630615234375), np.float64(935.6404418945312))","(np.float64(1170.61474609375), np.float64(978.9933166503906))","(np.float64(1088.68359375), np.float64(965.9947509765625))","(np.float64(1177.8239135742188), np.float64(1006.1409606933594))"
4,3,labels_v001_034_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub1_98_105_attempted_analysis,"(np.float64(1110.3194580078125), np.float64(873.2781982421875))","(np.float64(1181.9364013671875), np.float64(905.5972290039062))","(np.float64(1101.9759521484375), np.float64(883.3513793945312))","(np.float64(1185.8623046875), np.float64(921.3927612304688))","(np.float64(1096.0692138671875), np.float64(905.6449584960938))","(np.float64(1188.07470703125), np.float64(941.6714477539062))","(np.float64(1095.9287109375), np.float64(933.4891967773438))","(np.float64(1191.8905029296875), np.float64(965.3294067382812))","(np.float64(1099.83740234375), np.float64(965.3992919921875))","(np.float64(1204.22216796875), np.float64(991.7192993164062))"
5,3,labels_v001_034_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub1_98_105_attempted_analysis,"(np.float64(1104.9805908203125), np.float64(875.6976318359375))","(np.float64(1171.2645263671875), np.float64(929.052978515625))","(np.float64(1096.8133544921875), np.float64(886.09326171875))","(np.float64(1171.3370361328125), np.float64(944.84326171875))","(np.float64(1090.559326171875), np.float64(908.0715942382812))","(np.float64(1167.640380859375), np.float64(965.2709350585938))","(np.float64(1088.6976318359375), np.float64(935.8889770507812))","(np.float64(1165.29150390625), np.float64(988.9646606445312))","(np.float64(1094.7188720703125), np.float64(966.1559448242188))","(np.float64(1169.2896728515625), np.float64(1015.1255493164062))"
6,3,labels_v001_034_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub1_98_105_attempted_analysis,"(np.float64(1094.3800048828125), np.float64(877.2288818359375))","(np.float64(1158.1649169921875), np.float64(932.7503662109375))","(np.float64(1084.4381103515625), np.float64(889.3197631835938))","(np.float64(1156.53515625), np.float64(948.521728515625))","(np.float64(1078.068115234375), np.float64(909.3958129882812))","(np.float64(1152.3966064453125), np.float64(970.3331909179688))","(np.float64(1076.21630859375), np.float64(937.2387084960938))","(np.float64(1148.2607421875), np.float64(992.4701538085938))","(np.float64(1078.437255859375), np.float64(969.3092651367188))","(np.float64(1152.1781005859375), np.float64(1018.8294677734375))"
7,3,labels_v001_034_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub1_98_105_attempted_analysis,"(np.float64(1088.6181640625), np.float64(879.7575073242188))","(np.float64(1149.2061767578125), np.float64(938.9845581054688))","(np.float64(1078.535888671875), np.float64(891.7037963867188))","(np.float64(1147.2581787109375), np.float64(953.1328735351562))","(np.float64(1070.613525390625), np.float64(912.0459594726562))","(np.float64(1141.3787841796875), np.float64(974.739501953125))","(np.float64(1068.6761474609375), np.float64(939.805908203125))","(np.float64(1136.984619140625), np.float64(996.7640380859375))","(np.float64(1070.8717041015625), np.float64(971.9740600585938))","(np.float64(1139.209716796875), np.float64(1025.03759765625))"
8,3,labels_v001_034_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub1_98_105_attempted_analysis,"(np.float64(1103.7017822265625), np.float64(876.361083984375))","(np.float64(1169.6298828125), np.float64(927.397216796875))","(np.float64(1093.889404296875), np.float64(886.6842651367188))","(np.float64(1169.9620361328125), np.float64(941.5008544921875))","(np.float64(1087.791259765625), np.float64(908.723876953125))","(np.float64(1167.77392578125), np.float64(963.5517578125))","(np.float64(1087.576416015625), np.float64(936.5550537109375))","(np.float64(1167.6771240234375), np.float64(987.393310546875))","(np.float64(1091.783203125), np.float64(966.7626953125))","(np.float64(1171.845458984375), np.float64(1011.7464599609375))"
9,3,labels_v001_034_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub1_98_105_attempted_analysis,"(np.float64(1108.0994873046875), np.float64(875.8273315429688))","(np.float64(1176.8876953125), np.float64(912.760009765625))","(np.float64(1098.2476806640625), np.float64(884.355712890625))","(np.float64(1179.03125), np.float64(928.496337890625))","(np.float64(1092.2919921875), np.float64(908.2230224609375))","(np.float64(1179.2366943359375), np.float64(948.9348754882812))","(np.float64(1092.0654296875), np.float64(936.0897827148438))","(np.float64(1181.0751953125), np.float64(972.5450439453125))","(np.float64(1096.3013916015625), np.float64(966.1865234375))","(np.float64(1189.33447265625), np.float64(996.8997802734375))"
