frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_102_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub4_198_204_analysis,"(np.float64(1354.1182861328125), np.float64(904.661376953125))","(np.float64(1275.392578125), np.float64(904.8055419921875))","(np.float64(1362.061767578125), np.float64(915.0227661132812))","(np.float64(1265.520751953125), np.float64(916.9323120117188))","(np.float64(1367.977294921875), np.float64(934.642333984375))","(np.float64(1261.558349609375), np.float64(938.5596923828125))","(np.float64(1375.7275390625), np.float64(955.2255249023438))","(np.float64(1265.27001953125), np.float64(964.69921875))","(np.float64(1380.1463623046875), np.float64(986.9273071289062))","(np.float64(1277.1060791015625), np.float64(996.7099609375))"
1,0,labels_v001_102_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub4_198_204_analysis,"(np.float64(1315.266845703125), np.float64(922.969970703125))","(np.float64(1234.3470458984375), np.float64(913.7313232421875))","(np.float64(1309.2222900390625), np.float64(910.8981323242188))","(np.float64(1225.98681640625), np.float64(926.057373046875))","(np.float64(1299.343017578125), np.float64(898.5935668945312))","(np.float64(1221.81494140625), np.float64(945.9324340820312))","(np.float64(1291.0767822265625), np.float64(880.6463623046875))","(np.float64(1219.979736328125), np.float64(971.8858032226562))","(np.float64(1317.1761474609375), np.float64(1013.20947265625))","(np.float64(1224.1307373046875), np.float64(1003.8978881835938))"
2,0,labels_v001_102_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub4_198_204_analysis,"(np.float64(1251.42529296875), np.float64(991.754150390625))","(np.float64(1201.8343505859375), np.float64(919.0282592773438))","(np.float64(1245.155029296875), np.float64(1005.7227172851562))","(np.float64(1189.7724609375), np.float64(929.1679077148438))","(np.float64(1231.315673828125), np.float64(1023.5498046875))","(np.float64(1180.1075439453125), np.float64(949.4520263671875))","(np.float64(1217.1187744140625), np.float64(1039.432861328125))","(np.float64(1179.8126220703125), np.float64(977.1159057617188))","(np.float64(1254.2059326171875), np.float64(1039.4916381835938))","(np.float64(1183.9017333984375), np.float64(1009.339599609375))"
3,0,labels_v001_102_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub4_198_204_analysis,"(np.float64(1249.0098876953125), np.float64(995.6928100585938))","(np.float64(1199.69873046875), np.float64(920.0487670898438))","(np.float64(1240.9468994140625), np.float64(1007.84326171875))","(np.float64(1189.283447265625), np.float64(930.2159423828125))","(np.float64(1227.1339111328125), np.float64(1025.5941162109375))","(np.float64(1179.59228515625), np.float64(953.860595703125))","(np.float64(1212.9913330078125), np.float64(1041.556640625))","(np.float64(1179.3310546875), np.float64(979.942138671875))","(np.float64(1191.2357177734375), np.float64(1065.7738037109375))","(np.float64(1183.7437744140625), np.float64(1009.7589721679688))"
4,0,labels_v001_102_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub4_198_204_analysis,"(np.float64(1294.84228515625), np.float64(977.898681640625))","(np.float64(1229.8563232421875), np.float64(914.55126953125))","(np.float64(1290.658935546875), np.float64(992.0594482421875))","(np.float64(1219.80810546875), np.float64(926.577392578125))","(np.float64(1284.793701171875), np.float64(1013.99951171875))","(np.float64(1212.042724609375), np.float64(946.457275390625))","(np.float64(1276.4710693359375), np.float64(1035.8798828125))","(np.float64(1211.9765625), np.float64(972.5610961914062))","(np.float64(1268.74169921875), np.float64(1066.1024169921875))","(np.float64(1218.0206298828125), np.float64(1004.6665649414062))"
5,0,labels_v001_102_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub4_198_204_analysis,"(np.float64(1312.4065551757812), np.float64(938.4711303710938))","(np.float64(1247.5810546875), np.float64(912.9962158203125))","(np.float64(1315.2272338867188), np.float64(950.590087890625))","(np.float64(1237.792724609375), np.float64(924.8985595703125))","(np.float64(1317.4382934570312), np.float64(971.4212646484375))","(np.float64(1233.330810546875), np.float64(946.9539184570312))","(np.float64(1320.0685424804688), np.float64(992.4125366210938))","(np.float64(1235.429931640625), np.float64(972.9525146484375))","(np.float64(1326.2721557617188), np.float64(1017.5491333007812))","(np.float64(1241.646484375), np.float64(1004.827880859375))"
6,0,labels_v001_102_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub4_198_204_analysis,"(np.float64(1329.9708251953125), np.float64(899.0435791015625))","(np.float64(1251.873291015625), np.float64(912.0213623046875))","(np.float64(1339.7955322265625), np.float64(909.1207275390625))","(np.float64(1241.911865234375), np.float64(923.9284057617188))","(np.float64(1350.0828857421875), np.float64(928.843017578125))","(np.float64(1237.8160400390625), np.float64(946.0245361328125))","(np.float64(1363.666015625), np.float64(948.9451904296875))","(np.float64(1239.6329345703125), np.float64(972.1067504882812))","(np.float64(1383.8026123046875), np.float64(968.995849609375))","(np.float64(1247.740478515625), np.float64(1003.9473266601562))"
7,0,labels_v001_102_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub4_198_204_analysis,"(np.float64(1295.087890625), np.float64(943.7764587402344))","(np.float64(1246.7772216796875), np.float64(912.7931518554688))","(np.float64(1297.0101928710938), np.float64(955.7398681640625))","(np.float64(1235.150634765625), np.float64(924.921630859375))","(np.float64(1298.11474609375), np.float64(975.6314697265625))","(np.float64(1229.05712890625), np.float64(946.6854248046875))","(np.float64(1315.6339111328125), np.float64(975.7926025390625))","(np.float64(1232.79931640625), np.float64(972.759765625))","(np.float64(1308.1417236328125), np.float64(1003.8469848632812))","(np.float64(1240.6796875), np.float64(1004.8334350585938))"
8,0,labels_v001_102_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub4_198_204_analysis,"(np.float64(1260.2049560546875), np.float64(988.5093383789062))","(np.float64(1201.90283203125), np.float64(917.3460083007812))","(np.float64(1254.224853515625), np.float64(1002.3590087890625))","(np.float64(1191.7119140625), np.float64(929.4047241210938))","(np.float64(1246.1466064453125), np.float64(1022.419921875))","(np.float64(1181.782470703125), np.float64(947.4368896484375))","(np.float64(1236.0703125), np.float64(1044.47265625))","(np.float64(1179.8104248046875), np.float64(973.4239501953125))","(np.float64(1226.26025390625), np.float64(1074.47705078125))","(np.float64(1181.87548828125), np.float64(1007.3414306640625))"
9,0,labels_v001_102_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub4_198_204_analysis,"(np.float64(1250.1517333984375), np.float64(987.3897705078125))","(np.float64(1193.0126953125), np.float64(918.4910278320312))","(np.float64(1245.6602783203125), np.float64(999.8377685546875))","(np.float64(1180.811767578125), np.float64(928.4979248046875))","(np.float64(1237.6058349609375), np.float64(1019.785888671875))","(np.float64(1170.94287109375), np.float64(948.621826171875))","(np.float64(1227.678466796875), np.float64(1041.428955078125))","(np.float64(1168.8565673828125), np.float64(976.2349243164062))","(np.float64(1216.02685546875), np.float64(1073.47021484375))","(np.float64(1171.1370849609375), np.float64(1008.2816772460938))"
