frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_062_08_20_21_ Set 1_ Cage B_ 1_Mated_sub0_97_109_analysis,"(947.8638305664062, 903.1624755859375)","(932.5183715820312, 922.4918823242188)","(953.4415283203125, 917.005859375)","(868.7044067382812, 882.1416625976562)","(953.67626953125, 936.9041137695312)","(862.857421875, 904.241943359375)","(951.4981689453125, 960.779052734375)","(856.6138305664062, 932.031005859375)","(949.8894653320312, 994.8660888671875)","(850.824462890625, 957.9481201171875)"
1,1,labels_v001_062_08_20_21_ Set 1_ Cage B_ 1_Mated_sub0_97_109_analysis,"(946.9419555664062, 905.9720458984375)","(932.5183715820312, 922.4918823242188)","(951.00927734375, 919.8731079101562)","(866.2484130859375, 882.3988647460938)","(950.9931640625, 939.8612060546875)","(862.0609130859375, 904.478759765625)","(948.6787719726562, 963.9354248046875)","(855.8677368164062, 932.265380859375)","(948.950927734375, 996.150146484375)","(849.8424072265625, 958.212158203125)"
2,1,labels_v001_062_08_20_21_ Set 1_ Cage B_ 1_Mated_sub0_97_109_analysis,"(942.7761840820312, 908.040771484375)","(932.5183715820312, 922.4918823242188)","(946.8705444335938, 921.873779296875)","(863.4791259765625, 882.6102294921875)","(946.758056640625, 942.0015258789062)","(857.60205078125, 904.6981811523438)","(944.5482177734375, 967.7452392578125)","(851.3949584960938, 932.4649658203125)","(944.7537231445312, 999.623046875)","(843.7462158203125, 958.4642944335938)"
3,1,labels_v001_062_08_20_21_ Set 1_ Cage B_ 1_Mated_sub0_97_109_analysis,"(943.2218627929688, 908.226806640625)","(932.5183715820312, 922.4918823242188)","(947.2947998046875, 922.0438232421875)","(863.753662109375, 882.4906005859375)","(947.1674194335938, 942.2110595703125)","(857.84521484375, 904.5773315429688)","(944.9048461914062, 967.951416015625)","(851.6620483398438, 932.351806640625)","(945.3482055664062, 998.1429443359375)","(844.039306640625, 958.361083984375)"
4,1,labels_v001_062_08_20_21_ Set 1_ Cage B_ 1_Mated_sub0_97_109_analysis,"(944.6422119140625, 906.4342041015625)","(932.5183715820312, 922.4918823242188)","(950.2352905273438, 920.360107421875)","(864.8850708007812, 882.5025024414062)","(950.3416137695312, 940.3638916015625)","(858.9461669921875, 904.6009521484375)","(948.173828125, 964.48681640625)","(852.7279052734375, 932.3968505859375)","(948.4874267578125, 996.7092895507812)","(846.8739624023438, 958.3396606445312)"
5,1,labels_v001_062_08_20_21_ Set 1_ Cage B_ 1_Mated_sub0_97_109_analysis,"(947.6305541992188, 906.0701904296875)","(932.5183715820312, 922.4918823242188)","(951.6617431640625, 918.439208984375)","(866.2297973632812, 882.3132934570312)","(951.722412109375, 938.4937133789062)","(861.9771118164062, 904.4424438476562)","(951.3155517578125, 964.1273193359375)","(855.8623657226562, 932.2421875)","(951.6365966796875, 996.2442626953125)","(849.8258056640625, 958.2000732421875)"
6,1,labels_v001_062_08_20_21_ Set 1_ Cage B_ 1_Mated_sub0_97_109_analysis,"(944.5281982421875, 906.4561767578125)","(932.5183715820312, 922.4918823242188)","(950.1144409179688, 920.3748779296875)","(864.658203125, 882.4274291992188)","(950.2291870117188, 938.9434814453125)","(858.7402954101562, 904.55126953125)","(948.1142578125, 964.5147705078125)","(852.5643920898438, 932.3640747070312)","(948.4253540039062, 996.655029296875)","(846.5947265625, 958.3501586914062)"
7,1,labels_v001_062_08_20_21_ Set 1_ Cage B_ 1_Mated_sub0_97_109_analysis,"(943.5281372070312, 906.6627197265625)","(932.5183715820312, 922.4918823242188)","(947.5755004882812, 920.6053466796875)","(863.75927734375, 882.470458984375)","(947.6849365234375, 939.1046752929688)","(857.8766479492188, 904.5882568359375)","(947.3193359375, 964.673828125)","(851.6905517578125, 932.3626708984375)","(947.3156127929688, 997.025146484375)","(844.024658203125, 958.3616333007812)"
8,1,labels_v001_062_08_20_21_ Set 1_ Cage B_ 1_Mated_sub0_97_109_analysis,"(943.548095703125, 906.662841796875)","(932.5183715820312, 922.4918823242188)","(947.6074829101562, 920.6007690429688)","(863.6669311523438, 882.531982421875)","(947.7366333007812, 939.1155395507812)","(857.7774658203125, 904.6446533203125)","(947.3671875, 964.6767578125)","(851.592041015625, 932.4259033203125)","(947.3562622070312, 996.9141235351562)","(843.8792724609375, 958.423828125)"
9,1,labels_v001_062_08_20_21_ Set 1_ Cage B_ 1_Mated_sub0_97_109_analysis,"(946.6978759765625, 904.5879516601562)","(932.5183715820312, 922.4918823242188)","(950.7861938476562, 920.0419921875)","(865.0047607421875, 882.2796630859375)","(950.872802734375, 938.6080932617188)","(858.9988403320312, 904.3521118164062)","(948.6485595703125, 964.17724609375)","(852.7655639648438, 932.1763305664062)","(950.767578125, 996.2926635742188)","(846.9782104492188, 958.1320190429688)"
