frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_179_09_14_21_ Cage Kal_ 1_Mated_sub0_73_78_analysis,"(np.float64(1052.0345458984375), np.float64(1044.2034912109375))","(np.float64(971.6870727539062), np.float64(1050.595458984375))","(np.float64(1059.895263671875), np.float64(1054.1767578125))","(np.float64(967.4157104492188), np.float64(1061.966064453125))","(np.float64(1069.816650390625), np.float64(1072.397216796875))","(np.float64(967.2828369140625), np.float64(1085.7103271484375))","(np.float64(1079.6549072265625), np.float64(1096.0693359375))","(np.float64(979.1854248046875), np.float64(1111.639892578125))","(np.float64(1093.70556640625), np.float64(1124.094482421875))","(np.float64(997.244873046875), np.float64(1137.799072265625))"
1,1,labels_v001_179_09_14_21_ Cage Kal_ 1_Mated_sub0_73_78_analysis,"(np.float64(1019.0013580322266), np.float64(1047.3341979980469))","(np.float64(975.6748657226562), np.float64(1048.5726318359375))","(np.float64(1014.1915690104166), np.float64(1059.3819580078125))","(np.float64(971.3702392578125), np.float64(1060.9566650390625))","(np.float64(1026.7803344726562), np.float64(1075.5038655598958))","(np.float64(971.1439208984375), np.float64(1082.8826904296875))","(np.float64(1037.3009847005208), np.float64(1099.9133707682292))","(np.float64(981.300048828125), np.float64(1108.6802978515625))","(np.float64(1048.0398763020833), np.float64(1129.8623046875))","(np.float64(1001.4110717773438), np.float64(1138.8062744140625))"
2,1,labels_v001_179_09_14_21_ Cage Kal_ 1_Mated_sub0_73_78_analysis,"(np.float64(985.9681701660156), np.float64(1050.4649047851562))","(np.float64(924.0540161132812), np.float64(1067.5911865234375))","(np.float64(968.4878743489584), np.float64(1064.587158203125))","(np.float64(919.806396484375), np.float64(1079.945556640625))","(np.float64(983.7440185546875), np.float64(1078.6105143229167))","(np.float64(915.7019653320312), np.float64(1101.7197265625))","(np.float64(994.9470621744791), np.float64(1103.7574055989583))","(np.float64(923.6300659179688), np.float64(1127.81298828125))","(np.float64(1002.3741861979166), np.float64(1135.630126953125))","(np.float64(933.868408203125), np.float64(1160.0966796875))"
3,1,labels_v001_179_09_14_21_ Cage Kal_ 1_Mated_sub0_73_78_analysis,"(np.float64(952.9349822998047), np.float64(1053.5956115722656))","(np.float64(900.5555419921875), np.float64(1071.673095703125))","(np.float64(922.7841796875), np.float64(1069.7923583984375))","(np.float64(894.115966796875), np.float64(1082.9654541015625))","(np.float64(940.7077026367188), np.float64(1081.7171630859375))","(np.float64(889.7603759765625), np.float64(1105.1461181640625))","(np.float64(952.5931396484375), np.float64(1107.6014404296875))","(np.float64(895.8886108398438), np.float64(1132.8585205078125))","(np.float64(956.70849609375), np.float64(1141.39794921875))","(np.float64(907.7332763671875), np.float64(1161.0926513671875))"
4,1,labels_v001_179_09_14_21_ Cage Kal_ 1_Mated_sub0_73_78_analysis,"(np.float64(919.9017944335938), np.float64(1056.726318359375))","(np.float64(917.2569580078125), np.float64(1066.74267578125))","(np.float64(937.8742065429688), np.float64(1051.0347900390625))","(np.float64(911.4446411132812), np.float64(1078.1339111328125))","(np.float64(957.7307739257812), np.float64(1053.03515625))","(np.float64(907.3860473632812), np.float64(1099.9478759765625))","(np.float64(979.66455078125), np.float64(1064.9000244140625))","(np.float64(915.241455078125), np.float64(1127.9156494140625))","(np.float64(1019.1095581054688), np.float64(1147.9888305664062))","(np.float64(927.5809326171875), np.float64(1154.326171875))"
5,1,labels_v001_179_09_14_21_ Cage Kal_ 1_Mated_sub0_73_78_analysis,"(np.float64(1065.2027587890625), np.float64(1064.49169921875))","(np.float64(976.2752685546875), np.float64(1051.1309814453125))","(np.float64(1069.434326171875), np.float64(1078.6541748046875))","(np.float64(972.328369140625), np.float64(1063.5469970703125))","(np.float64(1073.190185546875), np.float64(1098.578369140625))","(np.float64(972.3021850585938), np.float64(1085.48779296875))","(np.float64(1075.22021484375), np.float64(1122.7569580078125))","(np.float64(984.0237426757812), np.float64(1111.34130859375))","(np.float64(1081.5106201171875), np.float64(1154.5797119140625))","(np.float64(1000.3916015625), np.float64(1139.2698974609375))"
6,1,labels_v001_179_09_14_21_ Cage Kal_ 1_Mated_sub0_73_78_analysis,"(np.float64(1066.629736328125), np.float64(1056.356884765625))","(np.float64(963.9020385742188), np.float64(1052.2608642578125))","(np.float64(1072.0939697265626), np.float64(1069.7335205078125))","(np.float64(961.8515625), np.float64(1066.472412109375))","(np.float64(1077.4409423828124), np.float64(1089.6285888671875))","(np.float64(959.7808227539062), np.float64(1088.189208984375))","(np.float64(1081.0475341796875), np.float64(1113.341748046875))","(np.float64(971.5453491210938), np.float64(1112.3035888671875))","(np.float64(1090.132373046875), np.float64(1143.22294921875))","(np.float64(985.7415161132812), np.float64(1142.717529296875))"
7,1,labels_v001_179_09_14_21_ Cage Kal_ 1_Mated_sub0_73_78_analysis,"(np.float64(1068.0567138671875), np.float64(1048.2220703125))","(np.float64(930.4891662597656), np.float64(1060.1072998046875))","(np.float64(1074.75361328125), np.float64(1060.8128662109375))","(np.float64(925.6029968261719), np.float64(1073.2103881835938))","(np.float64(1081.69169921875), np.float64(1080.67880859375))","(np.float64(922.4686889648438), np.float64(1094.1820068359375))","(np.float64(1086.874853515625), np.float64(1103.9265380859374))","(np.float64(930.341064453125), np.float64(1120.1768798828125))","(np.float64(1098.7541259765626), np.float64(1131.8661865234376))","(np.float64(944.3916320800781), np.float64(1149.5541381835938))"
8,1,labels_v001_179_09_14_21_ Cage Kal_ 1_Mated_sub0_73_78_analysis,"(np.float64(1069.48369140625), np.float64(1040.087255859375))","(np.float64(897.0762939453125), np.float64(1067.9537353515625))","(np.float64(1077.4132568359375), np.float64(1051.8922119140625))","(np.float64(889.3544311523438), np.float64(1079.9483642578125))","(np.float64(1085.9424560546875), np.float64(1071.7290283203124))","(np.float64(885.1565551757812), np.float64(1100.1748046875))","(np.float64(1092.7021728515624), np.float64(1094.511328125))","(np.float64(889.1367797851562), np.float64(1128.0501708984375))","(np.float64(1107.37587890625), np.float64(1120.509423828125))","(np.float64(903.041748046875), np.float64(1156.3907470703125))"
9,1,labels_v001_179_09_14_21_ Cage Kal_ 1_Mated_sub0_73_78_analysis,"(np.float64(1070.9106689453124), np.float64(1031.95244140625))","(np.float64(960.7059936523438), np.float64(1053.1263427734375))","(np.float64(1080.072900390625), np.float64(1042.9715576171875))","(np.float64(958.5175170898438), np.float64(1065.7130126953125))","(np.float64(1090.193212890625), np.float64(1062.779248046875))","(np.float64(956.4384155273438), np.float64(1087.541259765625))","(np.float64(1098.5294921875), np.float64(1085.0961181640625))","(np.float64(968.1407470703125), np.float64(1113.3333740234375))","(np.float64(1115.9976318359375), np.float64(1109.1526611328125))","(np.float64(984.392578125), np.float64(1139.3193359375))"
