frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_132_09_07_21_ Cage 3_ 1_Virgin_sub0_178_194_analysis,"(np.float64(972.7549438476562), np.float64(1027.1844482421875))","(np.float64(939.144775390625), np.float64(919.9766845703125))","(np.float64(976.78857421875), np.float64(1036.873779296875))","(np.float64(933.2957153320312), np.float64(933.6412963867188))","(np.float64(989.0347900390625), np.float64(1050.571044921875))","(np.float64(929.0015258789062), np.float64(950.22216796875))","(np.float64(965.2340698242188), np.float64(912.4249877929688))","(np.float64(853.2125244140625), np.float64(1005.1953125))","(np.float64(991.3551635742188), np.float64(906.8594360351562))","(np.float64(859.13037109375), np.float64(979.6795654296875))"
1,0,labels_v001_132_09_07_21_ Cage 3_ 1_Virgin_sub0_178_194_analysis,"(np.float64(972.7549438476562), np.float64(1027.1844482421875))","(np.float64(939.144775390625), np.float64(919.9766845703125))","(np.float64(976.78857421875), np.float64(1036.873779296875))","(np.float64(933.2957153320312), np.float64(933.6412963867188))","(np.float64(989.0347900390625), np.float64(1050.571044921875))","(np.float64(929.0015258789062), np.float64(950.22216796875))","(np.float64(956.5626831054688), np.float64(916.2325439453125))","(np.float64(919.4352416992188), np.float64(975.85986328125))","(np.float64(976.6542358398438), np.float64(912.5963745117188))","(np.float64(929.2166137695312), np.float64(1003.8141479492188))"
2,0,labels_v001_132_09_07_21_ Cage 3_ 1_Virgin_sub0_178_194_analysis,"(np.float64(972.7549438476562), np.float64(1027.1844482421875))","(np.float64(938.0238037109375), np.float64(920.359375))","(np.float64(976.78857421875), np.float64(1036.873779296875))","(np.float64(930.0967407226562), np.float64(932.359619140625))","(np.float64(989.0347900390625), np.float64(1050.571044921875))","(np.float64(925.8635864257812), np.float64(950.5858764648438))","(np.float64(957.2794189453125), np.float64(915.519775390625))","(np.float64(918.331787109375), np.float64(976.3944702148438))","(np.float64(975.54296875), np.float64(911.8961181640625))","(np.float64(928.0530395507812), np.float64(1002.6966552734375))"
3,0,labels_v001_132_09_07_21_ Cage 3_ 1_Virgin_sub0_178_194_analysis,"(np.float64(972.7549438476562), np.float64(1027.1844482421875))","(np.float64(953.6653442382812), np.float64(928.1517333984375))","(np.float64(976.78857421875), np.float64(1036.873779296875))","(np.float64(945.7766723632812), np.float64(940.0363159179688))","(np.float64(989.0347900390625), np.float64(1050.571044921875))","(np.float64(943.3916625976562), np.float64(960.2355346679688))","(np.float64(972.1708984375), np.float64(920.2247314453125))","(np.float64(941.90283203125), np.float64(986.45849609375))","(np.float64(990.4849243164062), np.float64(916.2796630859375))","(np.float64(953.318115234375), np.float64(1010.2454833984375))"
4,0,labels_v001_132_09_07_21_ Cage 3_ 1_Virgin_sub0_178_194_analysis,"(np.float64(972.7549438476562), np.float64(1027.1844482421875))","(np.float64(961.221923828125), np.float64(925.01953125))","(np.float64(976.78857421875), np.float64(1036.873779296875))","(np.float64(955.0479125976562), np.float64(938.55126953125))","(np.float64(989.0347900390625), np.float64(1050.571044921875))","(np.float64(950.9492797851562), np.float64(958.7696533203125))","(np.float64(987.9066772460938), np.float64(994.5972290039062))","(np.float64(952.8474731445312), np.float64(984.643798828125))","(np.float64(1009.0608825683594), np.float64(1006.7199096679688))","(np.float64(965.3218994140625), np.float64(1009.0442504882812))"
5,0,labels_v001_132_09_07_21_ Cage 3_ 1_Virgin_sub0_178_194_analysis,"(np.float64(972.7549438476562), np.float64(1027.1844482421875))","(np.float64(976.2754516601562), np.float64(928.8762817382812))","(np.float64(976.78857421875), np.float64(1036.873779296875))","(np.float64(968.4248657226562), np.float64(940.90380859375))","(np.float64(989.0347900390625), np.float64(1050.571044921875))","(np.float64(966.3320922851562), np.float64(962.9566650390625))","(np.float64(1003.6424560546875), np.float64(1068.9697265625))","(np.float64(971.9669189453125), np.float64(988.6361083984375))","(np.float64(1027.6368408203125), np.float64(1097.16015625))","(np.float64(984.3780517578125), np.float64(1010.7791137695312))"
6,0,labels_v001_132_09_07_21_ Cage 3_ 1_Virgin_sub0_178_194_analysis,"(np.float64(972.7549438476562), np.float64(1027.1844482421875))","(np.float64(951.5899658203125), np.float64(923.1871643066406))","(np.float64(976.78857421875), np.float64(1036.873779296875))","(np.float64(943.6763000488281), np.float64(935.1915588378906))","(np.float64(989.0347900390625), np.float64(1050.571044921875))","(np.float64(948.6213989257812), np.float64(1046.380859375))","(np.float64(952.4610595703125), np.float64(1056.2392578125))","(np.float64(960.1353149414062), np.float64(1070.81103515625))","(np.float64(968.798583984375), np.float64(1088.2899169921875))","(np.float64(976.1982421875), np.float64(1100.3592529296875))"
7,0,labels_v001_132_09_07_21_ Cage 3_ 1_Virgin_sub0_178_194_analysis,"(np.float64(972.7549438476562), np.float64(1027.1844482421875))","(np.float64(926.9044799804688), np.float64(917.498046875))","(np.float64(976.78857421875), np.float64(1036.873779296875))","(np.float64(918.927734375), np.float64(929.4793090820312))","(np.float64(989.0347900390625), np.float64(1050.571044921875))","(np.float64(913.08251953125), np.float64(945.9863891601562))","(np.float64(903.98681640625), np.float64(1027.472412109375))","(np.float64(911.2943115234375), np.float64(973.496337890625))","(np.float64(897.476806640625), np.float64(999.4814453125))","(np.float64(923.2430419921875), np.float64(997.6065063476562))"
8,0,labels_v001_132_09_07_21_ Cage 3_ 1_Virgin_sub0_178_194_analysis,"(np.float64(972.7549438476562), np.float64(1027.1844482421875))","(np.float64(943.4300944010416), np.float64(921.0924479166666))","(np.float64(976.78857421875), np.float64(1036.873779296875))","(np.float64(936.1982625325521), np.float64(933.1670328776041))","(np.float64(989.0347900390625), np.float64(1050.571044921875))","(np.float64(920.4762573242188), np.float64(910.2720947265625))","(np.float64(903.5186157226562), np.float64(1023.5245971679688))","(np.float64(944.3223266601562), np.float64(909.6831665039062))","(np.float64(895.2605590820312), np.float64(997.721923828125))","(np.float64(964.5335693359375), np.float64(909.9061889648438))"
9,0,labels_v001_132_09_07_21_ Cage 3_ 1_Virgin_sub0_178_194_analysis,"(np.float64(972.7549438476562), np.float64(1027.1844482421875))","(np.float64(959.9557088216146), np.float64(924.6868489583334))","(np.float64(976.78857421875), np.float64(1036.873779296875))","(np.float64(953.4687906901041), np.float64(936.8547566731771))","(np.float64(989.0347900390625), np.float64(1050.571044921875))","(np.float64(990.2237548828125), np.float64(1051.8209228515625))","(np.float64(1008.8535766601562), np.float64(1064.5858154296875))","(np.float64(971.761474609375), np.float64(1035.973876953125))","(np.float64(1031.045654296875), np.float64(1078.78271484375))","(np.float64(950.2080688476562), np.float64(1017.9629516601562))"
