frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,3,labels_v001_037_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub4_169_174_attempted_analysis,"(np.float64(1105.144287109375), np.float64(875.6098022460938))","(np.float64(1183.0018310546875), np.float64(941.6216430664062))","(np.float64(1095.24609375), np.float64(885.9854736328125))","(np.float64(1182.8514404296875), np.float64(955.5737915039062))","(np.float64(1088.9007568359375), np.float64(907.7174682617188))","(np.float64(1173.3134765625), np.float64(973.5917358398438))","(np.float64(1089.062255859375), np.float64(935.6060791015625))","(np.float64(1164.8974609375), np.float64(993.4495239257812))","(np.float64(1097.08935546875), np.float64(965.8770751953125))","(np.float64(1151.0078125), np.float64(1019.526123046875))"
1,3,labels_v001_037_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub4_169_174_attempted_analysis,"(np.float64(1111.4605712890625), np.float64(873.2213745117188))","(np.float64(1191.2646484375), np.float64(917.1143188476562))","(np.float64(1101.828125), np.float64(885.177978515625))","(np.float64(1191.6455078125), np.float64(931.5231323242188))","(np.float64(1095.731201171875), np.float64(905.5728149414062))","(np.float64(1189.5145263671875), np.float64(953.3268432617188))","(np.float64(1097.40478515625), np.float64(933.3026733398438))","(np.float64(1187.3834228515625), np.float64(977.0708618164062))","(np.float64(1105.391357421875), np.float64(963.2516479492188))","(np.float64(1189.5001220703125), np.float64(1003.3914794921875))"
2,3,labels_v001_037_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub4_169_174_attempted_analysis,"(np.float64(1115.2496337890625), np.float64(871.918701171875))","(np.float64(1193.0328369140625), np.float64(912.439453125))","(np.float64(1105.63427734375), np.float64(882.29443359375))","(np.float64(1193.326416015625), np.float64(928.298095703125))","(np.float64(1099.51416015625), np.float64(904.2794189453125))","(np.float64(1191.3270263671875), np.float64(948.5460205078125))","(np.float64(1103.2060546875), np.float64(931.9703369140625))","(np.float64(1189.1712646484375), np.float64(972.3323364257812))","(np.float64(1109.4140625), np.float64(962.2098388671875))","(np.float64(1193.2838134765625), np.float64(998.7510375976562))"
3,3,labels_v001_037_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub4_169_174_attempted_analysis,"(np.float64(1108.524169921875), np.float64(875.5601806640625))","(np.float64(1183.21875), np.float64(907.8038330078125))","(np.float64(1100.260986328125), np.float64(884.089111328125))","(np.float64(1183.512939453125), np.float64(923.6761474609375))","(np.float64(1094.1107177734375), np.float64(908.0568237304688))","(np.float64(1181.563232421875), np.float64(943.9827880859375))","(np.float64(1096.09765625), np.float64(935.762939453125))","(np.float64(1181.2418212890625), np.float64(967.7288818359375))","(np.float64(1104.065185546875), np.float64(965.9027709960938))","(np.float64(1185.424560546875), np.float64(991.895751953125))"
4,3,labels_v001_037_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub4_169_174_attempted_analysis,"(np.float64(1104.33984375), np.float64(875.8780517578125))","(np.float64(1186.6749267578125), np.float64(919.4526977539062))","(np.float64(1094.6611328125), np.float64(886.0850219726562))","(np.float64(1184.7401123046875), np.float64(933.555908203125))","(np.float64(1088.7091064453125), np.float64(908.264892578125))","(np.float64(1182.2601318359375), np.float64(955.0520629882812))","(np.float64(1092.3310546875), np.float64(935.9371337890625))","(np.float64(1176.3040771484375), np.float64(975.6796264648438))","(np.float64(1100.5977783203125), np.float64(965.8197021484375))","(np.float64(1172.269775390625), np.float64(1003.1851806640625))"
5,3,labels_v001_037_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub4_169_174_attempted_analysis,"(np.float64(1105.26806640625), np.float64(873.2658081054688))","(np.float64(1194.748046875), np.float64(913.5704345703125))","(np.float64(1095.237060546875), np.float64(883.2966918945312))","(np.float64(1192.8502197265625), np.float64(929.3052978515625))","(np.float64(1087.515625), np.float64(905.258544921875))","(np.float64(1188.9278564453125), np.float64(949.57666015625))","(np.float64(1089.251220703125), np.float64(933.2549438476562))","(np.float64(1184.8087158203125), np.float64(973.146484375))","(np.float64(1095.5726318359375), np.float64(963.67529296875))","(np.float64(1184.972900390625), np.float64(997.1995849609375))"
6,3,labels_v001_037_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub4_169_174_attempted_analysis,"(np.float64(1102.6466064453125), np.float64(875.8175048828125))","(np.float64(1182.1287841796875), np.float64(917.94970703125))","(np.float64(1092.7535400390625), np.float64(885.9556274414062))","(np.float64(1181.8009033203125), np.float64(932.3416748046875))","(np.float64(1086.52734375), np.float64(908.02587890625))","(np.float64(1179.6033935546875), np.float64(954.0784301757812))","(np.float64(1088.343505859375), np.float64(935.8397216796875))","(np.float64(1175.7841796875), np.float64(976.0923461914062))","(np.float64(1096.7218017578125), np.float64(966.0062866210938))","(np.float64(1173.958740234375), np.float64(1002.2229614257812))"
7,3,labels_v001_037_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub4_169_174_attempted_analysis,"(np.float64(1095.1270751953125), np.float64(880.5847778320312))","(np.float64(1177.31103515625), np.float64(917.205810546875))","(np.float64(1085.326416015625), np.float64(889.1730346679688))","(np.float64(1177.2322998046875), np.float64(933.0145874023438))","(np.float64(1079.1612548828125), np.float64(912.869384765625))","(np.float64(1175.4501953125), np.float64(953.3753662109375))","(np.float64(1081.0758056640625), np.float64(940.6892700195312))","(np.float64(1173.212890625), np.float64(976.9853515625))","(np.float64(1092.9854736328125), np.float64(968.9017333984375))","(np.float64(1177.305419921875), np.float64(1003.3947143554688))"
8,3,labels_v001_037_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub4_169_174_attempted_analysis,"(np.float64(1100.8056640625), np.float64(877.65771484375))","(np.float64(1181.4805908203125), np.float64(913.861083984375))","(np.float64(1092.6649169921875), np.float64(887.81494140625))","(np.float64(1181.379638671875), np.float64(929.645263671875))","(np.float64(1086.5992431640625), np.float64(909.9776611328125))","(np.float64(1179.4801025390625), np.float64(951.4503173828125))","(np.float64(1088.670654296875), np.float64(937.7408447265625))","(np.float64(1177.1976318359375), np.float64(973.6024780273438))","(np.float64(1100.6405029296875), np.float64(966.1079711914062))","(np.float64(1183.1439208984375), np.float64(999.8142700195312))"
9,3,labels_v001_037_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub4_169_174_attempted_analysis,"(np.float64(1095.1002197265625), np.float64(879.7824096679688))","(np.float64(1173.595458984375), np.float64(912.28271484375))","(np.float64(1086.9337158203125), np.float64(890.0130615234375))","(np.float64(1173.90576171875), np.float64(926.4243774414062))","(np.float64(1080.91845703125), np.float64(912.19482421875))","(np.float64(1175.436279296875), np.float64(948.2568359375))","(np.float64(1084.66259765625), np.float64(939.8883666992188))","(np.float64(1173.50390625), np.float64(972.2940673828125))","(np.float64(1096.6689453125), np.float64(968.04638671875))","(np.float64(1179.80224609375), np.float64(996.37646484375))"
