frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_042_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub9_413_419_analysis,"(np.float64(1024.0238037109375), np.float64(903.554931640625))","(np.float64(1082.5777587890625), np.float64(950.2731323242188))","(np.float64(1011.9388427734375), np.float64(913.7356567382812))","(np.float64(1081.1541748046875), np.float64(964.1307983398438))","(np.float64(1001.9989624023438), np.float64(935.288330078125))","(np.float64(1076.59716796875), np.float64(985.7327880859375))","(np.float64(999.719970703125), np.float64(961.4365234375))","(np.float64(1068.7501220703125), np.float64(1007.8120727539062))","(np.float64(999.8257446289062), np.float64(993.4871826171875))","(np.float64(1068.865966796875), np.float64(1031.7301025390625))"
1,0,labels_v001_042_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub9_413_419_analysis,"(np.float64(1023.9915771484375), np.float64(903.5157470703125))","(np.float64(1081.1138916015625), np.float64(951.727294921875))","(np.float64(1011.9000854492188), np.float64(913.6915283203125))","(np.float64(1081.12548828125), np.float64(964.176513671875))","(np.float64(1001.9639892578125), np.float64(935.2404174804688))","(np.float64(1076.5802001953125), np.float64(985.7642822265625))","(np.float64(999.6826782226562), np.float64(961.3916625976562))","(np.float64(1068.7481689453125), np.float64(1007.85791015625))","(np.float64(999.8064575195312), np.float64(993.447509765625))","(np.float64(1068.8411865234375), np.float64(1031.768310546875))"
2,0,labels_v001_042_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub9_413_419_analysis,"(np.float64(1023.9769287109375), np.float64(903.3794555664062))","(np.float64(1081.2723388671875), np.float64(951.6776733398438))","(np.float64(1011.8831176757812), np.float64(913.5204467773438))","(np.float64(1081.3067626953125), np.float64(964.13671875))","(np.float64(1001.9381713867188), np.float64(935.1141967773438))","(np.float64(1076.8350830078125), np.float64(985.724365234375))","(np.float64(999.6299438476562), np.float64(961.2623901367188))","(np.float64(1068.9971923828125), np.float64(1007.79052734375))","(np.float64(999.7664184570312), np.float64(993.3640747070312))","(np.float64(1069.1768798828125), np.float64(1031.8218994140625))"
3,0,labels_v001_042_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub9_413_419_analysis,"(np.float64(1023.966796875), np.float64(903.31298828125))","(np.float64(1081.4776611328125), np.float64(951.587890625))","(np.float64(1011.8707885742188), np.float64(913.4446411132812))","(np.float64(1081.4998779296875), np.float64(964.062255859375))","(np.float64(1001.921875), np.float64(935.0375366210938))","(np.float64(1075.6197509765625), np.float64(985.7047729492188))","(np.float64(999.607177734375), np.float64(961.177734375))","(np.float64(1069.2900390625), np.float64(1007.6952514648438))","(np.float64(999.76123046875), np.float64(993.266357421875))","(np.float64(1069.54638671875), np.float64(1031.8480224609375))"
4,0,labels_v001_042_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub9_413_419_analysis,"(np.float64(1023.8831787109375), np.float64(903.4022827148438))","(np.float64(1081.6053466796875), np.float64(951.6538696289062))","(np.float64(1011.80615234375), np.float64(913.5504150390625))","(np.float64(1081.6593017578125), np.float64(965.4598999023438))","(np.float64(1001.8475952148438), np.float64(935.1377563476562))","(np.float64(1075.8310546875), np.float64(985.7123413085938))","(np.float64(999.5161743164062), np.float64(961.2833251953125))","(np.float64(1069.4879150390625), np.float64(1007.6845703125))","(np.float64(999.6599731445312), np.float64(993.407470703125))","(np.float64(1069.725341796875), np.float64(1031.9381103515625))"
5,0,labels_v001_042_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub9_413_419_analysis,"(np.float64(1023.7938232421875), np.float64(903.2642822265625))","(np.float64(1081.303955078125), np.float64(951.7482299804688))","(np.float64(1011.7363891601562), np.float64(913.407470703125))","(np.float64(1081.3992919921875), np.float64(964.1909790039062))","(np.float64(1001.76708984375), np.float64(935.0224609375))","(np.float64(1075.5869140625), np.float64(985.792236328125))","(np.float64(999.4522705078125), np.float64(961.1665649414062))","(np.float64(1069.241455078125), np.float64(1007.7860717773438))","(np.float64(999.6243896484375), np.float64(993.2814331054688))","(np.float64(1069.4525146484375), np.float64(1032.028076171875))"
6,0,labels_v001_042_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub9_413_419_analysis,"(np.float64(1023.7239379882812), np.float64(903.3576049804688))","(np.float64(1081.0955810546875), np.float64(951.8001098632812))","(np.float64(1011.6599731445312), np.float64(913.4779052734375))","(np.float64(1081.1617431640625), np.float64(964.23583984375))","(np.float64(1001.6864624023438), np.float64(935.0969848632812))","(np.float64(1076.7994384765625), np.float64(985.8204345703125))","(np.float64(999.34765625), np.float64(961.2386474609375))","(np.float64(1068.9840087890625), np.float64(1007.8775634765625))","(np.float64(999.527587890625), np.float64(993.2218017578125))","(np.float64(1069.17822265625), np.float64(1032.1123046875))"
7,0,labels_v001_042_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub9_413_419_analysis,"(np.float64(1023.7347412109375), np.float64(903.4983520507812))","(np.float64(1080.9600830078125), np.float64(951.9180297851562))","(np.float64(1011.6578369140625), np.float64(913.5776977539062))","(np.float64(1081.0167236328125), np.float64(964.349853515625))","(np.float64(1001.6793212890625), np.float64(935.211181640625))","(np.float64(1076.698974609375), np.float64(985.913818359375))","(np.float64(999.363525390625), np.float64(961.3593139648438))","(np.float64(1068.857177734375), np.float64(1007.9926147460938))","(np.float64(999.5225219726562), np.float64(993.3009643554688))","(np.float64(1069.032958984375), np.float64(1032.2236328125))"
8,0,labels_v001_042_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub9_413_419_analysis,"(np.float64(1023.8034057617188), np.float64(903.1386108398438))","(np.float64(1080.3887939453125), np.float64(951.683837890625))","(np.float64(1011.72314453125), np.float64(913.2285766601562))","(np.float64(1080.411865234375), np.float64(965.4993896484375))","(np.float64(1001.7435913085938), np.float64(934.8734130859375))","(np.float64(1074.529296875), np.float64(985.71240234375))","(np.float64(999.4234008789062), np.float64(961.011474609375))","(np.float64(1068.194091796875), np.float64(1007.6987915039062))","(np.float64(999.5512084960938), np.float64(991.3741455078125))","(np.float64(1066.3187255859375), np.float64(1031.8743896484375))"
9,0,labels_v001_042_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub9_413_419_analysis,"(np.float64(1023.7571411132812), np.float64(903.35595703125))","(np.float64(1080.621337890625), np.float64(952.0228881835938))","(np.float64(1011.6954956054688), np.float64(913.4663696289062))","(np.float64(1080.5667724609375), np.float64(965.9419555664062))","(np.float64(1001.70654296875), np.float64(935.0885620117188))","(np.float64(1072.7010498046875), np.float64(986.0957641601562))","(np.float64(999.38525390625), np.float64(961.2288208007812))","(np.float64(1064.486572265625), np.float64(1007.9591064453125))","(np.float64(999.53857421875), np.float64(991.5868530273438))","(np.float64(1062.4971923828125), np.float64(1030.38037109375))"
