frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_124_08_23_21_ Cage A_ 1_Mated_sub6_330_349_analysis,"(np.float64(865.3468017578125), np.float64(932.2999877929688))","(np.float64(933.5596923828125), np.float64(952.94580078125))","(np.float64(855.4151611328125), np.float64(944.4148559570312))","(np.float64(937.39599609375), np.float64(968.5712890625))","(np.float64(851.4606323242188), np.float64(966.3211059570312))","(np.float64(935.6658935546875), np.float64(988.9197387695312))","(np.float64(857.2228393554688), np.float64(992.1089477539062))","(np.float64(935.4265747070312), np.float64(1012.7659912109375))","(np.float64(875.3009643554688), np.float64(1018.5628662109375))","(np.float64(931.5428466796875), np.float64(1040.6363525390625))"
1,1,labels_v001_124_08_23_21_ Cage A_ 1_Mated_sub6_330_349_analysis,"(np.float64(865.0347900390625), np.float64(932.1234130859375))","(np.float64(933.7637329101562), np.float64(949.2216186523438))","(np.float64(855.08837890625), np.float64(944.28369140625))","(np.float64(937.7401123046875), np.float64(964.7401733398438))","(np.float64(851.2693481445312), np.float64(966.2288818359375))","(np.float64(937.9495239257812), np.float64(985.259521484375))","(np.float64(856.9443969726562), np.float64(992.01025390625))","(np.float64(937.654296875), np.float64(1008.9263916015625))","(np.float64(874.9500122070312), np.float64(1019.8655395507812))","(np.float64(937.72021484375), np.float64(1035.2987060546875))"
2,1,labels_v001_124_08_23_21_ Cage A_ 1_Mated_sub6_330_349_analysis,"(np.float64(865.3246459960938), np.float64(932.1097412109375))","(np.float64(933.8853759765625), np.float64(952.857421875))","(np.float64(855.358642578125), np.float64(944.2044677734375))","(np.float64(936.2982177734375), np.float64(967.005615234375))","(np.float64(851.4927368164062), np.float64(966.238525390625))","(np.float64(936.2416381835938), np.float64(988.9454956054688))","(np.float64(857.2262573242188), np.float64(992.0197143554688))","(np.float64(935.917724609375), np.float64(1012.7089233398438))","(np.float64(875.291259765625), np.float64(1018.4005126953125))","(np.float64(934.1301879882812), np.float64(1040.8768310546875))"
3,1,labels_v001_124_08_23_21_ Cage A_ 1_Mated_sub6_330_349_analysis,"(np.float64(865.202392578125), np.float64(932.2039184570312))","(np.float64(933.09814453125), np.float64(949.5283203125))","(np.float64(855.2664184570312), np.float64(944.3622436523438))","(np.float64(937.05712890625), np.float64(965.04150390625))","(np.float64(853.06640625), np.float64(966.2886352539062))","(np.float64(937.1781616210938), np.float64(985.5477905273438))","(np.float64(857.1010131835938), np.float64(992.0732421875))","(np.float64(936.8754272460938), np.float64(1009.2344360351562))","(np.float64(875.1740112304688), np.float64(1019.9512939453125))","(np.float64(935.1770629882812), np.float64(1037.3504638671875))"
4,1,labels_v001_124_08_23_21_ Cage A_ 1_Mated_sub6_330_349_analysis,"(np.float64(865.0953369140625), np.float64(932.0745239257812))","(np.float64(934.5433349609375), np.float64(948.088623046875))","(np.float64(855.1431274414062), np.float64(944.2230224609375))","(np.float64(938.64990234375), np.float64(962.1429443359375))","(np.float64(852.8744506835938), np.float64(966.256591796875))","(np.float64(940.419189453125), np.float64(984.0809326171875))","(np.float64(857.02978515625), np.float64(991.9554443359375))","(np.float64(940.3953247070312), np.float64(1007.8233642578125))","(np.float64(873.3355102539062), np.float64(1018.3802490234375))","(np.float64(934.5211791992188), np.float64(1035.96875))"
5,1,labels_v001_124_08_23_21_ Cage A_ 1_Mated_sub6_330_349_analysis,"(np.float64(865.098876953125), np.float64(932.5624389648438))","(np.float64(934.2418212890625), np.float64(948.09619140625))","(np.float64(855.10546875), np.float64(944.679931640625))","(np.float64(938.3758544921875), np.float64(962.0151977539062))","(np.float64(852.9422607421875), np.float64(966.687255859375))","(np.float64(940.0802001953125), np.float64(984.1170043945312))","(np.float64(856.8954467773438), np.float64(992.445556640625))","(np.float64(940.162109375), np.float64(1008.055419921875))","(np.float64(873.33447265625), np.float64(1018.7874145507812))","(np.float64(940.11376953125), np.float64(1034.13232421875))"
6,1,labels_v001_124_08_23_21_ Cage A_ 1_Mated_sub6_330_349_analysis,"(np.float64(864.9161376953125), np.float64(932.8278198242188))","(np.float64(932.6356811523438), np.float64(944.5096435546875))","(np.float64(854.9015502929688), np.float64(944.9282836914062))","(np.float64(938.351806640625), np.float64(958.3047485351562))","(np.float64(852.7173461914062), np.float64(966.995849609375))","(np.float64(940.3085327148438), np.float64(980.4012451171875))","(np.float64(856.781982421875), np.float64(992.7177124023438))","(np.float64(940.523681640625), np.float64(1004.3659057617188))","(np.float64(873.12841796875), np.float64(1019.0414428710938))","(np.float64(940.5776977539062), np.float64(1030.54052734375))"
7,1,labels_v001_124_08_23_21_ Cage A_ 1_Mated_sub6_330_349_analysis,"(np.float64(864.946533203125), np.float64(932.7759399414062))","(np.float64(932.8585205078125), np.float64(944.0203247070312))","(np.float64(854.9324951171875), np.float64(944.9085693359375))","(np.float64(937.1268310546875), np.float64(956.3046264648438))","(np.float64(852.78662109375), np.float64(966.9083251953125))","(np.float64(939.117919921875), np.float64(980.0552978515625))","(np.float64(856.8499145507812), np.float64(992.6315307617188))","(np.float64(940.829833984375), np.float64(1003.952392578125))","(np.float64(873.28125), np.float64(1018.8668212890625))","(np.float64(942.863037109375), np.float64(1028.221435546875))"
8,1,labels_v001_124_08_23_21_ Cage A_ 1_Mated_sub6_330_349_analysis,"(np.float64(865.3488159179688), np.float64(933.2025756835938))","(np.float64(931.9432983398438), np.float64(942.9498291015625))","(np.float64(855.4203491210938), np.float64(945.3621215820312))","(np.float64(937.9589233398438), np.float64(955.1123657226562))","(np.float64(853.20556640625), np.float64(967.3455810546875))","(np.float64(941.5492553710938), np.float64(977.1307373046875))","(np.float64(857.3012084960938), np.float64(993.0375366210938))","(np.float64(943.7225341796875), np.float64(1000.8729858398438))","(np.float64(875.1410522460938), np.float64(1019.2216186523438))","(np.float64(945.7879028320312), np.float64(1025.1773681640625))"
9,1,labels_v001_124_08_23_21_ Cage A_ 1_Mated_sub6_330_349_analysis,"(np.float64(863.7864379882812), np.float64(933.1672973632812))","(np.float64(931.4616088867188), np.float64(941.3219604492188))","(np.float64(855.4723510742188), np.float64(945.3592529296875))","(np.float64(937.5332641601562), np.float64(955.1130981445312))","(np.float64(853.2974853515625), np.float64(967.338623046875))","(np.float64(939.6624145507812), np.float64(977.1587524414062))","(np.float64(857.392578125), np.float64(992.9929809570312))","(np.float64(941.5272827148438), np.float64(1000.9401245117188))","(np.float64(875.4287109375), np.float64(1019.1622314453125))","(np.float64(945.4215698242188), np.float64(1025.3846435546875))"
