frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(906.3370361328125), np.float64(928.316162109375))","(np.float64(957.110107421875), np.float64(988.2147216796875))","(np.float64(898.3887329101562), np.float64(940.4981079101562))","(np.float64(953.3319702148438), np.float64(1001.9053955078125))","(np.float64(898.5669555664062), np.float64(962.6107788085938))","(np.float64(949.3514404296875), np.float64(1022.12939453125))","(np.float64(908.3241577148438), np.float64(988.2378540039062))","(np.float64(945.2279663085938), np.float64(1047.890625))","(np.float64(928.4551391601562), np.float64(1008.7747802734375))","(np.float64(943.1669921875), np.float64(1074.2900390625))"
1,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(898.3402099609375), np.float64(932.0045776367188))","(np.float64(981.3167724609375), np.float64(967.119384765625))","(np.float64(890.4453735351562), np.float64(942.45654296875))","(np.float64(981.3834228515625), np.float64(981.2073364257812))","(np.float64(890.37353515625), np.float64(966.27783203125))","(np.float64(979.6049194335938), np.float64(1001.3306274414062))","(np.float64(900.14501953125), np.float64(992.0737915039062))","(np.float64(979.3819580078125), np.float64(1024.9647216796875))","(np.float64(920.0413818359375), np.float64(1012.3935546875))","(np.float64(979.5620727539062), np.float64(1057.394775390625))"
2,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(884.3406982421875), np.float64(936.6925659179688))","(np.float64(947.4020385742188), np.float64(975.2899780273438))","(np.float64(876.3867797851562), np.float64(946.8464965820312))","(np.float64(949.295166015625), np.float64(989.2741088867188))","(np.float64(874.4827270507812), np.float64(970.9769287109375))","(np.float64(947.4305419921875), np.float64(1009.3544311523438))","(np.float64(884.4337158203125), np.float64(996.7984619140625))","(np.float64(947.1430053710938), np.float64(1033.0157470703125))","(np.float64(902.498779296875), np.float64(1017.1495361328125))","(np.float64(947.267578125), np.float64(1067.246337890625))"
3,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(886.346923828125), np.float64(928.99658203125))","(np.float64(961.8900756835938), np.float64(984.7623291015625))","(np.float64(880.06396484375), np.float64(942.9186401367188))","(np.float64(962.4908243815104), np.float64(998.7754109700521))","(np.float64(878.2975463867188), np.float64(964.9573364257812))","(np.float64(958.6487223307291), np.float64(1018.8096516927084))","(np.float64(888.162109375), np.float64(989.0121459960938))","(np.float64(955.6829427083334), np.float64(1041.9202880859375))","(np.float64(904.1488037109375), np.float64(1011.3408203125))","(np.float64(953.7533772786459), np.float64(1074.0711263020833))"
4,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(901.5048217773438), np.float64(924.9197998046875))","(np.float64(976.3781127929688), np.float64(994.2346801757812))","(np.float64(895.2836303710938), np.float64(938.9187622070312))","(np.float64(975.6864827473959), np.float64(1008.2767130533854))","(np.float64(895.2567749023438), np.float64(960.9425659179688))","(np.float64(969.8669026692709), np.float64(1028.264872233073))","(np.float64(905.238525390625), np.float64(984.8626708984375))","(np.float64(964.2228800455729), np.float64(1050.8248291015625))","(np.float64(923.2943115234375), np.float64(1006.9612426757812))","(np.float64(960.2391764322916), np.float64(1080.8959147135417))"
5,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(906.5445556640625), np.float64(929.2676391601562))","(np.float64(990.8661499023438), np.float64(1003.70703125))","(np.float64(900.6019897460938), np.float64(943.293212890625))","(np.float64(988.8821411132812), np.float64(1017.7780151367188))","(np.float64(902.4153442382812), np.float64(965.306884765625))","(np.float64(981.0850830078125), np.float64(1037.7200927734375))","(np.float64(912.54931640625), np.float64(989.15869140625))","(np.float64(972.7628173828125), np.float64(1059.7293701171875))","(np.float64(930.5413818359375), np.float64(1009.3134765625))","(np.float64(966.7249755859375), np.float64(1087.720703125))"
6,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(885.151123046875), np.float64(933.3609619140625))","(np.float64(967.8082885742188), np.float64(992.8115844726562))","(np.float64(877.095458984375), np.float64(945.34765625))","(np.float64(967.55419921875), np.float64(1006.9406127929688))","(np.float64(875.2936401367188), np.float64(967.6181640625))","(np.float64(963.8397216796875), np.float64(1028.869384765625))","(np.float64(885.22900390625), np.float64(993.354736328125))","(np.float64(961.5711669921875), np.float64(1052.770263671875))","(np.float64(903.2500610351562), np.float64(1015.5257568359375))","(np.float64(965.6525268554688), np.float64(1076.822265625))"
7,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(886.2552490234375), np.float64(928.2489624023438))","(np.float64(980.6941833496094), np.float64(979.6466674804688))","(np.float64(878.3268432617188), np.float64(940.4581909179688))","(np.float64(980.7115783691406), np.float64(994.4311218261719))","(np.float64(878.05810546875), np.float64(962.5496826171875))","(np.float64(978.6866455078125), np.float64(1015.4879760742188))","(np.float64(888.1204223632812), np.float64(988.2314453125))","(np.float64(976.5377807617188), np.float64(1038.4597778320312))","(np.float64(905.9853515625), np.float64(1010.3687744140625))","(np.float64(975.7302856445312), np.float64(1066.459228515625))"
8,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(904.0236206054688), np.float64(924.9915161132812))","(np.float64(993.580078125), np.float64(966.4817504882812))","(np.float64(896.0634765625), np.float64(937.150146484375))","(np.float64(993.8689575195312), np.float64(981.921630859375))","(np.float64(896.04345703125), np.float64(959.452392578125))","(np.float64(993.5335693359375), np.float64(1002.1065673828125))","(np.float64(907.94677734375), np.float64(984.986572265625))","(np.float64(991.50439453125), np.float64(1024.1492919921875))","(np.float64(931.9890747070312), np.float64(1005.1590576171875))","(np.float64(985.8080444335938), np.float64(1056.09619140625))"
9,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(899.3219604492188), np.float64(932.59228515625))","(np.float64(987.0093383789062), np.float64(995.8936157226562))","(np.float64(891.4193725585938), np.float64(944.6585693359375))","(np.float64(986.9442749023438), np.float64(1009.8707275390625))","(np.float64(891.2164306640625), np.float64(966.9554443359375))","(np.float64(980.833740234375), np.float64(1029.891845703125))","(np.float64(901.1387329101562), np.float64(992.6358032226562))","(np.float64(973.0028076171875), np.float64(1051.679931640625))","(np.float64(921.3756103515625), np.float64(1016.57080078125))","(np.float64(969.0308837890625), np.float64(1079.678955078125))"
10,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(893.2808227539062), np.float64(933.0523681640625))","(np.float64(983.668212890625), np.float64(985.3311157226562))","(np.float64(885.2992553710938), np.float64(945.1283569335938))","(np.float64(985.3932495117188), np.float64(997.8984985351562))","(np.float64(883.53662109375), np.float64(967.3048706054688))","(np.float64(981.419677734375), np.float64(1019.6411743164062))","(np.float64(893.2911987304688), np.float64(993.0286254882812))","(np.float64(977.302490234375), np.float64(1041.5030517578125))","(np.float64(917.2384643554688), np.float64(1019.0537109375))","(np.float64(981.25830078125), np.float64(1065.763671875))"
11,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(896.3876342773438), np.float64(924.4191284179688))","(np.float64(991.3363037109375), np.float64(963.3907470703125))","(np.float64(890.2006225585938), np.float64(938.4545288085938))","(np.float64(993.5090942382812), np.float64(977.5783081054688))","(np.float64(890.05029296875), np.float64(960.307373046875))","(np.float64(995.5559692382812), np.float64(999.49169921875))","(np.float64(900.0850830078125), np.float64(984.3720703125))","(np.float64(997.3085327148438), np.float64(1021.5296630859375))","(np.float64(922.1735229492188), np.float64(1006.697265625))","(np.float64(1003.662353515625), np.float64(1047.7647705078125))"
12,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(909.699951171875), np.float64(917.5903930664062))","(np.float64(1002.5381469726562), np.float64(938.0313720703125))","(np.float64(901.8923950195312), np.float64(931.60205078125))","(np.float64(1008.6602783203125), np.float64(951.9864501953125))","(np.float64(903.6300659179688), np.float64(953.6160888671875))","(np.float64(1014.5725708007812), np.float64(972.1365356445312))","(np.float64(915.6140747070312), np.float64(977.4419555664062))","(np.float64(1020.5073852539062), np.float64(992.431640625))","(np.float64(935.9013061523438), np.float64(999.5286865234375))","(np.float64(1032.80029296875), np.float64(1019.714111328125))"
13,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(904.2515258789062), np.float64(920.297119140625))","(np.float64(997.1015625), np.float64(941.55078125))","(np.float64(896.5845947265625), np.float64(934.4166259765625))","(np.float64(1003.0270385742188), np.float64(955.5786743164062))","(np.float64(896.6128540039062), np.float64(956.3014526367188))","(np.float64(1010.8873291015625), np.float64(977.454345703125))","(np.float64(908.2930908203125), np.float64(980.0834350585938))","(np.float64(1016.720458984375), np.float64(999.2674560546875))","(np.float64(928.4707641601562), np.float64(1002.4197998046875))","(np.float64(1031.0352783203125), np.float64(1017.458251953125))"
14,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(888.7635498046875), np.float64(928.6207275390625))","(np.float64(989.1586303710938), np.float64(977.2479248046875))","(np.float64(882.3424072265625), np.float64(942.5123901367188))","(np.float64(989.3244018554688), np.float64(992.9785766601562))","(np.float64(882.3361206054688), np.float64(964.4961547851562))","(np.float64(987.1661376953125), np.float64(1013.3677368164062))","(np.float64(892.5243530273438), np.float64(988.5147705078125))","(np.float64(985.0382080078125), np.float64(1037.02294921875))","(np.float64(910.84765625), np.float64(1010.838623046875))","(np.float64(991.0797119140625), np.float64(1061.0880126953125))"
15,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(888.560791015625), np.float64(927.430908203125))","(np.float64(988.2520751953125), np.float64(952.1249389648438))","(np.float64(880.5385131835938), np.float64(939.7418212890625))","(np.float64(994.2047729492188), np.float64(966.0706787109375))","(np.float64(881.0531616210938), np.float64(963.4109497070312))","(np.float64(998.0902099609375), np.float64(986.3410034179688))","(np.float64(892.6800537109375), np.float64(987.3524780273438))","(np.float64(1004.099609375), np.float64(1006.7014770507812))","(np.float64(912.8960571289062), np.float64(1007.6219482421875))","(np.float64(1016.0570068359375), np.float64(1030.3331298828125))"
16,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(884.7442016601562), np.float64(921.29296875))","(np.float64(984.2891235351562), np.float64(941.6665649414062))","(np.float64(876.56640625), np.float64(935.2489013671875))","(np.float64(990.1798706054688), np.float64(955.7601318359375))","(np.float64(877.1630859375), np.float64(957.3596801757812))","(np.float64(996.14208984375), np.float64(975.9857177734375))","(np.float64(888.7644653320312), np.float64(981.1360473632812))","(np.float64(1004.0848999023438), np.float64(998.1343994140625))","(np.float64(909.1448974609375), np.float64(1001.4208374023438))","(np.float64(1018.2939453125), np.float64(1019.9353637695312))"
17,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(875.6812744140625), np.float64(919.5177001953125))","(np.float64(966.0325317382812), np.float64(933.121337890625))","(np.float64(867.3905029296875), np.float64(931.955078125))","(np.float64(971.836181640625), np.float64(947.30908203125))","(np.float64(867.857666015625), np.float64(955.6944580078125))","(np.float64(977.8344116210938), np.float64(967.1183471679688))","(np.float64(879.4761962890625), np.float64(979.588623046875))","(np.float64(985.68994140625), np.float64(987.720703125))","(np.float64(899.6058959960938), np.float64(999.5350341796875))","(np.float64(1001.7677001953125), np.float64(1015.62841796875))"
18,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(877.2781982421875), np.float64(927.817138671875))","(np.float64(971.7245483398438), np.float64(960.3795166015625))","(np.float64(869.1102294921875), np.float64(940.2451171875))","(np.float64(975.7344970703125), np.float64(974.2465209960938))","(np.float64(870.8695068359375), np.float64(963.8657836914062))","(np.float64(977.6234741210938), np.float64(992.7487182617188))","(np.float64(880.9368896484375), np.float64(987.8495483398438))","(np.float64(979.5709228515625), np.float64(1014.8836669921875))","(np.float64(901.07421875), np.float64(1008.3010864257812))","(np.float64(979.8050537109375), np.float64(1046.7117919921875))"
19,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(869.0255737304688), np.float64(933.5287475585938))","(np.float64(946.5136108398438), np.float64(1010.4083862304688))","(np.float64(859.3058471679688), np.float64(947.58740234375))","(np.float64(942.5093383789062), np.float64(1024.22998046875))","(np.float64(859.0987548828125), np.float64(969.5921630859375))","(np.float64(930.646484375), np.float64(1040.6734619140625))","(np.float64(869.021728515625), np.float64(993.38623046875))","(np.float64(916.3828735351562), np.float64(1060.3729248046875))","(np.float64(888.8834228515625), np.float64(1017.4007568359375))","(np.float64(902.5108642578125), np.float64(1082.6600341796875))"
20,1,labels_v001_122_08_23_21_ Cage A_ 1_Mated_sub4_214_232_analysis,"(np.float64(856.24462890625), np.float64(935.63232421875))","(np.float64(931.3467407226562), np.float64(1009.4610595703125))","(np.float64(847.8486328125), np.float64(947.830810546875))","(np.float64(927.6419677734375), np.float64(1023.3765869140625))","(np.float64(846.204345703125), np.float64(971.5397338867188))","(np.float64(917.3521728515625), np.float64(1039.7913818359375))","(np.float64(855.9995727539062), np.float64(995.5699462890625))","(np.float64(903.3538208007812), np.float64(1057.6549072265625))","(np.float64(874.2854614257812), np.float64(1019.73291015625))","(np.float64(885.6996459960938), np.float64(1083.5687255859375))"
