frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1012.4405517578125), np.float64(971.9776000976562))","(np.float64(1057.75244140625), np.float64(1030.21875))","(np.float64(1000.3785400390625), np.float64(981.9993896484375))","(np.float64(1053.8927001953125), np.float64(1044.264892578125))","(np.float64(988.8212890625), np.float64(1004.096923828125))","(np.float64(1041.7598876953125), np.float64(1060.240234375))","(np.float64(988.5359497070312), np.float64(1031.775146484375))","(np.float64(1027.408203125), np.float64(1075.9671630859375))","(np.float64(992.5989990234375), np.float64(1063.8629150390625))","(np.float64(1007.5072021484375), np.float64(1102.1181640625))"
1,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1011.5508422851562), np.float64(973.3786010742188))","(np.float64(1060.4322509765625), np.float64(1029.1015625))","(np.float64(997.9638671875), np.float64(981.8862915039062))","(np.float64(1058.2923583984375), np.float64(1043.3038330078125))","(np.float64(987.8590698242188), np.float64(1003.8897705078125))","(np.float64(1046.4464111328125), np.float64(1061.15087890625))","(np.float64(987.5805053710938), np.float64(1031.5428466796875))","(np.float64(1032.19140625), np.float64(1077.1168212890625))","(np.float64(991.4798583984375), np.float64(1063.712890625))","(np.float64(1016.3912963867188), np.float64(1105.3372802734375))"
2,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1013.1084594726562), np.float64(972.3103637695312))","(np.float64(1057.3492431640625), np.float64(1029.80859375))","(np.float64(1001.050048828125), np.float64(982.3873901367188))","(np.float64(1053.179443359375), np.float64(1043.830078125))","(np.float64(990.9241943359375), np.float64(1004.392822265625))","(np.float64(1039.38037109375), np.float64(1059.746337890625))","(np.float64(989.1211547851562), np.float64(1032.0992431640625))","(np.float64(1024.990234375), np.float64(1075.8331298828125))","(np.float64(993.2915649414062), np.float64(1064.184814453125))","(np.float64(1007.2554321289062), np.float64(1102.1708984375))"
3,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1012.5641479492188), np.float64(972.1570434570312))","(np.float64(1056.6639404296875), np.float64(1029.11865234375))","(np.float64(1000.5924072265625), np.float64(982.2959594726562))","(np.float64(1052.5601806640625), np.float64(1041.56396484375))","(np.float64(990.4512939453125), np.float64(1004.344970703125))","(np.float64(1038.789306640625), np.float64(1057.3370361328125))","(np.float64(988.660888671875), np.float64(1032.037353515625))","(np.float64(1024.4615478515625), np.float64(1073.2301025390625))","(np.float64(992.772705078125), np.float64(1064.1036376953125))","(np.float64(1004.872802734375), np.float64(1101.3897705078125))"
4,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1010.7538452148438), np.float64(972.1262817382812))","(np.float64(1056.2525634765625), np.float64(1029.3623046875))","(np.float64(1000.2364501953125), np.float64(982.2808837890625))","(np.float64(1052.1702880859375), np.float64(1041.7750244140625))","(np.float64(990.11279296875), np.float64(1004.3573608398438))","(np.float64(1038.478271484375), np.float64(1057.57861328125))","(np.float64(988.2862548828125), np.float64(1032.041015625))","(np.float64(1024.1441650390625), np.float64(1073.416748046875))","(np.float64(992.2542114257812), np.float64(1064.185302734375))","(np.float64(1004.5789184570312), np.float64(1101.5770263671875))"
5,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1012.2488403320312), np.float64(971.945556640625))","(np.float64(1056.6256103515625), np.float64(1026.7718505859375))","(np.float64(1000.268798828125), np.float64(982.0385131835938))","(np.float64(1054.29052734375), np.float64(1040.745849609375))","(np.float64(990.09033203125), np.float64(1004.1106567382812))","(np.float64(1042.2489013671875), np.float64(1056.7388916015625))","(np.float64(988.259765625), np.float64(1031.835205078125))","(np.float64(1028.1973876953125), np.float64(1072.5791015625))","(np.float64(992.1357421875), np.float64(1063.97705078125))","(np.float64(1010.2575073242188), np.float64(1100.6761474609375))"
6,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1013.1746826171875), np.float64(972.2882690429688))","(np.float64(1057.6282958984375), np.float64(1028.3785400390625))","(np.float64(1001.242919921875), np.float64(982.4151000976562))","(np.float64(1053.6451416015625), np.float64(1040.811279296875))","(np.float64(991.0904541015625), np.float64(1004.5418090820312))","(np.float64(1041.4371337890625), np.float64(1056.5904541015625))","(np.float64(989.1514282226562), np.float64(1032.3095703125))","(np.float64(1027.32763671875), np.float64(1072.5010986328125))","(np.float64(993.2594604492188), np.float64(1064.355712890625))","(np.float64(1007.46630859375), np.float64(1100.578369140625))"
7,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1012.9403686523438), np.float64(971.9929809570312))","(np.float64(1056.828125), np.float64(1028.60107421875))","(np.float64(1001.0051879882812), np.float64(982.0753173828125))","(np.float64(1052.7294921875), np.float64(1041.048095703125))","(np.float64(990.7775268554688), np.float64(1004.2535400390625))","(np.float64(1038.9290771484375), np.float64(1056.8306884765625))","(np.float64(988.9354248046875), np.float64(1032.0333251953125))","(np.float64(1024.562744140625), np.float64(1072.727294921875))","(np.float64(992.9144287109375), np.float64(1064.1385498046875))","(np.float64(1006.4871826171875), np.float64(1100.6712646484375))"
8,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1010.3353271484375), np.float64(971.8524780273438))","(np.float64(1055.89697265625), np.float64(1027.1551513671875))","(np.float64(999.839599609375), np.float64(981.986572265625))","(np.float64(1051.8536376953125), np.float64(1041.099853515625))","(np.float64(988.2306518554688), np.float64(1004.245361328125))","(np.float64(1038.114013671875), np.float64(1056.954345703125))","(np.float64(987.91845703125), np.float64(1031.9547119140625))","(np.float64(1023.8200073242188), np.float64(1072.876953125))","(np.float64(990.1642456054688), np.float64(1063.9420166015625))","(np.float64(1005.7755737304688), np.float64(1100.8167724609375))"
9,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1010.9332275390625), np.float64(972.2174682617188))","(np.float64(1057.802490234375), np.float64(1026.838134765625))","(np.float64(1000.484130859375), np.float64(982.3673706054688))","(np.float64(1053.9598388671875), np.float64(1040.8582763671875))","(np.float64(990.3372192382812), np.float64(1004.4939575195312))","(np.float64(1041.88427734375), np.float64(1056.83984375))","(np.float64(988.5028686523438), np.float64(1032.2535400390625))","(np.float64(1027.759765625), np.float64(1072.775634765625))","(np.float64(990.7877197265625), np.float64(1064.329833984375))","(np.float64(1009.701171875), np.float64(1100.9752197265625))"
10,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1013.0458374023438), np.float64(972.28125))","(np.float64(1058.077880859375), np.float64(1026.1961669921875))","(np.float64(1001.07275390625), np.float64(982.4359741210938))","(np.float64(1054.201904296875), np.float64(1040.1717529296875))","(np.float64(990.8416137695312), np.float64(1004.5861206054688))","(np.float64(1042.099365234375), np.float64(1056.1141357421875))","(np.float64(989.0294189453125), np.float64(1032.354248046875))","(np.float64(1027.9464111328125), np.float64(1072.0645751953125))","(np.float64(994.923583984375), np.float64(1064.361328125))","(np.float64(1008.3749389648438), np.float64(1100.1326904296875))"
11,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1012.8427124023438), np.float64(972.185791015625))","(np.float64(1058.0015869140625), np.float64(1025.9940185546875))","(np.float64(1000.858642578125), np.float64(982.2987670898438))","(np.float64(1054.111572265625), np.float64(1040.1259765625))","(np.float64(990.6160888671875), np.float64(1004.4104614257812))","(np.float64(1041.9132080078125), np.float64(1056.1087646484375))","(np.float64(988.7783813476562), np.float64(1032.1766357421875))","(np.float64(1027.7672119140625), np.float64(1072.067138671875))","(np.float64(991.1734619140625), np.float64(1064.139404296875))","(np.float64(1009.64892578125), np.float64(1100.2138671875))"
12,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1011.94580078125), np.float64(972.3825073242188))","(np.float64(1057.204345703125), np.float64(1026.2100830078125))","(np.float64(999.910400390625), np.float64(982.43408203125))","(np.float64(1053.361328125), np.float64(1040.344970703125))","(np.float64(989.7501831054688), np.float64(1004.5455322265625))","(np.float64(1041.2322998046875), np.float64(1056.3543701171875))","(np.float64(987.9801635742188), np.float64(1032.294677734375))","(np.float64(1027.115966796875), np.float64(1072.3326416015625))","(np.float64(990.1326293945312), np.float64(1064.2249755859375))","(np.float64(1007.5034790039062), np.float64(1100.475341796875))"
13,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1012.0072631835938), np.float64(972.0245361328125))","(np.float64(1057.263427734375), np.float64(1026.0894775390625))","(np.float64(1000.0090942382812), np.float64(982.1094970703125))","(np.float64(1053.391357421875), np.float64(1040.2308349609375))","(np.float64(989.8116455078125), np.float64(1004.2592163085938))","(np.float64(1041.2779541015625), np.float64(1056.2442626953125))","(np.float64(988.0352172851562), np.float64(1032.016357421875))","(np.float64(1027.15478515625), np.float64(1072.21923828125))","(np.float64(990.14697265625), np.float64(1063.9842529296875))","(np.float64(1007.5429077148438), np.float64(1100.4085693359375))"
14,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1012.741455078125), np.float64(972.279296875))","(np.float64(1058.549560546875), np.float64(1026.3658447265625))","(np.float64(1000.693603515625), np.float64(982.2828369140625))","(np.float64(1054.7694091796875), np.float64(1040.5184326171875))","(np.float64(990.5122680664062), np.float64(1004.4100341796875))","(np.float64(1042.6337890625), np.float64(1056.602783203125))","(np.float64(988.6085815429688), np.float64(1032.16796875))","(np.float64(1028.4058837890625), np.float64(1072.459228515625))","(np.float64(990.900634765625), np.float64(1064.1312255859375))","(np.float64(1010.6153564453125), np.float64(1100.8382568359375))"
15,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1012.7769775390625), np.float64(972.4111938476562))","(np.float64(1058.5614013671875), np.float64(1026.4610595703125))","(np.float64(1000.7543334960938), np.float64(982.4015502929688))","(np.float64(1054.781494140625), np.float64(1040.61181640625))","(np.float64(990.5648193359375), np.float64(1004.4686279296875))","(np.float64(1042.67236328125), np.float64(1056.712646484375))","(np.float64(988.6395263671875), np.float64(1032.2314453125))","(np.float64(1028.4195556640625), np.float64(1072.5733642578125))","(np.float64(990.8737182617188), np.float64(1064.2647705078125))","(np.float64(1010.5949096679688), np.float64(1102.448974609375))"
16,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1011.984130859375), np.float64(972.234375))","(np.float64(1057.9630126953125), np.float64(1026.2421875))","(np.float64(999.9811401367188), np.float64(982.2459716796875))","(np.float64(1054.1717529296875), np.float64(1040.364990234375))","(np.float64(989.8220825195312), np.float64(1004.3947143554688))","(np.float64(1042.077880859375), np.float64(1056.462158203125))","(np.float64(987.961181640625), np.float64(1032.1568603515625))","(np.float64(1027.9124755859375), np.float64(1072.3956298828125))","(np.float64(990.01513671875), np.float64(1064.130859375))","(np.float64(1008.37158203125), np.float64(1100.6605224609375))"
17,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1012.0047607421875), np.float64(972.2382202148438))","(np.float64(1058.013916015625), np.float64(1026.32080078125))","(np.float64(999.9465942382812), np.float64(982.1705932617188))","(np.float64(1054.2421875), np.float64(1040.4520263671875))","(np.float64(989.7628173828125), np.float64(1004.2969970703125))","(np.float64(1042.186767578125), np.float64(1056.5538330078125))","(np.float64(987.85107421875), np.float64(1032.0604248046875))","(np.float64(1027.9952392578125), np.float64(1072.4776611328125))","(np.float64(989.89306640625), np.float64(1064.015380859375))","(np.float64(1009.9329833984375), np.float64(1102.2757568359375))"
18,1,labels_v001_148_09_07_21_ Cage 4_ 1_Mated_sub4_419_431_analysis,"(np.float64(1012.5092163085938), np.float64(972.17041015625))","(np.float64(1058.560546875), np.float64(1026.7606201171875))","(np.float64(1000.4243774414062), np.float64(982.0634155273438))","(np.float64(1054.82861328125), np.float64(1040.92724609375))","(np.float64(990.2451782226562), np.float64(1004.1690673828125))","(np.float64(1042.6783447265625), np.float64(1057.047119140625))","(np.float64(988.3034057617188), np.float64(1031.922119140625))","(np.float64(1028.4293212890625), np.float64(1072.92138671875))","(np.float64(990.4503784179688), np.float64(1063.996337890625))","(np.float64(1010.67041015625), np.float64(1102.770751953125))"
