frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1010.1581420898438), np.float64(955.5614624023438))","(np.float64(1056.835693359375), np.float64(1039.3372802734375))","(np.float64(1005.6583251953125), np.float64(967.7555541992188))","(np.float64(1053.005126953125), np.float64(1053.410400390625))","(np.float64(1003.8788452148438), np.float64(987.88427734375))","(np.float64(1044.7978515625), np.float64(1073.1591796875))","(np.float64(1003.6574096679688), np.float64(1015.7131958007812))","(np.float64(1032.8636474609375), np.float64(1093.177978515625))","(np.float64(1002.001220703125), np.float64(1044.0382080078125))","(np.float64(1020.927490234375), np.float64(1125.2437744140625))"
1,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1012.0001220703125), np.float64(955.6373901367188))","(np.float64(1056.7213134765625), np.float64(1040.222412109375))","(np.float64(1006.0426025390625), np.float64(967.8165893554688))","(np.float64(1052.78857421875), np.float64(1055.7037353515625))","(np.float64(1004.2296752929688), np.float64(987.9375))","(np.float64(1043.08935546875), np.float64(1074.20068359375))","(np.float64(1004.0049438476562), np.float64(1015.76904296875))","(np.float64(1032.666748046875), np.float64(1095.86669921875))","(np.float64(1002.4346313476562), np.float64(1044.0634765625))","(np.float64(1020.8953857421875), np.float64(1125.9051513671875))"
2,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1009.73095703125), np.float64(955.4960327148438))","(np.float64(1053.8302001953125), np.float64(1043.6556396484375))","(np.float64(1003.6868896484375), np.float64(967.6290283203125))","(np.float64(1048.2958984375), np.float64(1057.62646484375))","(np.float64(1001.7735595703125), np.float64(987.7778930664062))","(np.float64(1039.955078125), np.float64(1077.3546142578125))","(np.float64(1001.4332885742188), np.float64(1015.6270751953125))","(np.float64(1027.89404296875), np.float64(1097.4486083984375))","(np.float64(1001.59375), np.float64(1043.82958984375))","(np.float64(1015.7970581054688), np.float64(1127.5018310546875))"
3,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1006.5377197265625), np.float64(955.6974487304688))","(np.float64(1047.0953369140625), np.float64(1048.455810546875))","(np.float64(1000.4605712890625), np.float64(967.8357543945312))","(np.float64(1043.006591796875), np.float64(1060.945068359375))","(np.float64(998.5209350585938), np.float64(987.9830932617188))","(np.float64(1032.9984130859375), np.float64(1080.5570068359375))","(np.float64(996.4730834960938), np.float64(1015.7981567382812))","(np.float64(1020.7145385742188), np.float64(1100.623046875))","(np.float64(996.7349853515625), np.float64(1043.9754638671875))","(np.float64(1006.9892578125), np.float64(1128.863037109375))"
4,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1004.9690551757812), np.float64(955.649169921875))","(np.float64(1046.1904296875), np.float64(1049.0711669921875))","(np.float64(998.9328002929688), np.float64(967.7496337890625))","(np.float64(1041.982177734375), np.float64(1062.8975830078125))","(np.float64(998.4679565429688), np.float64(987.9415893554688))","(np.float64(1031.9957275390625), np.float64(1081.060302734375))","(np.float64(996.4434814453125), np.float64(1015.7744140625))","(np.float64(1019.805419921875), np.float64(1101.088623046875))","(np.float64(996.6361083984375), np.float64(1043.89599609375))","(np.float64(1004.2450561523438), np.float64(1129.3343505859375))"
5,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1008.240478515625), np.float64(955.9298706054688))","(np.float64(1049.496826171875), np.float64(1050.47119140625))","(np.float64(1002.2149658203125), np.float64(968.0301513671875))","(np.float64(1045.3385009765625), np.float64(1064.4718017578125))","(np.float64(1000.39013671875), np.float64(988.21435546875))","(np.float64(1035.565185546875), np.float64(1084.1090087890625))","(np.float64(998.591064453125), np.float64(1016.113525390625))","(np.float64(1023.4185180664062), np.float64(1104.240478515625))","(np.float64(998.5281372070312), np.float64(1044.3272705078125))","(np.float64(1009.340576171875), np.float64(1132.1558837890625))"
6,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1010.4508056640625), np.float64(956.1884765625))","(np.float64(1053.8189697265625), np.float64(1051.1795654296875))","(np.float64(1004.5567626953125), np.float64(968.299072265625))","(np.float64(1048.1983642578125), np.float64(1065.1724853515625))","(np.float64(1004.374267578125), np.float64(988.4962768554688))","(np.float64(1039.88037109375), np.float64(1084.89013671875))","(np.float64(1002.677490234375), np.float64(1016.3873291015625))","(np.float64(1027.83349609375), np.float64(1105.0157470703125))","(np.float64(1002.3994750976562), np.float64(1044.5809326171875))","(np.float64(1013.9459838867188), np.float64(1132.967041015625))"
7,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1010.6229858398438), np.float64(956.296875))","(np.float64(1054.502197265625), np.float64(1051.2672119140625))","(np.float64(1004.719482421875), np.float64(968.3858032226562))","(np.float64(1050.4969482421875), np.float64(1065.3050537109375))","(np.float64(1004.4647216796875), np.float64(988.588134765625))","(np.float64(1040.599853515625), np.float64(1085.055419921875))","(np.float64(1002.7777099609375), np.float64(1016.507080078125))","(np.float64(1028.4884033203125), np.float64(1105.249267578125))","(np.float64(1002.574462890625), np.float64(1044.7122802734375))","(np.float64(1016.3616333007812), np.float64(1133.2935791015625))"
8,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1010.3143920898438), np.float64(956.0404663085938))","(np.float64(1053.6767578125), np.float64(1050.974609375))","(np.float64(1004.4747924804688), np.float64(968.1663208007812))","(np.float64(1048.10595703125), np.float64(1064.97607421875))","(np.float64(1004.2699584960938), np.float64(988.3519897460938))","(np.float64(1039.749755859375), np.float64(1084.719970703125))","(np.float64(1002.5732421875), np.float64(1016.2173461914062))","(np.float64(1027.751953125), np.float64(1104.847900390625))","(np.float64(1002.2891845703125), np.float64(1044.4456787109375))","(np.float64(1013.7485961914062), np.float64(1132.972412109375))"
9,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1009.7813110351562), np.float64(955.931396484375))","(np.float64(1051.7591552734375), np.float64(1051.208740234375))","(np.float64(1003.89697265625), np.float64(968.0889892578125))","(np.float64(1047.629638671875), np.float64(1065.19384765625))","(np.float64(1003.7218017578125), np.float64(988.27001953125))","(np.float64(1039.3458251953125), np.float64(1084.9434814453125))","(np.float64(1002.0860595703125), np.float64(1016.1067504882812))","(np.float64(1027.34619140625), np.float64(1105.0660400390625))","(np.float64(1001.70751953125), np.float64(1044.451904296875))","(np.float64(1011.691650390625), np.float64(1133.329833984375))"
10,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1010.0181274414062), np.float64(955.7264404296875))","(np.float64(1052.2425537109375), np.float64(1051.3690185546875))","(np.float64(1004.1454467773438), np.float64(967.8915405273438))","(np.float64(1048.11865234375), np.float64(1065.386474609375))","(np.float64(1004.075439453125), np.float64(988.0855102539062))","(np.float64(1039.8719482421875), np.float64(1085.100830078125))","(np.float64(1002.3731689453125), np.float64(1015.9083862304688))","(np.float64(1027.81494140625), np.float64(1105.27734375))","(np.float64(1001.9537963867188), np.float64(1044.3128662109375))","(np.float64(1013.6627807617188), np.float64(1133.4722900390625))"
11,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1010.8150634765625), np.float64(956.2237548828125))","(np.float64(1054.588623046875), np.float64(1051.5185546875))","(np.float64(1004.9632568359375), np.float64(968.3435668945312))","(np.float64(1049.10205078125), np.float64(1065.572021484375))","(np.float64(1004.9017333984375), np.float64(988.547607421875))","(np.float64(1040.8031005859375), np.float64(1085.322509765625))","(np.float64(1003.1065063476562), np.float64(1016.4266357421875))","(np.float64(1028.6397705078125), np.float64(1105.55126953125))","(np.float64(1002.83251953125), np.float64(1044.6494140625))","(np.float64(1014.9829711914062), np.float64(1133.763916015625))"
12,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1011.36376953125), np.float64(956.1422729492188))","(np.float64(1055.2374267578125), np.float64(1051.9117431640625))","(np.float64(1005.4755859375), np.float64(968.220947265625))","(np.float64(1051.2816162109375), np.float64(1067.509033203125))","(np.float64(1005.3638305664062), np.float64(988.4351196289062))","(np.float64(1041.3807373046875), np.float64(1085.9393310546875))","(np.float64(1003.5628662109375), np.float64(1016.374267578125))","(np.float64(1029.15283203125), np.float64(1107.7738037109375))","(np.float64(1003.4310913085938), np.float64(1044.72119140625))","(np.float64(1017.3096313476562), np.float64(1135.6402587890625))"
13,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1011.6527709960938), np.float64(955.8179321289062))","(np.float64(1055.8570556640625), np.float64(1051.530029296875))","(np.float64(1007.2987670898438), np.float64(967.9556274414062))","(np.float64(1051.7423095703125), np.float64(1065.54296875))","(np.float64(1007.4766235351562), np.float64(988.1740112304688))","(np.float64(1043.58935546875), np.float64(1083.9730224609375))","(np.float64(1005.7649536132812), np.float64(1015.9951171875))","(np.float64(1031.55029296875), np.float64(1105.5885009765625))","(np.float64(1005.2993774414062), np.float64(1045.82568359375))","(np.float64(1017.8731689453125), np.float64(1133.790283203125))"
14,2,labels_v001_013_08_19_21_ Set 1_ Cage B_ 1_Virgin_sub1_362_375_succesful_analysis,"(np.float64(1013.7606811523438), np.float64(955.4173583984375))","(np.float64(1056.9788818359375), np.float64(1051.2532958984375))","(np.float64(1008.025146484375), np.float64(967.6145629882812))","(np.float64(1052.8414306640625), np.float64(1065.2744140625))","(np.float64(1008.18798828125), np.float64(987.7984008789062))","(np.float64(1044.6707763671875), np.float64(1085.0850830078125))","(np.float64(1007.743408203125), np.float64(1015.5858764648438))","(np.float64(1032.6324462890625), np.float64(1105.2742919921875))","(np.float64(1006.0206298828125), np.float64(1045.481201171875))","(np.float64(1020.551513671875), np.float64(1133.4896240234375))"
