frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_017_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub3_304_311_analysis,"(np.float64(996.1281127929688), np.float64(861.1668090820312))","(np.float64(965.1432495117188), np.float64(887.8060913085938))","(np.float64(1008.4776611328125), np.float64(869.3748779296875))","(np.float64(959.0355224609375), np.float64(900.0121459960938))","(np.float64(1020.1923217773438), np.float64(886.975830078125))","(np.float64(955.27880859375), np.float64(920.2388916015625))","(np.float64(1032.0389404296875), np.float64(905.098876953125))","(np.float64(960.8640747070312), np.float64(947.9122314453125))","(np.float64(1054.289306640625), np.float64(931.1488037109375))","(np.float64(974.8953857421875), np.float64(976.30615234375))"
1,0,labels_v001_017_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub3_304_311_analysis,"(np.float64(993.0017700195312), np.float64(858.9918212890625))","(np.float64(964.5205078125), np.float64(888.0057983398438))","(np.float64(1005.3505859375), np.float64(866.9501953125))","(np.float64(958.4105834960938), np.float64(900.1680908203125))","(np.float64(1017.017333984375), np.float64(882.8890991210938))","(np.float64(956.22265625), np.float64(920.2951049804688))","(np.float64(1029.0699462890625), np.float64(900.824462890625))","(np.float64(960.2521362304688), np.float64(948.10693359375))","(np.float64(1053.0352783203125), np.float64(922.96142578125))","(np.float64(972.2944946289062), np.float64(978.0586547851562))"
2,0,labels_v001_017_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub3_304_311_analysis,"(np.float64(966.7064208984375), np.float64(866.7100830078125))","(np.float64(933.39111328125), np.float64(892.9003295898438))","(np.float64(978.6838989257812), np.float64(876.890380859375))","(np.float64(925.3856201171875), np.float64(905.0228881835938))","(np.float64(988.7859497070312), np.float64(894.6622314453125))","(np.float64(923.1907958984375), np.float64(925.15087890625))","(np.float64(1000.6253662109375), np.float64(912.7335815429688))","(np.float64(925.160888671875), np.float64(952.9928588867188))","(np.float64(1020.9306030273438), np.float64(936.740234375))","(np.float64(935.18603515625), np.float64(985.1519775390625))"
3,0,labels_v001_017_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub3_304_311_analysis,"(np.float64(958.3896484375), np.float64(870.599853515625))","(np.float64(923.3806762695312), np.float64(896.22705078125))","(np.float64(968.401123046875), np.float64(882.4563598632812))","(np.float64(915.298583984375), np.float64(906.648681640625))","(np.float64(978.1166381835938), np.float64(900.5311889648438))","(np.float64(911.1368408203125), np.float64(928.57958984375))","(np.float64(988.0416259765625), np.float64(920.5460205078125))","(np.float64(913.3233032226562), np.float64(956.3136596679688))","(np.float64(1008.1445922851562), np.float64(948.7097778320312))","(np.float64(923.2098388671875), np.float64(986.6539306640625))"
4,0,labels_v001_017_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub3_304_311_analysis,"(np.float64(966.2478637695312), np.float64(872.1367797851562))","(np.float64(932.9290771484375), np.float64(895.6370239257812))","(np.float64(974.5029907226562), np.float64(884.1069946289062))","(np.float64(923.3041381835938), np.float64(907.5938110351562))","(np.float64(982.4703979492188), np.float64(902.2859497070312))","(np.float64(919.0958862304688), np.float64(927.89892578125))","(np.float64(992.170166015625), np.float64(923.86279296875))","(np.float64(921.1026611328125), np.float64(955.6652221679688))","(np.float64(1012.13330078125), np.float64(951.85693359375))","(np.float64(933.0458984375), np.float64(986.0927124023438))"
5,0,labels_v001_017_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub3_304_311_analysis,"(np.float64(978.7257690429688), np.float64(874.6450805664062))","(np.float64(954.0123291015625), np.float64(891.920166015625))","(np.float64(990.6918334960938), np.float64(882.7347412109375))","(np.float64(946.0284423828125), np.float64(905.8258666992188))","(np.float64(998.6376953125), np.float64(900.914794921875))","(np.float64(943.7401733398438), np.float64(925.7601928710938))","(np.float64(1008.4566650390625), np.float64(920.6913452148438))","(np.float64(947.838134765625), np.float64(951.8977661132812))","(np.float64(1028.37548828125), np.float64(948.625))","(np.float64(957.9660034179688), np.float64(983.9949951171875))"
6,0,labels_v001_017_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub3_304_311_analysis,"(np.float64(991.6537475585938), np.float64(866.5078735351562))","(np.float64(964.2212524414062), np.float64(888.497802734375))","(np.float64(1002.1681518554688), np.float64(874.4793701171875))","(np.float64(956.2225952148438), np.float64(900.6868896484375))","(np.float64(1012.0401000976562), np.float64(892.5850830078125))","(np.float64(954.2489624023438), np.float64(920.9495239257812))","(np.float64(1023.782470703125), np.float64(912.3248901367188))","(np.float64(959.975341796875), np.float64(948.5178833007812))","(np.float64(1045.7003173828125), np.float64(938.7042236328125))","(np.float64(972.0106201171875), np.float64(978.7877197265625))"
7,0,labels_v001_017_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub3_304_311_analysis,"(np.float64(986.6658935546875), np.float64(862.9739990234375))","(np.float64(960.3096923828125), np.float64(888.1825561523438))","(np.float64(998.4915161132812), np.float64(872.5625))","(np.float64(953.9658813476562), np.float64(900.3859252929688))","(np.float64(1008.3789672851562), np.float64(890.5608520507812))","(np.float64(950.4232177734375), np.float64(920.6365966796875))","(np.float64(1020.287109375), np.float64(908.5758666992188))","(np.float64(956.1030883789062), np.float64(948.2041015625))","(np.float64(1042.3751220703125), np.float64(934.7921752929688))","(np.float64(966.4306640625), np.float64(978.5496215820312))"
8,0,labels_v001_017_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub3_304_311_analysis,"(np.float64(976.618896484375), np.float64(863.4946899414062))","(np.float64(945.8818969726562), np.float64(888.0257568359375))","(np.float64(988.4210815429688), np.float64(873.60546875))","(np.float64(939.8175048828125), np.float64(900.368408203125))","(np.float64(996.7295532226562), np.float64(891.7400512695312))","(np.float64(935.87060546875), np.float64(920.4776000976562))","(np.float64(1008.3943481445312), np.float64(911.5536499023438))","(np.float64(939.9166870117188), np.float64(948.1128540039062))","(np.float64(1028.418701171875), np.float64(935.9629516601562))","(np.float64(950.267822265625), np.float64(980.125732421875))"
9,0,labels_v001_017_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub3_304_311_analysis,"(np.float64(985.7421264648438), np.float64(858.6798706054688))","(np.float64(953.5313110351562), np.float64(887.9403076171875))","(np.float64(995.710205078125), np.float64(870.6534423828125))","(np.float64(947.8031005859375), np.float64(900.1295166015625))","(np.float64(1005.4458618164062), np.float64(888.6029052734375))","(np.float64(945.3524780273438), np.float64(920.409423828125))","(np.float64(1015.4337158203125), np.float64(908.2562255859375))","(np.float64(949.4169921875), np.float64(948.0905151367188))","(np.float64(1031.6578369140625), np.float64(932.7222290039062))","(np.float64(961.76904296875), np.float64(976.5394287109375))"
