frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(867.2297973632812), np.float64(799.3280029296875))","(np.float64(888.3159790039062), np.float64(873.3582153320312))","(np.float64(867.2828369140625), np.float64(815.3782958984375))","(np.float64(878.4140014648438), np.float64(885.3958129882812))","(np.float64(877.43701171875), np.float64(834.9410400390625))","(np.float64(864.271484375), np.float64(897.2590942382812))","(np.float64(893.2127075195312), np.float64(853.0343017578125))","(np.float64(911.9744873046875), np.float64(855.96435546875))","(np.float64(915.43310546875), np.float64(867.2407836914062))","(np.float64(814.1624755859375), np.float64(921.2892456054688))"
1,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(854.0684814453125), np.float64(789.8502807617188))","(np.float64(888.3159790039062), np.float64(873.3582153320312))","(np.float64(855.8084106445312), np.float64(805.7308349609375))","(np.float64(878.4140014648438), np.float64(885.3958129882812))","(np.float64(863.9597778320312), np.float64(823.67529296875))","(np.float64(864.271484375), np.float64(897.2590942382812))","(np.float64(877.5968627929688), np.float64(843.450439453125))","(np.float64(843.9227905273438), np.float64(909.2125854492188))","(np.float64(895.9436645507812), np.float64(863.43896484375))","(np.float64(814.1624755859375), np.float64(921.2892456054688))"
2,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(852.8428344726562), np.float64(786.2755737304688))","(np.float64(910.4566650390625), np.float64(855.3906860351562))","(np.float64(852.9154663085938), np.float64(802.2013549804688))","(np.float64(908.5465698242188), np.float64(869.3438720703125))","(np.float64(862.732177734375), np.float64(820.376220703125))","(np.float64(898.4922485351562), np.float64(885.53759765625))","(np.float64(876.8211669921875), np.float64(840.020751953125))","(np.float64(884.2274169921875), np.float64(905.23193359375))","(np.float64(920.1450805664062), np.float64(856.2940368652344))","(np.float64(864.2545776367188), np.float64(925.4178466796875))"
3,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(888.421875), np.float64(783.5440063476562))","(np.float64(955.8862915039062), np.float64(838.0028076171875))","(np.float64(888.321533203125), np.float64(799.4833374023438))","(np.float64(955.7634887695312), np.float64(851.8738403320312))","(np.float64(900.2720947265625), np.float64(817.3629150390625))","(np.float64(948.0430297851562), np.float64(871.70654296875))","(np.float64(916.2565307617188), np.float64(835.192138671875))","(np.float64(939.7786254882812), np.float64(895.4535522460938))","(np.float64(944.3464965820312), np.float64(849.1491088867188))","(np.float64(926.0361328125), np.float64(915.8446044921875))"
4,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(878.4888916015625), np.float64(795.323486328125))","(np.float64(956.9136962890625), np.float64(832.9873657226562))","(np.float64(878.4468383789062), np.float64(809.6549072265625))","(np.float64(954.9874877929688), np.float64(847.3341674804688))","(np.float64(890.2821044921875), np.float64(829.332275390625))","(np.float64(951.1329345703125), np.float64(866.858154296875))","(np.float64(908.0797119140625), np.float64(847.2859497070312))","(np.float64(944.9940185546875), np.float64(889.0465087890625))","(np.float64(930.2584838867188), np.float64(857.6732177734375))","(np.float64(938.9368896484375), np.float64(910.9576416015625))"
5,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(864.4110107421875), np.float64(793.9122314453125))","(np.float64(940.3309936523438), np.float64(836.5886840820312))","(np.float64(864.2278442382812), np.float64(809.8048095703125))","(np.float64(938.3882446289062), np.float64(850.7593994140625))","(np.float64(874.497314453125), np.float64(828.0348510742188))","(np.float64(934.284912109375), np.float64(868.8228149414062))","(np.float64(892.1323852539062), np.float64(846.1289672851562))","(np.float64(928.04736328125), np.float64(892.6104736328125))","(np.float64(914.2564086914062), np.float64(859.7138061523438))","(np.float64(920.28271484375), np.float64(912.88916015625))"
6,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(859.4129638671875), np.float64(788.4193725585938))","(np.float64(936.0100708007812), np.float64(837.9702758789062))","(np.float64(859.356201171875), np.float64(804.5106811523438))","(np.float64(934.061767578125), np.float64(852.3773193359375))","(np.float64(869.4228515625), np.float64(822.546875))","(np.float64(930.01025390625), np.float64(872.1615600585938))","(np.float64(885.272705078125), np.float64(840.4970703125))","(np.float64(920.0531616210938), np.float64(896.0485229492188))","(np.float64(909.4551391601562), np.float64(854.759521484375))","(np.float64(910.383544921875), np.float64(918.37109375))"
7,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(878.54248046875), np.float64(787.9061279296875))","(np.float64(956.7301635742188), np.float64(831.8175659179688))","(np.float64(878.8839721679688), np.float64(803.8787231445312))","(np.float64(956.2644653320312), np.float64(847.6524658203125))","(np.float64(890.806396484375), np.float64(821.89501953125))","(np.float64(952.4083862304688), np.float64(866.1287841796875))","(np.float64(908.5665893554688), np.float64(839.6156005859375))","(np.float64(944.373046875), np.float64(891.7595825195312))","(np.float64(932.798095703125), np.float64(851.802001953125))","(np.float64(936.64404296875), np.float64(912.100830078125))"
8,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(879.646484375), np.float64(789.1471557617188))","(np.float64(957.6333618164062), np.float64(830.7550048828125))","(np.float64(881.283203125), np.float64(805.1238403320312))","(np.float64(955.7041015625), np.float64(845.0438842773438))","(np.float64(893.3985595703125), np.float64(823.0752563476562))","(np.float64(953.5743408203125), np.float64(864.8466796875))","(np.float64(911.2682495117188), np.float64(839.3431396484375))","(np.float64(947.3445434570312), np.float64(888.7647094726562))","(np.float64(935.2847290039062), np.float64(852.75830078125))","(np.float64(941.1390380859375), np.float64(911.0079345703125))"
9,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(867.7484741210938), np.float64(792.7056884765625))","(np.float64(943.6103515625), np.float64(840.4369506835938))","(np.float64(867.5949096679688), np.float64(808.7269897460938))","(np.float64(941.65869140625), np.float64(854.6558837890625))","(np.float64(878.015625), np.float64(826.8645629882812))","(np.float64(935.9542236328125), np.float64(872.8734130859375))","(np.float64(895.6995239257812), np.float64(844.7681884765625))","(np.float64(927.6177368164062), np.float64(896.5914306640625))","(np.float64(918.04443359375), np.float64(858.7018432617188))","(np.float64(917.5897827148438), np.float64(920.4486083984375))"
10,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(862.657958984375), np.float64(788.8739013671875))","(np.float64(938.8633422851562), np.float64(837.24658203125))","(np.float64(862.5692749023438), np.float64(804.8855590820312))","(np.float64(936.9547729492188), np.float64(851.530517578125))","(np.float64(872.7828369140625), np.float64(822.84375))","(np.float64(931.3287353515625), np.float64(871.1986694335938))","(np.float64(888.679931640625), np.float64(840.87744140625))","(np.float64(920.9510498046875), np.float64(893.401611328125))","(np.float64(912.939697265625), np.float64(855.3169555664062))","(np.float64(912.8671264648438), np.float64(917.3980712890625))"
11,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(868.2874145507812), np.float64(788.3558959960938))","(np.float64(945.4014892578125), np.float64(833.0601806640625))","(np.float64(868.2538452148438), np.float64(804.28369140625))","(np.float64(943.69140625), np.float64(847.2769775390625))","(np.float64(878.6809692382812), np.float64(822.3624267578125))","(np.float64(939.6039428710938), np.float64(866.9297485351562))","(np.float64(896.3204956054688), np.float64(840.3590087890625))","(np.float64(931.3756713867188), np.float64(889.0455932617188))","(np.float64(920.400390625), np.float64(854.293212890625))","(np.float64(923.3287963867188), np.float64(911.2922973632812))"
12,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(877.45849609375), np.float64(789.389892578125))","(np.float64(956.2261962890625), np.float64(830.0038452148438))","(np.float64(877.6103515625), np.float64(805.382080078125))","(np.float64(954.5469360351562), np.float64(845.8382568359375))","(np.float64(889.62109375), np.float64(823.4470825195312))","(np.float64(950.5013427734375), np.float64(864.0682983398438))","(np.float64(907.4647827148438), np.float64(841.2260131835938))","(np.float64(944.216796875), np.float64(887.8314208984375))","(np.float64(929.7803955078125), np.float64(853.6575317382812))","(np.float64(938.3307495117188), np.float64(907.775390625))"
13,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(869.1096801757812), np.float64(790.9456176757812))","(np.float64(947.0906372070312), np.float64(832.2070922851562))","(np.float64(868.9967041015625), np.float64(808.41064453125))","(np.float64(945.3074340820312), np.float64(848.2322387695312))","(np.float64(879.3461303710938), np.float64(826.6937866210938))","(np.float64(941.2738647460938), np.float64(866.3779907226562))","(np.float64(896.9837646484375), np.float64(844.5789184570312))","(np.float64(935.1116333007812), np.float64(888.3502807617188))","(np.float64(919.25390625), np.float64(858.7547607421875))","(np.float64(927.0999755859375), np.float64(910.181884765625))"
14,1,labels_v001_052_08_19_21_ Set 2_ Cage B_ 3_Mated_sub3_492_516_analysis,"(np.float64(865.5018310546875), np.float64(790.2484741210938))","(np.float64(941.7078857421875), np.float64(839.8654174804688))","(np.float64(865.3339233398438), np.float64(806.221923828125))","(np.float64(939.9189453125), np.float64(855.5834350585938))","(np.float64(877.0993041992188), np.float64(825.9747924804688))","(np.float64(933.9364013671875), np.float64(873.6980590820312))","(np.float64(893.1099243164062), np.float64(844.0432739257812))","(np.float64(923.7550659179688), np.float64(895.7737426757812))","(np.float64(915.3753662109375), np.float64(858.322265625))","(np.float64(913.816650390625), np.float64(915.9714965820312))"
