frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,3,labels_v001_036_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub3_142_147_attempted_analysis,"(np.float64(1097.9317626953125), np.float64(881.1903686523438))","(np.float64(1207.6031494140625), np.float64(947.4360961914062))","(np.float64(1088.108642578125), np.float64(889.5682983398438))","(np.float64(1111.823486328125), np.float64(939.830322265625))","(np.float64(1080.2877197265625), np.float64(913.724365234375))","(np.float64(1114.178466796875), np.float64(957.5513305664062))","(np.float64(1084.0919189453125), np.float64(941.4738159179688))","(np.float64(1119.960205078125), np.float64(978.1842041015625))","(np.float64(1086.4556884765625), np.float64(969.8186645507812))","(np.float64(1124.121826171875), np.float64(1001.7603149414062))"
1,3,labels_v001_036_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub3_142_147_attempted_analysis,"(np.float64(1092.8746337890625), np.float64(882.1287536621094))","(np.float64(1207.6031494140625), np.float64(947.4360961914062))","(np.float64(1081.7427978515625), np.float64(893.9222412109375))","(np.float64(1123.784896850586), np.float64(942.7555847167969))","(np.float64(1075.5535888671875), np.float64(921.7402954101562))","(np.float64(1117.8607991536458), np.float64(946.8924357096354))","(np.float64(1079.544921875), np.float64(947.9017944335938))","(np.float64(1089.5692138671875), np.float64(944.4412027994791))","(np.float64(1083.72900390625), np.float64(973.921875))","(np.float64(1089.8383178710938), np.float64(953.5506795247396))"
2,3,labels_v001_036_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub3_142_147_attempted_analysis,"(np.float64(1087.8175048828125), np.float64(883.067138671875))","(np.float64(1207.6031494140625), np.float64(947.4360961914062))","(np.float64(1077.5145263671875), np.float64(891.576416015625))","(np.float64(1135.7463073730469), np.float64(945.6808471679688))","(np.float64(1069.2337646484375), np.float64(915.5244140625))","(np.float64(1121.5431315104167), np.float64(936.2335408528646))","(np.float64(1069.3734130859375), np.float64(943.322265625))","(np.float64(1059.17822265625), np.float64(910.6982014973959))","(np.float64(1079.3963623046875), np.float64(971.4459228515625))","(np.float64(1055.5548095703125), np.float64(905.3410441080729))"
3,3,labels_v001_036_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub3_142_147_attempted_analysis,"(np.float64(1096.753662109375), np.float64(880.6100463867188))","(np.float64(1207.6031494140625), np.float64(947.4360961914062))","(np.float64(1088.8306884765625), np.float64(889.2130126953125))","(np.float64(1147.7077178955078), np.float64(948.6061096191406))","(np.float64(1082.8026123046875), np.float64(913.0454711914062))","(np.float64(1125.2254638671875), np.float64(925.5746459960938))","(np.float64(1084.723876953125), np.float64(940.8086547851562))","(np.float64(1028.7872314453125), np.float64(876.9552001953125))","(np.float64(1094.67578125), np.float64(968.9281616210938))","(np.float64(1021.2713012695312), np.float64(857.1314086914062))"
4,3,labels_v001_036_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub3_142_147_attempted_analysis,"(np.float64(1093.2532958984375), np.float64(881.6741333007812))","(np.float64(1207.6031494140625), np.float64(947.4360961914062))","(np.float64(1083.622314453125), np.float64(890.2611083984375))","(np.float64(1159.6691284179688), np.float64(951.5313720703125))","(np.float64(1077.644287109375), np.float64(914.2327270507812))","(np.float64(1128.9077962239583), np.float64(914.9157511393229))","(np.float64(1083.2532958984375), np.float64(941.8627319335938))","(np.float64(1019.23486328125), np.float64(889.0426025390625))","(np.float64(1089.7100830078125), np.float64(969.9251708984375))","(np.float64(1029.1712646484375), np.float64(859.2138671875))"
5,3,labels_v001_036_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub3_142_147_attempted_analysis,"(np.float64(1083.7371826171875), np.float64(884.7229614257812))","(np.float64(1207.6031494140625), np.float64(947.4360961914062))","(np.float64(1075.3338623046875), np.float64(894.9527587890625))","(np.float64(1171.6305389404297), np.float64(954.4566345214844))","(np.float64(1067.2347412109375), np.float64(917.0325317382812))","(np.float64(1132.5901285807292), np.float64(904.2568562825521))","(np.float64(1069.178466796875), np.float64(944.871826171875))","(np.float64(1083.7479858398438), np.float64(903.1518859863281))","(np.float64(1077.3245849609375), np.float64(972.8837890625))","(np.float64(1068.738525390625), np.float64(902.226806640625))"
6,3,labels_v001_036_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub3_142_147_attempted_analysis,"(np.float64(1101.2879638671875), np.float64(877.4465942382812))","(np.float64(1207.6031494140625), np.float64(947.4360961914062))","(np.float64(1093.03076171875), np.float64(887.8087768554688))","(np.float64(1183.5919494628906), np.float64(957.3818969726562))","(np.float64(1085.2236328125), np.float64(911.484130859375))","(np.float64(1136.2724609375), np.float64(893.5979614257812))","(np.float64(1088.8719482421875), np.float64(937.5147094726562))","(np.float64(1148.2611083984375), np.float64(917.2611694335938))","(np.float64(1094.9488525390625), np.float64(965.70166015625))","(np.float64(1108.3057861328125), np.float64(945.23974609375))"
7,3,labels_v001_036_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub3_142_147_attempted_analysis,"(np.float64(1111.2847900390625), np.float64(873.6397094726562))","(np.float64(1207.6031494140625), np.float64(947.4360961914062))","(np.float64(1103.19189453125), np.float64(883.793212890625))","(np.float64(1195.5533599853516), np.float64(960.3071594238281))","(np.float64(1097.083984375), np.float64(907.7471923828125))","(np.float64(1169.8279418945312), np.float64(939.34912109375))","(np.float64(1101.1456298828125), np.float64(933.7908935546875))","(np.float64(1173.8374633789062), np.float64(962.25439453125))","(np.float64(1111.333740234375), np.float64(963.7569580078125))","(np.float64(1147.873046875), np.float64(988.252685546875))"
8,3,labels_v001_036_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub3_142_147_attempted_analysis,"(np.float64(1106.358642578125), np.float64(878.3987426757812))","(np.float64(1207.6031494140625), np.float64(947.4360961914062))","(np.float64(1100.2138671875), np.float64(885.6744384765625))","(np.float64(1207.5147705078125), np.float64(963.232421875))","(np.float64(1094.5538330078125), np.float64(913.258056640625))","(np.float64(1203.3834228515625), np.float64(985.1002807617188))","(np.float64(1100.2532958984375), np.float64(939.3896484375))","(np.float64(1199.413818359375), np.float64(1007.2476196289062))","(np.float64(1108.43798828125), np.float64(963.6144409179688))","(np.float64(1187.4403076171875), np.float64(1031.265625))"
9,3,labels_v001_036_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub3_142_147_attempted_analysis,"(np.float64(1088.9073486328125), np.float64(881.4786376953125))","(np.float64(1182.0709228515625), np.float64(960.6197509765625))","(np.float64(1080.6317138671875), np.float64(891.9356079101562))","(np.float64(1178.2689208984375), np.float64(972.9564819335938))","(np.float64(1074.5595703125), np.float64(913.8931884765625))","(np.float64(1171.8956298828125), np.float64(992.9027099609375))","(np.float64(1076.4207763671875), np.float64(941.5291748046875))","(np.float64(1164.07568359375), np.float64(1016.6516723632812))","(np.float64(1082.44580078125), np.float64(971.4693603515625))","(np.float64(1154.187744140625), np.float64(1042.895751953125))"
