frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_031_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub1_375_389_analysis,"(np.float64(1073.8609619140625), np.float64(804.7101440429688))","(np.float64(1124.3427734375), np.float64(820.1705322265625))","(np.float64(1067.6556396484375), np.float64(815.1516723632812))","(np.float64(1129.984130859375), np.float64(834.1815795898438))","(np.float64(1065.5889892578125), np.float64(839.1674194335938))","(np.float64(1130.195556640625), np.float64(856.352294921875))","(np.float64(1075.3934326171875), np.float64(864.8546142578125))","(np.float64(1128.1134033203125), np.float64(880.0676879882812))","(np.float64(1085.4205322265625), np.float64(887.1146240234375))","(np.float64(1126.093505859375), np.float64(900.5093994140625))"
1,0,labels_v001_031_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub1_375_389_analysis,"(np.float64(1067.3017578125), np.float64(803.5254516601562))","(np.float64(1124.3427734375), np.float64(820.1705322265625))","(np.float64(1059.479736328125), np.float64(813.8184814453125))","(np.float64(1129.984130859375), np.float64(834.1815795898438))","(np.float64(1057.2410888671875), np.float64(837.8892822265625))","(np.float64(1130.195556640625), np.float64(856.352294921875))","(np.float64(1065.0692138671875), np.float64(863.7178955078125))","(np.float64(1128.1134033203125), np.float64(880.0676879882812))","(np.float64(1075.2967529296875), np.float64(885.7140502929688))","(np.float64(1126.093505859375), np.float64(900.5093994140625))"
2,0,labels_v001_031_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub1_375_389_analysis,"(np.float64(1055.6971435546875), np.float64(799.58056640625))","(np.float64(1124.3427734375), np.float64(820.1705322265625))","(np.float64(1047.800537109375), np.float64(809.9971923828125))","(np.float64(1129.984130859375), np.float64(834.1815795898438))","(np.float64(1043.9656982421875), np.float64(833.9041137695312))","(np.float64(1130.195556640625), np.float64(856.352294921875))","(np.float64(1051.6553955078125), np.float64(859.7265625))","(np.float64(1128.1134033203125), np.float64(880.0676879882812))","(np.float64(1059.85546875), np.float64(883.8563232421875))","(np.float64(1126.093505859375), np.float64(900.5093994140625))"
3,0,labels_v001_031_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub1_375_389_analysis,"(np.float64(1062.5654296875), np.float64(800.601806640625))","(np.float64(1131.701416015625), np.float64(816.9404296875))","(np.float64(1056.1328125), np.float64(812.5696411132812))","(np.float64(1137.69921875), np.float64(831.026123046875))","(np.float64(1052.3497314453125), np.float64(834.9525756835938))","(np.float64(1139.6322021484375), np.float64(852.8817138671875))","(np.float64(1060.1456298828125), np.float64(860.7064208984375))","(np.float64(1139.4039306640625), np.float64(875.1866455078125))","(np.float64(1068.5953369140625), np.float64(884.75244140625))","(np.float64(1139.2974853515625), np.float64(900.6617431640625))"
4,0,labels_v001_031_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub1_375_389_analysis,"(np.float64(1069.166748046875), np.float64(803.8423461914062))","(np.float64(1139.143798828125), np.float64(817.3194580078125))","(np.float64(1062.8140869140625), np.float64(814.1480102539062))","(np.float64(1145.076171875), np.float64(831.3695678710938))","(np.float64(1060.6182861328125), np.float64(838.3278198242188))","(np.float64(1148.8507080078125), np.float64(853.255126953125))","(np.float64(1068.6605224609375), np.float64(864.0486450195312))","(np.float64(1148.84326171875), np.float64(875.6415405273438))","(np.float64(1078.808837890625), np.float64(884.39208984375))","(np.float64(1149.104248046875), np.float64(899.1572265625))"
5,0,labels_v001_031_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub1_375_389_analysis,"(np.float64(1071.81103515625), np.float64(804.224609375))","(np.float64(1140.9693603515625), np.float64(816.77685546875))","(np.float64(1064.1243896484375), np.float64(814.7056274414062))","(np.float64(1147.0252685546875), np.float64(830.65185546875))","(np.float64(1061.927978515625), np.float64(838.7279052734375))","(np.float64(1150.9022216796875), np.float64(852.6932373046875))","(np.float64(1071.6319580078125), np.float64(864.3986206054688))","(np.float64(1152.64306640625), np.float64(875.1043701171875))","(np.float64(1080.10986328125), np.float64(886.2545166015625))","(np.float64(1154.6597900390625), np.float64(896.70703125))"
6,0,labels_v001_031_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub1_375_389_analysis,"(np.float64(1060.86572265625), np.float64(800.7860717773438))","(np.float64(1129.6041259765625), np.float64(816.0930786132812))","(np.float64(1052.969482421875), np.float64(812.7293701171875))","(np.float64(1134.06494140625), np.float64(830.1005859375))","(np.float64(1049.1905517578125), np.float64(835.1011962890625))","(np.float64(1137.6922607421875), np.float64(852.0606689453125))","(np.float64(1056.8131103515625), np.float64(860.8551025390625))","(np.float64(1139.735595703125), np.float64(874.3742065429688))","(np.float64(1066.793701171875), np.float64(884.7725830078125))","(np.float64(1139.8431396484375), np.float64(896.2255249023438))"
7,0,labels_v001_031_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub1_375_389_analysis,"(np.float64(1057.59912109375), np.float64(799.81787109375))","(np.float64(1125.9705810546875), np.float64(816.2388305664062))","(np.float64(1049.71240234375), np.float64(811.787353515625))","(np.float64(1131.870361328125), np.float64(830.2056274414062))","(np.float64(1047.2506103515625), np.float64(834.1409301757812))","(np.float64(1134.0736083984375), np.float64(852.261962890625))","(np.float64(1053.293212890625), np.float64(859.8823852539062))","(np.float64(1135.8165283203125), np.float64(874.601318359375))","(np.float64(1063.356201171875), np.float64(883.8983154296875))","(np.float64(1136.0875244140625), np.float64(896.3786010742188))"
8,0,labels_v001_031_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub1_375_389_analysis,"(np.float64(1065.1650390625), np.float64(801.1179809570312))","(np.float64(1133.6361083984375), np.float64(816.733154296875))","(np.float64(1057.289306640625), np.float64(811.6204223632812))","(np.float64(1139.5584716796875), np.float64(830.7559204101562))","(np.float64(1053.4619140625), np.float64(835.486328125))","(np.float64(1141.5316162109375), np.float64(852.68359375))","(np.float64(1061.127685546875), np.float64(861.2101440429688))","(np.float64(1141.50634765625), np.float64(875.0829467773438))","(np.float64(1071.507080078125), np.float64(883.5520629882812))","(np.float64(1143.6390380859375), np.float64(896.817138671875))"
9,0,labels_v001_031_08_19_21_ Set 2_ Cage A_ 4_Virgin_sub1_375_389_analysis,"(np.float64(1071.4134521484375), np.float64(804.2761840820312))","(np.float64(1139.6905517578125), np.float64(816.3576049804688))","(np.float64(1063.5880126953125), np.float64(814.6351318359375))","(np.float64(1145.694091796875), np.float64(830.3642578125))","(np.float64(1061.387939453125), np.float64(838.7374267578125))","(np.float64(1149.448486328125), np.float64(852.375244140625))","(np.float64(1069.2916259765625), np.float64(864.4531860351562))","(np.float64(1151.5057373046875), np.float64(874.55029296875))","(np.float64(1079.6024169921875), np.float64(886.4547729492188))","(np.float64(1151.635009765625), np.float64(896.2277221679688))"
