frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,2,labels_v001_055_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub1_157_172_succesful_analysis,"(np.float64(829.5235595703125), np.float64(853.783203125))","(np.float64(868.6293334960938), np.float64(943.338623046875))","(np.float64(821.6012573242188), np.float64(867.7399291992188))","(np.float64(860.7572021484375), np.float64(953.7958984375))","(np.float64(819.5673828125), np.float64(888.0610961914062))","(np.float64(840.8956909179688), np.float64(967.139892578125))","(np.float64(827.45654296875), np.float64(913.70654296875))","(np.float64(820.5177612304688), np.float64(975.3153686523438))","(np.float64(837.50048828125), np.float64(938.0595092773438))","(np.float64(794.8684692382812), np.float64(985.5441284179688))"
1,2,labels_v001_055_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub1_157_172_succesful_analysis,"(np.float64(821.6134033203125), np.float64(855.8578491210938))","(np.float64(859.62548828125), np.float64(941.911376953125))","(np.float64(815.2443237304688), np.float64(867.9798583984375))","(np.float64(853.2999877929688), np.float64(953.6131591796875))","(np.float64(813.1593627929688), np.float64(889.867919921875))","(np.float64(833.36669921875), np.float64(963.4205322265625))","(np.float64(819.1516723632812), np.float64(914.265625))","(np.float64(811.377197265625), np.float64(969.464599609375))","(np.float64(829.4506225585938), np.float64(941.7341918945312))","(np.float64(783.185791015625), np.float64(979.5659790039062))"
2,2,labels_v001_055_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub1_157_172_succesful_analysis,"(np.float64(829.2548217773438), np.float64(853.7615966796875))","(np.float64(867.618896484375), np.float64(939.3966064453125))","(np.float64(821.3609619140625), np.float64(867.5521240234375))","(np.float64(861.2957153320312), np.float64(951.1446533203125))","(np.float64(819.319091796875), np.float64(888.0540161132812))","(np.float64(839.7313232421875), np.float64(961.3179931640625))","(np.float64(825.1134033203125), np.float64(913.5674438476562))","(np.float64(819.3690795898438), np.float64(968.9945068359375))","(np.float64(835.3153076171875), np.float64(939.848388671875))","(np.float64(791.736572265625), np.float64(977.4619750976562))"
3,2,labels_v001_055_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub1_157_172_succesful_analysis,"(np.float64(839.3880615234375), np.float64(856.089599609375))","(np.float64(887.7300415039062), np.float64(932.4005126953125))","(np.float64(833.0208129882812), np.float64(868.2175903320312))","(np.float64(883.6600341796875), np.float64(946.2490234375))","(np.float64(831.2658081054688), np.float64(890.2896118164062))","(np.float64(865.90673828125), np.float64(958.3964233398438))","(np.float64(837.02099609375), np.float64(916.0317993164062))","(np.float64(847.5411376953125), np.float64(968.1844482421875))","(np.float64(850.9848022460938), np.float64(942.2568359375))","(np.float64(821.6608276367188), np.float64(980.29638671875))"
4,2,labels_v001_055_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub1_157_172_succesful_analysis,"(np.float64(833.212646484375), np.float64(856.5054321289062))","(np.float64(889.3286743164062), np.float64(921.2529296875))","(np.float64(825.2088012695312), np.float64(868.717041015625))","(np.float64(885.1770629882812), np.float64(935.2915649414062))","(np.float64(823.130126953125), np.float64(890.7273559570312))","(np.float64(867.65869140625), np.float64(947.5354614257812))","(np.float64(829.02490234375), np.float64(916.4590454101562))","(np.float64(851.1856689453125), np.float64(957.6852416992188))","(np.float64(843.0010375976562), np.float64(942.6376342773438))","(np.float64(829.474365234375), np.float64(973.177001953125))"
5,2,labels_v001_055_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub1_157_172_succesful_analysis,"(np.float64(828.7860107421875), np.float64(856.4569091796875))","(np.float64(882.0919799804688), np.float64(918.7943725585938))","(np.float64(820.6828002929688), np.float64(868.5537109375))","(np.float64(876.0996704101562), np.float64(931.28515625))","(np.float64(818.5932006835938), np.float64(890.6909790039062))","(np.float64(858.2861328125), np.float64(942.7115478515625))","(np.float64(824.5654907226562), np.float64(916.521240234375))","(np.float64(839.9489135742188), np.float64(947.4400024414062))","(np.float64(836.886474609375), np.float64(942.6969604492188))","(np.float64(814.1980590820312), np.float64(961.3114013671875))"
6,2,labels_v001_055_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub1_157_172_succesful_analysis,"(np.float64(825.9354248046875), np.float64(856.8911743164062))","(np.float64(885.8402099609375), np.float64(911.8733520507812))","(np.float64(816.260009765625), np.float64(867.3546142578125))","(np.float64(881.6862182617188), np.float64(926.0108642578125))","(np.float64(813.9823608398438), np.float64(891.2177124023438))","(np.float64(865.6198120117188), np.float64(937.9031982421875))","(np.float64(819.9910888671875), np.float64(917.0355834960938))","(np.float64(847.3865356445312), np.float64(947.646728515625))","(np.float64(832.1664428710938), np.float64(948.9517822265625))","(np.float64(831.8817138671875), np.float64(957.9043579101562))"
7,2,labels_v001_055_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub1_157_172_succesful_analysis,"(np.float64(835.5758666992188), np.float64(856.3834228515625))","(np.float64(896.5985717773438), np.float64(911.8041381835938))","(np.float64(827.5237426757812), np.float64(868.431396484375))","(np.float64(892.2857666015625), np.float64(926.025146484375))","(np.float64(825.2711181640625), np.float64(890.7498168945312))","(np.float64(874.5533447265625), np.float64(938.1107177734375))","(np.float64(829.3616333007812), np.float64(916.4395751953125))","(np.float64(856.2393798828125), np.float64(947.8538208007812))","(np.float64(843.357421875), np.float64(946.5726928710938))","(np.float64(842.3742065429688), np.float64(961.8939208984375))"
8,2,labels_v001_055_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub1_157_172_succesful_analysis,"(np.float64(835.8486328125), np.float64(856.488525390625))","(np.float64(903.5734252929688), np.float64(909.1801147460938))","(np.float64(827.7171020507812), np.float64(868.47314453125))","(np.float64(895.990234375), np.float64(923.2003784179688))","(np.float64(823.897216796875), np.float64(890.90869140625))","(np.float64(879.6258544921875), np.float64(935.0449829101562))","(np.float64(829.4807739257812), np.float64(916.5441284179688))","(np.float64(859.644775390625), np.float64(941.1529541015625))","(np.float64(845.4140625), np.float64(946.6693115234375))","(np.float64(845.924560546875), np.float64(953.3731079101562))"
9,2,labels_v001_055_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub1_157_172_succesful_analysis,"(np.float64(829.6521606445312), np.float64(856.3885498046875))","(np.float64(892.87744140625), np.float64(908.922607421875))","(np.float64(821.4041137695312), np.float64(868.3208618164062))","(np.float64(886.777099609375), np.float64(922.9657592773438))","(np.float64(815.9198608398438), np.float64(890.699951171875))","(np.float64(868.7103881835938), np.float64(934.7479858398438))","(np.float64(821.4627685546875), np.float64(916.3959350585938))","(np.float64(848.4196166992188), np.float64(940.7107543945312))","(np.float64(833.4786376953125), np.float64(948.3770751953125))","(np.float64(832.7592163085938), np.float64(952.9019775390625))"
