frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_135_09_07_21_ Cage 3_ 2_Virgin_sub1_374_405_analysis,"(np.float64(810.5712280273438), np.float64(891.6603393554688))","(np.float64(864.2114868164062), np.float64(944.9625244140625))","(np.float64(800.5435180664062), np.float64(903.6668090820312))","(np.float64(861.7404174804688), np.float64(959.1102294921875))","(np.float64(790.6817626953125), np.float64(925.5162963867188))","(np.float64(848.0781860351562), np.float64(977.0944213867188))","(np.float64(792.2728881835938), np.float64(951.5459594726562))","(np.float64(831.828369140625), np.float64(992.9539184570312))","(np.float64(800.4315795898438), np.float64(979.4376220703125))","(np.float64(815.9578247070312), np.float64(1016.9618530273438))"
1,0,labels_v001_135_09_07_21_ Cage 3_ 2_Virgin_sub1_374_405_analysis,"(np.float64(809.6762084960938), np.float64(892.0232543945312))","(np.float64(862.8009643554688), np.float64(945.5824584960938))","(np.float64(798.1376342773438), np.float64(903.998779296875))","(np.float64(858.953369140625), np.float64(959.7013549804688))","(np.float64(789.83544921875), np.float64(925.9115600585938))","(np.float64(845.1502685546875), np.float64(977.6524047851562))","(np.float64(791.6781005859375), np.float64(951.833251953125))","(np.float64(828.8350219726562), np.float64(993.510009765625))","(np.float64(798.0068359375), np.float64(978.25439453125))","(np.float64(813.141845703125), np.float64(1017.5203857421875))"
2,0,labels_v001_135_09_07_21_ Cage 3_ 2_Virgin_sub1_374_405_analysis,"(np.float64(812.7484130859375), np.float64(890.42333984375))","(np.float64(867.0095825195312), np.float64(945.50830078125))","(np.float64(802.6246948242188), np.float64(902.5636596679688))","(np.float64(863.1325073242188), np.float64(959.6519775390625))","(np.float64(792.8876953125), np.float64(922.4496459960938))","(np.float64(849.3822021484375), np.float64(977.7362060546875))","(np.float64(792.6134643554688), np.float64(948.349853515625))","(np.float64(833.0712890625), np.float64(993.5853881835938))","(np.float64(802.6610717773438), np.float64(976.6576538085938))","(np.float64(820.9359130859375), np.float64(1017.4569091796875))"
3,0,labels_v001_135_09_07_21_ Cage 3_ 2_Virgin_sub1_374_405_analysis,"(np.float64(818.2525024414062), np.float64(889.1489868164062))","(np.float64(872.401611328125), np.float64(944.7379150390625))","(np.float64(808.1484985351562), np.float64(902.8971557617188))","(np.float64(868.6119384765625), np.float64(958.868408203125))","(np.float64(798.4898071289062), np.float64(922.9036254882812))","(np.float64(856.4114990234375), np.float64(976.893798828125))","(np.float64(800.1945190429688), np.float64(948.8282470703125))","(np.float64(840.1744995117188), np.float64(992.7687377929688))","(np.float64(810.2689819335938), np.float64(978.6717529296875))","(np.float64(828.0282592773438), np.float64(1016.8078002929688))"
4,0,labels_v001_135_09_07_21_ Cage 3_ 2_Virgin_sub1_374_405_analysis,"(np.float64(818.3507690429688), np.float64(889.113037109375))","(np.float64(872.585205078125), np.float64(944.8340454101562))","(np.float64(808.3179931640625), np.float64(902.8728637695312))","(np.float64(868.7120971679688), np.float64(958.9712524414062))","(np.float64(798.638916015625), np.float64(922.8694458007812))","(np.float64(856.5872802734375), np.float64(976.9705810546875))","(np.float64(800.2586059570312), np.float64(948.8355712890625))","(np.float64(840.4033203125), np.float64(992.8676147460938))","(np.float64(810.3340454101562), np.float64(978.7598876953125))","(np.float64(828.293701171875), np.float64(1017.0801391601562))"
5,0,labels_v001_135_09_07_21_ Cage 3_ 2_Virgin_sub1_374_405_analysis,"(np.float64(813.3771362304688), np.float64(890.7421875))","(np.float64(867.4278564453125), np.float64(945.6748657226562))","(np.float64(803.2689208984375), np.float64(902.8885498046875))","(np.float64(863.5344848632812), np.float64(959.7820434570312))","(np.float64(793.5277099609375), np.float64(922.6337890625))","(np.float64(851.4343872070312), np.float64(977.868408203125))","(np.float64(793.1214599609375), np.float64(948.55029296875))","(np.float64(835.3529052734375), np.float64(993.8370361328125))","(np.float64(803.4055786132812), np.float64(978.6474609375))","(np.float64(821.71044921875), np.float64(1018.0601196289062))"
6,0,labels_v001_135_09_07_21_ Cage 3_ 2_Virgin_sub1_374_405_analysis,"(np.float64(810.0797119140625), np.float64(891.6554565429688))","(np.float64(863.5673828125), np.float64(945.8781127929688))","(np.float64(800.0567016601562), np.float64(903.6785278320312))","(np.float64(859.4935302734375), np.float64(959.9918212890625))","(np.float64(790.2219848632812), np.float64(925.5457763671875))","(np.float64(845.5797119140625), np.float64(979.7139282226562))","(np.float64(792.0408935546875), np.float64(951.4808349609375))","(np.float64(829.4391479492188), np.float64(995.75634765625))","(np.float64(800.3274536132812), np.float64(979.505126953125))","(np.float64(817.69775390625), np.float64(1018.0818481445312))"
7,0,labels_v001_135_09_07_21_ Cage 3_ 2_Virgin_sub1_374_405_analysis,"(np.float64(810.400146484375), np.float64(890.8894653320312))","(np.float64(864.406494140625), np.float64(945.5977783203125))","(np.float64(800.3400268554688), np.float64(902.9973754882812))","(np.float64(860.450927734375), np.float64(959.7354125976562))","(np.float64(792.0186157226562), np.float64(922.90576171875))","(np.float64(848.2606201171875), np.float64(977.7872314453125))","(np.float64(792.059326171875), np.float64(948.887939453125))","(np.float64(832.0792846679688), np.float64(993.7444458007812))","(np.float64(802.05078125), np.float64(978.9332885742188))","(np.float64(820.0772705078125), np.float64(1017.994384765625))"
8,0,labels_v001_135_09_07_21_ Cage 3_ 2_Virgin_sub1_374_405_analysis,"(np.float64(814.9633178710938), np.float64(890.8236083984375))","(np.float64(870.7271728515625), np.float64(945.7265625))","(np.float64(804.9163208007812), np.float64(902.968017578125))","(np.float64(865.266845703125), np.float64(959.8389282226562))","(np.float64(796.6753540039062), np.float64(922.844482421875))","(np.float64(852.9276733398438), np.float64(979.6152954101562))","(np.float64(796.6414794921875), np.float64(948.78466796875))","(np.float64(836.9117431640625), np.float64(995.8138427734375))","(np.float64(806.9213256835938), np.float64(978.803466796875))","(np.float64(826.7415771484375), np.float64(1019.5230712890625))"
9,0,labels_v001_135_09_07_21_ Cage 3_ 2_Virgin_sub1_374_405_analysis,"(np.float64(815.7173461914062), np.float64(891.0430908203125))","(np.float64(872.0137939453125), np.float64(945.706298828125))","(np.float64(805.69482421875), np.float64(903.1759643554688))","(np.float64(868.131591796875), np.float64(959.8468627929688))","(np.float64(797.4675903320312), np.float64(923.0289916992188))","(np.float64(856.1361694335938), np.float64(978.1746215820312))","(np.float64(797.308349609375), np.float64(949.0165405273438))","(np.float64(840.143310546875), np.float64(995.8986206054688))","(np.float64(809.2501220703125), np.float64(979.1175537109375))","(np.float64(828.4561767578125), np.float64(1019.9321899414062))"
