frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_150_09_07_21_ Cage 4_ 2_Mated_sub1_363_375_analysis,"(np.float64(807.4006958007812), np.float64(948.751953125))","(np.float64(860.3098754882812), np.float64(978.7923583984375))","(np.float64(799.5574951171875), np.float64(960.8314208984375))","(np.float64(866.4600219726562), np.float64(992.8449096679688))","(np.float64(801.3607788085938), np.float64(986.9425048828125))","(np.float64(872.3446044921875), np.float64(1013.0264282226562))","(np.float64(817.1422119140625), np.float64(1008.9199829101562))","(np.float64(880.36572265625), np.float64(1035.3233642578125))","(np.float64(837.5472412109375), np.float64(1029.3121337890625))","(np.float64(890.309814453125), np.float64(1062.8917236328125))"
1,1,labels_v001_150_09_07_21_ Cage 4_ 2_Mated_sub1_363_375_analysis,"(np.float64(816.9239501953125), np.float64(948.0924072265625))","(np.float64(870.1769409179688), np.float64(976.7718505859375))","(np.float64(809.371337890625), np.float64(961.005615234375))","(np.float64(877.7836303710938), np.float64(990.705322265625))","(np.float64(811.4798583984375), np.float64(987.2523803710938))","(np.float64(883.711181640625), np.float64(1012.5739135742188))","(np.float64(829.0010375976562), np.float64(1009.1287841796875))","(np.float64(891.8052368164062), np.float64(1035.03125))","(np.float64(849.2843627929688), np.float64(1029.27294921875))","(np.float64(901.818359375), np.float64(1060.5963134765625))"
2,1,labels_v001_150_09_07_21_ Cage 4_ 2_Mated_sub1_363_375_analysis,"(np.float64(827.7011108398438), np.float64(948.10888671875))","(np.float64(882.93701171875), np.float64(973.8628540039062))","(np.float64(821.63330078125), np.float64(959.4686279296875))","(np.float64(890.7676391601562), np.float64(987.7730712890625))","(np.float64(825.2817993164062), np.float64(985.468994140625))","(np.float64(896.7319946289062), np.float64(1008.0928344726562))","(np.float64(841.1785278320312), np.float64(1009.1595458984375))","(np.float64(904.8475341796875), np.float64(1031.7857666015625))","(np.float64(863.2719116210938), np.float64(1029.4422607421875))","(np.float64(916.8875732421875), np.float64(1056.323974609375))"
3,1,labels_v001_150_09_07_21_ Cage 4_ 2_Mated_sub1_363_375_analysis,"(np.float64(816.922119140625), np.float64(949.3223266601562))","(np.float64(872.292724609375), np.float64(979.9960327148438))","(np.float64(809.3362426757812), np.float64(961.5220947265625))","(np.float64(878.2214965820312), np.float64(992.2606811523438))","(np.float64(812.8319091796875), np.float64(987.7103271484375))","(np.float64(884.0174560546875), np.float64(1014.3583374023438))","(np.float64(828.905517578125), np.float64(1009.6227416992188))","(np.float64(891.9483032226562), np.float64(1038.4296875))","(np.float64(849.25048828125), np.float64(1029.9237060546875))","(np.float64(901.8253173828125), np.float64(1062.130859375))"
4,1,labels_v001_150_09_07_21_ Cage 4_ 2_Mated_sub1_363_375_analysis,"(np.float64(810.0831298828125), np.float64(949.0474853515625))","(np.float64(863.497802734375), np.float64(979.2503662109375))","(np.float64(802.3314208984375), np.float64(961.1676635742188))","(np.float64(869.6824951171875), np.float64(993.4153442382812))","(np.float64(804.1236572265625), np.float64(985.6190185546875))","(np.float64(873.9086303710938), np.float64(1013.59228515625))","(np.float64(820.0569458007812), np.float64(1009.2901611328125))","(np.float64(881.6285400390625), np.float64(1035.78466796875))","(np.float64(842.0623779296875), np.float64(1029.610107421875))","(np.float64(891.8040771484375), np.float64(1063.5106201171875))"
5,1,labels_v001_150_09_07_21_ Cage 4_ 2_Mated_sub1_363_375_analysis,"(np.float64(810.9989624023438), np.float64(948.6148681640625))","(np.float64(863.7724609375), np.float64(978.681884765625))","(np.float64(804.6815795898438), np.float64(959.2007446289062))","(np.float64(869.80078125), np.float64(992.8342895507812))","(np.float64(804.9620971679688), np.float64(985.1387329101562))","(np.float64(875.4200439453125), np.float64(1012.9368896484375))","(np.float64(820.7254638671875), np.float64(1008.8971557617188))","(np.float64(881.5471801757812), np.float64(1036.628173828125))","(np.float64(842.8211059570312), np.float64(1030.822998046875))","(np.float64(891.7833251953125), np.float64(1063.0521240234375))"
6,1,labels_v001_150_09_07_21_ Cage 4_ 2_Mated_sub1_363_375_analysis,"(np.float64(822.3783569335938), np.float64(947.7692260742188))","(np.float64(880.6227416992188), np.float64(976.3057250976562))","(np.float64(816.5297241210938), np.float64(960.7955322265625))","(np.float64(886.6826171875), np.float64(991.9097290039062))","(np.float64(818.672607421875), np.float64(985.2520751953125))","(np.float64(890.734130859375), np.float64(1012.1814575195312))","(np.float64(836.3171997070312), np.float64(1008.881591796875))","(np.float64(896.7776489257812), np.float64(1035.866943359375))","(np.float64(856.6216430664062), np.float64(1029.30419921875))","(np.float64(907.0810546875), np.float64(1061.916748046875))"
7,1,labels_v001_150_09_07_21_ Cage 4_ 2_Mated_sub1_363_375_analysis,"(np.float64(823.59375), np.float64(947.7476806640625))","(np.float64(882.262451171875), np.float64(976.7064819335938))","(np.float64(819.1392211914062), np.float64(960.7057495117188))","(np.float64(888.2105712890625), np.float64(990.81689453125))","(np.float64(821.226806640625), np.float64(985.103759765625))","(np.float64(892.3701782226562), np.float64(1012.6775512695312))","(np.float64(837.2573852539062), np.float64(1008.836669921875))","(np.float64(900.1246337890625), np.float64(1036.3763427734375))","(np.float64(859.355224609375), np.float64(1030.795654296875))","(np.float64(910.1426391601562), np.float64(1060.9287109375))"
8,1,labels_v001_150_09_07_21_ Cage 4_ 2_Mated_sub1_363_375_analysis,"(np.float64(814.864990234375), np.float64(948.1700439453125))","(np.float64(875.1987915039062), np.float64(980.9754638671875))","(np.float64(808.8336181640625), np.float64(959.6112060546875))","(np.float64(881.0404052734375), np.float64(995.0557250976562))","(np.float64(810.880859375), np.float64(987.2846069335938))","(np.float64(883.3839111328125), np.float64(1016.919189453125))","(np.float64(828.40478515625), np.float64(1009.2733764648438))","(np.float64(889.1300659179688), np.float64(1039.4544677734375))","(np.float64(848.771728515625), np.float64(1029.7413330078125))","(np.float64(898.955810546875), np.float64(1065.23681640625))"
9,1,labels_v001_150_09_07_21_ Cage 4_ 2_Mated_sub1_363_375_analysis,"(np.float64(810.1953125), np.float64(947.8037109375))","(np.float64(869.5504760742188), np.float64(984.3709716796875))","(np.float64(802.6204833984375), np.float64(959.1088256835938))","(np.float64(873.760009765625), np.float64(996.7445678710938))","(np.float64(804.4016723632812), np.float64(985.0864868164062))","(np.float64(877.4782104492188), np.float64(1018.7275390625))","(np.float64(820.2554931640625), np.float64(1008.8831787109375))","(np.float64(881.4744262695312), np.float64(1042.882080078125))","(np.float64(842.287353515625), np.float64(1031.0189208984375))","(np.float64(889.589111328125), np.float64(1068.373046875))"
