frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1293.4862060546875), np.float64(939.119873046875))","(np.float64(1220.4959716796875), np.float64(960.7651977539062))","(np.float64(1305.340087890625), np.float64(948.9556884765625))","(np.float64(1214.0548095703125), np.float64(971.3119506835938))","(np.float64(1319.6358642578125), np.float64(964.6604614257812))","(np.float64(1212.1380615234375), np.float64(993.320068359375))","(np.float64(1337.2835693359375), np.float64(980.7454223632812))","(np.float64(1216.099609375), np.float64(1019.4711303710938))","(np.float64(1363.25390625), np.float64(1000.7432861328125))","(np.float64(1223.947509765625), np.float64(1053.2484130859375))"
1,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1283.956298828125), np.float64(943.2420654296875))","(np.float64(1213.0032958984375), np.float64(963.7124633789062))","(np.float64(1296.2353515625), np.float64(952.1766357421875))","(np.float64(1205.2965087890625), np.float64(974.131103515625))","(np.float64(1295.9887084960938), np.float64(1005.4512023925781))","(np.float64(1201.4158935546875), np.float64(996.2105102539062))","(np.float64(1300.7044677734375), np.float64(1000.4785766601562))","(np.float64(1205.1009521484375), np.float64(1023.9584350585938))","(np.float64(1302.8810424804688), np.float64(996.6296691894531))","(np.float64(1212.9501953125), np.float64(1054.274658203125))"
2,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1274.4263916015625), np.float64(947.3642578125))","(np.float64(1201.4862060546875), np.float64(963.96826171875))","(np.float64(1287.130615234375), np.float64(955.3975830078125))","(np.float64(1193.3553466796875), np.float64(973.3375854492188))","(np.float64(1272.341552734375), np.float64(1046.241943359375))","(np.float64(1189.6099853515625), np.float64(997.1436157226562))","(np.float64(1264.1253662109375), np.float64(1020.2117309570312))","(np.float64(1193.3897705078125), np.float64(1023.461181640625))","(np.float64(1242.5081787109375), np.float64(992.5160522460938))","(np.float64(1201.509033203125), np.float64(1055.121826171875))"
3,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1264.896484375), np.float64(951.4864501953125))","(np.float64(1189.827880859375), np.float64(963.353759765625))","(np.float64(1278.02587890625), np.float64(958.6185302734375))","(np.float64(1181.98583984375), np.float64(973.8160400390625))","(np.float64(1279.7393798828125), np.float64(1009.9726257324219))","(np.float64(1179.7493896484375), np.float64(995.8297729492188))","(np.float64(1286.515869140625), np.float64(1003.8136901855469))","(np.float64(1183.802001953125), np.float64(1023.6224975585938))","(np.float64(1289.8817138671875), np.float64(996.0660095214844))","(np.float64(1191.8330078125), np.float64(1055.555908203125))"
4,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1255.3665771484375), np.float64(955.608642578125))","(np.float64(1189.745361328125), np.float64(964.0463256835938))","(np.float64(1268.921142578125), np.float64(961.8394775390625))","(np.float64(1181.9451904296875), np.float64(974.5181274414062))","(np.float64(1287.13720703125), np.float64(973.7033081054688))","(np.float64(1179.7406005859375), np.float64(996.4592895507812))","(np.float64(1308.9063720703125), np.float64(987.4156494140625))","(np.float64(1183.798583984375), np.float64(1024.2716064453125))","(np.float64(1337.2552490234375), np.float64(999.615966796875))","(np.float64(1192.0780029296875), np.float64(1054.4952392578125))"
5,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1276.1050415039062), np.float64(977.795654296875))","(np.float64(1194.4525146484375), np.float64(960.5392456054688))","(np.float64(1284.9423828125), np.float64(988.7510375976562))","(np.float64(1186.42578125), np.float64(971.06494140625))","(np.float64(1241.0755615234375), np.float64(951.5803833007812))","(np.float64(1184.39990234375), np.float64(993.0962524414062))","(np.float64(1264.60107421875), np.float64(967.3552856445312))","(np.float64(1188.5107421875), np.float64(1020.77685546875))","(np.float64(1230.9505615234375), np.float64(951.4186401367188))","(np.float64(1198.574951171875), np.float64(1052.93896484375))"
6,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1296.843505859375), np.float64(999.982666015625))","(np.float64(1221.19384765625), np.float64(961.0186157226562))","(np.float64(1300.963623046875), np.float64(1015.66259765625))","(np.float64(1213.213134765625), np.float64(971.5697631835938))","(np.float64(1304.6962890625), np.float64(1035.7894287109375))","(np.float64(1210.9000244140625), np.float64(995.2105712890625))","(np.float64(1308.5869140625), np.float64(1058.1778564453125))","(np.float64(1216.91650390625), np.float64(1021.2019653320312))","(np.float64(1318.53369140625), np.float64(1084.033935546875))","(np.float64(1227.06298828125), np.float64(1051.703125))"
7,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1282.8199462890625), np.float64(982.5702514648438))","(np.float64(1220.5905151367188), np.float64(962.3922119140625))","(np.float64(1286.87744140625), np.float64(998.0274047851562))","(np.float64(1216.86376953125), np.float64(971.6234741210938))","(np.float64(1289.1009521484375), np.float64(1018.0476684570312))","(np.float64(1216.759033203125), np.float64(995.829833984375))","(np.float64(1292.9385986328125), np.float64(1040.1568603515625))","(np.float64(1220.9332275390625), np.float64(1023.5872802734375))","(np.float64(1302.9259033203125), np.float64(1070.0947265625))","(np.float64(1231.2318115234375), np.float64(1053.8487548828125))"
8,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1284.9937744140625), np.float64(1025.2884521484375))","(np.float64(1219.9871826171875), np.float64(963.7658081054688))","(np.float64(1285.047119140625), np.float64(1041.2767333984375))","(np.float64(1213.6263427734375), np.float64(973.029296875))","(np.float64(1280.9288330078125), np.float64(1061.5521240234375))","(np.float64(1209.844970703125), np.float64(997.0744018554688))","(np.float64(1276.8553466796875), np.float64(1085.3250732421875))","(np.float64(1215.59130859375), np.float64(1024.781982421875))","(np.float64(1275.109619140625), np.float64(1115.2764892578125))","(np.float64(1225.6806640625), np.float64(1053.067138671875))"
9,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1291.6883544921875), np.float64(963.4321899414062))","(np.float64(1206.271728515625), np.float64(959.0816650390625))","(np.float64(1303.577392578125), np.float64(971.6064453125))","(np.float64(1198.1109619140625), np.float64(968.4854736328125))","(np.float64(1317.6595458984375), np.float64(987.5488891601562))","(np.float64(1195.95654296875), np.float64(992.098388671875))","(np.float64(1333.504150390625), np.float64(1005.2689208984375))","(np.float64(1200.173828125), np.float64(1020.0912475585938))","(np.float64(1351.5540771484375), np.float64(1031.409423828125))","(np.float64(1204.4891357421875), np.float64(1052.31298828125))"
10,1,labels_v001_186_09_14_21_ Cage Kal_ 4_Mated_sub0_412_421_analysis,"(np.float64(1270.71728515625), np.float64(955.75))","(np.float64(1200.4873046875), np.float64(956.2372436523438))","(np.float64(1283.110595703125), np.float64(963.8310546875))","(np.float64(1192.4630126953125), np.float64(966.647216796875))","(np.float64(1301.0701904296875), np.float64(973.9329833984375))","(np.float64(1190.0740966796875), np.float64(988.623779296875))","(np.float64(1320.8184814453125), np.float64(987.873779296875))","(np.float64(1192.2811279296875), np.float64(1016.4342041015625))","(np.float64(1350.80712890625), np.float64(1002.0137329101562))","(np.float64(1198.1973876953125), np.float64(1050.3681640625))"
