frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_197_09_14_21_ Cage Tsom_ 4_Virgin_sub1_313_331_analysis,"(np.float64(1020.723876953125), np.float64(947.9188842773438))","(np.float64(1084.3953857421875), np.float64(1041.8621826171875))","(np.float64(1010.67626953125), np.float64(956.461669921875))","(np.float64(1074.2703857421875), np.float64(1053.548828125))","(np.float64(1000.866455078125), np.float64(980.2964477539062))","(np.float64(1052.3856201171875), np.float64(1059.6815185546875))","(np.float64(1004.66748046875), np.float64(1008.0390014648438))","(np.float64(1032.013427734375), np.float64(1063.580810546875))","(np.float64(1008.9525146484375), np.float64(1038.0133056640625))","(np.float64(1000.2885131835938), np.float64(1073.880126953125))"
1,0,labels_v001_197_09_14_21_ Cage Tsom_ 4_Virgin_sub1_313_331_analysis,"(np.float64(1020.3723754882812), np.float64(948.12255859375))","(np.float64(1083.757080078125), np.float64(1043.04052734375))","(np.float64(1010.3269653320312), np.float64(958.0792846679688))","(np.float64(1073.6024169921875), np.float64(1053.291015625))","(np.float64(1000.5310668945312), np.float64(980.4771118164062))","(np.float64(1051.6522216796875), np.float64(1059.3306884765625))","(np.float64(1004.3386840820312), np.float64(1008.2042846679688))","(np.float64(1031.245361328125), np.float64(1063.1973876953125))","(np.float64(1008.546875), np.float64(1038.1884765625))","(np.float64(999.4136962890625), np.float64(1073.385009765625))"
2,0,labels_v001_197_09_14_21_ Cage Tsom_ 4_Virgin_sub1_313_331_analysis,"(np.float64(1020.1934814453125), np.float64(947.7335205078125))","(np.float64(1084.116455078125), np.float64(1040.9268798828125))","(np.float64(1010.2001342773438), np.float64(956.2897338867188))","(np.float64(1074.0535888671875), np.float64(1051.2159423828125))","(np.float64(1000.4293212890625), np.float64(980.1201782226562))","(np.float64(1052.1553955078125), np.float64(1057.28125))","(np.float64(1004.248046875), np.float64(1007.860595703125))","(np.float64(1031.781494140625), np.float64(1063.0654296875))","(np.float64(1008.4042358398438), np.float64(1036.3458251953125))","(np.float64(1000.0048828125), np.float64(1073.211669921875))"
3,0,labels_v001_197_09_14_21_ Cage Tsom_ 4_Virgin_sub1_313_331_analysis,"(np.float64(1020.8411865234375), np.float64(947.8224487304688))","(np.float64(1086.2713623046875), np.float64(1039.7528076171875))","(np.float64(1010.7711181640625), np.float64(957.83251953125))","(np.float64(1076.2105712890625), np.float64(1051.4195556640625))","(np.float64(1001.0157470703125), np.float64(980.1615600585938))","(np.float64(1052.7462158203125), np.float64(1057.4881591796875))","(np.float64(1004.6990966796875), np.float64(1007.9194946289062))","(np.float64(1032.30517578125), np.float64(1061.4305419921875))","(np.float64(1009.0008544921875), np.float64(1037.865478515625))","(np.float64(1002.307373046875), np.float64(1073.74853515625))"
4,0,labels_v001_197_09_14_21_ Cage Tsom_ 4_Virgin_sub1_313_331_analysis,"(np.float64(1021.5374145507812), np.float64(948.3810424804688))","(np.float64(1087.27294921875), np.float64(1042.8328857421875))","(np.float64(1011.4922485351562), np.float64(958.400146484375))","(np.float64(1077.2625732421875), np.float64(1054.585205078125))","(np.float64(1003.3260498046875), np.float64(980.70458984375))","(np.float64(1055.2442626953125), np.float64(1060.693359375))","(np.float64(1007.2652587890625), np.float64(1008.4723510742188))","(np.float64(1033.2020263671875), np.float64(1064.6611328125))","(np.float64(1009.6480712890625), np.float64(1038.486572265625))","(np.float64(1003.3973388671875), np.float64(1076.614990234375))"
5,0,labels_v001_197_09_14_21_ Cage Tsom_ 4_Virgin_sub1_313_331_analysis,"(np.float64(1021.4511108398438), np.float64(948.055419921875))","(np.float64(1087.1177978515625), np.float64(1040.6405029296875))","(np.float64(1011.3832397460938), np.float64(956.6146240234375))","(np.float64(1077.072509765625), np.float64(1050.8621826171875))","(np.float64(1003.183349609375), np.float64(980.3890380859375))","(np.float64(1054.971923828125), np.float64(1056.9229736328125))","(np.float64(1007.1959228515625), np.float64(1008.144287109375))","(np.float64(1032.9713134765625), np.float64(1060.8360595703125))","(np.float64(1009.6118774414062), np.float64(1038.19677734375))","(np.float64(1003.2515869140625), np.float64(1073.0118408203125))"
6,0,labels_v001_197_09_14_21_ Cage Tsom_ 4_Virgin_sub1_313_331_analysis,"(np.float64(1021.0220947265625), np.float64(948.181884765625))","(np.float64(1086.3822021484375), np.float64(1040.8455810546875))","(np.float64(1010.8729858398438), np.float64(958.1356201171875))","(np.float64(1076.3607177734375), np.float64(1051.0548095703125))","(np.float64(1001.08251953125), np.float64(980.48974609375))","(np.float64(1052.769775390625), np.float64(1057.1077880859375))","(np.float64(1004.7737426757812), np.float64(1008.2557373046875))","(np.float64(1032.33056640625), np.float64(1060.9010009765625))","(np.float64(1009.1123657226562), np.float64(1038.3538818359375))","(np.float64(1002.3273315429688), np.float64(1073.06103515625))"
7,0,labels_v001_197_09_14_21_ Cage Tsom_ 4_Virgin_sub1_313_331_analysis,"(np.float64(1019.918701171875), np.float64(947.6529541015625))","(np.float64(1084.118408203125), np.float64(1039.024169921875))","(np.float64(1009.829833984375), np.float64(957.626708984375))","(np.float64(1074.147705078125), np.float64(1049.345703125))","(np.float64(1000.0455322265625), np.float64(980.0194091796875))","(np.float64(1052.1226806640625), np.float64(1056.9935302734375))","(np.float64(1003.8964233398438), np.float64(1007.75390625))","(np.float64(1031.788818359375), np.float64(1060.919189453125))","(np.float64(1007.9345703125), np.float64(1037.7445068359375))","(np.float64(1001.6264038085938), np.float64(1074.7557373046875))"
8,0,labels_v001_197_09_14_21_ Cage Tsom_ 4_Virgin_sub1_313_331_analysis,"(np.float64(1019.8651123046875), np.float64(947.9517822265625))","(np.float64(1084.092041015625), np.float64(1039.595458984375))","(np.float64(1009.7759399414062), np.float64(957.9295043945312))","(np.float64(1075.6282958984375), np.float64(1049.9171142578125))","(np.float64(999.9999389648438), np.float64(980.3091430664062))","(np.float64(1052.1036376953125), np.float64(1057.601806640625))","(np.float64(1003.827392578125), np.float64(1008.0630493164062))","(np.float64(1031.744384765625), np.float64(1061.516357421875))","(np.float64(1007.8287963867188), np.float64(1038.1016845703125))","(np.float64(1001.6764526367188), np.float64(1075.4857177734375))"
9,0,labels_v001_197_09_14_21_ Cage Tsom_ 4_Virgin_sub1_313_331_analysis,"(np.float64(1020.6611938476562), np.float64(947.7421875))","(np.float64(1085.2904052734375), np.float64(1039.599365234375))","(np.float64(1010.562255859375), np.float64(957.7394409179688))","(np.float64(1076.756591796875), np.float64(1049.8787841796875))","(np.float64(1000.8016967773438), np.float64(980.113525390625))","(np.float64(1053.3076171875), np.float64(1057.646728515625))","(np.float64(1004.5702514648438), np.float64(1007.8779907226562))","(np.float64(1032.8834228515625), np.float64(1063.530029296875))","(np.float64(1008.8047485351562), np.float64(1037.8599853515625))","(np.float64(1003.1549682617188), np.float64(1077.40673828125))"
