frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_084_08_20_21_ Set 2_ Cage A_ 1_Mated_sub18_361_372_analysis,"(np.float64(928.1787109375), np.float64(917.1171875))","(np.float64(999.390380859375), np.float64(959.68115234375))","(np.float64(923.7957153320312), np.float64(929.4953002929688))","(np.float64(995.5113525390625), np.float64(973.7708129882812))","(np.float64(920.0250854492188), np.float64(951.1107788085938))","(np.float64(979.5884399414062), np.float64(986.0411376953125))","(np.float64(923.7706909179688), np.float64(977.0360717773438))","(np.float64(959.3432006835938), np.float64(995.62841796875))","(np.float64(929.91015625), np.float64(1003.4805297851562))","(np.float64(931.4446411132812), np.float64(1005.5912475585938))"
1,1,labels_v001_084_08_20_21_ Set 2_ Cage A_ 1_Mated_sub18_361_372_analysis,"(np.float64(925.6483154296875), np.float64(917.6875))","(np.float64(994.6705322265625), np.float64(961.0504150390625))","(np.float64(919.796142578125), np.float64(931.5043334960938))","(np.float64(990.6298828125), np.float64(976.654296875))","(np.float64(915.9784545898438), np.float64(951.6749267578125))","(np.float64(974.4666137695312), np.float64(988.8233642578125))","(np.float64(919.6425170898438), np.float64(977.5736083984375))","(np.float64(952.5089721679688), np.float64(996.7081909179688))","(np.float64(925.596435546875), np.float64(1005.5966186523438))","(np.float64(926.4599609375), np.float64(1005.1276245117188))"
2,1,labels_v001_084_08_20_21_ Set 2_ Cage A_ 1_Mated_sub18_361_372_analysis,"(np.float64(922.2437133789062), np.float64(917.1784057617188))","(np.float64(990.9064331054688), np.float64(963.3262939453125))","(np.float64(916.3426513671875), np.float64(931.1229858398438))","(np.float64(986.7490234375), np.float64(977.4219360351562))","(np.float64(913.973876953125), np.float64(951.2052612304688))","(np.float64(970.550537109375), np.float64(989.5281982421875))","(np.float64(915.9890747070312), np.float64(977.1480102539062))","(np.float64(948.5425415039062), np.float64(997.2993774414062))","(np.float64(922.0103149414062), np.float64(1005.3645629882812))","(np.float64(922.6591186523438), np.float64(1005.6806030273438))"
3,1,labels_v001_084_08_20_21_ Set 2_ Cage A_ 1_Mated_sub18_361_372_analysis,"(np.float64(922.1939697265625), np.float64(917.4475708007812))","(np.float64(990.8882446289062), np.float64(963.5794677734375))","(np.float64(916.300537109375), np.float64(931.38037109375))","(np.float64(986.7491455078125), np.float64(977.691162109375))","(np.float64(913.9413452148438), np.float64(951.473876953125))","(np.float64(970.5128173828125), np.float64(989.8147583007812))","(np.float64(915.9541625976562), np.float64(977.4124755859375))","(np.float64(948.4959106445312), np.float64(997.54736328125))","(np.float64(921.85693359375), np.float64(1005.6668701171875))","(np.float64(922.5328369140625), np.float64(1005.9738159179688))"
4,1,labels_v001_084_08_20_21_ Set 2_ Cage A_ 1_Mated_sub18_361_372_analysis,"(np.float64(925.4351196289062), np.float64(919.5860595703125))","(np.float64(994.0723266601562), np.float64(961.4490356445312))","(np.float64(919.2142944335938), np.float64(931.6377563476562))","(np.float64(990.10498046875), np.float64(977.049072265625))","(np.float64(915.2965087890625), np.float64(951.9811401367188))","(np.float64(973.9425048828125), np.float64(989.239013671875))","(np.float64(917.3031616210938), np.float64(979.5501708984375))","(np.float64(951.9849243164062), np.float64(997.0704345703125))","(np.float64(925.3613891601562), np.float64(1005.7451171875))","(np.float64(926.0513916015625), np.float64(1005.4456787109375))"
5,1,labels_v001_084_08_20_21_ Set 2_ Cage A_ 1_Mated_sub18_361_372_analysis,"(np.float64(926.0796508789062), np.float64(917.7125244140625))","(np.float64(995.2894897460938), np.float64(960.5120849609375))","(np.float64(920.0968627929688), np.float64(930.0076293945312))","(np.float64(991.416015625), np.float64(974.621337890625))","(np.float64(916.224365234375), np.float64(951.6557006835938))","(np.float64(975.337158203125), np.float64(988.2942504882812))","(np.float64(919.860595703125), np.float64(977.6036376953125))","(np.float64(955.08837890625), np.float64(996.337890625))","(np.float64(926.1968383789062), np.float64(1004.1485595703125))","(np.float64(927.3953247070312), np.float64(1004.76220703125))"
6,1,labels_v001_084_08_20_21_ Set 2_ Cage A_ 1_Mated_sub18_361_372_analysis,"(np.float64(926.1483154296875), np.float64(919.5158081054688))","(np.float64(995.2465209960938), np.float64(960.7838134765625))","(np.float64(920.007080078125), np.float64(931.4945678710938))","(np.float64(991.4131469726562), np.float64(974.9328002929688))","(np.float64(916.1039428710938), np.float64(951.9384765625))","(np.float64(975.3724975585938), np.float64(988.6176147460938))","(np.float64(919.8140258789062), np.float64(979.508056640625))","(np.float64(955.0936279296875), np.float64(996.6041259765625))","(np.float64(926.1303100585938), np.float64(1005.68017578125))","(np.float64(927.3414916992188), np.float64(1005.028076171875))"
7,1,labels_v001_084_08_20_21_ Set 2_ Cage A_ 1_Mated_sub18_361_372_analysis,"(np.float64(924.87158203125), np.float64(917.5614013671875))","(np.float64(993.4827270507812), np.float64(961.6942749023438))","(np.float64(918.8736572265625), np.float64(931.458984375))","(np.float64(989.5237426757812), np.float64(977.3385620117188))","(np.float64(914.934814453125), np.float64(951.544189453125))","(np.float64(973.3853149414062), np.float64(989.5171508789062))","(np.float64(916.8755493164062), np.float64(977.5125732421875))","(np.float64(951.4422607421875), np.float64(997.3193359375))","(np.float64(923.23974609375), np.float64(1005.72802734375))","(np.float64(925.4285888671875), np.float64(1007.2410888671875))"
8,1,labels_v001_084_08_20_21_ Set 2_ Cage A_ 1_Mated_sub18_361_372_analysis,"(np.float64(921.2658081054688), np.float64(917.8018798828125))","(np.float64(989.833740234375), np.float64(963.728515625))","(np.float64(915.2726440429688), np.float64(931.7112426757812))","(np.float64(985.7235107421875), np.float64(977.8396606445312))","(np.float64(911.26220703125), np.float64(951.7286987304688))","(np.float64(967.9378662109375), np.float64(991.4798583984375))","(np.float64(913.0357666015625), np.float64(977.699951171875))","(np.float64(947.4922485351562), np.float64(999.4603271484375))","(np.float64(919.4345703125), np.float64(1005.9730224609375))","(np.float64(921.5723876953125), np.float64(1007.5227661132812))"
9,1,labels_v001_084_08_20_21_ Set 2_ Cage A_ 1_Mated_sub18_361_372_analysis,"(np.float64(920.3667602539062), np.float64(919.8412475585938))","(np.float64(988.8831787109375), np.float64(964.111083984375))","(np.float64(914.2296752929688), np.float64(932.0488891601562))","(np.float64(983.2018432617188), np.float64(978.1991577148438))","(np.float64(910.26123046875), np.float64(952.2481689453125))","(np.float64(966.8974609375), np.float64(991.8906860351562))","(np.float64(912.201416015625), np.float64(979.7622680664062))","(np.float64(944.7993774414062), np.float64(999.7699584960938))","(np.float64(918.4898071289062), np.float64(1006.248046875))","(np.float64(920.6796875), np.float64(1007.8570556640625))"
