frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_059_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub7_446_458_analysis,"(np.float64(825.7315063476562), np.float64(871.4552612304688))","(np.float64(903.1256103515625), np.float64(894.0560302734375))","(np.float64(819.4012451171875), np.float64(883.4945068359375))","(np.float64(910.867919921875), np.float64(907.8873291015625))","(np.float64(815.763916015625), np.float64(903.999755859375))","(np.float64(920.7932739257812), np.float64(926.1532592773438))","(np.float64(821.465087890625), np.float64(931.5272216796875))","(np.float64(932.7474365234375), np.float64(947.8502807617188))","(np.float64(833.7171630859375), np.float64(957.7304077148438))","(np.float64(949.129638671875), np.float64(971.8045654296875))"
1,0,labels_v001_059_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub7_446_458_analysis,"(np.float64(845.3649291992188), np.float64(863.8406372070312))","(np.float64(925.153564453125), np.float64(904.104736328125))","(np.float64(837.5907592773438), np.float64(875.98046875))","(np.float64(927.5081176757812), np.float64(918.3654174804688))","(np.float64(835.5823364257812), np.float64(897.8623046875))","(np.float64(929.2880249023438), np.float64(940.1577758789062))","(np.float64(841.4757690429688), np.float64(923.864990234375))","(np.float64(933.1842651367188), np.float64(962.4855346679688))","(np.float64(855.5071411132812), np.float64(950.248291015625))","(np.float64(941.3646850585938), np.float64(990.3236694335938))"
2,0,labels_v001_059_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub7_446_458_analysis,"(np.float64(855.267333984375), np.float64(863.8927001953125))","(np.float64(939.9046020507812), np.float64(896.6372680664062))","(np.float64(849.2713012695312), np.float64(876.20361328125))","(np.float64(943.99853515625), np.float64(910.7803955078125))","(np.float64(847.3666381835938), np.float64(897.9683227539062))","(np.float64(946.241455078125), np.float64(934.349853515625))","(np.float64(853.2575073242188), np.float64(923.9241333007812))","(np.float64(952.0082397460938), np.float64(954.9929809570312))","(np.float64(869.0481567382812), np.float64(951.8388061523438))","(np.float64(960.0672607421875), np.float64(980.7998657226562))"
3,0,labels_v001_059_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub7_446_458_analysis,"(np.float64(846.48876953125), np.float64(872.0980834960938))","(np.float64(927.5502319335938), np.float64(903.4397583007812))","(np.float64(840.5933837890625), np.float64(884.4931640625))","(np.float64(931.3741455078125), np.float64(919.1001586914062))","(np.float64(838.5975952148438), np.float64(906.1183471679688))","(np.float64(937.2588500976562), np.float64(939.0559692382812))","(np.float64(844.5050659179688), np.float64(932.112060546875))","(np.float64(941.3009033203125), np.float64(959.6588134765625))","(np.float64(858.6277465820312), np.float64(958.2730102539062))","(np.float64(951.43408203125), np.float64(987.389892578125))"
4,0,labels_v001_059_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub7_446_458_analysis,"(np.float64(826.0421142578125), np.float64(872.58154296875))","(np.float64(913.4749450683594), np.float64(909.5946044921875))","(np.float64(821.6129150390625), np.float64(886.6727294921875))","(np.float64(916.3617858886719), np.float64(925.33154296875))","(np.float64(817.9638061523438), np.float64(906.8013916015625))","(np.float64(921.245849609375), np.float64(945.4898681640625))","(np.float64(823.6593627929688), np.float64(932.6024780273438))","(np.float64(923.3358459472656), np.float64(967.6552734375))","(np.float64(833.965087890625), np.float64(960.783203125))","(np.float64(931.5330810546875), np.float64(995.4733276367188))"
5,0,labels_v001_059_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub7_446_458_analysis,"(np.float64(824.2044677734375), np.float64(871.7965087890625))","(np.float64(899.399658203125), np.float64(915.7494506835938))","(np.float64(818.1107177734375), np.float64(884.1490478515625))","(np.float64(901.3494262695312), np.float64(931.5629272460938))","(np.float64(815.8282470703125), np.float64(905.8594970703125))","(np.float64(905.2328491210938), np.float64(951.9237670898438))","(np.float64(819.8848876953125), np.float64(931.7577514648438))","(np.float64(905.3707885742188), np.float64(975.6517333984375))","(np.float64(830.1949462890625), np.float64(960.0375366210938))","(np.float64(911.632080078125), np.float64(1003.5567626953125))"
6,0,labels_v001_059_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub7_446_458_analysis,"(np.float64(835.4573974609375), np.float64(868.5374145507812))","(np.float64(904.0975952148438), np.float64(878.5464477539062))","(np.float64(827.745849609375), np.float64(880.9082641601562))","(np.float64(912.1639404296875), np.float64(892.18017578125))","(np.float64(827.23046875), np.float64(902.5785522460938))","(np.float64(922.4786376953125), np.float64(910.5927734375))","(np.float64(831.36474609375), np.float64(928.551513671875))","(np.float64(932.1466674804688), np.float64(932.2190551757812))","(np.float64(845.289794921875), np.float64(956.5869140625))","(np.float64(948.1325073242188), np.float64(956.353271484375))"
7,0,labels_v001_059_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub7_446_458_analysis,"(np.float64(843.921630859375), np.float64(869.249267578125))","(np.float64(924.4658203125), np.float64(880.295654296875))","(np.float64(837.9249267578125), np.float64(881.6558837890625))","(np.float64(932.3399658203125), np.float64(894.0831909179688))","(np.float64(837.6134033203125), np.float64(903.326171875))","(np.float64(942.4558715820312), np.float64(913.812744140625))","(np.float64(843.6917114257812), np.float64(929.2457275390625))","(np.float64(952.2792358398438), np.float64(935.85400390625))","(np.float64(855.844482421875), np.float64(957.1603393554688))","(np.float64(968.4213256835938), np.float64(958.12890625))"
8,0,labels_v001_059_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub7_446_458_analysis,"(np.float64(847.8084716796875), np.float64(871.3698120117188))","(np.float64(927.2265014648438), np.float64(878.5092163085938))","(np.float64(841.8220825195312), np.float64(883.7140502929688))","(np.float64(935.2064819335938), np.float64(890.787353515625))","(np.float64(840.0338745117188), np.float64(905.5714721679688))","(np.float64(945.3126831054688), np.float64(910.3782348632812))","(np.float64(847.7793579101562), np.float64(931.429931640625))","(np.float64(955.256591796875), np.float64(932.3058471679688))","(np.float64(860.0455932617188), np.float64(957.53857421875))","(np.float64(969.2410278320312), np.float64(956.3009033203125))"
9,0,labels_v001_059_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub7_446_458_analysis,"(np.float64(836.8594970703125), np.float64(869.3360595703125))","(np.float64(919.3893432617188), np.float64(915.4124145507812))","(np.float64(830.7665405273438), np.float64(883.3313598632812))","(np.float64(921.463134765625), np.float64(931.3597412109375))","(np.float64(828.7443237304688), np.float64(903.514404296875))","(np.float64(923.6416625976562), np.float64(953.1356201171875))","(np.float64(832.849853515625), np.float64(929.2346801757812))","(np.float64(921.4057006835938), np.float64(975.1965942382812))","(np.float64(846.8648681640625), np.float64(959.1434326171875))","(np.float64(915.7199096679688), np.float64(1003.2147827148438))"
