frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.4462890625), np.float64(903.8278198242188))","(np.float64(1043.2589111328125), np.float64(967.0883178710938))","(np.float64(959.6519775390625), np.float64(914.098388671875))","(np.float64(1041.308837890625), np.float64(981.1886596679688))","(np.float64(955.70166015625), np.float64(937.876953125))","(np.float64(1029.50732421875), np.float64(997.3916625976562))","(np.float64(961.32470703125), np.float64(963.8003540039062))","(np.float64(1015.1674194335938), np.float64(1017.1127319335938))","(np.float64(971.237548828125), np.float64(992.06884765625))","(np.float64(999.26025390625), np.float64(1041.4129638671875))"
1,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(968.6972045898438), np.float64(903.2959594726562))","(np.float64(1042.8858642578125), np.float64(967.1097412109375))","(np.float64(958.885009765625), np.float64(913.5982666015625))","(np.float64(1039.35009765625), np.float64(981.1565551757812))","(np.float64(954.9468383789062), np.float64(937.353271484375))","(np.float64(1028.86181640625), np.float64(997.4265747070312))","(np.float64(960.5992431640625), np.float64(963.2706909179688))","(np.float64(1012.9083251953125), np.float64(1017.0782470703125))","(np.float64(970.467529296875), np.float64(991.5584716796875))","(np.float64(998.9228515625), np.float64(1041.2490234375))"
2,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.4000244140625), np.float64(903.7991333007812))","(np.float64(1043.463623046875), np.float64(967.20361328125))","(np.float64(959.5824584960938), np.float64(914.1516723632812))","(np.float64(1041.4970703125), np.float64(981.2760009765625))","(np.float64(955.6670532226562), np.float64(937.871826171875))","(np.float64(1029.807861328125), np.float64(997.4818115234375))","(np.float64(961.3258056640625), np.float64(963.7750244140625))","(np.float64(1015.4646606445312), np.float64(1017.2753295898438))","(np.float64(971.24755859375), np.float64(992.0565795898438))","(np.float64(999.6686401367188), np.float64(1041.5938720703125))"
3,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(970.2474365234375), np.float64(903.9287719726562))","(np.float64(1045.4598388671875), np.float64(964.9924926757812))","(np.float64(961.9459228515625), np.float64(915.762451171875))","(np.float64(1043.4849853515625), np.float64(979.1763305664062))","(np.float64(958.134521484375), np.float64(938.0244750976562))","(np.float64(1033.6131591796875), np.float64(997.0713500976562))","(np.float64(963.884521484375), np.float64(963.90869140625))","(np.float64(1019.5172119140625), np.float64(1017.0083618164062))","(np.float64(972.22509765625), np.float64(992.1396484375))","(np.float64(1005.653076171875), np.float64(1041.0460205078125))"
4,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(970.3944702148438), np.float64(904.3404541015625))","(np.float64(1044.11474609375), np.float64(967.1121215820312))","(np.float64(962.0287475585938), np.float64(914.710205078125))","(np.float64(1042.1143798828125), np.float64(981.1984252929688))","(np.float64(958.27392578125), np.float64(938.4202270507812))","(np.float64(1030.35498046875), np.float64(997.4741821289062))","(np.float64(964.071044921875), np.float64(964.325439453125))","(np.float64(1015.9913940429688), np.float64(1017.1444091796875))","(np.float64(972.36767578125), np.float64(992.5653076171875))","(np.float64(1000.2752075195312), np.float64(1041.3408203125))"
5,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.6323852539062), np.float64(904.4122924804688))","(np.float64(1043.07421875), np.float64(967.5743408203125))","(np.float64(959.8777465820312), np.float64(914.7639770507812))","(np.float64(1039.402587890625), np.float64(981.6792602539062))","(np.float64(957.5318603515625), np.float64(938.50146484375))","(np.float64(1028.9871826171875), np.float64(999.3128662109375))","(np.float64(963.3735961914062), np.float64(964.4083251953125))","(np.float64(1013.043212890625), np.float64(1017.3521728515625))","(np.float64(971.4849853515625), np.float64(992.6431884765625))","(np.float64(998.89306640625), np.float64(1041.5927734375))"
6,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(968.562255859375), np.float64(904.0213012695312))","(np.float64(1040.78076171875), np.float64(967.5757446289062))","(np.float64(958.7769165039062), np.float64(915.9124145507812))","(np.float64(1038.70458984375), np.float64(981.6705932617188))","(np.float64(954.8999633789062), np.float64(938.105224609375))","(np.float64(1026.907470703125), np.float64(997.8729248046875))","(np.float64(960.5568237304688), np.float64(964.0031127929688))","(np.float64(1012.5113525390625), np.float64(1017.521728515625))","(np.float64(968.8948364257812), np.float64(992.2881469726562))","(np.float64(998.3381958007812), np.float64(1041.8045654296875))"
7,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(968.9053344726562), np.float64(903.786865234375))","(np.float64(1041.31005859375), np.float64(967.3270874023438))","(np.float64(959.1331787109375), np.float64(915.6535034179688))","(np.float64(1039.219482421875), np.float64(981.4190063476562))","(np.float64(955.238525390625), np.float64(937.8907470703125))","(np.float64(1027.430908203125), np.float64(997.6671142578125))","(np.float64(960.894287109375), np.float64(963.8114013671875))","(np.float64(1013.0031127929688), np.float64(1017.3340454101562))","(np.float64(969.3128662109375), np.float64(992.04296875))","(np.float64(999.0675048828125), np.float64(1041.7178955078125))"
8,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.8685302734375), np.float64(904.2755126953125))","(np.float64(1043.40673828125), np.float64(967.5383911132812))","(np.float64(961.5516967773438), np.float64(916.1639404296875))","(np.float64(1041.35107421875), np.float64(981.5849609375))","(np.float64(957.7816162109375), np.float64(938.3743286132812))","(np.float64(1031.2403564453125), np.float64(997.8760375976562))","(np.float64(963.5439453125), np.float64(964.2662353515625))","(np.float64(1016.9441528320312), np.float64(1017.6461181640625))","(np.float64(971.9344482421875), np.float64(992.50048828125))","(np.float64(1002.9352416992188), np.float64(1043.6385498046875))"
9,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(970.18505859375), np.float64(904.6259765625))","(np.float64(1045.181884765625), np.float64(967.634765625))","(np.float64(961.865478515625), np.float64(916.5185546875))","(np.float64(1041.533935546875), np.float64(981.7804565429688))","(np.float64(958.1155395507812), np.float64(938.7166137695312))","(np.float64(1031.530517578125), np.float64(999.513671875))","(np.float64(963.8342895507812), np.float64(964.6390380859375))","(np.float64(1017.160888671875), np.float64(1019.5081787109375))","(np.float64(973.72705078125), np.float64(992.8994140625))","(np.float64(1003.0418090820312), np.float64(1043.76806640625))"
10,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.3215942382812), np.float64(904.2920532226562))","(np.float64(1042.2191162109375), np.float64(967.5474853515625))","(np.float64(959.59765625), np.float64(916.1687622070312))","(np.float64(1040.1580810546875), np.float64(981.5748291015625))","(np.float64(955.7577514648438), np.float64(938.3765258789062))","(np.float64(1030.121337890625), np.float64(997.846923828125))","(np.float64(961.3745727539062), np.float64(964.3352661132812))","(np.float64(1015.8667602539062), np.float64(1017.6063232421875))","(np.float64(971.3434448242188), np.float64(992.5765991210938))","(np.float64(1000.0540161132812), np.float64(1043.739501953125))"
11,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(968.9716186523438), np.float64(904.2466430664062))","(np.float64(1041.5997314453125), np.float64(967.6609497070312))","(np.float64(959.23974609375), np.float64(916.0926513671875))","(np.float64(1039.42333984375), np.float64(981.8124389648438))","(np.float64(955.4297485351562), np.float64(938.3473510742188))","(np.float64(1029.4937744140625), np.float64(999.5548706054688))","(np.float64(961.0866088867188), np.float64(964.2906494140625))","(np.float64(1015.2583618164062), np.float64(1019.5296630859375))","(np.float64(969.5350952148438), np.float64(992.53662109375))","(np.float64(999.4386596679688), np.float64(1043.7506103515625))"
12,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.3153686523438), np.float64(904.29052734375))","(np.float64(1042.2796630859375), np.float64(967.4685668945312))","(np.float64(959.5715942382812), np.float64(916.1781005859375))","(np.float64(1040.11669921875), np.float64(981.614501953125))","(np.float64(955.8082885742188), np.float64(938.4039916992188))","(np.float64(1030.185302734375), np.float64(999.369384765625))","(np.float64(961.4486083984375), np.float64(964.3363647460938))","(np.float64(1015.92431640625), np.float64(1019.3882446289062))","(np.float64(971.35791015625), np.float64(992.5673828125))","(np.float64(1000.1707153320312), np.float64(1043.6025390625))"
13,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.8521728515625), np.float64(904.0459594726562))","(np.float64(1045.271484375), np.float64(966.4283447265625))","(np.float64(960.1597900390625), np.float64(916.0377197265625))","(np.float64(1043.23291015625), np.float64(980.4867553710938))","(np.float64(957.8683471679688), np.float64(938.2206420898438))","(np.float64(1032.8984375), np.float64(996.885498046875))","(np.float64(963.7777099609375), np.float64(964.07373046875))","(np.float64(1017.042236328125), np.float64(1016.6190185546875))","(np.float64(972.21923828125), np.float64(992.3550415039062))","(np.float64(1002.9676513671875), np.float64(1042.559326171875))"
14,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(971.5921630859375), np.float64(905.4634399414062))","(np.float64(1043.35888671875), np.float64(971.7403564453125))","(np.float64(961.9240112304688), np.float64(917.3504638671875))","(np.float64(1039.40087890625), np.float64(985.80517578125))","(np.float64(959.6954345703125), np.float64(939.6519165039062))","(np.float64(1027.2525634765625), np.float64(1001.97216796875))","(np.float64(965.468994140625), np.float64(965.5479736328125))","(np.float64(1011.177490234375), np.float64(1019.7505493164062))","(np.float64(973.8872680664062), np.float64(993.6395874023438))","(np.float64(991.0852661132812), np.float64(1043.6561279296875))"
15,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(968.0444946289062), np.float64(907.2628784179688))","(np.float64(1040.5743408203125), np.float64(970.4571533203125))","(np.float64(959.6553344726562), np.float64(917.5382690429688))","(np.float64(1038.3729248046875), np.float64(984.5214233398438))","(np.float64(957.6311645507812), np.float64(941.5194091796875))","(np.float64(1028.12890625), np.float64(1002.2536010742188))","(np.float64(963.562744140625), np.float64(967.4188232421875))","(np.float64(1012.1831665039062), np.float64(1020.412353515625))","(np.float64(969.9057006835938), np.float64(993.6466674804688))","(np.float64(994.3868408203125), np.float64(1046.3175048828125))"
16,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(967.1569213867188), np.float64(904.7351684570312))","(np.float64(1039.285400390625), np.float64(970.19775390625))","(np.float64(958.8052978515625), np.float64(915.1159057617188))","(np.float64(1037.18359375), np.float64(984.2590942382812))","(np.float64(955.158447265625), np.float64(938.8674926757812))","(np.float64(1027.0162353515625), np.float64(1000.629638671875))","(np.float64(960.8372802734375), np.float64(964.8084106445312))","(np.float64(1011.03173828125), np.float64(1020.2822875976562))","(np.float64(968.8326416015625), np.float64(992.8482666015625))","(np.float64(993.1669921875), np.float64(1044.518798828125))"
17,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(967.46044921875), np.float64(905.0702514648438))","(np.float64(1040.6561279296875), np.float64(970.49853515625))","(np.float64(959.1047973632812), np.float64(915.4449462890625))","(np.float64(1038.5157470703125), np.float64(984.5447387695312))","(np.float64(955.44677734375), np.float64(939.214599609375))","(np.float64(1028.4571533203125), np.float64(1000.9320678710938))","(np.float64(961.1209716796875), np.float64(965.1454467773438))","(np.float64(1012.48876953125), np.float64(1020.6064453125))","(np.float64(969.1846923828125), np.float64(993.202392578125))","(np.float64(996.298828125), np.float64(1044.9171142578125))"
18,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(970.3519287109375), np.float64(907.307373046875))","(np.float64(1044.2208251953125), np.float64(970.2040405273438))","(np.float64(960.5870971679688), np.float64(917.4904174804688))","(np.float64(1040.6400146484375), np.float64(984.2540283203125))","(np.float64(958.5091552734375), np.float64(941.5913696289062))","(np.float64(1032.277587890625), np.float64(1000.687255859375))","(np.float64(964.22607421875), np.float64(967.4837646484375))","(np.float64(1016.279541015625), np.float64(1020.431396484375))","(np.float64(970.6128540039062), np.float64(993.6419067382812))","(np.float64(1000.1544189453125), np.float64(1044.6685791015625))"
19,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(970.4317016601562), np.float64(907.2719116210938))","(np.float64(1044.44775390625), np.float64(968.753662109375))","(np.float64(960.7193603515625), np.float64(917.4599609375))","(np.float64(1040.822998046875), np.float64(982.9515380859375))","(np.float64(958.6082763671875), np.float64(941.5443115234375))","(np.float64(1032.4696044921875), np.float64(1000.6961059570312))","(np.float64(964.2984619140625), np.float64(967.4334106445312))","(np.float64(1016.453125), np.float64(1020.5))","(np.float64(972.2554321289062), np.float64(993.5478515625))","(np.float64(998.663818359375), np.float64(1046.37060546875))"
20,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.8023681640625), np.float64(907.1546630859375))","(np.float64(1042.3387451171875), np.float64(970.3087768554688))","(np.float64(960.0684204101562), np.float64(917.3680419921875))","(np.float64(1040.154052734375), np.float64(984.32421875))","(np.float64(958.0062255859375), np.float64(941.4109497070312))","(np.float64(1031.79736328125), np.float64(1000.6639404296875))","(np.float64(963.7716064453125), np.float64(967.3176879882812))","(np.float64(1015.9063720703125), np.float64(1020.419677734375))","(np.float64(970.0399780273438), np.float64(993.5425415039062))","(np.float64(998.0403442382812), np.float64(1046.407958984375))"
21,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(967.2105712890625), np.float64(905.0989990234375))","(np.float64(1040.9041748046875), np.float64(970.4755249023438))","(np.float64(958.8849487304688), np.float64(915.4530029296875))","(np.float64(1038.6607666015625), np.float64(984.5160522460938))","(np.float64(955.22802734375), np.float64(939.2396240234375))","(np.float64(1028.6197509765625), np.float64(1000.86083984375))","(np.float64(960.8861694335938), np.float64(965.14697265625))","(np.float64(1012.7099609375), np.float64(1020.5704345703125))","(np.float64(967.1539306640625), np.float64(993.2747192382812))","(np.float64(996.807373046875), np.float64(1044.892822265625))"
22,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(967.929931640625), np.float64(905.1470947265625))","(np.float64(1041.972900390625), np.float64(970.0440063476562))","(np.float64(959.6160278320312), np.float64(915.4771728515625))","(np.float64(1039.7813720703125), np.float64(984.098388671875))","(np.float64(955.926513671875), np.float64(939.2724609375))","(np.float64(1029.986083984375), np.float64(1000.3722534179688))","(np.float64(961.5130004882812), np.float64(965.182861328125))","(np.float64(1015.6983642578125), np.float64(1020.2301025390625))","(np.float64(967.7847290039062), np.float64(993.2630004882812))","(np.float64(999.47607421875), np.float64(1046.2554931640625))"
23,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.8259887695312), np.float64(905.1551513671875))","(np.float64(1043.08935546875), np.float64(968.615234375))","(np.float64(960.1290893554688), np.float64(915.5054321289062))","(np.float64(1040.8482666015625), np.float64(984.1782836914062))","(np.float64(957.9068603515625), np.float64(939.28759765625))","(np.float64(1031.040771484375), np.float64(1000.5177612304688))","(np.float64(963.7635498046875), np.float64(965.2003173828125))","(np.float64(1016.6526489257812), np.float64(1020.33642578125))","(np.float64(969.8098754882812), np.float64(993.3436279296875))","(np.float64(1000.6437377929688), np.float64(1046.4615478515625))"
24,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(970.385986328125), np.float64(905.3818359375))","(np.float64(1045.4149169921875), np.float64(968.9287719726562))","(np.float64(960.70263671875), np.float64(915.7357177734375))","(np.float64(1041.841064453125), np.float64(983.1444702148438))","(np.float64(958.4628295898438), np.float64(939.5127563476562))","(np.float64(1033.742431640625), np.float64(1000.9104614257812))","(np.float64(964.1721801757812), np.float64(965.4036865234375))","(np.float64(1019.5563354492188), np.float64(1020.8388671875))","(np.float64(970.3267822265625), np.float64(993.61279296875))","(np.float64(1001.861328125), np.float64(1047.095703125))"
25,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.3179931640625), np.float64(907.3369750976562))","(np.float64(1042.4781494140625), np.float64(969.2824096679688))","(np.float64(959.6348876953125), np.float64(917.4273681640625))","(np.float64(1040.2425537109375), np.float64(983.44287109375))","(np.float64(957.5610961914062), np.float64(941.5712280273438))","(np.float64(1030.425048828125), np.float64(1001.1976928710938))","(np.float64(963.3276977539062), np.float64(967.4794921875))","(np.float64(1016.0625), np.float64(1021.0355224609375))","(np.float64(967.5222778320312), np.float64(995.3860473632812))","(np.float64(1000.2862548828125), np.float64(1046.9974365234375))"
26,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(968.87890625), np.float64(905.1412353515625))","(np.float64(1041.788818359375), np.float64(969.4124755859375))","(np.float64(959.1702270507812), np.float64(915.3873901367188))","(np.float64(1039.5618896484375), np.float64(983.5455322265625))","(np.float64(956.7799682617188), np.float64(939.2695922851562))","(np.float64(1029.7733154296875), np.float64(1001.2847290039062))","(np.float64(960.897705078125), np.float64(965.162841796875))","(np.float64(1015.4364624023438), np.float64(1021.1638793945312))","(np.float64(967.0526733398438), np.float64(993.4898681640625))","(np.float64(999.6184692382812), np.float64(1045.492919921875))"
27,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(968.9976806640625), np.float64(904.5947875976562))","(np.float64(1042.12890625), np.float64(969.1319580078125))","(np.float64(959.2886352539062), np.float64(914.7139282226562))","(np.float64(1039.9088134765625), np.float64(983.2470092773438))","(np.float64(956.873779296875), np.float64(937.23095703125))","(np.float64(1030.1854248046875), np.float64(1001.0411376953125))","(np.float64(960.8993530273438), np.float64(964.6842651367188))","(np.float64(1015.8311157226562), np.float64(1020.9265747070312))","(np.float64(967.1098022460938), np.float64(994.574462890625))","(np.float64(1000.0331420898438), np.float64(1045.3138427734375))"
28,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(971.5487670898438), np.float64(904.3546142578125))","(np.float64(1043.6591796875), np.float64(969.2264404296875))","(np.float64(961.61376953125), np.float64(914.543212890625))","(np.float64(1041.53173828125), np.float64(983.4168090820312))","(np.float64(957.9034423828125), np.float64(938.3821411132812))","(np.float64(1033.51123046875), np.float64(1001.22021484375))","(np.float64(963.5980834960938), np.float64(964.3809204101562))","(np.float64(1019.2905883789062), np.float64(1021.16259765625))","(np.float64(969.6631469726562), np.float64(994.3483276367188))","(np.float64(1003.3269653320312), np.float64(1045.5631103515625))"
29,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(970.007568359375), np.float64(904.5967407226562))","(np.float64(1043.4693603515625), np.float64(969.7233276367188))","(np.float64(961.7330322265625), np.float64(914.8499755859375))","(np.float64(1041.2889404296875), np.float64(983.9503784179688))","(np.float64(957.9181518554688), np.float64(938.550048828125))","(np.float64(1033.046875), np.float64(1001.7241821289062))","(np.float64(963.668212890625), np.float64(964.5753784179688))","(np.float64(1017.1698608398438), np.float64(1021.5996704101562))","(np.float64(969.8451538085938), np.float64(994.6864013671875))","(np.float64(1001.405029296875), np.float64(1047.5435791015625))"
30,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.5244750976562), np.float64(903.592529296875))","(np.float64(1042.5933837890625), np.float64(968.9611206054688))","(np.float64(961.1497192382812), np.float64(913.8148803710938))","(np.float64(1040.55712890625), np.float64(983.2952270507812))","(np.float64(957.2913818359375), np.float64(937.5298461914062))","(np.float64(1032.3731689453125), np.float64(1001.07470703125))","(np.float64(963.1829833984375), np.float64(963.5845336914062))","(np.float64(1016.4564208984375), np.float64(1021.0150146484375))","(np.float64(969.30322265625), np.float64(993.6654052734375))","(np.float64(1000.5628051757812), np.float64(1046.926025390625))"
31,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(968.9581909179688), np.float64(901.5573120117188))","(np.float64(1042.4864501953125), np.float64(963.7567138671875))","(np.float64(958.87451171875), np.float64(911.9005126953125))","(np.float64(1040.6175537109375), np.float64(979.560546875))","(np.float64(954.8697509765625), np.float64(935.5799560546875))","(np.float64(1030.5770263671875), np.float64(996.0015869140625))","(np.float64(960.6007080078125), np.float64(961.4410400390625))","(np.float64(1016.1473388671875), np.float64(1015.6644897460938))","(np.float64(966.8602905273438), np.float64(993.7339477539062))","(np.float64(1002.5220336914062), np.float64(1041.823486328125))"
32,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(968.9847412109375), np.float64(903.19921875))","(np.float64(1043.57470703125), np.float64(959.2445678710938))","(np.float64(959.0637817382812), np.float64(913.2875366210938))","(np.float64(1041.784423828125), np.float64(975.0538940429688))","(np.float64(955.1144409179688), np.float64(937.1534423828125))","(np.float64(1029.786865234375), np.float64(991.4038696289062))","(np.float64(960.8263549804688), np.float64(963.1931762695312))","(np.float64(1015.4805297851562), np.float64(1009.110595703125))","(np.float64(967.1339111328125), np.float64(991.6466674804688))","(np.float64(1003.6041870117188), np.float64(1034.9449462890625))"
33,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(970.4262084960938), np.float64(904.7667846679688))","(np.float64(1047.576904296875), np.float64(955.8314819335938))","(np.float64(960.4818115234375), np.float64(914.9171142578125))","(np.float64(1047.5791015625), np.float64(969.9676513671875))","(np.float64(956.3206176757812), np.float64(937.210693359375))","(np.float64(1035.36669921875), np.float64(985.9716186523438))","(np.float64(960.3178100585938), np.float64(964.7651977539062))","(np.float64(1019.4368896484375), np.float64(1003.582763671875))","(np.float64(968.30712890625), np.float64(994.6953735351562))","(np.float64(1003.7319946289062), np.float64(1025.8392333984375))"
34,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(970.5001220703125), np.float64(904.3027954101562))","(np.float64(1049.1649169921875), np.float64(953.889404296875))","(np.float64(960.5896606445312), np.float64(914.3576049804688))","(np.float64(1047.19189453125), np.float64(968.1583862304688))","(np.float64(956.2735595703125), np.float64(936.719482421875))","(np.float64(1031.2847900390625), np.float64(983.8341064453125))","(np.float64(960.1488647460938), np.float64(964.3362426757812))","(np.float64(1013.1683349609375), np.float64(997.7349853515625))","(np.float64(966.5050659179688), np.float64(994.5234375))","(np.float64(999.0929565429688), np.float64(1017.9943237304688))"
35,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.8314208984375), np.float64(903.9520874023438))","(np.float64(1049.237548828125), np.float64(949.8280029296875))","(np.float64(959.9922485351562), np.float64(914.15625))","(np.float64(1047.26318359375), np.float64(964.0697631835938))","(np.float64(955.62158203125), np.float64(936.4738159179688))","(np.float64(1031.6597900390625), np.float64(979.79541015625))","(np.float64(959.5201416015625), np.float64(963.986083984375))","(np.float64(1015.2305908203125), np.float64(993.8214111328125))","(np.float64(963.8593139648438), np.float64(993.98291015625))","(np.float64(999.2288818359375), np.float64(1014.1533813476562))"
36,0,labels_v001_029_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub5_508_517_analysis,"(np.float64(969.7418212890625), np.float64(904.4341430664062))","(np.float64(1045.682373046875), np.float64(955.65966796875))","(np.float64(959.990966796875), np.float64(914.652099609375))","(np.float64(1041.599609375), np.float64(969.755859375))","(np.float64(955.7180786132812), np.float64(936.9801025390625))","(np.float64(1023.8421630859375), np.float64(981.7030029296875))","(np.float64(959.6282958984375), np.float64(964.534912109375))","(np.float64(1003.587646484375), np.float64(991.6571044921875))","(np.float64(963.9359741210938), np.float64(994.4371337890625))","(np.float64(982.0296020507812), np.float64(1007.76904296875))"
