frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(914.219482421875), np.float64(996.3236694335938))","(np.float64(982.726806640625), np.float64(1032.027587890625))","(np.float64(908.2405395507812), np.float64(1010.4014282226562))","(np.float64(984.7879028320312), np.float64(1046.1331787109375))","(np.float64(904.3465576171875), np.float64(1030.646728515625))","(np.float64(986.7601318359375), np.float64(1068.0550537109375))","(np.float64(912.029541015625), np.float64(1056.18359375))","(np.float64(988.5664672851562), np.float64(1090.5128173828125))","(np.float64(922.07470703125), np.float64(1080.44189453125))","(np.float64(996.6791381835938), np.float64(1116.2239990234375))"
1,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(915.05224609375), np.float64(996.8710327148438))","(np.float64(985.2904663085938), np.float64(1036.178955078125))","(np.float64(909.0245971679688), np.float64(1010.8796997070312))","(np.float64(987.5108642578125), np.float64(1050.49853515625))","(np.float64(906.6822509765625), np.float64(1031.17919921875))","(np.float64(987.4435424804688), np.float64(1072.447265625))","(np.float64(912.718505859375), np.float64(1056.80078125))","(np.float64(987.3206176757812), np.float64(1096.0634765625))","(np.float64(924.7080688476562), np.float64(1080.984130859375))","(np.float64(991.25244140625), np.float64(1120.3931884765625))"
2,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(923.7346801757812), np.float64(994.7879638671875))","(np.float64(992.5752563476562), np.float64(1019.9349365234375))","(np.float64(919.2537841796875), np.float64(1008.8834838867188))","(np.float64(996.5541381835938), np.float64(1034.0914306640625))","(np.float64(915.3135375976562), np.float64(1028.826416015625))","(np.float64(1000.6021728515625), np.float64(1056.150634765625))","(np.float64(921.347900390625), np.float64(1052.873779296875))","(np.float64(1004.3618774414062), np.float64(1078.3509521484375))","(np.float64(933.7413330078125), np.float64(1077.1861572265625))","(np.float64(1012.5859375), np.float64(1103.95458984375))"
3,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(923.2658081054688), np.float64(994.6980590820312))","(np.float64(993.2626953125), np.float64(1023.8274536132812))","(np.float64(917.4421997070312), np.float64(1008.8742065429688))","(np.float64(995.5588989257812), np.float64(1037.7584228515625))","(np.float64(915.165283203125), np.float64(1028.8643798828125))","(np.float64(999.43310546875), np.float64(1059.885009765625))","(np.float64(921.07861328125), np.float64(1052.851806640625))","(np.float64(1001.2791748046875), np.float64(1082.3211669921875))","(np.float64(933.1160888671875), np.float64(1077.1285400390625))","(np.float64(1009.4793090820312), np.float64(1107.7586669921875))"
4,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(920.755615234375), np.float64(993.9340209960938))","(np.float64(990.4287109375), np.float64(1033.7235107421875))","(np.float64(913.3391723632812), np.float64(1008.0928344726562))","(np.float64(992.4928588867188), np.float64(1049.5316162109375))","(np.float64(910.8448486328125), np.float64(1029.5457763671875))","(np.float64(992.6605224609375), np.float64(1071.47802734375))","(np.float64(916.8694458007812), np.float64(1053.6693115234375))","(np.float64(992.4830322265625), np.float64(1093.43115234375))","(np.float64(926.98974609375), np.float64(1079.7218017578125))","(np.float64(994.4511108398438), np.float64(1119.4285888671875))"
5,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(920.1685180664062), np.float64(995.6267700195312))","(np.float64(976.2575073242188), np.float64(1040.01416015625))","(np.float64(914.0311279296875), np.float64(1009.5382080078125))","(np.float64(976.4913330078125), np.float64(1052.3172607421875))","(np.float64(910.0928955078125), np.float64(1029.86572265625))","(np.float64(976.4510498046875), np.float64(1074.2672119140625))","(np.float64(916.1157836914062), np.float64(1055.545654296875))","(np.float64(976.329833984375), np.float64(1099.8907470703125))","(np.float64(926.29833984375), np.float64(1077.6708984375))","(np.float64(980.35400390625), np.float64(1124.4044189453125))"
6,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(917.0043334960938), np.float64(993.9889526367188))","(np.float64(970.7197875976562), np.float64(1054.1678466796875))","(np.float64(909.3599243164062), np.float64(1007.999267578125))","(np.float64(968.75146484375), np.float64(1068.1044921875))","(np.float64(905.2116088867188), np.float64(1028.0260009765625))","(np.float64(963.0784301757812), np.float64(1088.492431640625))","(np.float64(908.9049072265625), np.float64(1053.741943359375))","(np.float64(956.8176879882812), np.float64(1110.6859130859375))","(np.float64(922.8626708984375), np.float64(1077.73876953125))","(np.float64(957.0746459960938), np.float64(1136.14892578125))"
7,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(914.5391845703125), np.float64(993.9600830078125))","(np.float64(968.3486328125), np.float64(1043.24609375))","(np.float64(908.3638916015625), np.float64(1008.0046997070312))","(np.float64(968.5408935546875), np.float64(1057.111083984375))","(np.float64(904.3836669921875), np.float64(1028.1138916015625))","(np.float64(966.5263061523438), np.float64(1077.267822265625))","(np.float64(908.2312622070312), np.float64(1053.740966796875))","(np.float64(964.2398071289062), np.float64(1100.9599609375))","(np.float64(920.3441772460938), np.float64(1075.740966796875))","(np.float64(964.6153564453125), np.float64(1129.3616943359375))"
8,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(914.39892578125), np.float64(993.7392578125))","(np.float64(968.1312866210938), np.float64(1040.3055419921875))","(np.float64(908.147216796875), np.float64(1007.7239990234375))","(np.float64(968.3091430664062), np.float64(1054.2281494140625))","(np.float64(904.1755981445312), np.float64(1027.8697509765625))","(np.float64(966.2099609375), np.float64(1076.103759765625))","(np.float64(908.209716796875), np.float64(1053.5167236328125))","(np.float64(963.8990478515625), np.float64(1100.0020751953125))","(np.float64(918.5980224609375), np.float64(1073.99560546875))","(np.float64(965.966552734375), np.float64(1126.0345458984375))"
9,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(917.6207275390625), np.float64(995.94189453125))","(np.float64(975.406982421875), np.float64(1036.45458984375))","(np.float64(911.5361938476562), np.float64(1009.7567138671875))","(np.float64(975.59326171875), np.float64(1050.50537109375))","(np.float64(907.698974609375), np.float64(1030.239013671875))","(np.float64(975.3232421875), np.float64(1072.3753662109375))","(np.float64(915.3005981445312), np.float64(1055.8563232421875))","(np.float64(973.2345581054688), np.float64(1096.2681884765625))","(np.float64(925.2898559570312), np.float64(1076.052490234375))","(np.float64(977.4151611328125), np.float64(1122.5335693359375))"
10,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(921.5076904296875), np.float64(996.3308715820312))","(np.float64(980.0836791992188), np.float64(1033.05859375))","(np.float64(915.4349975585938), np.float64(1010.2885131835938))","(np.float64(982.1117553710938), np.float64(1047.1046142578125))","(np.float64(911.75341796875), np.float64(1030.7352294921875))","(np.float64(982.2943115234375), np.float64(1069.093505859375))","(np.float64(919.533203125), np.float64(1056.292236328125))","(np.float64(983.9293823242188), np.float64(1092.934814453125))","(np.float64(927.87109375), np.float64(1076.6749267578125))","(np.float64(989.9546508789062), np.float64(1119.25))"
11,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(915.8641357421875), np.float64(995.8065795898438))","(np.float64(981.0547485351562), np.float64(1044.3284912109375))","(np.float64(909.8370971679688), np.float64(1009.7811889648438))","(np.float64(981.0339965820312), np.float64(1058.478515625))","(np.float64(907.9057006835938), np.float64(1030.0152587890625))","(np.float64(979.02490234375), np.float64(1080.4805908203125))","(np.float64(915.7166748046875), np.float64(1055.7239990234375))","(np.float64(976.6148681640625), np.float64(1104.3319091796875))","(np.float64(925.9202270507812), np.float64(1077.7095947265625))","(np.float64(980.5748291015625), np.float64(1128.7186279296875))"
12,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(898.2200927734375), np.float64(992.8272705078125))","(np.float64(974.8973999023438), np.float64(1048.072998046875))","(np.float64(892.2193603515625), np.float64(1006.8209228515625))","(np.float64(972.8829345703125), np.float64(1063.947021484375))","(np.float64(890.0865478515625), np.float64(1026.986328125))","(np.float64(966.8017578125), np.float64(1085.755126953125))","(np.float64(895.9885864257812), np.float64(1052.7069091796875))","(np.float64(960.8016357421875), np.float64(1107.6895751953125))","(np.float64(906.052490234375), np.float64(1078.663818359375))","(np.float64(958.857421875), np.float64(1125.9403076171875))"
13,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(895.0098876953125), np.float64(991.2972412109375))","(np.float64(970.9627685546875), np.float64(1041.57958984375))","(np.float64(887.3316040039062), np.float64(1003.79150390625))","(np.float64(969.3226318359375), np.float64(1057.30322265625))","(np.float64(885.0984497070312), np.float64(1023.7830200195312))","(np.float64(963.4690551757812), np.float64(1079.328857421875))","(np.float64(889.0386352539062), np.float64(1049.4427490234375))","(np.float64(957.0556640625), np.float64(1101.2301025390625))","(np.float64(898.9683837890625), np.float64(1077.3814697265625))","(np.float64(955.0252075195312), np.float64(1121.336181640625))"
14,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(893.0806884765625), np.float64(991.6017456054688))","(np.float64(966.0015869140625), np.float64(1037.179443359375))","(np.float64(883.309814453125), np.float64(1003.7616577148438))","(np.float64(967.8426513671875), np.float64(1051.525390625))","(np.float64(879.1659545898438), np.float64(1025.8182373046875))","(np.float64(961.939453125), np.float64(1073.4886474609375))","(np.float64(885.1529541015625), np.float64(1051.5711669921875))","(np.float64(953.6565551757812), np.float64(1097.1033935546875))","(np.float64(897.274658203125), np.float64(1075.848876953125))","(np.float64(955.5303344726562), np.float64(1121.227294921875))"
15,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(900.1387329101562), np.float64(996.4470825195312))","(np.float64(971.0131225585938), np.float64(1048.9403076171875))","(np.float64(891.9730224609375), np.float64(1008.6340942382812))","(np.float64(969.2091064453125), np.float64(1063.3109130859375))","(np.float64(887.987060546875), np.float64(1030.802978515625))","(np.float64(960.8246459960938), np.float64(1084.9720458984375))","(np.float64(895.9121704101562), np.float64(1056.469970703125))","(np.float64(948.9240112304688), np.float64(1104.9638671875))","(np.float64(908.1802368164062), np.float64(1078.578125))","(np.float64(944.910400390625), np.float64(1121.4208984375))"
16,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(902.3575439453125), np.float64(995.7346801757812))","(np.float64(971.748291015625), np.float64(1045.505126953125))","(np.float64(892.6840209960938), np.float64(1007.9119873046875))","(np.float64(970.1224365234375), np.float64(1059.8406982421875))","(np.float64(888.5506591796875), np.float64(1030.1329345703125))","(np.float64(961.8787841796875), np.float64(1081.6827392578125))","(np.float64(896.2924194335938), np.float64(1055.7398681640625))","(np.float64(951.90576171875), np.float64(1103.4229736328125))","(np.float64(908.3897094726562), np.float64(1077.852294921875))","(np.float64(947.782470703125), np.float64(1121.3916015625))"
17,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(898.0974731445312), np.float64(992.9984741210938))","(np.float64(964.4384765625), np.float64(1042.0152587890625))","(np.float64(889.7975463867188), np.float64(1006.7376098632812))","(np.float64(962.8538818359375), np.float64(1057.8441162109375))","(np.float64(884.0484008789062), np.float64(1027.312744140625))","(np.float64(954.561279296875), np.float64(1079.5941162109375))","(np.float64(891.8255004882812), np.float64(1052.88671875))","(np.float64(944.486328125), np.float64(1099.616943359375))","(np.float64(903.9351806640625), np.float64(1076.867431640625))","(np.float64(938.6343383789062), np.float64(1117.764404296875))"
18,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(894.00048828125), np.float64(992.8124389648438))","(np.float64(957.1298217773438), np.float64(1043.70263671875))","(np.float64(885.7646484375), np.float64(1005.0859985351562))","(np.float64(955.4400634765625), np.float64(1057.830810546875))","(np.float64(880.1063232421875), np.float64(1027.2042236328125))","(np.float64(945.358642578125), np.float64(1079.47265625))","(np.float64(887.8057250976562), np.float64(1052.831787109375))","(np.float64(933.1436157226562), np.float64(1097.4835205078125))","(np.float64(898.1298217773438), np.float64(1075.0465087890625))","(np.float64(929.0480346679688), np.float64(1117.48486328125))"
19,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(894.4633178710938), np.float64(992.8947143554688))","(np.float64(956.8150634765625), np.float64(1045.5218505859375))","(np.float64(886.21044921875), np.float64(1005.1231079101562))","(np.float64(955.099365234375), np.float64(1059.667236328125))","(np.float64(880.5930786132812), np.float64(1027.25927734375))","(np.float64(945.0570678710938), np.float64(1079.7718505859375))","(np.float64(888.1591796875), np.float64(1052.94580078125))","(np.float64(932.907470703125), np.float64(1099.4217529296875))","(np.float64(900.5419921875), np.float64(1075.1890869140625))","(np.float64(927.0536499023438), np.float64(1117.7435302734375))"
20,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(898.64013671875), np.float64(995.667236328125))","(np.float64(960.6590576171875), np.float64(1044.6395263671875))","(np.float64(890.3982543945312), np.float64(1007.6696166992188))","(np.float64(959.095947265625), np.float64(1058.7515869140625))","(np.float64(884.7886962890625), np.float64(1029.8486328125))","(np.float64(950.8895874023438), np.float64(1080.2967529296875))","(np.float64(892.4451904296875), np.float64(1055.5926513671875))","(np.float64(940.7980346679688), np.float64(1100.3387451171875))","(np.float64(904.7022705078125), np.float64(1075.8988037109375))","(np.float64(934.940673828125), np.float64(1122.4871826171875))"
21,2,labels_v001_139_09_07_21_ Cage 3_ 4_Virgin_sub2_414_440_succesful_analysis,"(np.float64(899.7774047851562), np.float64(995.8282470703125))","(np.float64(961.18017578125), np.float64(1045.2105712890625))","(np.float64(891.4520263671875), np.float64(1007.7733764648438))","(np.float64(959.5797729492188), np.float64(1059.3729248046875))","(np.float64(887.3294677734375), np.float64(1029.91943359375))","(np.float64(951.4295654296875), np.float64(1081.1356201171875))","(np.float64(893.4264526367188), np.float64(1055.7010498046875))","(np.float64(941.3504638671875), np.float64(1101.0926513671875))","(np.float64(907.29248046875), np.float64(1075.8389892578125))","(np.float64(937.47705078125), np.float64(1123.2685546875))"
