frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1013.5471801757812), np.float64(968.9251098632812))","(np.float64(1096.8966064453125), np.float64(997.6644287109375))","(np.float64(1003.4713134765625), np.float64(980.8294677734375))","(np.float64(1098.8760986328125), np.float64(1013.6322631835938))","(np.float64(997.1203002929688), np.float64(1000.9208984375))","(np.float64(1098.9849853515625), np.float64(1033.753662109375))","(np.float64(993.2269287109375), np.float64(1028.619873046875))","(np.float64(1096.65380859375), np.float64(1057.4586181640625))","(np.float64(995.1734619140625), np.float64(1062.466796875))","(np.float64(1096.83544921875), np.float64(1087.8507080078125))"
1,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1010.4111328125), np.float64(969.4596557617188))","(np.float64(1093.339599609375), np.float64(1000.9381103515625))","(np.float64(1000.3033447265625), np.float64(981.2319946289062))","(np.float64(1093.75634765625), np.float64(1016.8110961914062))","(np.float64(992.4315185546875), np.float64(1001.444580078125))","(np.float64(1093.456787109375), np.float64(1037.0504150390625))","(np.float64(988.4271240234375), np.float64(1029.220947265625))","(np.float64(1089.4051513671875), np.float64(1060.8602294921875))","(np.float64(988.4447021484375), np.float64(1061.4140625))","(np.float64(1089.3624267578125), np.float64(1091.18408203125))"
2,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1011.9693603515625), np.float64(969.0079956054688))","(np.float64(1093.165771484375), np.float64(1012.4850463867188))","(np.float64(1001.9481811523438), np.float64(980.9004516601562))","(np.float64(1093.47265625), np.float64(1026.61083984375))","(np.float64(995.614990234375), np.float64(1000.968994140625))","(np.float64(1091.1676025390625), np.float64(1048.5418701171875))","(np.float64(991.722900390625), np.float64(1028.661865234375))","(np.float64(1087.14306640625), np.float64(1072.4403076171875))","(np.float64(991.5611572265625), np.float64(1061.0089111328125))","(np.float64(1085.172607421875), np.float64(1098.8397216796875))"
3,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1007.3135986328125), np.float64(968.6781005859375))","(np.float64(1085.372314453125), np.float64(1005.6370239257812))","(np.float64(997.0552368164062), np.float64(980.4528198242188))","(np.float64(1085.54248046875), np.float64(1021.482177734375))","(np.float64(989.1841430664062), np.float64(1000.6273803710938))","(np.float64(1085.446533203125), np.float64(1041.7752685546875))","(np.float64(985.1546020507812), np.float64(1028.3743896484375))","(np.float64(1083.3360595703125), np.float64(1065.4671630859375))","(np.float64(985.1273803710938), np.float64(1060.5384521484375))","(np.float64(1081.4146728515625), np.float64(1095.4696044921875))"
4,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1003.681640625), np.float64(969.4863891601562))","(np.float64(1082.296630859375), np.float64(992.346435546875))","(np.float64(991.9225463867188), np.float64(979.7080078125))","(np.float64(1086.271484375), np.float64(1006.3765869140625))","(np.float64(985.4944458007812), np.float64(1001.4553833007812))","(np.float64(1088.1236572265625), np.float64(1028.4254150390625))","(np.float64(981.6361694335938), np.float64(1029.3533935546875))","(np.float64(1088.2353515625), np.float64(1052.2984619140625))","(np.float64(981.5867309570312), np.float64(1061.1737060546875))","(np.float64(1090.4761962890625), np.float64(1078.580810546875))"
5,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1010.03564453125), np.float64(971.6273803710938))","(np.float64(1083.8203125), np.float64(970.7837524414062))","(np.float64(999.9500732421875), np.float64(981.8992919921875))","(np.float64(1090.030517578125), np.float64(984.8016357421875))","(np.float64(993.6918334960938), np.float64(1003.6412353515625))","(np.float64(1096.28369140625), np.float64(1004.9203491210938))","(np.float64(991.7251586914062), np.float64(1031.605224609375))","(np.float64(1103.9346923828125), np.float64(1027.16552734375))","(np.float64(991.5775756835938), np.float64(1061.7567138671875))","(np.float64(1116.2349853515625), np.float64(1052.8277587890625))"
6,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1023.4039306640625), np.float64(972.1638793945312))","(np.float64(1104.7200927734375), np.float64(1034.8961181640625))","(np.float64(1015.0027465820312), np.float64(984.115966796875))","(np.float64(1104.896240234375), np.float64(1048.4619140625))","(np.float64(1007.22021484375), np.float64(1004.1832275390625))","(np.float64(1100.6077880859375), np.float64(1066.6126708984375))","(np.float64(1005.1280517578125), np.float64(1031.90576171875))","(np.float64(1092.45703125), np.float64(1088.47802734375))","(np.float64(1007.3803100585938), np.float64(1063.924560546875))","(np.float64(1076.86083984375), np.float64(1114.591796875))"
7,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1006.6970825195312), np.float64(969.9880981445312))","(np.float64(1072.940185546875), np.float64(1056.850341796875))","(np.float64(996.7108154296875), np.float64(981.9049682617188))","(np.float64(1067.0875244140625), np.float64(1072.4814453125))","(np.float64(988.7127075195312), np.float64(1000.350830078125))","(np.float64(1057.0208740234375), np.float64(1092.550537109375))","(np.float64(984.5912475585938), np.float64(1027.9111328125))","(np.float64(1044.767578125), np.float64(1112.569091796875))","(np.float64(984.8194580078125), np.float64(1060.1114501953125))","(np.float64(1034.788818359375), np.float64(1134.7786865234375))"
8,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(995.8260498046875), np.float64(966.2893676757812))","(np.float64(1061.349609375), np.float64(1046.559326171875))","(np.float64(984.0022583007812), np.float64(978.0899047851562))","(np.float64(1057.407470703125), np.float64(1062.4482421875))","(np.float64(975.97021484375), np.float64(996.4590454101562))","(np.float64(1049.1573486328125), np.float64(1082.5751953125))","(np.float64(971.7677612304688), np.float64(1024.0440673828125))","(np.float64(1037.184814453125), np.float64(1104.335693359375))","(np.float64(971.7249755859375), np.float64(1058.0926513671875))","(np.float64(1029.06884765625), np.float64(1128.201904296875))"
9,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1005.6834106445312), np.float64(967.4818115234375))","(np.float64(1073.1835530598958), np.float64(1026.6324055989583))","(np.float64(995.7021484375), np.float64(979.4826049804688))","(np.float64(1072.5078938802083), np.float64(1041.902811686198))","(np.float64(987.8693237304688), np.float64(999.1520385742188))","(np.float64(1068.8866780598958), np.float64(1062.110127766927))","(np.float64(983.78759765625), np.float64(1025.1932373046875))","(np.float64(1062.2885335286458), np.float64(1083.9948323567708))","(np.float64(985.710693359375), np.float64(1059.57763671875))","(np.float64(1060.2644856770833), np.float64(1109.0507405598958))"
10,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1017.7406005859375), np.float64(969.9553833007812))","(np.float64(1085.0174967447917), np.float64(1006.7054850260416))","(np.float64(1007.9923706054688), np.float64(981.9559936523438))","(np.float64(1087.6083170572917), np.float64(1021.3573811848959))","(np.float64(1001.7449340820312), np.float64(1000.2915649414062))","(np.float64(1088.6160074869792), np.float64(1041.6450602213542))","(np.float64(999.630859375), np.float64(1027.884765625))","(np.float64(1087.3922526041667), np.float64(1063.6539713541667))","(np.float64(1001.6454467773438), np.float64(1060.323486328125))","(np.float64(1091.4601236979167), np.float64(1089.8995768229167))"
11,1,labels_v001_145_09_07_21_ Cage 4_ 1_Mated_sub1_120_126_analysis,"(np.float64(1024.054931640625), np.float64(969.7278442382812))","(np.float64(1096.8514404296875), np.float64(986.778564453125))","(np.float64(1014.343505859375), np.float64(981.7816162109375))","(np.float64(1102.708740234375), np.float64(1000.8119506835938))","(np.float64(1008.1718139648438), np.float64(1001.7771606445312))","(np.float64(1108.3453369140625), np.float64(1021.1799926757812))","(np.float64(1008.1312255859375), np.float64(1029.4666748046875))","(np.float64(1112.4959716796875), np.float64(1043.3131103515625))","(np.float64(1012.3299560546875), np.float64(1061.74560546875))","(np.float64(1122.65576171875), np.float64(1070.7484130859375))"
