frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(1030.0684814453125), np.float64(887.2125244140625))","(np.float64(1105.097412109375), np.float64(950.477294921875))","(np.float64(1024.18505859375), np.float64(896.4934692382812))","(np.float64(1103.0740966796875), np.float64(964.6176147460938))","(np.float64(1023.7523803710938), np.float64(922.1740112304688))","(np.float64(1101.1395263671875), np.float64(984.6859741210938))","(np.float64(1031.750244140625), np.float64(948.1361083984375))","(np.float64(1100.82080078125), np.float64(1008.3617553710938))","(np.float64(1043.9622802734375), np.float64(974.4044189453125))","(np.float64(1105.204345703125), np.float64(1038.5750732421875))"
1,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(990.99609375), np.float64(897.2850341796875))","(np.float64(1098.968994140625), np.float64(929.9525146484375))","(np.float64(985.1786499023438), np.float64(909.6513671875))","(np.float64(1101.1832275390625), np.float64(945.83154296875))","(np.float64(984.8409423828125), np.float64(931.28125))","(np.float64(1104.8775634765625), np.float64(965.8456420898438))","(np.float64(988.785888671875), np.float64(957.3728637695312))","(np.float64(1108.845458984375), np.float64(988.1015625))","(np.float64(995.0670776367188), np.float64(987.1480102539062))","(np.float64(1121.1553955078125), np.float64(1015.5305786132812))"
2,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(975.4356689453125), np.float64(901.6051025390625))","(np.float64(1031.8168029785156), np.float64(917.2794189453125))","(np.float64(969.2023315429688), np.float64(912.0425415039062))","(np.float64(1028.9744873046875), np.float64(931.2862548828125))","(np.float64(965.217041015625), np.float64(934.025390625))","(np.float64(1028.8473815917969), np.float64(952.2226867675781))","(np.float64(969.139404296875), np.float64(961.7545776367188))","(np.float64(1032.7838439941406), np.float64(976.3511657714844))","(np.float64(977.2499389648438), np.float64(989.939697265625))","(np.float64(1043.0613403320312), np.float64(1004.1487426757812))"
3,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(1035.574951171875), np.float64(955.4306640625))","(np.float64(964.6646118164062), np.float64(904.6063232421875))","(np.float64(1037.8218994140625), np.float64(969.6878051757812))","(np.float64(956.7657470703125), np.float64(916.740966796875))","(np.float64(1039.7056884765625), np.float64(991.5577392578125))","(np.float64(952.8171997070312), np.float64(938.5997314453125))","(np.float64(1043.405517578125), np.float64(1015.32470703125))","(np.float64(956.7222290039062), np.float64(964.6007690429688))","(np.float64(1045.47509765625), np.float64(1041.7293701171875))","(np.float64(964.96728515625), np.float64(992.7669067382812))"
4,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(994.0764770507812), np.float64(900.2881469726562))","(np.float64(1050.129638671875), np.float64(896.3670043945312))","(np.float64(986.260986328125), np.float64(912.3075561523438))","(np.float64(1056.4287109375), np.float64(910.2772827148438))","(np.float64(985.9974365234375), np.float64(934.4315185546875))","(np.float64(1066.0159912109375), np.float64(928.334716796875))","(np.float64(992.0518798828125), np.float64(960.3461303710938))","(np.float64(1076.0284423828125), np.float64(948.3941650390625))","(np.float64(1002.253662109375), np.float64(986.4091796875))","(np.float64(1096.354736328125), np.float64(970.2508544921875))"
5,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(1000.4260864257812), np.float64(901.226318359375))","(np.float64(1064.20849609375), np.float64(904.2193603515625))","(np.float64(994.18115234375), np.float64(911.3275756835938))","(np.float64(1070.0458984375), np.float64(918.2390747070312))","(np.float64(992.3711547851562), np.float64(935.53271484375))","(np.float64(1076.086669921875), np.float64(937.8018188476562))","(np.float64(1000.2505493164062), np.float64(961.4788818359375))","(np.float64(1083.8807373046875), np.float64(959.92919921875))","(np.float64(1014.2750244140625), np.float64(985.7014770507812))","(np.float64(1094.2322998046875), np.float64(988.068115234375))"
6,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(988.6673583984375), np.float64(902.4677124023438))","(np.float64(1063.84912109375), np.float64(936.6920776367188))","(np.float64(980.8923950195312), np.float64(911.5259399414062))","(np.float64(1062.147216796875), np.float64(952.7064819335938))","(np.float64(978.88232421875), np.float64(935.8235473632812))","(np.float64(1059.7144775390625), np.float64(972.8521118164062))","(np.float64(984.856201171875), np.float64(963.4940795898438))","(np.float64(1055.82958984375), np.float64(996.4992065429688))","(np.float64(998.7264404296875), np.float64(985.8084716796875))","(np.float64(1057.9803466796875), np.float64(1026.7781982421875))"
7,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(1029.71728515625), np.float64(894.4100952148438))","(np.float64(983.465576171875), np.float64(901.19873046875))","(np.float64(1037.664794921875), np.float64(906.3458251953125))","(np.float64(975.5084838867188), np.float64(911.3841552734375))","(np.float64(1043.576416015625), np.float64(924.25341796875))","(np.float64(969.6224975585938), np.float64(933.5360107421875))","(np.float64(1051.6878662109375), np.float64(944.3088989257812))","(np.float64(973.2534790039062), np.float64(961.3556518554688))","(np.float64(1058.0819091796875), np.float64(966.4951171875))","(np.float64(981.3685302734375), np.float64(989.5862426757812))"
8,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(1012.2215576171875), np.float64(895.033447265625))","(np.float64(966.1613159179688), np.float64(903.8630981445312))","(np.float64(1013.3463134765625), np.float64(908.0196838378906))","(np.float64(958.4492797851562), np.float64(915.9424438476562))","(np.float64(1015.1069946289062), np.float64(926.9834289550781))","(np.float64(954.0640869140625), np.float64(936.232177734375))","(np.float64(1020.177978515625), np.float64(950.0044250488281))","(np.float64(956.0570068359375), np.float64(963.8798828125))","(np.float64(1028.3894653320312), np.float64(976.0142822265625))","(np.float64(962.1180419921875), np.float64(992.19921875))"
9,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(994.725830078125), np.float64(895.6567993164062))","(np.float64(1068.779296875), np.float64(947.3795776367188))","(np.float64(989.02783203125), np.float64(909.6935424804688))","(np.float64(1066.7667236328125), np.float64(961.0191650390625))","(np.float64(986.6375732421875), np.float64(929.7134399414062))","(np.float64(1057.1029052734375), np.float64(977.2356567382812))","(np.float64(988.6680908203125), np.float64(955.699951171875))","(np.float64(1044.78076171875), np.float64(997.1002197265625))","(np.float64(998.697021484375), np.float64(985.533447265625))","(np.float64(1026.8642578125), np.float64(1023.0872802734375))"
10,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(1026.86865234375), np.float64(878.8238525390625))","(np.float64(1101.1187744140625), np.float64(884.813232421875))","(np.float64(1022.6176147460938), np.float64(890.098388671875))","(np.float64(1101.123779296875), np.float64(900.7933349609375))","(np.float64(1018.9342651367188), np.float64(912.2827758789062))","(np.float64(1100.796630859375), np.float64(920.8450927734375))","(np.float64(1024.7357177734375), np.float64(939.87158203125))","(np.float64(1100.758544921875), np.float64(944.5436401367188))","(np.float64(1038.572998046875), np.float64(966.131103515625))","(np.float64(1108.8350830078125), np.float64(978.6895751953125))"
11,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(1017.6212768554688), np.float64(882.560302734375))","(np.float64(1099.0574951171875), np.float64(897.4305419921875))","(np.float64(1013.421630859375), np.float64(893.6654663085938))","(np.float64(1098.85791015625), np.float64(913.3612670898438))","(np.float64(1011.358154296875), np.float64(915.836181640625))","(np.float64(1097.000244140625), np.float64(933.320068359375))","(np.float64(1017.2525024414062), np.float64(943.59228515625))","(np.float64(1096.68310546875), np.float64(957.1432495117188))","(np.float64(1027.4114990234375), np.float64(971.5234375))","(np.float64(1101.0238037109375), np.float64(991.3363037109375))"
12,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(1000.6722412109375), np.float64(892.5588989257812))","(np.float64(1080.829833984375), np.float64(898.01806640625))","(np.float64(994.3867797851562), np.float64(903.4747924804688))","(np.float64(1084.7979736328125), np.float64(912.3737182617188))","(np.float64(992.3871459960938), np.float64(925.7771606445312))","(np.float64(1090.5008544921875), np.float64(932.4064331054688))","(np.float64(996.4970703125), np.float64(953.5366821289062))","(np.float64(1096.523193359375), np.float64(954.4659423828125))","(np.float64(1006.744384765625), np.float64(981.8511962890625))","(np.float64(1110.7728271484375), np.float64(981.9547119140625))"
13,2,labels_v001_014_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub0_119_131_succesful_analysis,"(np.float64(1009.3121337890625), np.float64(892.0240478515625))","(np.float64(1092.28125), np.float64(921.3704223632812))","(np.float64(1001.70263671875), np.float64(902.4581909179688))","(np.float64(1092.61279296875), np.float64(937.0472412109375))","(np.float64(1001.2192993164062), np.float64(924.6412353515625))","(np.float64(1092.7330322265625), np.float64(957.2952880859375))","(np.float64(1007.3264770507812), np.float64(952.27587890625))","(np.float64(1092.3419189453125), np.float64(981.060546875))","(np.float64(1017.511474609375), np.float64(980.2733154296875))","(np.float64(1092.30224609375), np.float64(1009.1181030273438))"
