frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_168_09_13_21_ Cage Yesh_ 2_Mated_sub9_244_249_analysis,"(np.float64(1037.3634033203125), np.float64(984.0744018554688))","(np.float64(1121.54150390625), np.float64(1008.3780517578125))","(np.float64(1029.3048095703125), np.float64(994.1500244140625))","(np.float64(1125.77978515625), np.float64(1022.4594116210938))","(np.float64(1023.4053344726562), np.float64(1016.404296875))","(np.float64(1129.6485595703125), np.float64(1044.3914794921875))","(np.float64(1027.4263916015625), np.float64(1044.2667236328125))","(np.float64(1133.487060546875), np.float64(1068.1395263671875))","(np.float64(1035.5516357421875), np.float64(1072.614990234375))","(np.float64(1145.3516845703125), np.float64(1102.1234130859375))"
1,1,labels_v001_168_09_13_21_ Cage Yesh_ 2_Mated_sub9_244_249_analysis,"(np.float64(1036.58251953125), np.float64(983.1102294921875))","(np.float64(1120.14697265625), np.float64(1008.2764282226562))","(np.float64(1026.8970947265625), np.float64(991.5301513671875))","(np.float64(1124.276611328125), np.float64(1022.5478515625))","(np.float64(1020.7826538085938), np.float64(1015.3299560546875))","(np.float64(1128.0186767578125), np.float64(1044.4876708984375))","(np.float64(1024.5780029296875), np.float64(1043.31884765625))","(np.float64(1131.8675537109375), np.float64(1068.13134765625))","(np.float64(1032.7491455078125), np.float64(1071.6771240234375))","(np.float64(1135.9979248046875), np.float64(1100.34033203125))"
2,1,labels_v001_168_09_13_21_ Cage Yesh_ 2_Mated_sub9_244_249_analysis,"(np.float64(1027.3768310546875), np.float64(976.2330932617188))","(np.float64(1107.2222900390625), np.float64(1017.3634033203125))","(np.float64(1019.1398315429688), np.float64(988.109130859375))","(np.float64(1109.222412109375), np.float64(1031.538330078125))","(np.float64(1011.4950561523438), np.float64(1008.3628540039062))","(np.float64(1109.07421875), np.float64(1053.3525390625))","(np.float64(1013.2756958007812), np.float64(1036.1131591796875))","(np.float64(1108.97607421875), np.float64(1077.3302001953125))","(np.float64(1021.5859375), np.float64(1066.30419921875))","(np.float64(1113.07666015625), np.float64(1113.6204833984375))"
3,1,labels_v001_168_09_13_21_ Cage Yesh_ 2_Mated_sub9_244_249_analysis,"(np.float64(1023.7979736328125), np.float64(979.9843139648438))","(np.float64(1105.8359375), np.float64(1015.9069213867188))","(np.float64(1014.0427856445312), np.float64(990.2906494140625))","(np.float64(1108.1524658203125), np.float64(1029.988037109375))","(np.float64(1007.7531127929688), np.float64(1012.2203979492188))","(np.float64(1109.977783203125), np.float64(1051.9095458984375))","(np.float64(1011.7373657226562), np.float64(1039.983154296875))","(np.float64(1111.91943359375), np.float64(1074.434814453125))","(np.float64(1017.8673095703125), np.float64(1070.4105224609375))","(np.float64(1117.823974609375), np.float64(1109.97705078125))"
4,1,labels_v001_168_09_13_21_ Cage Yesh_ 2_Mated_sub9_244_249_analysis,"(np.float64(1027.6658935546875), np.float64(978.7288208007812))","(np.float64(1109.8499755859375), np.float64(1003.1668090820312))","(np.float64(1019.5887451171875), np.float64(990.8814697265625))","(np.float64(1115.9609375), np.float64(1017.113525390625))","(np.float64(1013.5189208984375), np.float64(1010.885498046875))","(np.float64(1121.616455078125), np.float64(1038.8883056640625))","(np.float64(1015.5537109375), np.float64(1036.9320068359375))","(np.float64(1127.6397705078125), np.float64(1059.481201171875))","(np.float64(1021.829345703125), np.float64(1072.8408203125))","(np.float64(1137.808837890625), np.float64(1093.1829833984375))"
5,1,labels_v001_168_09_13_21_ Cage Yesh_ 2_Mated_sub9_244_249_analysis,"(np.float64(1039.113525390625), np.float64(977.03564453125))","(np.float64(1122.292236328125), np.float64(988.1241455078125))","(np.float64(1031.07861328125), np.float64(989.2483520507812))","(np.float64(1130.3717041015625), np.float64(1000.1973876953125))","(np.float64(1025.1234130859375), np.float64(1010.9671020507812))","(np.float64(1138.4815673828125), np.float64(1021.6342163085938))","(np.float64(1028.9051513671875), np.float64(1037.0838623046875))","(np.float64(1148.3282470703125), np.float64(1043.6646728515625))","(np.float64(1038.741943359375), np.float64(1071.335693359375))","(np.float64(1168.2008056640625), np.float64(1073.66455078125))"
6,1,labels_v001_168_09_13_21_ Cage Yesh_ 2_Mated_sub9_244_249_analysis,"(np.float64(1029.1544189453125), np.float64(973.6388549804688))","(np.float64(1104.1463623046875), np.float64(1010.6034545898438))","(np.float64(1021.0422973632812), np.float64(987.2250366210938))","(np.float64(1107.2844848632812), np.float64(1024.5542602539062))","(np.float64(1015.1312255859375), np.float64(1005.8365478515625))","(np.float64(1108.1829833984375), np.float64(1045.3711242675781))","(np.float64(1017.056884765625), np.float64(1033.421630859375))","(np.float64(1110.0985107421875), np.float64(1068.2686157226562))","(np.float64(1023.34912109375), np.float64(1065.7962646484375))","(np.float64(1116.9640502929688), np.float64(1100.406005859375))"
7,1,labels_v001_168_09_13_21_ Cage Yesh_ 2_Mated_sub9_244_249_analysis,"(np.float64(1016.2392578125), np.float64(973.7013549804688))","(np.float64(1086.00048828125), np.float64(1033.082763671875))","(np.float64(1008.261474609375), np.float64(987.4837036132812))","(np.float64(1084.197265625), np.float64(1048.9111328125))","(np.float64(1003.7611083984375), np.float64(1007.2835083007812))","(np.float64(1077.8843994140625), np.float64(1069.1080322265625))","(np.float64(1003.9285278320312), np.float64(1033.374755859375))","(np.float64(1071.8687744140625), np.float64(1092.87255859375))","(np.float64(1008.228759765625), np.float64(1065.60302734375))","(np.float64(1065.727294921875), np.float64(1127.1474609375))"
8,1,labels_v001_168_09_13_21_ Cage Yesh_ 2_Mated_sub9_244_249_analysis,"(np.float64(1011.0247802734375), np.float64(977.894775390625))","(np.float64(1085.0587158203125), np.float64(1035.82421875))","(np.float64(1002.8989868164062), np.float64(991.5171508789062))","(np.float64(1083.2568359375), np.float64(1049.93115234375))","(np.float64(996.7844848632812), np.float64(1009.9988403320312))","(np.float64(1079.324951171875), np.float64(1071.8905029296875))","(np.float64(996.7142944335938), np.float64(1037.6031494140625))","(np.float64(1077.01904296875), np.float64(1095.7928466796875))","(np.float64(1002.6915283203125), np.float64(1071.55712890625))","(np.float64(1075.001953125), np.float64(1131.6964111328125))"
9,1,labels_v001_168_09_13_21_ Cage Yesh_ 2_Mated_sub9_244_249_analysis,"(np.float64(1028.2783203125), np.float64(981.3629760742188))","(np.float64(1107.977783203125), np.float64(1016.3110961914062))","(np.float64(1020.1137084960938), np.float64(991.7527465820312))","(np.float64(1111.7718505859375), np.float64(1030.3905029296875))","(np.float64(1014.1965942382812), np.float64(1013.572265625))","(np.float64(1112.2342529296875), np.float64(1052.2333984375))","(np.float64(1016.2119140625), np.float64(1041.3541259765625))","(np.float64(1115.8697509765625), np.float64(1074.803955078125))","(np.float64(1022.45556640625), np.float64(1073.3370361328125))","(np.float64(1122.068603515625), np.float64(1110.49755859375))"
