frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_174_09_13_21_ Cage Yesh_ 3_Mated_sub0_122_128_analysis,"(np.float64(1009.347412109375), np.float64(911.8873291015625))","(np.float64(933.0977172851562), np.float64(911.1788940429688))","(np.float64(1017.6608276367188), np.float64(923.8489990234375))","(np.float64(925.3522338867188), np.float64(921.3872680664062))","(np.float64(1031.4632568359375), np.float64(941.4478759765625))","(np.float64(923.169921875), np.float64(945.4765014648438))","(np.float64(1045.2850341796875), np.float64(961.51220703125))","(np.float64(933.059326171875), np.float64(971.4692993164062))","(np.float64(1069.5897216796875), np.float64(981.6868286132812))","(np.float64(947.1560668945312), np.float64(995.592529296875))"
1,1,labels_v001_174_09_13_21_ Cage Yesh_ 3_Mated_sub0_122_128_analysis,"(np.float64(955.2655639648438), np.float64(904.7100830078125))","(np.float64(958.095703125), np.float64(908.1305541992188))","(np.float64(971.5910034179688), np.float64(917.0036010742188))","(np.float64(952.2279663085938), np.float64(918.796142578125))","(np.float64(985.1109619140625), np.float64(928.7857666015625))","(np.float64(952.0278930664062), np.float64(942.778076171875))","(np.float64(999.1817016601562), np.float64(948.8780517578125))","(np.float64(964.0758666992188), np.float64(968.4951171875))","(np.float64(1036.5254821777344), np.float64(1018.9698791503906))","(np.float64(978.470458984375), np.float64(992.39501953125))"
2,1,labels_v001_174_09_13_21_ Cage Yesh_ 3_Mated_sub0_122_128_analysis,"(np.float64(989.2832641601562), np.float64(968.140625))","(np.float64(916.7705688476562), np.float64(907.8482666015625))","(np.float64(989.6705322265625), np.float64(984.0804443359375))","(np.float64(910.6966552734375), np.float64(918.3805541992188))","(np.float64(991.3696899414062), np.float64(1004.352294921875))","(np.float64(908.4098510742188), np.float64(941.9798583984375))","(np.float64(993.3934326171875), np.float64(1026.586669921875))","(np.float64(916.4571533203125), np.float64(967.9862060546875))","(np.float64(1003.4612426757812), np.float64(1056.2529296875))","(np.float64(924.559326171875), np.float64(996.2889404296875))"
3,1,labels_v001_174_09_13_21_ Cage Yesh_ 3_Mated_sub0_122_128_analysis,"(np.float64(998.0697021484375), np.float64(956.5688273111979))","(np.float64(904.2115478515625), np.float64(911.802978515625))","(np.float64(1000.3693033854166), np.float64(971.3505249023438))","(np.float64(896.1080932617188), np.float64(921.8554077148438))","(np.float64(1004.8578694661459), np.float64(991.4351196289062))","(np.float64(892.0601806640625), np.float64(946.048828125))","(np.float64(1010.1417236328125), np.float64(1013.5600179036459))","(np.float64(899.9849853515625), np.float64(971.9977416992188))","(np.float64(1022.8977457682291), np.float64(1040.728759765625))","(np.float64(910.2183227539062), np.float64(998.3723754882812))"
4,1,labels_v001_174_09_13_21_ Cage Yesh_ 3_Mated_sub0_122_128_analysis,"(np.float64(1006.8561401367188), np.float64(944.9970296223959))","(np.float64(922.1138916015625), np.float64(911.8883056640625))","(np.float64(1011.0680745442709), np.float64(958.62060546875))","(np.float64(914.2811889648438), np.float64(922.0492553710938))","(np.float64(1018.3460489908854), np.float64(978.5179443359375))","(np.float64(910.2302856445312), np.float64(946.1611328125))","(np.float64(1026.8900146484375), np.float64(1000.5333658854166))","(np.float64(918.5963745117188), np.float64(972.1427001953125))","(np.float64(1042.334248860677), np.float64(1025.20458984375))","(np.float64(934.2440795898438), np.float64(1000.1150512695312))"
5,1,labels_v001_174_09_13_21_ Cage Yesh_ 3_Mated_sub0_122_128_analysis,"(np.float64(1015.642578125), np.float64(933.4252319335938))","(np.float64(943.5238037109375), np.float64(911.378173828125))","(np.float64(1021.766845703125), np.float64(945.8906860351562))","(np.float64(935.6931762695312), np.float64(921.5021362304688))","(np.float64(1031.834228515625), np.float64(965.6007690429688))","(np.float64(935.3045654296875), np.float64(945.7672119140625))","(np.float64(1043.6383056640625), np.float64(987.5067138671875))","(np.float64(945.3844604492188), np.float64(971.675537109375))","(np.float64(1061.770751953125), np.float64(1009.680419921875))","(np.float64(961.461669921875), np.float64(997.7892456054688))"
6,1,labels_v001_174_09_13_21_ Cage Yesh_ 3_Mated_sub0_122_128_analysis,"(np.float64(995.86279296875), np.float64(906.0502319335938))","(np.float64(939.2958374023438), np.float64(908.9420776367188))","(np.float64(1007.4751586914062), np.float64(916.2930297851562))","(np.float64(933.1954956054688), np.float64(921.0138549804688))","(np.float64(1019.8568115234375), np.float64(932.0791015625))","(np.float64(931.1458129882812), np.float64(943.2552490234375))","(np.float64(1035.6356201171875), np.float64(948.0765380859375))","(np.float64(941.01025390625), np.float64(969.0526733398438))","(np.float64(1042.5895690917969), np.float64(996.5020751953125))","(np.float64(957.0338134765625), np.float64(993.37109375))"
7,1,labels_v001_174_09_13_21_ Cage Yesh_ 3_Mated_sub0_122_128_analysis,"(np.float64(971.5208129882812), np.float64(913.7559814453125))","(np.float64(911.2176513671875), np.float64(912.0232543945312))","(np.float64(979.3972778320312), np.float64(927.7007446289062))","(np.float64(903.1681518554688), np.float64(920.5139770507812))","(np.float64(989.6300048828125), np.float64(945.6536865234375))","(np.float64(899.3601684570312), np.float64(946.3515014648438))","(np.float64(1001.4008178710938), np.float64(965.396240234375))","(np.float64(909.0721435546875), np.float64(972.3323364257812))","(np.float64(1023.4083862304688), np.float64(983.32373046875))","(np.float64(922.9920654296875), np.float64(996.4682006835938))"
8,1,labels_v001_174_09_13_21_ Cage Yesh_ 3_Mated_sub0_122_128_analysis,"(np.float64(975.4667358398438), np.float64(915.3802490234375))","(np.float64(909.44091796875), np.float64(912.385498046875))","(np.float64(983.5265502929688), np.float64(929.14599609375))","(np.float64(901.3380126953125), np.float64(920.8423461914062))","(np.float64(995.6967163085938), np.float64(945.50537109375))","(np.float64(897.4503784179688), np.float64(946.648193359375))","(np.float64(1009.4281005859375), np.float64(965.2176513671875))","(np.float64(905.4742431640625), np.float64(972.6918334960938))","(np.float64(1035.45556640625), np.float64(983.3003540039062))","(np.float64(917.5968017578125), np.float64(997.054443359375))"
9,1,labels_v001_174_09_13_21_ Cage Yesh_ 3_Mated_sub0_122_128_analysis,"(np.float64(993.0308837890625), np.float64(918.9984741210938))","(np.float64(925.9574584960938), np.float64(911.8561401367188))","(np.float64(1000.7605590820312), np.float64(931.3666381835938))","(np.float64(919.6859130859375), np.float64(922.199951171875))","(np.float64(1012.756591796875), np.float64(948.9580688476562))","(np.float64(915.875), np.float64(946.3668823242188))","(np.float64(1024.7020263671875), np.float64(969.11767578125))","(np.float64(927.6581420898438), np.float64(972.0874633789062))","(np.float64(1046.861083984375), np.float64(989.40576171875))","(np.float64(947.7655639648438), np.float64(994.2740478515625))"
