frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_020_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub6_403_410_analysis,"(np.float64(959.26953125), np.float64(892.9434204101562))","(np.float64(1039.4521484375), np.float64(951.7919921875))","(np.float64(953.491943359375), np.float64(904.9814453125))","(np.float64(1035.394287109375), np.float64(965.8919677734375))","(np.float64(951.299560546875), np.float64(925.3658447265625))","(np.float64(1023.16845703125), np.float64(983.6967163085938))","(np.float64(957.0785522460938), np.float64(952.9981079101562))","(np.float64(1007.2369384765625), np.float64(999.7923583984375))","(np.float64(969.4740600585938), np.float64(981.0318603515625))","(np.float64(989.1055908203125), np.float64(1021.720703125))"
1,0,labels_v001_020_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub6_403_410_analysis,"(np.float64(935.2589721679688), np.float64(900.9076538085938))","(np.float64(1014.8471069335938), np.float64(955.1943969726562))","(np.float64(929.05517578125), np.float64(911.2390747070312))","(np.float64(1010.8081665039062), np.float64(969.177001953125))","(np.float64(924.989501953125), np.float64(933.16796875))","(np.float64(997.0892333984375), np.float64(985.3414306640625))","(np.float64(928.9364013671875), np.float64(961.0220336914062))","(np.float64(980.6856689453125), np.float64(1001.0454711914062))","(np.float64(940.9957885742188), np.float64(989.2511596679688))","(np.float64(960.9121704101562), np.float64(1022.989013671875))"
2,0,labels_v001_020_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub6_403_410_analysis,"(np.float64(936.895751953125), np.float64(900.4090576171875))","(np.float64(1014.3819580078125), np.float64(955.1112670898438))","(np.float64(929.3488159179688), np.float64(910.5322265625))","(np.float64(1010.1883544921875), np.float64(969.05224609375))","(np.float64(925.173583984375), np.float64(932.6556396484375))","(np.float64(998.0261840820312), np.float64(985.1973266601562))","(np.float64(928.96826171875), np.float64(960.6301879882812))","(np.float64(980.079345703125), np.float64(1000.9861450195312))","(np.float64(941.083984375), np.float64(989.0574340820312))","(np.float64(960.1739501953125), np.float64(1023.05029296875))"
3,0,labels_v001_020_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub6_403_410_analysis,"(np.float64(944.2885131835938), np.float64(897.2510986328125))","(np.float64(1024.4781494140625), np.float64(948.227294921875))","(np.float64(938.3318481445312), np.float64(907.52685546875))","(np.float64(1020.6171264648438), np.float64(962.2324829101562))","(np.float64(934.3935546875), np.float64(929.4945678710938))","(np.float64(1008.6549682617188), np.float64(980.1246337890625))","(np.float64(940.015625), np.float64(957.4384765625))","(np.float64(992.3159790039062), np.float64(996.1737670898438))","(np.float64(950.413330078125), np.float64(987.3400268554688))","(np.float64(972.6123046875), np.float64(1020.14111328125))"
4,0,labels_v001_020_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub6_403_410_analysis,"(np.float64(955.273193359375), np.float64(895.2632446289062))","(np.float64(1036.1376953125), np.float64(942.6790161132812))","(np.float64(950.875), np.float64(906.0765380859375))","(np.float64(1034.029052734375), np.float64(956.797607421875))","(np.float64(947.0298461914062), np.float64(928.3109130859375))","(np.float64(1023.82470703125), np.float64(974.9801635742188))","(np.float64(952.7902221679688), np.float64(956.2221069335938))","(np.float64(1007.6893310546875), np.float64(992.805419921875))","(np.float64(965.107421875), np.float64(984.2929077148438))","(np.float64(991.7540893554688), np.float64(1016.9730834960938))"
5,0,labels_v001_020_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub6_403_410_analysis,"(np.float64(947.4009399414062), np.float64(899.0286865234375))","(np.float64(1028.3248291015625), np.float64(948.9920654296875))","(np.float64(941.4759521484375), np.float64(909.2448120117188))","(np.float64(1024.3974609375), np.float64(963.0785522460938))","(np.float64(937.5802001953125), np.float64(931.3529052734375))","(np.float64(1012.43212890625), np.float64(980.8773193359375))","(np.float64(943.3754272460938), np.float64(959.2866821289062))","(np.float64(996.32568359375), np.float64(996.8692016601562))","(np.float64(955.2725830078125), np.float64(987.5343017578125))","(np.float64(978.5482788085938), np.float64(1020.8462524414062))"
6,0,labels_v001_020_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub6_403_410_analysis,"(np.float64(935.290771484375), np.float64(900.8430786132812))","(np.float64(1013.4561767578125), np.float64(955.70654296875))","(np.float64(929.0733032226562), np.float64(911.1734008789062))","(np.float64(1007.9363403320312), np.float64(969.7617797851562))","(np.float64(924.9501342773438), np.float64(933.1438598632812))","(np.float64(995.7679443359375), np.float64(985.89599609375))","(np.float64(928.9993896484375), np.float64(960.9889526367188))","(np.float64(979.4554443359375), np.float64(1001.707763671875))","(np.float64(940.9418334960938), np.float64(989.3767700195312))","(np.float64(961.51953125), np.float64(1025.8475341796875))"
7,0,labels_v001_020_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub6_403_410_analysis,"(np.float64(934.3468627929688), np.float64(900.7701416015625))","(np.float64(1011.5205688476562), np.float64(953.7145385742188))","(np.float64(928.1699829101562), np.float64(911.140869140625))","(np.float64(1007.5230712890625), np.float64(967.8079833984375))","(np.float64(922.556884765625), np.float64(933.0869140625))","(np.float64(995.5116577148438), np.float64(985.5060424804688))","(np.float64(928.1868286132812), np.float64(960.904052734375))","(np.float64(979.351318359375), np.float64(1001.4532470703125))","(np.float64(938.4957275390625), np.float64(989.185791015625))","(np.float64(961.4288330078125), np.float64(1025.6754150390625))"
8,0,labels_v001_020_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub6_403_410_analysis,"(np.float64(942.4727783203125), np.float64(899.5139770507812))","(np.float64(1020.598876953125), np.float64(949.3258056640625))","(np.float64(936.489501953125), np.float64(909.7307739257812))","(np.float64(1016.6954345703125), np.float64(963.484130859375))","(np.float64(930.927490234375), np.float64(931.87158203125))","(np.float64(1004.767822265625), np.float64(981.5132446289062))","(np.float64(936.514892578125), np.float64(959.7259521484375))","(np.float64(988.5173950195312), np.float64(997.4783935546875))","(np.float64(948.564453125), np.float64(987.866943359375))","(np.float64(972.7714233398438), np.float64(1021.7305297851562))"
9,0,labels_v001_020_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub6_403_410_analysis,"(np.float64(947.5987548828125), np.float64(897.0007934570312))","(np.float64(1026.09228515625), np.float64(946.1700439453125))","(np.float64(941.614013671875), np.float64(908.9197998046875))","(np.float64(1022.364990234375), np.float64(960.348876953125))","(np.float64(937.6013793945312), np.float64(929.3748168945312))","(np.float64(1012.0810546875), np.float64(978.4573364257812))","(np.float64(943.62158203125), np.float64(957.1099853515625))","(np.float64(996.04345703125), np.float64(996.1535034179688))","(np.float64(953.9883422851562), np.float64(985.4801025390625))","(np.float64(980.2123413085938), np.float64(1020.3660888671875))"
