frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_054_08_20_21_ Set 1_ Cage A_ 1_Virgin_sub2_521_531_analysis,"(np.float64(953.494873046875), np.float64(880.7032470703125))","(np.float64(976.7506103515625), np.float64(924.697021484375))","(np.float64(963.48193359375), np.float64(900.3385009765625))","(np.float64(980.6771240234375), np.float64(936.9658203125))","(np.float64(981.301513671875), np.float64(926.286376953125))","(np.float64(989.0220336914062), np.float64(958.8056030273438))","(np.float64(987.3388061523438), np.float64(951.994384765625))","(np.float64(996.760498046875), np.float64(980.8017578125))","(np.float64(999.6075439453125), np.float64(986.18310546875))","(np.float64(1004.8739013671875), np.float64(1012.9266357421875))"
1,0,labels_v001_054_08_20_21_ Set 1_ Cage A_ 1_Virgin_sub2_521_531_analysis,"(np.float64(953.494873046875), np.float64(880.7032470703125))","(np.float64(976.0460815429688), np.float64(950.6514282226562))","(np.float64(960.1269836425781), np.float64(898.6797637939453))","(np.float64(977.7855224609375), np.float64(964.4794921875))","(np.float64(976.3919830322266), np.float64(924.6691589355469))","(np.float64(979.6820068359375), np.float64(984.1942749023438))","(np.float64(984.4617462158203), np.float64(949.4291229248047))","(np.float64(983.6887817382812), np.float64(1008.20751953125))","(np.float64(998.1419830322266), np.float64(981.1361541748047))","(np.float64(989.6468505859375), np.float64(1036.2205810546875))"
2,0,labels_v001_054_08_20_21_ Set 1_ Cage A_ 1_Virgin_sub2_521_531_analysis,"(np.float64(953.494873046875), np.float64(880.7032470703125))","(np.float64(967.7984008789062), np.float64(925.4110717773438))","(np.float64(956.7720336914062), np.float64(897.0210266113281))","(np.float64(971.8268432617188), np.float64(939.525146484375))","(np.float64(971.4824523925781), np.float64(923.0519409179688))","(np.float64(978.0927124023438), np.float64(959.76025390625))","(np.float64(981.5846862792969), np.float64(946.8638610839844))","(np.float64(987.8193359375), np.float64(983.5325317382812))","(np.float64(996.6764221191406), np.float64(976.0892028808594))","(np.float64(999.776611328125), np.float64(1009.5463256835938))"
3,0,labels_v001_054_08_20_21_ Set 1_ Cage A_ 1_Virgin_sub2_521_531_analysis,"(np.float64(953.494873046875), np.float64(880.7032470703125))","(np.float64(964.7896118164062), np.float64(919.926513671875))","(np.float64(953.4170837402344), np.float64(895.3622894287109))","(np.float64(964.9263916015625), np.float64(935.4935913085938))","(np.float64(966.5729217529297), np.float64(921.4347229003906))","(np.float64(971.0023803710938), np.float64(955.8168334960938))","(np.float64(978.7076263427734), np.float64(944.2985992431641))","(np.float64(980.8662719726562), np.float64(978.0779418945312))","(np.float64(995.2108612060547), np.float64(971.0422515869141))","(np.float64(992.865966796875), np.float64(1007.6323852539062))"
4,0,labels_v001_054_08_20_21_ Set 1_ Cage A_ 1_Virgin_sub2_521_531_analysis,"(np.float64(953.494873046875), np.float64(880.7032470703125))","(np.float64(973.6044108072916), np.float64(933.2145589192709))","(np.float64(950.0621337890625), np.float64(893.7035522460938))","(np.float64(975.0033365885416), np.float64(947.6147257486979))","(np.float64(961.6633911132812), np.float64(919.8175048828125))","(np.float64(978.4208780924479), np.float64(968.4069010416666))","(np.float64(975.83056640625), np.float64(941.7333374023438))","(np.float64(988.3819885253906), np.float64(951.8270874023438))","(np.float64(993.7453002929688), np.float64(965.9953002929688))","(np.float64(987.524169921875), np.float64(950.7698669433594))"
5,0,labels_v001_054_08_20_21_ Set 1_ Cage A_ 1_Virgin_sub2_521_531_analysis,"(np.float64(950.3067016601562), np.float64(882.58154296875))","(np.float64(982.4192097981771), np.float64(946.5026041666666))","(np.float64(946.5097045898438), np.float64(893.6287231445312))","(np.float64(985.0802815755209), np.float64(959.7358601888021))","(np.float64(948.614501953125), np.float64(917.7941284179688))","(np.float64(985.8393758138021), np.float64(980.9969685872396))","(np.float64(960.4559326171875), np.float64(942.11181640625))","(np.float64(995.897705078125), np.float64(925.5762329101562))","(np.float64(984.6777954101562), np.float64(967.6328735351562))","(np.float64(982.182373046875), np.float64(893.9073486328125))"
6,0,labels_v001_054_08_20_21_ Set 1_ Cage A_ 1_Virgin_sub2_521_531_analysis,"(np.float64(948.08349609375), np.float64(877.6478271484375))","(np.float64(991.2340087890625), np.float64(959.7906494140625))","(np.float64(944.1407470703125), np.float64(891.8937377929688))","(np.float64(995.1572265625), np.float64(971.8569946289062))","(np.float64(944.3724365234375), np.float64(913.5150756835938))","(np.float64(993.2578735351562), np.float64(993.5870361328125))","(np.float64(956.0781860351562), np.float64(937.5081787109375))","(np.float64(993.156982421875), np.float64(1017.5017700195312))","(np.float64(980.500732421875), np.float64(966.1915690104166))","(np.float64(995.1644287109375), np.float64(1047.47705078125))"
7,0,labels_v001_054_08_20_21_ Set 1_ Cage A_ 1_Virgin_sub2_521_531_analysis,"(np.float64(945.2508544921875), np.float64(877.3191833496094))","(np.float64(982.3312377929688), np.float64(955.9904174804688))","(np.float64(941.1251831054688), np.float64(891.4186401367188))","(np.float64(984.5015258789062), np.float64(971.769775390625))","(np.float64(941.3029174804688), np.float64(912.3223266601562))","(np.float64(984.5731201171875), np.float64(991.761962890625))","(np.float64(952.0084838867188), np.float64(937.2263793945312))","(np.float64(988.3345336914062), np.float64(1014.148681640625))","(np.float64(976.3236694335938), np.float64(964.7502644856771))","(np.float64(994.277587890625), np.float64(1040.034912109375))"
8,0,labels_v001_054_08_20_21_ Set 1_ Cage A_ 1_Virgin_sub2_521_531_analysis,"(np.float64(942.418212890625), np.float64(876.9905395507812))","(np.float64(999.2627563476562), np.float64(944.3153076171875))","(np.float64(938.109619140625), np.float64(890.9435424804688))","(np.float64(997.0345458984375), np.float64(956.50146484375))","(np.float64(938.2333984375), np.float64(911.1295776367188))","(np.float64(994.9993286132812), np.float64(978.3790283203125))","(np.float64(947.9387817382812), np.float64(936.944580078125))","(np.float64(993.132568359375), np.float64(1004.2676391601562))","(np.float64(972.1466064453125), np.float64(963.3089599609375))","(np.float64(997.3309326171875), np.float64(1032.20751953125))"
9,0,labels_v001_054_08_20_21_ Set 1_ Cage A_ 1_Virgin_sub2_521_531_analysis,"(np.float64(941.8480224609375), np.float64(879.5155639648438))","(np.float64(996.1470947265625), np.float64(940.9010009765625))","(np.float64(937.478271484375), np.float64(891.7192993164062))","(np.float64(993.9109497070312), np.float64(954.810546875))","(np.float64(937.7282104492188), np.float64(913.644775390625))","(np.float64(991.935791015625), np.float64(975.0049438476562))","(np.float64(947.4771118164062), np.float64(939.608154296875))","(np.float64(991.7442626953125), np.float64(1000.673828125))","(np.float64(973.4330444335938), np.float64(965.8892211914062))","(np.float64(995.8447265625), np.float64(1030.6297607421875))"
