frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(965.1416015625), np.float64(904.3062744140625))","(np.float64(1057.33740234375), np.float64(964.042236328125))","(np.float64(956.97900390625), np.float64(916.158935546875))","(np.float64(1053.5791015625), np.float64(979.7276611328125))","(np.float64(954.8544921875), np.float64(936.7461547851562))","(np.float64(1043.739013671875), np.float64(997.7554931640625))","(np.float64(960.752685546875), np.float64(964.284423828125))","(np.float64(1031.3514404296875), np.float64(1017.8017578125))","(np.float64(967.0594482421875), np.float64(992.5452880859375))","(np.float64(1021.5650634765625), np.float64(1040.0767822265625))"
1,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(975.7444458007812), np.float64(905.5262451171875))","(np.float64(1065.559814453125), np.float64(963.4612426757812))","(np.float64(965.9865112304688), np.float64(915.87744140625))","(np.float64(1063.2896728515625), np.float64(979.135009765625))","(np.float64(964.1106567382812), np.float64(938.005615234375))","(np.float64(1053.5369873046875), np.float64(997.1897583007812))","(np.float64(971.7952880859375), np.float64(965.5698852539062))","(np.float64(1041.0965576171875), np.float64(1017.3786010742188))","(np.float64(978.1295166015625), np.float64(993.7883911132812))","(np.float64(1033.2659912109375), np.float64(1041.2967529296875))"
2,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(977.4302978515625), np.float64(904.6986694335938))","(np.float64(1068.5238037109375), np.float64(962.7538452148438))","(np.float64(967.6254272460938), np.float64(914.9432983398438))","(np.float64(1066.2332763671875), np.float64(977.0297241210938))","(np.float64(967.14892578125), np.float64(937.2021484375))","(np.float64(1056.5555419921875), np.float64(995.0868530273438))","(np.float64(973.2510375976562), np.float64(964.7623291015625))","(np.float64(1044.162353515625), np.float64(1016.798583984375))","(np.float64(981.38720703125), np.float64(992.9275512695312))","(np.float64(1036.3212890625), np.float64(1040.718994140625))"
3,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(973.8309326171875), np.float64(903.2811889648438))","(np.float64(1064.2833251953125), np.float64(962.1981811523438))","(np.float64(963.9447631835938), np.float64(913.528564453125))","(np.float64(1060.5113525390625), np.float64(976.474853515625))","(np.float64(961.9544067382812), np.float64(935.6978759765625))","(np.float64(1052.408447265625), np.float64(994.5726928710938))","(np.float64(967.9432983398438), np.float64(963.3388671875))","(np.float64(1040.122314453125), np.float64(1016.2747192382812))","(np.float64(976.0020751953125), np.float64(991.5480346679688))","(np.float64(1030.4561767578125), np.float64(1038.538330078125))"
4,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(967.0847778320312), np.float64(903.2373657226562))","(np.float64(1056.4581298828125), np.float64(962.91748046875))","(np.float64(957.3139038085938), np.float64(913.5472412109375))","(np.float64(1054.15771484375), np.float64(978.604248046875))","(np.float64(955.2315673828125), np.float64(935.6514892578125))","(np.float64(1044.4154052734375), np.float64(996.6597900390625))","(np.float64(961.0570068359375), np.float64(963.2286376953125))","(np.float64(1032.0313720703125), np.float64(1016.8032836914062))","(np.float64(967.402587890625), np.float64(991.5731201171875))","(np.float64(1022.0364990234375), np.float64(1038.95361328125))"
5,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(967.572998046875), np.float64(903.6332397460938))","(np.float64(1056.803466796875), np.float64(962.820556640625))","(np.float64(957.8643798828125), np.float64(913.9906005859375))","(np.float64(1054.5472412109375), np.float64(978.520263671875))","(np.float64(955.7593383789062), np.float64(936.1011962890625))","(np.float64(1046.25830078125), np.float64(996.6046752929688))","(np.float64(961.5869750976562), np.float64(963.6141967773438))","(np.float64(1032.3118896484375), np.float64(1016.7318115234375))","(np.float64(967.9963989257812), np.float64(991.9915161132812))","(np.float64(1022.2847290039062), np.float64(1038.871826171875))"
6,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(973.110595703125), np.float64(904.794189453125))","(np.float64(1064.44091796875), np.float64(962.3129272460938))","(np.float64(964.7249755859375), np.float64(915.1596069335938))","(np.float64(1062.16552734375), np.float64(976.611572265625))","(np.float64(962.7892456054688), np.float64(938.713134765625))","(np.float64(1052.5350341796875), np.float64(996.1240844726562))","(np.float64(968.7341918945312), np.float64(964.8199462890625))","(np.float64(1040.1431884765625), np.float64(1016.3295288085938))","(np.float64(976.8350219726562), np.float64(993.132080078125))","(np.float64(1030.0496826171875), np.float64(1038.66357421875))"
7,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(975.8820190429688), np.float64(904.2424926757812))","(np.float64(1067.4871826171875), np.float64(959.9511108398438))","(np.float64(966.0755004882812), np.float64(914.5991821289062))","(np.float64(1063.7291259765625), np.float64(975.6050415039062))","(np.float64(965.700439453125), np.float64(936.779052734375))","(np.float64(1055.617431640625), np.float64(993.7288818359375))","(np.float64(971.8141479492188), np.float64(964.3328247070312))","(np.float64(1043.5069580078125), np.float64(1013.7507934570312))","(np.float64(978.2036743164062), np.float64(992.5486450195312))","(np.float64(1031.8370361328125), np.float64(1038.1378173828125))"
8,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(973.830322265625), np.float64(903.3427734375))","(np.float64(1064.5369873046875), np.float64(960.0486450195312))","(np.float64(964.0126953125), np.float64(913.6956787109375))","(np.float64(1060.7833251953125), np.float64(975.7250366210938))","(np.float64(962.0071411132812), np.float64(935.8589477539062))","(np.float64(1052.600341796875), np.float64(993.818115234375))","(np.float64(967.9373168945312), np.float64(963.4155883789062))","(np.float64(1040.400146484375), np.float64(1013.8944702148438))","(np.float64(975.9698486328125), np.float64(991.7291259765625))","(np.float64(1028.7626953125), np.float64(1038.2979736328125))"
9,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(967.98779296875), np.float64(901.4020385742188))","(np.float64(1059.11962890625), np.float64(962.327392578125))","(np.float64(959.7552490234375), np.float64(913.5086669921875))","(np.float64(1055.398681640625), np.float64(976.646484375))","(np.float64(957.642333984375), np.float64(935.46337890625))","(np.float64(1045.5155029296875), np.float64(994.6304321289062))","(np.float64(963.6912231445312), np.float64(961.4715576171875))","(np.float64(1033.1201171875), np.float64(1016.31787109375))","(np.float64(969.7943115234375), np.float64(991.7034301757812))","(np.float64(1023.1392822265625), np.float64(1040.2861328125))"
10,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(970.7722778320312), np.float64(903.6923217773438))","(np.float64(1060.0523681640625), np.float64(963.2340698242188))","(np.float64(961.0940551757812), np.float64(915.6192626953125))","(np.float64(1057.7337646484375), np.float64(977.506591796875))","(np.float64(958.9951171875), np.float64(937.599609375))","(np.float64(1047.95654296875), np.float64(995.5430297851562))","(np.float64(964.8175048828125), np.float64(963.6536254882812))","(np.float64(1035.5885009765625), np.float64(1017.2708740234375))","(np.float64(972.7861938476562), np.float64(993.6867065429688))","(np.float64(1025.695556640625), np.float64(1039.5494384765625))"
11,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(972.123046875), np.float64(904.0961303710938))","(np.float64(1063.811279296875), np.float64(961.939697265625))","(np.float64(963.9302978515625), np.float64(916.01025390625))","(np.float64(1059.9818115234375), np.float64(976.2135620117188))","(np.float64(961.8946533203125), np.float64(938.036865234375))","(np.float64(1051.94189453125), np.float64(994.332763671875))","(np.float64(967.8392333984375), np.float64(964.1093139648438))","(np.float64(1039.6463623046875), np.float64(1015.9566650390625))","(np.float64(975.7963256835938), np.float64(994.0635375976562))","(np.float64(1029.5687255859375), np.float64(1039.9251708984375))"
12,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(974.9441528320312), np.float64(903.9614868164062))","(np.float64(1065.300537109375), np.float64(959.7968139648438))","(np.float64(965.2068481445312), np.float64(914.3743286132812))","(np.float64(1063.092041015625), np.float64(975.4785766601562))","(np.float64(963.1754760742188), np.float64(936.4866333007812))","(np.float64(1053.29833984375), np.float64(993.6444702148438))","(np.float64(969.0153198242188), np.float64(964.02978515625))","(np.float64(1040.947509765625), np.float64(1013.6259155273438))","(np.float64(977.1897583007812), np.float64(992.4168701171875))","(np.float64(1031.2362060546875), np.float64(1039.5628662109375))"
13,2,labels_v001_024_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub0_170_192_succesful_analysis,"(np.float64(970.9778442382812), np.float64(903.4148559570312))","(np.float64(1060.6329345703125), np.float64(962.68896484375))","(np.float64(961.2076416015625), np.float64(913.8212280273438))","(np.float64(1058.39013671875), np.float64(976.9017333984375))","(np.float64(959.1602172851562), np.float64(937.3259887695312))","(np.float64(1048.632568359375), np.float64(995.0552368164062))","(np.float64(964.8621215820312), np.float64(963.4513549804688))","(np.float64(1036.30126953125), np.float64(1016.8746337890625))","(np.float64(972.983642578125), np.float64(993.3861083984375))","(np.float64(1028.1607666015625), np.float64(1040.775634765625))"
