frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_072_08_20_21_ Set 2_ Cage A_ 1_Mated_sub1_66_75_analysis,"(np.float64(956.6892700195312), np.float64(905.2939453125))","(np.float64(1024.6839599609375), np.float64(910.3566284179688))","(np.float64(952.5314331054688), np.float64(919.5282592773438))","(np.float64(1032.77685546875), np.float64(922.3654174804688))","(np.float64(950.7102661132812), np.float64(939.400390625))","(np.float64(1039.09912109375), np.float64(942.345703125))","(np.float64(956.4978637695312), np.float64(965.16064453125))","(np.float64(1048.6734619140625), np.float64(964.3182983398438))","(np.float64(966.78857421875), np.float64(993.4619140625))","(np.float64(1066.900390625), np.float64(986.571533203125))"
1,1,labels_v001_072_08_20_21_ Set 2_ Cage A_ 1_Mated_sub1_66_75_analysis,"(np.float64(955.8182373046875), np.float64(905.7686767578125))","(np.float64(1027.321044921875), np.float64(928.9684448242188))","(np.float64(951.6215209960938), np.float64(920.0149536132812))","(np.float64(1031.5478515625), np.float64(943.0798950195312))","(np.float64(949.8602294921875), np.float64(939.92919921875))","(np.float64(1033.505126953125), np.float64(965.1557006835938))","(np.float64(955.7560424804688), np.float64(965.671875))","(np.float64(1037.338623046875), np.float64(987.2921752929688))","(np.float64(965.8770751953125), np.float64(993.9834594726562))","(np.float64(1041.4212646484375), np.float64(1014.8911743164062))"
2,1,labels_v001_072_08_20_21_ Set 2_ Cage A_ 1_Mated_sub1_66_75_analysis,"(np.float64(941.3159790039062), np.float64(912.7682495117188))","(np.float64(1013.0335083007812), np.float64(944.3173828125))","(np.float64(935.3607788085938), np.float64(926.6004638671875))","(np.float64(1015.10546875), np.float64(960.1492919921875))","(np.float64(933.394775390625), np.float64(946.750732421875))","(np.float64(1013.20556640625), np.float64(980.3871459960938))","(np.float64(937.260498046875), np.float64(972.7552490234375))","(np.float64(1013.014892578125), np.float64(1004.1658935546875))","(np.float64(947.1688842773438), np.float64(1000.655029296875))","(np.float64(1021.2520751953125), np.float64(1030.470703125))"
3,1,labels_v001_072_08_20_21_ Set 2_ Cage A_ 1_Mated_sub1_66_75_analysis,"(np.float64(936.3138427734375), np.float64(913.5499267578125))","(np.float64(1005.301025390625), np.float64(951.9100341796875))","(np.float64(930.2424926757812), np.float64(925.8729248046875))","(np.float64(1005.7891235351562), np.float64(967.6326293945312))","(np.float64(928.10888671875), np.float64(946.00537109375))","(np.float64(1001.6506958007812), np.float64(987.8192749023438))","(np.float64(932.097900390625), np.float64(973.5357666015625))","(np.float64(999.3388671875), np.float64(1009.629638671875))","(np.float64(942.192626953125), np.float64(999.9144287109375))","(np.float64(1003.2815551757812), np.float64(1041.559814453125))"
4,1,labels_v001_072_08_20_21_ Set 2_ Cage A_ 1_Mated_sub1_66_75_analysis,"(np.float64(940.1976318359375), np.float64(912.8859252929688))","(np.float64(1010.5970458984375), np.float64(945.7833251953125))","(np.float64(934.1461791992188), np.float64(925.170654296875))","(np.float64(1011.1241455078125), np.float64(961.6718139648438))","(np.float64(931.9881591796875), np.float64(945.3623657226562))","(np.float64(1010.6744384765625), np.float64(983.3538818359375))","(np.float64(936.1338500976562), np.float64(972.8737182617188))","(np.float64(1008.6917114257812), np.float64(1005.447998046875))","(np.float64(948.135498046875), np.float64(998.9590454101562))","(np.float64(1015.0023193359375), np.float64(1035.4417724609375))"
5,1,labels_v001_072_08_20_21_ Set 2_ Cage A_ 1_Mated_sub1_66_75_analysis,"(np.float64(946.2288818359375), np.float64(912.08984375))","(np.float64(1015.8592529296875), np.float64(947.2074584960938))","(np.float64(940.1500244140625), np.float64(924.2877197265625))","(np.float64(1017.8314208984375), np.float64(961.6085815429688))","(np.float64(938.09521484375), np.float64(944.5765991210938))","(np.float64(1015.7054443359375), np.float64(983.3153076171875))","(np.float64(943.9185180664062), np.float64(972.1429443359375))","(np.float64(1015.4688720703125), np.float64(1005.286376953125))","(np.float64(955.8235473632812), np.float64(998.240478515625))","(np.float64(1021.406005859375), np.float64(1035.3385009765625))"
6,1,labels_v001_072_08_20_21_ Set 2_ Cage A_ 1_Mated_sub1_66_75_analysis,"(np.float64(943.5474853515625), np.float64(912.2144165039062))","(np.float64(1015.9420166015625), np.float64(936.9649047851562))","(np.float64(937.5322875976562), np.float64(924.515869140625))","(np.float64(1018.2645874023438), np.float64(951.2915649414062))","(np.float64(937.0877685546875), np.float64(946.2198486328125))","(np.float64(1020.1558227539062), np.float64(973.1234741210938))","(np.float64(941.208251953125), np.float64(972.2420654296875))","(np.float64(1024.0570068359375), np.float64(995.3849487304688))","(np.float64(949.5233764648438), np.float64(998.556884765625))","(np.float64(1035.9569091796875), np.float64(1022.9400024414062))"
7,1,labels_v001_072_08_20_21_ Set 2_ Cage A_ 1_Mated_sub1_66_75_analysis,"(np.float64(945.5390014648438), np.float64(911.7976684570312))","(np.float64(1014.0465393066406), np.float64(940.6467590332031))","(np.float64(939.4840087890625), np.float64(924.0201416015625))","(np.float64(1017.1369018554688), np.float64(954.841552734375))","(np.float64(937.5189208984375), np.float64(945.8154907226562))","(np.float64(1018.8943481445312), np.float64(976.7252807617188))","(np.float64(943.5556640625), np.float64(971.861328125))","(np.float64(1021.9105224609375), np.float64(999.1070556640625))","(np.float64(951.865966796875), np.float64(998.255126953125))","(np.float64(1032.8109741210938), np.float64(1026.6158142089844))"
8,1,labels_v001_072_08_20_21_ Set 2_ Cage A_ 1_Mated_sub1_66_75_analysis,"(np.float64(943.1566772460938), np.float64(912.4920043945312))","(np.float64(1012.1510620117188), np.float64(944.32861328125))","(np.float64(937.077392578125), np.float64(924.7372436523438))","(np.float64(1016.0092163085938), np.float64(958.3915405273438))","(np.float64(935.1423950195312), np.float64(946.4915771484375))","(np.float64(1017.6328735351562), np.float64(980.3270874023438))","(np.float64(940.8680419921875), np.float64(972.5414428710938))","(np.float64(1019.7640380859375), np.float64(1002.8291625976562))","(np.float64(950.7412109375), np.float64(998.8640747070312))","(np.float64(1029.6650390625), np.float64(1030.2916259765625))"
9,1,labels_v001_072_08_20_21_ Set 2_ Cage A_ 1_Mated_sub1_66_75_analysis,"(np.float64(945.2315673828125), np.float64(912.550537109375))","(np.float64(1014.1942138671875), np.float64(945.4437866210938))","(np.float64(939.0935668945312), np.float64(924.6466674804688))","(np.float64(1016.3115234375), np.float64(961.2890625))","(np.float64(937.1981811523438), np.float64(945.114501953125))","(np.float64(1014.4750366210938), np.float64(981.6246948242188))","(np.float64(943.2857055664062), np.float64(972.6212158203125))","(np.float64(1016.1758422851562), np.float64(1003.9199829101562))","(np.float64(955.31884765625), np.float64(997.088623046875))","(np.float64(1024.1893310546875), np.float64(1033.5355224609375))"
