frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_120_08_23_21_ Cage A_ 1_Mated_sub2_150_162_analysis,"(np.float64(872.1927490234375), np.float64(932.6262817382812))","(np.float64(956.1417846679688), np.float64(961.5233764648438))","(np.float64(862.22509765625), np.float64(944.5486450195312))","(np.float64(956.5184936523438), np.float64(977.2874755859375))","(np.float64(860.34375), np.float64(966.8351440429688))","(np.float64(952.275390625), np.float64(999.2291870117188))","(np.float64(868.136962890625), np.float64(992.609619140625))","(np.float64(944.2057495117188), np.float64(1021.1215209960938))","(np.float64(884.27392578125), np.float64(1016.9871215820312))","(np.float64(938.3236083984375), np.float64(1047.080078125))"
1,1,labels_v001_120_08_23_21_ Cage A_ 1_Mated_sub2_150_162_analysis,"(np.float64(872.5896606445312), np.float64(932.3698120117188))","(np.float64(956.0846557617188), np.float64(961.388427734375))","(np.float64(862.6021728515625), np.float64(942.7437133789062))","(np.float64(956.4912109375), np.float64(977.1165161132812))","(np.float64(860.7621459960938), np.float64(966.5082397460938))","(np.float64(952.1423950195312), np.float64(999.1050415039062))","(np.float64(868.4987182617188), np.float64(992.3900756835938))","(np.float64(944.0315551757812), np.float64(1021.0845947265625))","(np.float64(884.6250610351562), np.float64(1016.6423950195312))","(np.float64(938.1718139648438), np.float64(1045.4041748046875))"
2,1,labels_v001_120_08_23_21_ Cage A_ 1_Mated_sub2_150_162_analysis,"(np.float64(863.7535400390625), np.float64(932.609619140625))","(np.float64(944.9181518554688), np.float64(963.4497680664062))","(np.float64(853.7294311523438), np.float64(942.932373046875))","(np.float64(946.882080078125), np.float64(979.1229858398438))","(np.float64(851.781005859375), np.float64(966.7609252929688))","(np.float64(940.8630981445312), np.float64(999.43603515625))","(np.float64(859.5239868164062), np.float64(992.6267700195312))","(np.float64(932.7080688476562), np.float64(1021.1326904296875))","(np.float64(873.6815185546875), np.float64(1018.6091918945312))","(np.float64(924.8201293945312), np.float64(1047.572021484375))"
3,1,labels_v001_120_08_23_21_ Cage A_ 1_Mated_sub2_150_162_analysis,"(np.float64(863.7894287109375), np.float64(932.6117553710938))","(np.float64(944.4842529296875), np.float64(965.2520141601562))","(np.float64(853.7719116210938), np.float64(942.9603881835938))","(np.float64(946.4227905273438), np.float64(979.4384765625))","(np.float64(851.737060546875), np.float64(966.6459350585938))","(np.float64(940.3930053710938), np.float64(999.65185546875))","(np.float64(857.5120239257812), np.float64(992.6349487304688))","(np.float64(932.361083984375), np.float64(1021.3734130859375))","(np.float64(871.8712768554688), np.float64(1018.70849609375))","(np.float64(924.310302734375), np.float64(1049.5811767578125))"
4,1,labels_v001_120_08_23_21_ Cage A_ 1_Mated_sub2_150_162_analysis,"(np.float64(867.7268676757812), np.float64(932.1498413085938))","(np.float64(948.3014526367188), np.float64(963.221435546875))","(np.float64(857.7540893554688), np.float64(942.50830078125))","(np.float64(950.2219848632812), np.float64(977.4440307617188))","(np.float64(855.8828735351562), np.float64(966.3272094726562))","(np.float64(944.2752075195312), np.float64(999.2291259765625))","(np.float64(863.6146240234375), np.float64(992.1954956054688))","(np.float64(936.1443481445312), np.float64(1021.10302734375))","(np.float64(877.6903686523438), np.float64(1018.262451171875))","(np.float64(928.365234375), np.float64(1049.0908203125))"
5,1,labels_v001_120_08_23_21_ Cage A_ 1_Mated_sub2_150_162_analysis,"(np.float64(871.1107177734375), np.float64(932.3014526367188))","(np.float64(950.86376953125), np.float64(964.0820922851562))","(np.float64(860.9580078125), np.float64(942.643310546875))","(np.float64(951.2418212890625), np.float64(978.3585205078125))","(np.float64(859.0427856445312), np.float64(966.37841796875))","(np.float64(945.2553100585938), np.float64(1000.3119506835938))","(np.float64(865.1034545898438), np.float64(992.3323364257812))","(np.float64(936.9353637695312), np.float64(1023.9982299804688))","(np.float64(879.39013671875), np.float64(1016.8320922851562))","(np.float64(932.8535766601562), np.float64(1048.417724609375))"
6,1,labels_v001_120_08_23_21_ Cage A_ 1_Mated_sub2_150_162_analysis,"(np.float64(864.1668090820312), np.float64(932.9473876953125))","(np.float64(942.5196533203125), np.float64(963.768310546875))","(np.float64(854.0925903320312), np.float64(943.24365234375))","(np.float64(944.218994140625), np.float64(979.340576171875))","(np.float64(852.1673583984375), np.float64(967.0798950195312))","(np.float64(938.6063232421875), np.float64(999.4769287109375))","(np.float64(859.887451171875), np.float64(992.9494018554688))","(np.float64(932.2928466796875), np.float64(1021.4068603515625))","(np.float64(873.763671875), np.float64(1017.4288330078125))","(np.float64(924.5160522460938), np.float64(1051.30126953125))"
7,1,labels_v001_120_08_23_21_ Cage A_ 1_Mated_sub2_150_162_analysis,"(np.float64(865.4478759765625), np.float64(932.5823364257812))","(np.float64(941.54833984375), np.float64(963.738037109375))","(np.float64(853.71435546875), np.float64(942.8311767578125))","(np.float64(941.7665405273438), np.float64(979.2911987304688))","(np.float64(851.5763549804688), np.float64(966.5332641601562))","(np.float64(937.6114501953125), np.float64(999.42529296875))","(np.float64(857.4663696289062), np.float64(992.6122436523438))","(np.float64(931.317626953125), np.float64(1021.3966674804688))","(np.float64(871.7554931640625), np.float64(1016.87939453125))","(np.float64(923.3803100585938), np.float64(1049.7874755859375))"
8,1,labels_v001_120_08_23_21_ Cage A_ 1_Mated_sub2_150_162_analysis,"(np.float64(867.8797607421875), np.float64(932.51611328125))","(np.float64(945.7640991210938), np.float64(963.059326171875))","(np.float64(857.8724365234375), np.float64(942.8132934570312))","(np.float64(946.0152587890625), np.float64(978.6685180664062))","(np.float64(855.9862060546875), np.float64(966.630615234375))","(np.float64(941.88671875), np.float64(998.8397216796875))","(np.float64(863.6651611328125), np.float64(992.5110473632812))","(np.float64(935.5731201171875), np.float64(1020.781005859375))","(np.float64(877.9221801757812), np.float64(1016.9320068359375))","(np.float64(927.6987915039062), np.float64(1049.203369140625))"
9,1,labels_v001_120_08_23_21_ Cage A_ 1_Mated_sub2_150_162_analysis,"(np.float64(868.109619140625), np.float64(932.7858276367188))","(np.float64(945.5308837890625), np.float64(963.3374633789062))","(np.float64(858.1473388671875), np.float64(943.0943603515625))","(np.float64(945.82958984375), np.float64(978.946533203125))","(np.float64(857.7083129882812), np.float64(966.828857421875))","(np.float64(941.6578369140625), np.float64(999.087646484375))","(np.float64(863.882568359375), np.float64(992.7911376953125))","(np.float64(935.4105834960938), np.float64(1021.0184326171875))","(np.float64(878.201416015625), np.float64(1017.2022705078125))","(np.float64(927.5731201171875), np.float64(1049.4385986328125))"
