frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(918.2232666015625), np.float64(915.1192016601562))","(np.float64(1007.988525390625), np.float64(966.842529296875))","(np.float64(909.3336791992188), np.float64(922.515380859375))","(np.float64(1001.7645874023438), np.float64(980.48486328125))","(np.float64(907.1832885742188), np.float64(948.5668334960938))","(np.float64(981.7160034179688), np.float64(988.7915649414062))","(np.float64(913.1065063476562), np.float64(976.2489013671875))","(np.float64(959.6875610351562), np.float64(992.6644897460938))","(np.float64(921.5489501953125), np.float64(1002.6251220703125))","(np.float64(933.744140625), np.float64(1002.9677734375))"
1,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(918.2232666015625), np.float64(915.1192016601562))","(np.float64(1009.3884887695312), np.float64(966.7091674804688))","(np.float64(908.6172485351562), np.float64(922.41259765625))","(np.float64(1001.6669921875), np.float64(978.8645629882812))","(np.float64(906.4000854492188), np.float64(948.40771484375))","(np.float64(981.5574340820312), np.float64(988.5731201171875))","(np.float64(912.3219604492188), np.float64(976.0642700195312))","(np.float64(959.3656005859375), np.float64(992.520263671875))","(np.float64(920.2843627929688), np.float64(1002.4293212890625))","(np.float64(931.5740356445312), np.float64(1002.9237060546875))"
2,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(921.8598022460938), np.float64(912.8770751953125))","(np.float64(999.1747436523438), np.float64(986.1912841796875))","(np.float64(913.457763671875), np.float64(921.3411865234375))","(np.float64(987.1497192382812), np.float64(996.06591796875))","(np.float64(909.505615234375), np.float64(945.5184326171875))","(np.float64(965.1864624023438), np.float64(998.091552734375))","(np.float64(913.52001953125), np.float64(973.0842895507812))","(np.float64(944.7758178710938), np.float64(995.8922119140625))","(np.float64(919.7900390625), np.float64(1001.1608276367188))","(np.float64(919.1703491210938), np.float64(1000.09716796875))"
3,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(918.9942626953125), np.float64(914.6774291992188))","(np.float64(996.3742065429688), np.float64(985.1398315429688))","(np.float64(910.7965698242188), np.float64(923.5155029296875))","(np.float64(986.2056884765625), np.float64(995.1136474609375))","(np.float64(906.9840087890625), np.float64(947.9947509765625))","(np.float64(964.2564697265625), np.float64(999.0914306640625))","(np.float64(912.6587524414062), np.float64(975.689208984375))","(np.float64(944.0048828125), np.float64(996.8366088867188))","(np.float64(918.6953735351562), np.float64(1003.5892333984375))","(np.float64(918.2511596679688), np.float64(1002.933349609375))"
4,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(918.7568969726562), np.float64(913.2388305664062))","(np.float64(993.339599609375), np.float64(985.8561401367188))","(np.float64(910.2857055664062), np.float64(921.6962890625))","(np.float64(984.7172241210938), np.float64(995.9790649414062))","(np.float64(906.4127807617188), np.float64(945.8591918945312))","(np.float64(962.923095703125), np.float64(1001.5432739257812))","(np.float64(910.824462890625), np.float64(973.5079345703125))","(np.float64(942.7807006835938), np.float64(999.5288696289062))","(np.float64(918.614990234375), np.float64(1001.7777099609375))","(np.float64(916.9835205078125), np.float64(1005.329833984375))"
5,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(919.2161865234375), np.float64(913.1983642578125))","(np.float64(992.0612182617188), np.float64(986.7567138671875))","(np.float64(909.2557373046875), np.float64(921.670654296875))","(np.float64(982.0569458007812), np.float64(998.2952880859375))","(np.float64(906.8746337890625), np.float64(945.8161010742188))","(np.float64(960.2803955078125), np.float64(1004.34033203125))","(np.float64(912.7824096679688), np.float64(973.419921875))","(np.float64(939.9535522460938), np.float64(1004.329345703125))","(np.float64(923.1309814453125), np.float64(1001.883056640625))","(np.float64(914.0975341796875), np.float64(1014.5510864257812))"
6,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(921.475830078125), np.float64(913.0584716796875))","(np.float64(995.0231323242188), np.float64(984.1058349609375))","(np.float64(911.5661010742188), np.float64(921.6217651367188))","(np.float64(985.1956176757812), np.float64(995.9166870117188))","(np.float64(907.8552856445312), np.float64(945.6635131835938))","(np.float64(965.1790771484375), np.float64(1003.8964233398438))","(np.float64(915.51025390625), np.float64(973.2845458984375))","(np.float64(944.8790283203125), np.float64(1007.782958984375))","(np.float64(923.952392578125), np.float64(1001.4450073242188))","(np.float64(919.1398315429688), np.float64(1019.8429565429688))"
7,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(921.7080078125), np.float64(912.7177734375))","(np.float64(996.2216186523438), np.float64(982.5960693359375))","(np.float64(911.8734741210938), np.float64(922.7701416015625))","(np.float64(988.0361938476562), np.float64(994.4417724609375))","(np.float64(908.0989990234375), np.float64(945.3659057617188))","(np.float64(968.175537109375), np.float64(1002.7177734375))","(np.float64(915.748291015625), np.float64(972.9186401367188))","(np.float64(947.9241333007812), np.float64(1008.3798828125))","(np.float64(924.1700439453125), np.float64(1001.0845336914062))","(np.float64(922.038818359375), np.float64(1022.3109741210938))"
8,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(919.92529296875), np.float64(912.9534912109375))","(np.float64(996.0765991210938), np.float64(981.8870239257812))","(np.float64(911.510498046875), np.float64(922.9702758789062))","(np.float64(987.9495849609375), np.float64(993.7239379882812))","(np.float64(907.7462158203125), np.float64(945.6019897460938))","(np.float64(968.1883544921875), np.float64(1003.7509765625))","(np.float64(915.51513671875), np.float64(973.12060546875))","(np.float64(948.0208740234375), np.float64(1009.8448486328125))","(np.float64(923.9002685546875), np.float64(1001.3970947265625))","(np.float64(924.0194091796875), np.float64(1025.898193359375))"
9,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(919.5), np.float64(912.8885498046875))","(np.float64(993.8389892578125), np.float64(979.8416748046875))","(np.float64(909.6092529296875), np.float64(921.4804077148438))","(np.float64(985.9449462890625), np.float64(991.8841552734375))","(np.float64(907.312255859375), np.float64(945.5835571289062))","(np.float64(967.7791137695312), np.float64(1002.1771240234375))","(np.float64(913.4179077148438), np.float64(973.0470581054688))","(np.float64(947.7508544921875), np.float64(1011.85888671875))","(np.float64(923.4378051757812), np.float64(1001.4129028320312))","(np.float64(925.7111206054688), np.float64(1028.18798828125))"
10,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(919.4955444335938), np.float64(912.6041259765625))","(np.float64(994.6378784179688), np.float64(978.0037841796875))","(np.float64(909.615478515625), np.float64(921.164306640625))","(np.float64(986.7775268554688), np.float64(989.9872436523438))","(np.float64(907.3034057617188), np.float64(945.2916259765625))","(np.float64(968.6591796875), np.float64(1001.9781494140625))","(np.float64(913.41162109375), np.float64(972.7573852539062))","(np.float64(948.6287231445312), np.float64(1011.9256591796875))","(np.float64(923.4490356445312), np.float64(1001.1571044921875))","(np.float64(927.0271606445312), np.float64(1030.1890869140625))"
11,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(919.9523315429688), np.float64(912.4584350585938))","(np.float64(994.505859375), np.float64(975.2977905273438))","(np.float64(911.5498657226562), np.float64(921.0332641601562))","(np.float64(988.3253784179688), np.float64(987.4692993164062))","(np.float64(907.801513671875), np.float64(945.124755859375))","(np.float64(970.4552612304688), np.float64(1001.264892578125))","(np.float64(915.615234375), np.float64(972.605224609375))","(np.float64(952.0934448242188), np.float64(1013.0673828125))","(np.float64(925.5309448242188), np.float64(1002.5866088867188))","(np.float64(934.119873046875), np.float64(1034.993408203125))"
12,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(919.9522094726562), np.float64(912.2005004882812))","(np.float64(995.2359008789062), np.float64(973.2383422851562))","(np.float64(911.5211181640625), np.float64(920.7697143554688))","(np.float64(989.2864379882812), np.float64(985.576904296875))","(np.float64(907.7724609375), np.float64(944.8688354492188))","(np.float64(973.2224731445312), np.float64(1001.077392578125))","(np.float64(915.5761108398438), np.float64(972.3336181640625))","(np.float64(955.012939453125), np.float64(1013.2108154296875))","(np.float64(925.50927734375), np.float64(1002.2655029296875))","(np.float64(937.1275634765625), np.float64(1037.059814453125))"
13,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(919.7258911132812), np.float64(912.4208374023438))","(np.float64(995.5712890625), np.float64(973.2147827148438))","(np.float64(909.8434448242188), np.float64(920.9293823242188))","(np.float64(989.597412109375), np.float64(985.470703125))","(np.float64(907.5587158203125), np.float64(945.0775146484375))","(np.float64(973.6820068359375), np.float64(1001.191162109375))","(np.float64(915.4281005859375), np.float64(972.5507202148438))","(np.float64(955.5571899414062), np.float64(1013.4261474609375))","(np.float64(923.813232421875), np.float64(1001.05810546875))","(np.float64(937.8126831054688), np.float64(1037.4677734375))"
14,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(919.529296875), np.float64(912.524658203125))","(np.float64(994.1224975585938), np.float64(971.1281127929688))","(np.float64(909.5838012695312), np.float64(921.0758666992188))","(np.float64(988.2095336914062), np.float64(983.4625244140625))","(np.float64(907.361572265625), np.float64(946.6575927734375))","(np.float64(973.891357421875), np.float64(999.3285522460938))","(np.float64(913.3359985351562), np.float64(972.6509399414062))","(np.float64(955.904541015625), np.float64(1013.2007446289062))","(np.float64(923.4854736328125), np.float64(1001.0089111328125))","(np.float64(939.7745361328125), np.float64(1037.27587890625))"
15,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(919.8117065429688), np.float64(912.5546264648438))","(np.float64(995.601806640625), np.float64(968.4985961914062))","(np.float64(909.841552734375), np.float64(921.0851440429688))","(np.float64(989.7560424804688), np.float64(980.90576171875))","(np.float64(907.6500244140625), np.float64(946.6912231445312))","(np.float64(975.5828247070312), np.float64(998.35888671875))","(np.float64(913.5856323242188), np.float64(972.67919921875))","(np.float64(959.4545288085938), np.float64(1012.5947265625))","(np.float64(923.8171997070312), np.float64(1000.901611328125))","(np.float64(941.8171997070312), np.float64(1036.8077392578125))"
16,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(920.0529174804688), np.float64(912.7545776367188))","(np.float64(996.3013305664062), np.float64(968.3785400390625))","(np.float64(910.0775756835938), np.float64(921.2711791992188))","(np.float64(990.4395751953125), np.float64(980.7863159179688))","(np.float64(907.9431762695312), np.float64(945.4570922851562))","(np.float64(976.284423828125), np.float64(998.2698974609375))","(np.float64(915.7321166992188), np.float64(972.8880004882812))","(np.float64(960.1607666015625), np.float64(1012.5069580078125))","(np.float64(925.65869140625), np.float64(1001.0662841796875))","(np.float64(944.010498046875), np.float64(1036.77685546875))"
17,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(920.2574462890625), np.float64(912.7833862304688))","(np.float64(996.9423217773438), np.float64(967.88623046875))","(np.float64(910.2468872070312), np.float64(921.279296875))","(np.float64(991.0389404296875), np.float64(980.3018798828125))","(np.float64(908.1390991210938), np.float64(945.4841918945312))","(np.float64(976.9855346679688), np.float64(996.3814697265625))","(np.float64(915.8614501953125), np.float64(972.9308471679688))","(np.float64(960.7698974609375), np.float64(1012.1847534179688))","(np.float64(924.0581665039062), np.float64(1001.3106079101562))","(np.float64(943.0320434570312), np.float64(1036.2373046875))"
18,1,labels_v001_176_09_13_21_ Cage Yesh_ 3_Mated_sub2_310_318_analysis,"(np.float64(919.89501953125), np.float64(912.4846801757812))","(np.float64(996.5473022460938), np.float64(968.1624145507812))","(np.float64(909.9238891601562), np.float64(921.0193481445312))","(np.float64(990.6511840820312), np.float64(980.572265625))","(np.float64(907.7792358398438), np.float64(946.66943359375))","(np.float64(976.546630859375), np.float64(998.0899047851562))","(np.float64(915.6085815429688), np.float64(972.6422729492188))","(np.float64(960.364990234375), np.float64(1012.3699951171875))","(np.float64(923.565673828125), np.float64(1002.7464599609375))","(np.float64(942.3321533203125), np.float64(1036.2218017578125))"
