frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_028_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub4_490_496_analysis,"(np.float64(976.8543090820312), np.float64(897.2738037109375))","(np.float64(1055.53515625), np.float64(1007.7620239257812))","(np.float64(967.1277465820312), np.float64(909.1771240234375))","(np.float64(1051.298828125), np.float64(1021.615234375))","(np.float64(964.7649536132812), np.float64(929.5538330078125))","(np.float64(1041.2052001953125), np.float64(1037.697509765625))","(np.float64(968.8849487304688), np.float64(957.274169921875))","(np.float64(1027.1434326171875), np.float64(1057.486572265625))","(np.float64(975.3209228515625), np.float64(987.2685546875))","(np.float64(1012.9605712890625), np.float64(1085.575439453125))"
1,0,labels_v001_028_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub4_490_496_analysis,"(np.float64(982.9099731445312), np.float64(899.5685424804688))","(np.float64(1066.03369140625), np.float64(1017.8387451171875))","(np.float64(974.7623291015625), np.float64(911.4140625))","(np.float64(1062.02978515625), np.float64(1031.6201171875))","(np.float64(971.0750732421875), np.float64(931.8718872070312))","(np.float64(1051.69921875), np.float64(1047.62890625))","(np.float64(976.8146362304688), np.float64(959.6363525390625))","(np.float64(1035.818603515625), np.float64(1065.675048828125))","(np.float64(983.102294921875), np.float64(987.969482421875))","(np.float64(1016.0748291015625), np.float64(1087.760009765625))"
2,0,labels_v001_028_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub4_490_496_analysis,"(np.float64(983.376220703125), np.float64(900.3262939453125))","(np.float64(1048.615478515625), np.float64(1034.7904052734375))","(np.float64(975.2554321289062), np.float64(912.3248901367188))","(np.float64(1042.563720703125), np.float64(1046.6800537109375))","(np.float64(973.036865234375), np.float64(932.6143188476562))","(np.float64(1026.7327880859375), np.float64(1059.025634765625))","(np.float64(977.0625610351562), np.float64(960.3467407226562))","(np.float64(1008.3687744140625), np.float64(1072.9443359375))","(np.float64(985.0501098632812), np.float64(988.583740234375))","(np.float64(982.6860961914062), np.float64(1093.12255859375))"
3,0,labels_v001_028_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub4_490_496_analysis,"(np.float64(959.8698120117188), np.float64(899.8564453125))","(np.float64(1030.6595458984375), np.float64(1021.6943969726562))","(np.float64(951.9298095703125), np.float64(911.8784790039062))","(np.float64(1024.4989013671875), np.float64(1033.9229736328125))","(np.float64(948.13330078125), np.float64(932.0023193359375))","(np.float64(1010.5941772460938), np.float64(1049.580078125))","(np.float64(951.7251586914062), np.float64(959.8489379882812))","(np.float64(992.5062255859375), np.float64(1065.5233154296875))","(np.float64(956.005615234375), np.float64(988.2059326171875))","(np.float64(972.361328125), np.float64(1087.7086181640625))"
4,0,labels_v001_028_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub4_490_496_analysis,"(np.float64(963.57568359375), np.float64(897.3477172851562))","(np.float64(1027.0126953125), np.float64(1024.4888916015625))","(np.float64(955.4529418945312), np.float64(909.48193359375))","(np.float64(1019.0248413085938), np.float64(1034.98583984375))","(np.float64(951.6047973632812), np.float64(929.4291381835938))","(np.float64(1004.7218017578125), np.float64(1050.48779296875))","(np.float64(953.427001953125), np.float64(957.142578125))","(np.float64(984.7578125), np.float64(1064.6094970703125))","(np.float64(959.6805419921875), np.float64(987.3939208984375))","(np.float64(964.681396484375), np.float64(1086.67236328125))"
5,0,labels_v001_028_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub4_490_496_analysis,"(np.float64(968.2792358398438), np.float64(897.7891845703125))","(np.float64(1040.7464599609375), np.float64(1017.1870727539062))","(np.float64(960.1083984375), np.float64(909.9847412109375))","(np.float64(1034.6292724609375), np.float64(1029.242919921875))","(np.float64(956.3231201171875), np.float64(930.09619140625))","(np.float64(1022.3781127929688), np.float64(1045.168212890625))","(np.float64(960.1369018554688), np.float64(957.7792358398438))","(np.float64(1004.480224609375), np.float64(1061.26953125))","(np.float64(966.05419921875), np.float64(988.066650390625))","(np.float64(982.7672729492188), np.float64(1083.2386474609375))"
6,0,labels_v001_028_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub4_490_496_analysis,"(np.float64(977.2224731445312), np.float64(899.4993896484375))","(np.float64(1056.7672119140625), np.float64(1006.802001953125))","(np.float64(967.3900146484375), np.float64(909.9241943359375))","(np.float64(1054.5147705078125), np.float64(1019.336669921875))","(np.float64(965.0897216796875), np.float64(931.744140625))","(np.float64(1042.73095703125), np.float64(1037.0281982421875))","(np.float64(969.1304321289062), np.float64(959.5142211914062))","(np.float64(1028.3984375), np.float64(1056.9439697265625))","(np.float64(977.045166015625), np.float64(989.4705200195312))","(np.float64(1012.4451293945312), np.float64(1084.9583740234375))"
7,0,labels_v001_028_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub4_490_496_analysis,"(np.float64(971.5826416015625), np.float64(899.261474609375))","(np.float64(1054.6900634765625), np.float64(1004.3283081054688))","(np.float64(961.8163452148438), np.float64(911.24755859375))","(np.float64(1050.8505859375), np.float64(1018.3252563476562))","(np.float64(959.6069946289062), np.float64(931.4448852539062))","(np.float64(1040.490966796875), np.float64(1034.7369384765625))","(np.float64(963.6573486328125), np.float64(959.2178955078125))","(np.float64(1024.58642578125), np.float64(1056.2806396484375))","(np.float64(967.9813232421875), np.float64(989.3095703125))","(np.float64(1010.4375610351562), np.float64(1082.338134765625))"
8,0,labels_v001_028_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub4_490_496_analysis,"(np.float64(965.4610595703125), np.float64(899.4603271484375))","(np.float64(1049.7906494140625), np.float64(1004.0106811523438))","(np.float64(957.2606811523438), np.float64(911.4336547851562))","(np.float64(1045.900634765625), np.float64(1017.98779296875))","(np.float64(953.4225463867188), np.float64(931.5994262695312))","(np.float64(1035.6163330078125), np.float64(1035.6732177734375))","(np.float64(957.2286987304688), np.float64(959.4286499023438))","(np.float64(1019.738037109375), np.float64(1055.6953125))","(np.float64(961.525390625), np.float64(989.539794921875))","(np.float64(1003.6177978515625), np.float64(1081.689208984375))"
9,0,labels_v001_028_08_19_21_ Set 2_ Cage A_ 2_Virgin_sub4_490_496_analysis,"(np.float64(962.5040283203125), np.float64(899.41796875))","(np.float64(1045.097900390625), np.float64(1005.621826171875))","(np.float64(952.7350463867188), np.float64(909.8365478515625))","(np.float64(1041.0665283203125), np.float64(1019.5319213867188))","(np.float64(948.8535766601562), np.float64(931.51904296875))","(np.float64(1028.9892578125), np.float64(1035.753173828125))","(np.float64(952.520263671875), np.float64(959.43115234375))","(np.float64(1012.8424682617188), np.float64(1055.5667724609375))","(np.float64(956.7909545898438), np.float64(989.5489501953125))","(np.float64(994.7949829101562), np.float64(1079.464599609375))"
