frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(896.3386840820312), np.float64(897.3096313476562))","(np.float64(958.7491455078125), np.float64(953.0985107421875))","(np.float64(888.0890502929688), np.float64(907.6993408203125))","(np.float64(952.7399291992188), np.float64(966.8031005859375))","(np.float64(886.14013671875), np.float64(931.6168212890625))","(np.float64(932.7069702148438), np.float64(975.2119750976562))","(np.float64(892.0964965820312), np.float64(957.3633422851562))","(np.float64(912.3209838867188), np.float64(980.8766479492188))","(np.float64(897.9598999023438), np.float64(977.721923828125))","(np.float64(892.6427612304688), np.float64(992.925048828125))"
1,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(896.2777099609375), np.float64(897.300537109375))","(np.float64(960.9134521484375), np.float64(951.5313720703125))","(np.float64(888.0137329101562), np.float64(907.6708374023438))","(np.float64(955.028076171875), np.float64(965.4169921875))","(np.float64(886.0053100585938), np.float64(931.5960083007812))","(np.float64(936.884765625), np.float64(975.4630737304688))","(np.float64(891.9688720703125), np.float64(957.3510131835938))","(np.float64(916.7352294921875), np.float64(983.2396240234375))","(np.float64(897.9614868164062), np.float64(977.7737426757812))","(np.float64(898.788330078125), np.float64(995.4013061523438))"
2,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(896.1766357421875), np.float64(897.2511596679688))","(np.float64(959.8655395507812), np.float64(951.3966064453125))","(np.float64(887.9349975585938), np.float64(907.6453247070312))","(np.float64(954.169921875), np.float64(965.34375))","(np.float64(885.8868408203125), np.float64(931.542236328125))","(np.float64(936.0066528320312), np.float64(975.4840698242188))","(np.float64(891.8106079101562), np.float64(957.2766723632812))","(np.float64(915.852783203125), np.float64(983.2474975585938))","(np.float64(897.8507690429688), np.float64(977.6830444335938))","(np.float64(895.9888305664062), np.float64(993.580810546875))"
3,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(895.8718872070312), np.float64(896.95703125))","(np.float64(958.7802734375), np.float64(953.1196899414062))","(np.float64(887.5967407226562), np.float64(907.3280639648438))","(np.float64(952.8468017578125), np.float64(966.9552612304688))","(np.float64(885.442138671875), np.float64(931.2166748046875))","(np.float64(932.9422607421875), np.float64(976.8629760742188))","(np.float64(889.5188598632812), np.float64(956.9862060546875))","(np.float64(912.6781005859375), np.float64(982.9088745117188))","(np.float64(897.3339233398438), np.float64(978.9632568359375))","(np.float64(892.8231201171875), np.float64(993.0126342773438))"
4,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(895.7652587890625), np.float64(897.0911254882812))","(np.float64(958.9793090820312), np.float64(953.441650390625))","(np.float64(887.4790649414062), np.float64(907.4451904296875))","(np.float64(953.031982421875), np.float64(967.279541015625))","(np.float64(885.4049682617188), np.float64(931.35205078125))","(np.float64(933.1184692382812), np.float64(977.239990234375))","(np.float64(889.5074462890625), np.float64(957.1334228515625))","(np.float64(912.8419799804688), np.float64(983.3190307617188))","(np.float64(895.8055419921875), np.float64(979.09521484375))","(np.float64(892.947265625), np.float64(993.4553833007812))"
5,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(895.89208984375), np.float64(897.115966796875))","(np.float64(959.24755859375), np.float64(953.6898803710938))","(np.float64(887.6195678710938), np.float64(907.4431762695312))","(np.float64(954.934326171875), np.float64(966.0869750976562))","(np.float64(885.6538696289062), np.float64(931.385009765625))","(np.float64(935.07568359375), np.float64(977.5077514648438))","(np.float64(891.5738525390625), np.float64(957.1864013671875))","(np.float64(914.8939208984375), np.float64(983.6908569335938))","(np.float64(897.4107666015625), np.float64(979.1064453125))","(np.float64(893.03076171875), np.float64(993.7269287109375))"
6,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(896.1986694335938), np.float64(896.6322021484375))","(np.float64(960.3410034179688), np.float64(953.1181030273438))","(np.float64(887.9036865234375), np.float64(907.0098266601562))","(np.float64(954.594482421875), np.float64(966.982666015625))","(np.float64(885.9144287109375), np.float64(930.8949584960938))","(np.float64(936.2631225585938), np.float64(977.1265258789062))","(np.float64(891.851806640625), np.float64(956.6919555664062))","(np.float64(916.14111328125), np.float64(984.9761962890625))","(np.float64(897.7570190429688), np.float64(978.6198120117188))","(np.float64(894.4602661132812), np.float64(995.1365966796875))"
7,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(896.0685424804688), np.float64(896.77294921875))","(np.float64(960.8272705078125), np.float64(953.3232421875))","(np.float64(887.7926635742188), np.float64(907.14453125))","(np.float64(955.1141357421875), np.float64(965.6760864257812))","(np.float64(885.7667236328125), np.float64(931.0572509765625))","(np.float64(936.886474609375), np.float64(977.4838256835938))","(np.float64(891.7930908203125), np.float64(956.8445434570312))","(np.float64(916.687255859375), np.float64(985.3715209960938))","(np.float64(897.7185668945312), np.float64(978.7913208007812))","(np.float64(895.0901489257812), np.float64(995.8207397460938))"
8,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(895.863037109375), np.float64(896.5279541015625))","(np.float64(959.5514526367188), np.float64(952.47802734375))","(np.float64(887.5238037109375), np.float64(906.885498046875))","(np.float64(955.6611938476562), np.float64(966.3414306640625))","(np.float64(885.415283203125), np.float64(930.744140625))","(np.float64(937.7876586914062), np.float64(978.6220092773438))","(np.float64(889.5956420898438), np.float64(956.5970458984375))","(np.float64(919.4031372070312), np.float64(988.47216796875))","(np.float64(897.4872436523438), np.float64(978.8770751953125))","(np.float64(897.603515625), np.float64(1000.6697387695312))"
9,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(895.7316284179688), np.float64(896.4625244140625))","(np.float64(958.93896484375), np.float64(952.742919921875))","(np.float64(887.3701171875), np.float64(906.8125610351562))","(np.float64(956.7888793945312), np.float64(966.9127197265625))","(np.float64(885.2122192382812), np.float64(930.6995849609375))","(np.float64(939.1036376953125), np.float64(981.1026000976562))","(np.float64(889.3771362304688), np.float64(956.5057373046875))","(np.float64(920.704833984375), np.float64(992.946044921875))","(np.float64(897.426513671875), np.float64(978.9282836914062))","(np.float64(903.020751953125), np.float64(1008.9008178710938))"
10,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(895.7276611328125), np.float64(896.447021484375))","(np.float64(959.4618530273438), np.float64(952.2171020507812))","(np.float64(887.4175415039062), np.float64(906.8255004882812))","(np.float64(955.771484375), np.float64(966.3709716796875))","(np.float64(885.324951171875), np.float64(930.702392578125))","(np.float64(941.545654296875), np.float64(982.335693359375))","(np.float64(889.3685302734375), np.float64(956.4715576171875))","(np.float64(923.3505249023438), np.float64(996.1339721679688))","(np.float64(897.4595947265625), np.float64(978.9456787109375))","(np.float64(907.384033203125), np.float64(1012.1675415039062))"
11,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(895.8876953125), np.float64(896.5328979492188))","(np.float64(960.697021484375), np.float64(951.6039428710938))","(np.float64(887.5985717773438), np.float64(908.3839721679688))","(np.float64(958.6087036132812), np.float64(965.7320556640625))","(np.float64(885.4290771484375), np.float64(930.770751953125))","(np.float64(944.9494018554688), np.float64(983.5538940429688))","(np.float64(889.4945678710938), np.float64(956.5508422851562))","(np.float64(928.7658081054688), np.float64(999.4954223632812))","(np.float64(897.5980224609375), np.float64(978.977783203125))","(np.float64(914.8231201171875), np.float64(1017.74365234375))"
12,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(897.182861328125), np.float64(896.4197387695312))","(np.float64(960.035888671875), np.float64(951.1359252929688))","(np.float64(887.3997802734375), np.float64(908.2681884765625))","(np.float64(958.2728271484375), np.float64(965.330078125))","(np.float64(885.199951171875), np.float64(930.6162109375))","(np.float64(947.7515258789062), np.float64(983.35888671875))","(np.float64(889.2853393554688), np.float64(956.3978881835938))","(np.float64(931.8801879882812), np.float64(1001.09130859375))","(np.float64(897.4107666015625), np.float64(978.7958984375))","(np.float64(918.0790405273438), np.float64(1023.2405395507812))"
13,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(895.37939453125), np.float64(896.494140625))","(np.float64(960.2781982421875), np.float64(951.7125854492188))","(np.float64(887.1064453125), np.float64(908.4208984375))","(np.float64(958.6480102539062), np.float64(967.391845703125))","(np.float64(884.9844970703125), np.float64(930.72802734375))","(np.float64(946.63525390625), np.float64(985.45703125))","(np.float64(889.0220947265625), np.float64(956.4733276367188))","(np.float64(932.4395141601562), np.float64(1003.5747680664062))","(np.float64(897.1531982421875), np.float64(978.8528442382812))","(np.float64(918.5899658203125), np.float64(1025.6199951171875))"
14,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(895.37646484375), np.float64(896.4149169921875))","(np.float64(959.892578125), np.float64(950.4484252929688))","(np.float64(887.0835571289062), np.float64(908.347412109375))","(np.float64(959.900146484375), np.float64(966.0928955078125))","(np.float64(884.9188232421875), np.float64(930.6271362304688))","(np.float64(949.8392333984375), np.float64(984.3150634765625))","(np.float64(888.9628295898438), np.float64(956.385498046875))","(np.float64(935.981689453125), np.float64(1004.102783203125))","(np.float64(897.1129150390625), np.float64(978.7532958984375))","(np.float64(920.2189331054688), np.float64(1028.1737060546875))"
15,0,labels_v001_157_09_13_21_ Cage Wo_ 2_Virgin_sub4_357_396_analysis,"(np.float64(895.5350341796875), np.float64(896.4459228515625))","(np.float64(959.4575805664062), np.float64(950.62939453125))","(np.float64(887.2579345703125), np.float64(908.3724365234375))","(np.float64(959.5645751953125), np.float64(964.725830078125))","(np.float64(885.0819702148438), np.float64(930.6664428710938))","(np.float64(951.380859375), np.float64(984.412353515625))","(np.float64(889.1053466796875), np.float64(956.423828125))","(np.float64(939.300537109375), np.float64(1004.36962890625))","(np.float64(897.2588500976562), np.float64(978.7664184570312))","(np.float64(925.5553588867188), np.float64(1028.2757568359375))"
