frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,3,labels_v001_040_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub7_269_278_attempted_analysis,"(np.float64(1026.5439453125), np.float64(902.174072265625))","(np.float64(1095.547607421875), np.float64(958.2786865234375))","(np.float64(1015.9878540039062), np.float64(912.02587890625))","(np.float64(1093.649169921875), np.float64(972.43359375))","(np.float64(1004.4249267578125), np.float64(933.8512573242188))","(np.float64(1085.7366943359375), np.float64(994.121826171875))","(np.float64(1000.1586303710938), np.float64(959.9811401367188))","(np.float64(1077.3663330078125), np.float64(1016.1015625))","(np.float64(996.548095703125), np.float64(992.1340942382812))","(np.float64(1071.4774169921875), np.float64(1042.4468994140625))"
1,3,labels_v001_040_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub7_269_278_attempted_analysis,"(np.float64(1025.8236083984375), np.float64(901.8766479492188))","(np.float64(1095.1524658203125), np.float64(958.2576293945312))","(np.float64(1013.8588256835938), np.float64(911.7836303710938))","(np.float64(1093.3511962890625), np.float64(973.8501586914062))","(np.float64(1003.747802734375), np.float64(933.5541381835938))","(np.float64(1086.839599609375), np.float64(994.052734375))","(np.float64(999.5056762695312), np.float64(959.6878662109375))","(np.float64(1076.996826171875), np.float64(1016.0634765625))","(np.float64(995.7261962890625), np.float64(991.883544921875))","(np.float64(1071.0625), np.float64(1042.3841552734375))"
2,3,labels_v001_040_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub7_269_278_attempted_analysis,"(np.float64(1025.64013671875), np.float64(901.8013305664062))","(np.float64(1095.1180419921875), np.float64(958.2352294921875))","(np.float64(1013.6531982421875), np.float64(911.7228393554688))","(np.float64(1093.3499755859375), np.float64(973.86376953125))","(np.float64(1003.5444946289062), np.float64(933.4657592773438))","(np.float64(1085.4107666015625), np.float64(994.1119995117188))","(np.float64(999.3156127929688), np.float64(959.6061401367188))","(np.float64(1077.0687255859375), np.float64(1016.101318359375))","(np.float64(995.5112915039062), np.float64(991.7740478515625))","(np.float64(1071.0916748046875), np.float64(1042.343505859375))"
3,3,labels_v001_040_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub7_269_278_attempted_analysis,"(np.float64(1025.9237060546875), np.float64(901.8640747070312))","(np.float64(1095.3875732421875), np.float64(958.0748291015625))","(np.float64(1013.9102172851562), np.float64(911.7467651367188))","(np.float64(1095.10986328125), np.float64(972.2728881835938))","(np.float64(1003.7545166015625), np.float64(933.5399169921875))","(np.float64(1087.3011474609375), np.float64(993.908447265625))","(np.float64(999.5465087890625), np.float64(959.6751708984375))","(np.float64(1079.197998046875), np.float64(1016.028564453125))","(np.float64(995.799560546875), np.float64(991.85107421875))","(np.float64(1071.3155517578125), np.float64(1043.9541015625))"
4,3,labels_v001_040_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub7_269_278_attempted_analysis,"(np.float64(1027.7008056640625), np.float64(901.7978515625))","(np.float64(1095.8896484375), np.float64(958.0083618164062))","(np.float64(1015.6808471679688), np.float64(911.6530151367188))","(np.float64(1094.1429443359375), np.float64(972.1937866210938))","(np.float64(1004.0619506835938), np.float64(933.4811401367188))","(np.float64(1087.8133544921875), np.float64(993.8903198242188))","(np.float64(999.8256225585938), np.float64(959.6051025390625))","(np.float64(1079.7239990234375), np.float64(1016.0486450195312))","(np.float64(996.1461181640625), np.float64(991.64990234375))","(np.float64(1072.023681640625), np.float64(1044.169921875))"
5,3,labels_v001_040_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub7_269_278_attempted_analysis,"(np.float64(1026.1748046875), np.float64(901.8554077148438))","(np.float64(1095.9283447265625), np.float64(958.0922241210938))","(np.float64(1014.1470947265625), np.float64(911.7521362304688))","(np.float64(1094.1995849609375), np.float64(972.2965698242188))","(np.float64(1003.9923095703125), np.float64(933.515869140625))","(np.float64(1087.848388671875), np.float64(993.9778442382812))","(np.float64(999.7890625), np.float64(959.6665649414062))","(np.float64(1079.7650146484375), np.float64(1016.1674194335938))","(np.float64(996.134765625), np.float64(991.72021484375))","(np.float64(1073.5972900390625), np.float64(1044.25732421875))"
6,3,labels_v001_040_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub7_269_278_attempted_analysis,"(np.float64(1025.7755126953125), np.float64(901.917724609375))","(np.float64(1095.4620361328125), np.float64(958.2307739257812))","(np.float64(1013.78759765625), np.float64(911.8208618164062))","(np.float64(1093.7442626953125), np.float64(972.4716796875))","(np.float64(1003.6539916992188), np.float64(933.5947875976562))","(np.float64(1087.4195556640625), np.float64(994.12255859375))","(np.float64(999.4481201171875), np.float64(959.7515258789062))","(np.float64(1079.3848876953125), np.float64(1016.3491821289062))","(np.float64(995.6536865234375), np.float64(991.8841552734375))","(np.float64(1073.183837890625), np.float64(1044.344482421875))"
7,3,labels_v001_040_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub7_269_278_attempted_analysis,"(np.float64(1025.821044921875), np.float64(901.8169555664062))","(np.float64(1095.3477783203125), np.float64(958.3968505859375))","(np.float64(1013.8391723632812), np.float64(911.723388671875))","(np.float64(1093.588623046875), np.float64(972.6107177734375))","(np.float64(1003.7181396484375), np.float64(933.480224609375))","(np.float64(1087.2545166015625), np.float64(994.2803344726562))","(np.float64(999.4898071289062), np.float64(959.631591796875))","(np.float64(1079.24853515625), np.float64(1016.498779296875))","(np.float64(995.6948852539062), np.float64(991.6845703125))","(np.float64(1071.562255859375), np.float64(1042.695068359375))"
8,3,labels_v001_040_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub7_269_278_attempted_analysis,"(np.float64(1025.8509521484375), np.float64(901.8272094726562))","(np.float64(1095.4752197265625), np.float64(958.3182373046875))","(np.float64(1013.8562622070312), np.float64(911.737060546875))","(np.float64(1093.7529296875), np.float64(972.548828125))","(np.float64(1003.7410278320312), np.float64(933.496826171875))","(np.float64(1087.4208984375), np.float64(992.7866821289062))","(np.float64(999.5236206054688), np.float64(959.6484985351562))","(np.float64(1079.3466796875), np.float64(1016.4296875))","(np.float64(995.7916259765625), np.float64(991.6683349609375))","(np.float64(1073.1947021484375), np.float64(1042.671142578125))"
9,3,labels_v001_040_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub7_269_278_attempted_analysis,"(np.float64(1025.9298095703125), np.float64(901.9530029296875))","(np.float64(1095.56298828125), np.float64(958.3124389648438))","(np.float64(1013.9235229492188), np.float64(911.8295288085938))","(np.float64(1093.828857421875), np.float64(972.5369873046875))","(np.float64(1003.7986450195312), np.float64(933.56787109375))","(np.float64(1087.473876953125), np.float64(992.8074951171875))","(np.float64(999.5823974609375), np.float64(959.695068359375))","(np.float64(1079.4051513671875), np.float64(1016.4743041992188))","(np.float64(995.8653564453125), np.float64(991.6008911132812))","(np.float64(1073.39453125), np.float64(1042.67626953125))"
