frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_015_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub1_172_185_analysis,"(np.float64(961.5687255859375), np.float64(897.4652099609375))","(np.float64(1051.2752685546875), np.float64(941.601318359375))","(np.float64(955.6072387695312), np.float64(909.5322265625))","(np.float64(1051.026611328125), np.float64(955.717041015625))","(np.float64(953.7103271484375), np.float64(931.7247314453125))","(np.float64(1047.1513671875), np.float64(975.9459228515625))","(np.float64(963.666259765625), np.float64(957.569091796875))","(np.float64(1041.0023193359375), np.float64(999.626953125))","(np.float64(979.7288208007812), np.float64(983.9189453125))","(np.float64(1033.3194580078125), np.float64(1029.88037109375))"
1,0,labels_v001_015_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub1_172_185_analysis,"(np.float64(989.4906005859375), np.float64(885.3665771484375))","(np.float64(1044.2593994140625), np.float64(842.6871337890625))","(np.float64(985.5910034179688), np.float64(899.2969970703125))","(np.float64(1054.70654296875), np.float64(854.423095703125))","(np.float64(985.52880859375), np.float64(921.2464599609375))","(np.float64(1072.18701171875), np.float64(866.7350463867188))","(np.float64(997.2178344726562), np.float64(945.3548583984375))","(np.float64(1088.248291015625), np.float64(884.3466796875))","(np.float64(1015.5350341796875), np.float64(971.6151123046875))","(np.float64(1110.2203369140625), np.float64(900.6154174804688))"
2,0,labels_v001_015_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub1_172_185_analysis,"(np.float64(984.5599365234375), np.float64(881.3751831054688))","(np.float64(1045.528564453125), np.float64(846.7633056640625))","(np.float64(980.5946044921875), np.float64(895.3724365234375))","(np.float64(1053.7861328125), np.float64(859.1010131835938))","(np.float64(982.3779296875), np.float64(915.758056640625))","(np.float64(1067.5997314453125), np.float64(876.7474975585938))","(np.float64(992.3601684570312), np.float64(941.4837036132812))","(np.float64(1079.5369873046875), np.float64(896.7346801757812))","(np.float64(1008.55078125), np.float64(967.7446899414062))","(np.float64(1097.96142578125), np.float64(919.1023559570312))"
3,0,labels_v001_015_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub1_172_185_analysis,"(np.float64(961.3016357421875), np.float64(887.4583740234375))","(np.float64(1012.1333923339844), np.float64(879.6917114257812))","(np.float64(957.4090576171875), np.float64(901.4371337890625))","(np.float64(1015.3447875976562), np.float64(894.6320495605469))","(np.float64(957.4473266601562), np.float64(921.6112670898438))","(np.float64(1018.3019104003906), np.float64(912.6123352050781))","(np.float64(965.0467529296875), np.float64(947.5601806640625))","(np.float64(1018.1875), np.float64(932.4888000488281))","(np.float64(975.2621459960938), np.float64(975.5440063476562))","(np.float64(1022.507080078125), np.float64(955.7356567382812))"
4,0,labels_v001_015_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub1_172_185_analysis,"(np.float64(914.90380859375), np.float64(904.43017578125))","(np.float64(978.7382202148438), np.float64(912.6201171875))","(np.float64(908.7395629882812), np.float64(916.7025146484375))","(np.float64(976.9034423828125), np.float64(930.1630859375))","(np.float64(904.7501831054688), np.float64(938.4434814453125))","(np.float64(969.0040893554688), np.float64(948.4771728515625))","(np.float64(908.8026123046875), np.float64(964.50927734375))","(np.float64(956.8380126953125), np.float64(968.242919921875))","(np.float64(917.2163696289062), np.float64(994.4353637695312))","(np.float64(947.052734375), np.float64(992.3689575195312))"
5,0,labels_v001_015_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub1_172_185_analysis,"(np.float64(915.8015747070312), np.float64(909.3267822265625))","(np.float64(963.566162109375), np.float64(923.3853759765625))","(np.float64(907.7465209960938), np.float64(921.2976684570312))","(np.float64(965.2579345703125), np.float64(939.0595703125))","(np.float64(901.764404296875), np.float64(943.41162109375))","(np.float64(957.411865234375), np.float64(956.9702758789062))","(np.float64(905.753662109375), np.float64(969.3980712890625))","(np.float64(947.0399780273438), np.float64(972.9755249023438))","(np.float64(915.5850219726562), np.float64(995.8297729492188))","(np.float64(929.419189453125), np.float64(1002.9810180664062))"
6,0,labels_v001_015_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub1_172_185_analysis,"(np.float64(931.8870239257812), np.float64(903.9581909179688))","(np.float64(981.5296630859375), np.float64(918.9966430664062))","(np.float64(925.5374145507812), np.float64(916.2169189453125))","(np.float64(981.6849975585938), np.float64(934.7782592773438))","(np.float64(921.5232543945312), np.float64(938.0452880859375))","(np.float64(975.6087646484375), np.float64(951.099609375))","(np.float64(927.4812622070312), np.float64(963.969970703125))","(np.float64(965.247802734375), np.float64(968.8212890625))","(np.float64(933.55712890625), np.float64(993.8717651367188))","(np.float64(953.2800903320312), np.float64(1000.9202880859375))"
7,0,labels_v001_015_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub1_172_185_analysis,"(np.float64(962.4129638671875), np.float64(894.4739990234375))","(np.float64(1014.6115112304688), np.float64(906.1097412109375))","(np.float64(956.4641723632812), np.float64(905.6008911132812))","(np.float64(1016.6270751953125), np.float64(920.2923583984375))","(np.float64(954.2049560546875), np.float64(929.443115234375))","(np.float64(1012.6031494140625), np.float64(942.1154174804688))","(np.float64(960.2595825195312), np.float64(955.4583740234375))","(np.float64(1008.2689208984375), np.float64(964.0119018554688))","(np.float64(972.4851684570312), np.float64(981.81640625))","(np.float64(1004.6751708984375), np.float64(994.34814453125))"
8,0,labels_v001_015_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub1_172_185_analysis,"(np.float64(954.5565185546875), np.float64(898.503662109375))","(np.float64(1003.5973510742188), np.float64(910.7044677734375))","(np.float64(948.4368896484375), np.float64(909.5453491210938))","(np.float64(1007.3139038085938), np.float64(924.7119140625))","(np.float64(944.4379272460938), np.float64(933.4576416015625))","(np.float64(1005.0715942382812), np.float64(944.6162109375))","(np.float64(952.0398559570312), np.float64(959.4535522460938))","(np.float64(999.1433715820312), np.float64(964.6305541992188))","(np.float64(964.0064697265625), np.float64(985.8282470703125))","(np.float64(995.2559204101562), np.float64(996.9996948242188))"
9,0,labels_v001_015_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub1_172_185_analysis,"(np.float64(946.5784912109375), np.float64(903.1930541992188))","(np.float64(991.983642578125), np.float64(914.4979248046875))","(np.float64(940.2822265625), np.float64(914.20458984375))","(np.float64(993.8617553710938), np.float64(928.5631103515625))","(np.float64(936.2603759765625), np.float64(938.1917724609375))","(np.float64(989.8690185546875), np.float64(948.2640991210938))","(np.float64(944.0340576171875), np.float64(964.1951904296875))","(np.float64(983.5224609375), np.float64(968.29296875))","(np.float64(955.8516235351562), np.float64(988.648681640625))","(np.float64(975.9267578125), np.float64(1000.5734252929688))"
