frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_190_09_14_21_ Cage Kal_ 7_Mated_sub0_70_73_analysis,"(np.float64(989.7462158203125), np.float64(1068.02294921875))","(np.float64(1043.429443359375), np.float64(1104.415771484375))","(np.float64(961.6641845703125), np.float64(1077.88671875))","(np.float64(1045.418212890625), np.float64(1118.4639892578125))","(np.float64(957.4962768554688), np.float64(1104.187255859375))","(np.float64(1045.6068115234375), np.float64(1138.8067626953125))","(np.float64(961.5982666015625), np.float64(1132.0147705078125))","(np.float64(1047.530029296875), np.float64(1164.427978515625))","(np.float64(973.6072998046875), np.float64(1168.2713623046875))","(np.float64(1051.738525390625), np.float64(1204.5263671875))"
1,1,labels_v001_190_09_14_21_ Cage Kal_ 7_Mated_sub0_70_73_analysis,"(np.float64(989.7462158203125), np.float64(1068.02294921875))","(np.float64(1043.5523681640625), np.float64(1101.3990478515625))","(np.float64(961.56689453125), np.float64(1075.3687744140625))","(np.float64(1045.577880859375), np.float64(1115.462890625))","(np.float64(957.279296875), np.float64(1101.3201904296875))","(np.float64(1047.45166015625), np.float64(1135.7774658203125))","(np.float64(961.2770385742188), np.float64(1129.274169921875))","(np.float64(1049.4073486328125), np.float64(1161.399169921875))","(np.float64(973.283935546875), np.float64(1165.42138671875))","(np.float64(1055.4061279296875), np.float64(1199.58203125))"
2,1,labels_v001_190_09_14_21_ Cage Kal_ 7_Mated_sub0_70_73_analysis,"(np.float64(989.7462158203125), np.float64(1068.02294921875))","(np.float64(1055.668212890625), np.float64(1092.24169921875))","(np.float64(971.311279296875), np.float64(1071.81494140625))","(np.float64(1057.8519287109375), np.float64(1106.4798583984375))","(np.float64(967.3562622070312), np.float64(1097.701904296875))","(np.float64(1061.737060546875), np.float64(1128.1085205078125))","(np.float64(973.34228515625), np.float64(1125.5037841796875))","(np.float64(1065.71044921875), np.float64(1152.146728515625))","(np.float64(985.3330078125), np.float64(1161.449462890625))","(np.float64(1075.83447265625), np.float64(1190.2359619140625))"
3,1,labels_v001_190_09_14_21_ Cage Kal_ 7_Mated_sub0_70_73_analysis,"(np.float64(989.7462158203125), np.float64(1068.02294921875))","(np.float64(1059.873046875), np.float64(1089.303466796875))","(np.float64(974.8212890625), np.float64(1071.2615966796875))","(np.float64(1062.1563720703125), np.float64(1105.099365234375))","(np.float64(970.9705200195312), np.float64(1097.1639404296875))","(np.float64(1066.1319580078125), np.float64(1125.2073974609375))","(np.float64(976.9374389648438), np.float64(1124.9527587890625))","(np.float64(1071.99609375), np.float64(1149.046142578125))","(np.float64(988.85791015625), np.float64(1159.26611328125))","(np.float64(1081.857421875), np.float64(1187.099853515625))"
4,1,labels_v001_190_09_14_21_ Cage Kal_ 7_Mated_sub0_70_73_analysis,"(np.float64(989.7462158203125), np.float64(1068.02294921875))","(np.float64(1058.2122802734375), np.float64(1096.342041015625))","(np.float64(974.3412475585938), np.float64(1073.129150390625))","(np.float64(1060.5213623046875), np.float64(1110.4219970703125))","(np.float64(970.4190673828125), np.float64(1097.5029296875))","(np.float64(1064.272216796875), np.float64(1130.742431640625))","(np.float64(976.4649658203125), np.float64(1125.298828125))","(np.float64(1068.309814453125), np.float64(1156.2762451171875))","(np.float64(988.3995971679688), np.float64(1161.27685546875))","(np.float64(1074.6131591796875), np.float64(1192.3201904296875))"
5,1,labels_v001_190_09_14_21_ Cage Kal_ 7_Mated_sub0_70_73_analysis,"(np.float64(989.7462158203125), np.float64(1068.02294921875))","(np.float64(1041.7564697265625), np.float64(1108.1708984375))","(np.float64(961.270751953125), np.float64(1075.1021728515625))","(np.float64(1041.9400634765625), np.float64(1122.3778076171875))","(np.float64(956.988525390625), np.float64(1100.9512939453125))","(np.float64(1042.0048828125), np.float64(1144.0877685546875))","(np.float64(961.1204223632812), np.float64(1128.893310546875))","(np.float64(1043.719970703125), np.float64(1168.1298828125))","(np.float64(971.4320068359375), np.float64(1165.050537109375))","(np.float64(1045.5579833984375), np.float64(1206.2174072265625))"
6,1,labels_v001_190_09_14_21_ Cage Kal_ 7_Mated_sub0_70_73_analysis,"(np.float64(989.7462158203125), np.float64(1068.02294921875))","(np.float64(1037.8985595703125), np.float64(1108.300537109375))","(np.float64(957.8884887695312), np.float64(1077.998779296875))","(np.float64(1039.72021484375), np.float64(1122.4207763671875))","(np.float64(953.82373046875), np.float64(1104.3304443359375))","(np.float64(1039.6756591796875), np.float64(1144.1785888671875))","(np.float64(959.7885131835938), np.float64(1132.1578369140625))","(np.float64(1039.708984375), np.float64(1168.31005859375))","(np.float64(967.9427490234375), np.float64(1166.5120849609375))","(np.float64(1041.8251953125), np.float64(1206.495361328125))"
7,1,labels_v001_190_09_14_21_ Cage Kal_ 7_Mated_sub0_70_73_analysis,"(np.float64(989.7462158203125), np.float64(1068.02294921875))","(np.float64(1048.696044921875), np.float64(1100.675537109375))","(np.float64(966.6683959960938), np.float64(1076.19775390625))","(np.float64(1050.5789794921875), np.float64(1114.9091796875))","(np.float64(962.6818237304688), np.float64(1104.210205078125))","(np.float64(1054.240478515625), np.float64(1136.5679931640625))","(np.float64(968.6202392578125), np.float64(1132.0198974609375))","(np.float64(1056.39697265625), np.float64(1160.603515625))","(np.float64(978.9088745117188), np.float64(1164.1077880859375))","(np.float64(1062.57275390625), np.float64(1198.5966796875))"
8,1,labels_v001_190_09_14_21_ Cage Kal_ 7_Mated_sub0_70_73_analysis,"(np.float64(989.7462158203125), np.float64(1068.02294921875))","(np.float64(1062.4136962890625), np.float64(1093.4398193359375))","(np.float64(977.0049438476562), np.float64(1071.3836669921875))","(np.float64(1062.7899169921875), np.float64(1107.90576171875))","(np.float64(974.6697387695312), np.float64(1097.394775390625))","(np.float64(1066.395751953125), np.float64(1129.509033203125))","(np.float64(980.6846923828125), np.float64(1125.2216796875))","(np.float64(1068.4512939453125), np.float64(1153.412841796875))","(np.float64(990.9666137695312), np.float64(1157.5460205078125))","(np.float64(1070.549072265625), np.float64(1187.6510009765625))"
9,1,labels_v001_190_09_14_21_ Cage Kal_ 7_Mated_sub0_70_73_analysis,"(np.float64(989.7462158203125), np.float64(1068.02294921875))","(np.float64(1061.602783203125), np.float64(1091.4864501953125))","(np.float64(977.0543823242188), np.float64(1072.8326416015625))","(np.float64(1063.2315673828125), np.float64(1107.36181640625))","(np.float64(973.1692504882812), np.float64(1100.90087890625))","(np.float64(1057.4156494140625), np.float64(1127.736572265625))","(np.float64(980.8501586914062), np.float64(1128.5889892578125))","(np.float64(1049.2369384765625), np.float64(1149.490234375))","(np.float64(992.8970336914062), np.float64(1164.5533447265625))","(np.float64(1039.28271484375), np.float64(1185.5067138671875))"
