frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_018_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub4_321_331_analysis,"(np.float64(1020.3027954101562), np.float64(872.75634765625))","(np.float64(967.4900512695312), np.float64(887.3148803710938))","(np.float64(1025.9271240234375), np.float64(888.648681640625))","(np.float64(961.4320068359375), np.float64(896.6829223632812))","(np.float64(1026.184326171875), np.float64(908.746337890625))","(np.float64(959.20947265625), np.float64(920.5447387695312))","(np.float64(1024.024658203125), np.float64(932.4579467773438))","(np.float64(967.2864379882812), np.float64(948.3544921875))","(np.float64(1026.04248046875), np.float64(960.8216552734375))","(np.float64(979.4746704101562), np.float64(974.5017700195312))"
1,0,labels_v001_018_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub4_321_331_analysis,"(np.float64(1016.957275390625), np.float64(872.9268798828125))","(np.float64(963.3734130859375), np.float64(890.3389282226562))","(np.float64(1021.2652587890625), np.float64(888.8090209960938))","(np.float64(957.6845703125), np.float64(899.4378662109375))","(np.float64(1023.0872192382812), np.float64(908.8870239257812))","(np.float64(953.927490234375), np.float64(923.5277099609375))","(np.float64(1020.8734130859375), np.float64(932.5250244140625))","(np.float64(963.669189453125), np.float64(951.3688354492188))","(np.float64(1023.2277221679688), np.float64(962.5637817382812))","(np.float64(975.781494140625), np.float64(975.65673828125))"
2,0,labels_v001_018_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub4_321_331_analysis,"(np.float64(1009.576416015625), np.float64(876.8786010742188))","(np.float64(954.6359252929688), np.float64(892.506103515625))","(np.float64(1013.779052734375), np.float64(892.683837890625))","(np.float64(948.5307006835938), np.float64(901.73974609375))","(np.float64(1015.6578979492188), np.float64(912.7705688476562))","(np.float64(944.7603149414062), np.float64(925.626953125))","(np.float64(1013.5374145507812), np.float64(936.62255859375))","(np.float64(952.5315551757812), np.float64(953.542724609375))","(np.float64(1017.7415161132812), np.float64(964.9357299804688))","(np.float64(964.6196899414062), np.float64(979.576171875))"
3,0,labels_v001_018_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub4_321_331_analysis,"(np.float64(1009.6199951171875), np.float64(874.5535278320312))","(np.float64(955.6431884765625), np.float64(893.992919921875))","(np.float64(1015.4176025390625), np.float64(888.8548583984375))","(np.float64(949.95556640625), np.float64(902.8733520507812))","(np.float64(1019.2578125), np.float64(908.8212280273438))","(np.float64(947.6959838867188), np.float64(927.0374755859375))","(np.float64(1019.3663330078125), np.float64(932.5247802734375))","(np.float64(955.732666015625), np.float64(954.963134765625))","(np.float64(1025.3367919921875), np.float64(962.8704223632812))","(np.float64(967.7064208984375), np.float64(979.1985473632812))"
4,0,labels_v001_018_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub4_321_331_analysis,"(np.float64(1012.9019775390625), np.float64(872.7723388671875))","(np.float64(959.4387817382812), np.float64(891.2255859375))","(np.float64(1018.9152221679688), np.float64(886.9736328125))","(np.float64(953.545166015625), np.float64(900.4365844726562))","(np.float64(1023.0310668945312), np.float64(906.807861328125))","(np.float64(951.3242797851562), np.float64(924.3124389648438))","(np.float64(1024.9361572265625), np.float64(928.847412109375))","(np.float64(959.3683471679688), np.float64(952.2757568359375))","(np.float64(1033.081298828125), np.float64(960.7415161132812))","(np.float64(971.4719848632812), np.float64(978.2660522460938))"
5,0,labels_v001_018_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub4_321_331_analysis,"(np.float64(1015.5570678710938), np.float64(870.1104736328125))","(np.float64(963.016357421875), np.float64(890.826904296875))","(np.float64(1021.6724853515625), np.float64(884.33642578125))","(np.float64(957.35546875), np.float64(899.9163208007812))","(np.float64(1029.208251953125), np.float64(904.0836791992188))","(np.float64(955.2018432617188), np.float64(923.9000244140625))","(np.float64(1033.2662353515625), np.float64(926.3976440429688))","(np.float64(963.25634765625), np.float64(951.8390502929688))","(np.float64(1045.3287353515625), np.float64(955.988525390625))","(np.float64(975.5146484375), np.float64(976.1598510742188))"
6,0,labels_v001_018_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub4_321_331_analysis,"(np.float64(1009.5481567382812), np.float64(871.094482421875))","(np.float64(957.4234008789062), np.float64(892.2103881835938))","(np.float64(1017.5420532226562), np.float64(885.0460815429688))","(np.float64(951.6525268554688), np.float64(901.2380981445312))","(np.float64(1023.9011840820312), np.float64(903.2005004882812))","(np.float64(949.4699096679688), np.float64(925.2562255859375))","(np.float64(1031.5623779296875), np.float64(923.6571655273438))","(np.float64(957.3839111328125), np.float64(953.2308959960938))","(np.float64(1045.5389404296875), np.float64(955.1185302734375))","(np.float64(969.6990966796875), np.float64(977.6241455078125))"
7,0,labels_v001_018_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub4_321_331_analysis,"(np.float64(1004.9569091796875), np.float64(871.5241088867188))","(np.float64(958.2515258789062), np.float64(891.9272664388021))","(np.float64(1014.4465942382812), np.float64(885.5145263671875))","(np.float64(949.7116088867188), np.float64(902.33154296875))","(np.float64(1020.8290405273438), np.float64(903.4105834960938))","(np.float64(946.0000610351562), np.float64(928.1270141601562))","(np.float64(1028.5494384765625), np.float64(923.7847290039062))","(np.float64(953.679443359375), np.float64(956.105224609375))","(np.float64(1042.91259765625), np.float64(955.498779296875))","(np.float64(967.565673828125), np.float64(980.12939453125))"
8,0,labels_v001_018_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub4_321_331_analysis,"(np.float64(1005.7685546875), np.float64(872.0009155273438))","(np.float64(959.0796508789062), np.float64(891.6441446940104))","(np.float64(1013.7654418945312), np.float64(884.4298095703125))","(np.float64(949.0994873046875), np.float64(902.3663940429688))","(np.float64(1021.99560546875), np.float64(902.1206665039062))","(np.float64(946.855712890625), np.float64(928.1513061523438))","(np.float64(1029.851806640625), np.float64(924.0469360351562))","(np.float64(954.8984375), np.float64(956.1092529296875))","(np.float64(1047.984130859375), np.float64(952.4151000976562))","(np.float64(966.9447631835938), np.float64(980.1638793945312))"
9,0,labels_v001_018_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub4_321_331_analysis,"(np.float64(1010.1439819335938), np.float64(869.6107177734375))","(np.float64(959.9077758789062), np.float64(891.3610229492188))","(np.float64(1018.16748046875), np.float64(883.4265747070312))","(np.float64(953.9122924804688), np.float64(900.6656494140625))","(np.float64(1029.76806640625), np.float64(899.5817260742188))","(np.float64(951.644287109375), np.float64(924.5209350585938))","(np.float64(1039.8349609375), np.float64(921.2627563476562))","(np.float64(959.6275634765625), np.float64(952.4440307617188))","(np.float64(1058.131103515625), np.float64(949.2662353515625))","(np.float64(971.8735961914062), np.float64(978.3137817382812))"
