frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(955.3089599609375), np.float64(898.8346557617188))","(np.float64(881.8917236328125), np.float64(912.5835571289062))","(np.float64(965.3695678710938), np.float64(909.34228515625))","(np.float64(875.4924926757812), np.float64(924.60498046875))","(np.float64(971.4502563476562), np.float64(930.8991088867188))","(np.float64(875.369384765625), np.float64(948.6552734375))","(np.float64(977.2594604492188), np.float64(952.9122924804688))","(np.float64(885.4935913085938), np.float64(972.7730712890625))","(np.float64(989.2354736328125), np.float64(973.0573120117188))","(np.float64(907.6907958984375), np.float64(1000.7491455078125))"
1,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(951.6736450195312), np.float64(899.5330810546875))","(np.float64(879.813720703125), np.float64(914.68798828125))","(np.float64(961.6922607421875), np.float64(911.425048828125))","(np.float64(872.0204467773438), np.float64(925.6976318359375))","(np.float64(967.8359375), np.float64(931.5018920898438))","(np.float64(871.9752197265625), np.float64(950.051025390625))","(np.float64(973.5980224609375), np.float64(953.4879150390625))","(np.float64(883.8609008789062), np.float64(975.6912231445312))","(np.float64(985.4412841796875), np.float64(975.4589233398438))","(np.float64(905.7537841796875), np.float64(1001.852294921875))"
2,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(951.7362060546875), np.float64(899.855224609375))","(np.float64(879.7678833007812), np.float64(914.8809204101562))","(np.float64(961.685302734375), np.float64(911.9375))","(np.float64(871.9619140625), np.float64(925.8356323242188))","(np.float64(967.7736206054688), np.float64(932.1996459960938))","(np.float64(871.9147338867188), np.float64(950.2549438476562))","(np.float64(973.57080078125), np.float64(954.3833618164062))","(np.float64(883.803466796875), np.float64(975.87841796875))","(np.float64(985.4426879882812), np.float64(975.75341796875))","(np.float64(904.0552978515625), np.float64(1001.974365234375))"
3,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(954.8587036132812), np.float64(897.6517944335938))","(np.float64(881.3427124023438), np.float64(912.4617919921875))","(np.float64(964.8556518554688), np.float64(909.6563110351562))","(np.float64(875.017822265625), np.float64(924.5047607421875))","(np.float64(971.0215454101562), np.float64(931.2717895507812))","(np.float64(874.8433227539062), np.float64(947.0637817382812))","(np.float64(976.9463500976562), np.float64(951.8900146484375))","(np.float64(884.9453735351562), np.float64(972.6412353515625))","(np.float64(987.2289428710938), np.float64(973.68603515625))","(np.float64(906.9508056640625), np.float64(1000.7386474609375))"
4,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(955.9127807617188), np.float64(898.208984375))","(np.float64(883.68359375), np.float64(912.9043579101562))","(np.float64(965.7796630859375), np.float64(911.7559204101562))","(np.float64(875.8787231445312), np.float64(924.977783203125))","(np.float64(971.865966796875), np.float64(932.1256713867188))","(np.float64(875.948974609375), np.float64(949.1051025390625))","(np.float64(977.5969848632812), np.float64(954.3377685546875))","(np.float64(887.8156127929688), np.float64(973.1055908203125))","(np.float64(987.9422607421875), np.float64(973.962890625))","(np.float64(908.0360717773438), np.float64(1001.0396728515625))"
5,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(954.9437866210938), np.float64(898.1954956054688))","(np.float64(881.567626953125), np.float64(912.7590942382812))","(np.float64(964.827880859375), np.float64(911.7384033203125))","(np.float64(875.1939697265625), np.float64(924.8028564453125))","(np.float64(970.8707885742188), np.float64(932.1004638671875))","(np.float64(875.1414794921875), np.float64(948.8825073242188))","(np.float64(976.678466796875), np.float64(954.2693481445312))","(np.float64(885.2649536132812), np.float64(972.9640502929688))","(np.float64(986.8175048828125), np.float64(974.2246704101562))","(np.float64(907.220458984375), np.float64(1000.91796875))"
6,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(953.23046875), np.float64(900.5762329101562))","(np.float64(878.7139892578125), np.float64(915.1578979492188))","(np.float64(961.5892333984375), np.float64(912.6996459960938))","(np.float64(872.3410034179688), np.float64(926.2200927734375))","(np.float64(967.6927490234375), np.float64(933.022216796875))","(np.float64(872.4866943359375), np.float64(950.5563354492188))","(np.float64(973.378173828125), np.float64(955.1851196289062))","(np.float64(884.3067016601562), np.float64(976.1322631835938))","(np.float64(983.6181030273438), np.float64(976.851806640625))","(np.float64(904.507568359375), np.float64(1002.2381591796875))"
7,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(953.5553588867188), np.float64(900.4600830078125))","(np.float64(880.4833984375), np.float64(915.4546508789062))","(np.float64(961.8740234375), np.float64(912.6492919921875))","(np.float64(872.76318359375), np.float64(925.8063354492188))","(np.float64(967.931884765625), np.float64(932.9413452148438))","(np.float64(872.73779296875), np.float64(950.041015625))","(np.float64(973.5995483398438), np.float64(955.0934448242188))","(np.float64(884.49365234375), np.float64(975.6404418945312))","(np.float64(983.8541259765625), np.float64(976.8172607421875))","(np.float64(904.5604248046875), np.float64(1001.8143920898438))"
8,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(954.1326904296875), np.float64(900.3072509765625))","(np.float64(881.1067504882812), np.float64(912.8058471679688))","(np.float64(963.9537353515625), np.float64(912.4385375976562))","(np.float64(874.7335205078125), np.float64(923.2529296875))","(np.float64(969.9715576171875), np.float64(932.7914428710938))","(np.float64(874.6629638671875), np.float64(947.4653930664062))","(np.float64(975.9515380859375), np.float64(954.9219970703125))","(np.float64(884.8289794921875), np.float64(973.001708984375))","(np.float64(985.9755249023438), np.float64(976.5764770507812))","(np.float64(904.8517456054688), np.float64(1001.1162719726562))"
9,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(956.4222412109375), np.float64(900.3161010742188))","(np.float64(883.02392578125), np.float64(912.4900512695312))","(np.float64(964.7186889648438), np.float64(912.4944458007812))","(np.float64(875.2972412109375), np.float64(923.0052490234375))","(np.float64(970.7792358398438), np.float64(932.8283081054688))","(np.float64(875.1209106445312), np.float64(947.118896484375))","(np.float64(976.5870971679688), np.float64(954.9503173828125))","(np.float64(885.16943359375), np.float64(972.6925048828125))","(np.float64(986.890625), np.float64(976.8102416992188))","(np.float64(905.1727294921875), np.float64(1000.8560791015625))"
10,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(953.9486694335938), np.float64(900.9550170898438))","(np.float64(880.6277465820312), np.float64(913.4463500976562))","(np.float64(963.7444458007812), np.float64(913.1232299804688))","(np.float64(874.278564453125), np.float64(923.9571533203125))","(np.float64(969.82666015625), np.float64(933.42724609375))","(np.float64(874.2446899414062), np.float64(948.0811157226562))","(np.float64(975.731689453125), np.float64(955.513916015625))","(np.float64(884.368896484375), np.float64(973.6137084960938))","(np.float64(985.730712890625), np.float64(979.10302734375))","(np.float64(902.63623046875), np.float64(1001.7474975585938))"
11,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(953.4146728515625), np.float64(900.8873901367188))","(np.float64(880.2628784179688), np.float64(914.8790893554688))","(np.float64(961.7243041992188), np.float64(913.0707397460938))","(np.float64(872.51708984375), np.float64(926.019287109375))","(np.float64(969.2443237304688), np.float64(933.3150634765625))","(np.float64(872.5352172851562), np.float64(950.2412109375))","(np.float64(973.411865234375), np.float64(955.4312744140625))","(np.float64(884.2279052734375), np.float64(975.8447265625))","(np.float64(983.677001953125), np.float64(978.976806640625))","(np.float64(902.530029296875), np.float64(1002.0789184570312))"
12,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(953.5462646484375), np.float64(901.0883178710938))","(np.float64(880.50732421875), np.float64(915.4896240234375))","(np.float64(961.7916870117188), np.float64(913.32958984375))","(np.float64(872.7677612304688), np.float64(925.8905639648438))","(np.float64(969.3280639648438), np.float64(933.54052734375))","(np.float64(872.7546997070312), np.float64(950.0933837890625))","(np.float64(973.4823608398438), np.float64(955.6853637695312))","(np.float64(884.4231567382812), np.float64(975.6871948242188))","(np.float64(983.7693481445312), np.float64(979.2579956054688))","(np.float64(902.7064819335938), np.float64(1001.9171752929688))"
13,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(954.2711181640625), np.float64(900.6135864257812))","(np.float64(881.2808227539062), np.float64(913.0143432617188))","(np.float64(964.0808715820312), np.float64(912.7763061523438))","(np.float64(874.7870483398438), np.float64(925.0604858398438))","(np.float64(970.1820678710938), np.float64(933.0740356445312))","(np.float64(874.7546997070312), np.float64(949.1516723632812))","(np.float64(976.020751953125), np.float64(955.1817626953125))","(np.float64(884.8864135742188), np.float64(973.1807861328125))","(np.float64(986.012939453125), np.float64(978.638427734375))","(np.float64(904.8038330078125), np.float64(1001.37646484375))"
14,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(954.4742431640625), np.float64(900.6095581054688))","(np.float64(881.3497924804688), np.float64(913.12841796875))","(np.float64(964.2560424804688), np.float64(912.7872924804688))","(np.float64(874.8439331054688), np.float64(925.2015991210938))","(np.float64(970.3381958007812), np.float64(933.0895385742188))","(np.float64(874.817626953125), np.float64(949.2637939453125))","(np.float64(976.2589111328125), np.float64(955.1795043945312))","(np.float64(884.9640502929688), np.float64(973.2867431640625))","(np.float64(986.3276977539062), np.float64(978.615234375))","(np.float64(904.9041748046875), np.float64(1001.4696044921875))"
15,1,labels_v001_185_09_14_21_ Cage Kal_ 3_Mated_sub4_452_460_analysis,"(np.float64(953.8324584960938), np.float64(900.6119995117188))","(np.float64(880.7516479492188), np.float64(913.5581665039062))","(np.float64(963.6410522460938), np.float64(912.7517700195312))","(np.float64(872.900390625), np.float64(925.6995239257812))","(np.float64(969.736572265625), np.float64(934.4898071289062))","(np.float64(872.8733520507812), np.float64(949.7205810546875))","(np.float64(975.7232055664062), np.float64(955.1259155273438))","(np.float64(884.502197265625), np.float64(973.7031860351562))","(np.float64(985.7373046875), np.float64(978.6372680664062))","(np.float64(904.4083862304688), np.float64(1001.8758544921875))"
