frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_182_09_14_21_ Cage Kal_ 3_Mated_sub1_319_332_analysis,"(np.float64(878.4489135742188), np.float64(914.5431518554688))","(np.float64(963.5225830078125), np.float64(929.696044921875))","(np.float64(870.3357543945312), np.float64(925.7135009765625))","(np.float64(965.6265258789062), np.float64(943.91162109375))","(np.float64(872.1785278320312), np.float64(949.8551635742188))","(np.float64(963.5782470703125), np.float64(965.67041015625))","(np.float64(884.0460205078125), np.float64(975.592041015625))","(np.float64(959.3215942382812), np.float64(989.4793090820312))","(np.float64(904.452880859375), np.float64(997.7713623046875))","(np.float64(957.5660400390625), np.float64(1019.5855102539062))"
1,1,labels_v001_182_09_14_21_ Cage Kal_ 3_Mated_sub1_319_332_analysis,"(np.float64(879.103271484375), np.float64(914.6299438476562))","(np.float64(965.2105102539062), np.float64(929.1758422851562))","(np.float64(871.0162353515625), np.float64(925.7775268554688))","(np.float64(967.5018310546875), np.float64(943.3677368164062))","(np.float64(872.8850708007812), np.float64(949.8307495117188))","(np.float64(965.4769897460938), np.float64(965.23486328125))","(np.float64(884.6806640625), np.float64(975.6583862304688))","(np.float64(961.2116088867188), np.float64(989.0256958007812))","(np.float64(906.7186889648438), np.float64(997.8174438476562))","(np.float64(961.4180297851562), np.float64(1017.4354858398438))"
2,1,labels_v001_182_09_14_21_ Cage Kal_ 3_Mated_sub1_319_332_analysis,"(np.float64(879.1439208984375), np.float64(914.5283203125))","(np.float64(966.9404296875), np.float64(925.6176147460938))","(np.float64(871.05029296875), np.float64(925.6364135742188))","(np.float64(969.2091674804688), np.float64(941.2935180664062))","(np.float64(872.9117431640625), np.float64(949.7225952148438))","(np.float64(968.9775390625), np.float64(961.583984375))","(np.float64(884.7129516601562), np.float64(975.5438232421875))","(np.float64(964.9207763671875), np.float64(985.379638671875))","(np.float64(906.7420043945312), np.float64(997.70703125))","(np.float64(966.8973388671875), np.float64(1015.4449462890625))"
3,1,labels_v001_182_09_14_21_ Cage Kal_ 3_Mated_sub1_319_332_analysis,"(np.float64(878.0009765625), np.float64(914.6520385742188))","(np.float64(964.9909057617188), np.float64(925.59619140625))","(np.float64(869.8277587890625), np.float64(925.7864379882812))","(np.float64(968.7739868164062), np.float64(941.31298828125))","(np.float64(871.6923217773438), np.float64(949.8613891601562))","(np.float64(968.6781616210938), np.float64(961.5692749023438))","(np.float64(883.654541015625), np.float64(975.67041015625))","(np.float64(964.7568969726562), np.float64(985.4002685546875))","(np.float64(903.935302734375), np.float64(997.9489135742188))","(np.float64(966.893798828125), np.float64(1015.5086669921875))"
4,1,labels_v001_182_09_14_21_ Cage Kal_ 3_Mated_sub1_319_332_analysis,"(np.float64(877.4835205078125), np.float64(914.8068237304688))","(np.float64(964.8811645507812), np.float64(925.3804931640625))","(np.float64(869.4911499023438), np.float64(925.7406005859375))","(np.float64(967.2472534179688), np.float64(941.0874633789062))","(np.float64(871.100341796875), np.float64(949.918212890625))","(np.float64(967.177001953125), np.float64(961.381103515625))","(np.float64(881.2483520507812), np.float64(975.8360595703125))","(np.float64(964.860107421875), np.float64(985.1842041015625))","(np.float64(903.3923950195312), np.float64(998.0262451171875))","(np.float64(966.904541015625), np.float64(1015.35888671875))"
5,1,labels_v001_182_09_14_21_ Cage Kal_ 3_Mated_sub1_319_332_analysis,"(np.float64(878.1713256835938), np.float64(914.5181884765625))","(np.float64(965.1220092773438), np.float64(924.3032836914062))","(np.float64(870.0431518554688), np.float64(925.5800170898438))","(np.float64(967.5208129882812), np.float64(938.5721435546875))","(np.float64(871.8720703125), np.float64(949.6860961914062))","(np.float64(969.040771484375), np.float64(960.3358154296875))","(np.float64(883.8087158203125), np.float64(975.5743408203125))","(np.float64(965.1343383789062), np.float64(984.1699829101562))","(np.float64(904.1344604492188), np.float64(997.8642578125))","(np.float64(967.1658325195312), np.float64(1014.08642578125))"
6,1,labels_v001_182_09_14_21_ Cage Kal_ 3_Mated_sub1_319_332_analysis,"(np.float64(880.30810546875), np.float64(913.3131103515625))","(np.float64(964.900390625), np.float64(920.3320922851562))","(np.float64(872.0543212890625), np.float64(923.8118286132812))","(np.float64(968.9063110351562), np.float64(935.9990234375))","(np.float64(872.3121948242188), np.float64(947.8142700195312))","(np.float64(970.6434936523438), np.float64(956.3142700195312))","(np.float64(884.1829833984375), np.float64(973.6203002929688))","(np.float64(968.613037109375), np.float64(980.089599609375))","(np.float64(906.1815795898438), np.float64(997.8201904296875))","(np.float64(972.55322265625), np.float64(1006.3967895507812))"
7,1,labels_v001_182_09_14_21_ Cage Kal_ 3_Mated_sub1_319_332_analysis,"(np.float64(880.2908325195312), np.float64(913.1881103515625))","(np.float64(964.2453002929688), np.float64(919.5327758789062))","(np.float64(872.03173828125), np.float64(923.7064819335938))","(np.float64(968.1554565429688), np.float64(933.8218383789062))","(np.float64(872.3092651367188), np.float64(947.683837890625))","(np.float64(969.9868774414062), np.float64(953.9663696289062))","(np.float64(884.157958984375), np.float64(973.485107421875))","(np.float64(967.984619140625), np.float64(977.5916748046875))","(np.float64(906.1929321289062), np.float64(997.7362060546875))","(np.float64(970.2479858398438), np.float64(1005.6063232421875))"
8,1,labels_v001_182_09_14_21_ Cage Kal_ 3_Mated_sub1_319_332_analysis,"(np.float64(878.0228881835938), np.float64(914.3978881835938))","(np.float64(963.4054565429688), np.float64(919.98095703125))","(np.float64(869.8652954101562), np.float64(925.504150390625))","(np.float64(967.3541259765625), np.float64(935.7222900390625))","(np.float64(871.6942749023438), np.float64(949.5733642578125))","(np.float64(967.553466796875), np.float64(956.018310546875))","(np.float64(883.6005859375), np.float64(975.4558715820312))","(np.float64(965.302001953125), np.float64(979.7171020507812))","(np.float64(905.642578125), np.float64(999.478271484375))","(np.float64(969.3265991210938), np.float64(1005.9219970703125))"
9,1,labels_v001_182_09_14_21_ Cage Kal_ 3_Mated_sub1_319_332_analysis,"(np.float64(877.824951171875), np.float64(914.4712524414062))","(np.float64(963.1300048828125), np.float64(920.6655883789062))","(np.float64(869.7282104492188), np.float64(925.5796508789062))","(np.float64(967.0778198242188), np.float64(936.4383544921875))","(np.float64(871.539306640625), np.float64(949.6356201171875))","(np.float64(967.279296875), np.float64(956.6973266601562))","(np.float64(883.47412109375), np.float64(975.5274047851562))","(np.float64(964.99853515625), np.float64(980.3321533203125))","(np.float64(905.478271484375), np.float64(999.6090087890625))","(np.float64(967.2724609375), np.float64(1008.3179931640625))"
