frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_044_08_19_21_ Set 2_ Cage B_ 1_Mated_sub0_380_397_analysis,"(np.float64(1032.64794921875), np.float64(959.0045166015625))","(np.float64(1015.1426391601562), np.float64(961.3353881835938))","(np.float64(1046.4007568359375), np.float64(964.5986328125))","(np.float64(1002.9336547851562), np.float64(971.66064453125))","(np.float64(1062.223388671875), np.float64(980.7698364257812))","(np.float64(995.190673828125), np.float64(991.3687133789062))","(np.float64(1076.2779541015625), np.float64(1000.5985717773438))","(np.float64(992.8666381835938), np.float64(1017.5200805664062))","(np.float64(1100.1893310546875), np.float64(1030.8140869140625))","(np.float64(996.8134765625), np.float64(1049.8607177734375))"
1,1,labels_v001_044_08_19_21_ Set 2_ Cage B_ 1_Mated_sub0_380_397_analysis,"(np.float64(1032.9339599609375), np.float64(958.9935302734375))","(np.float64(1014.9623413085938), np.float64(961.257568359375))","(np.float64(1046.523681640625), np.float64(964.6572265625))","(np.float64(1002.795166015625), np.float64(971.5786743164062))","(np.float64(1062.3375244140625), np.float64(980.770751953125))","(np.float64(994.9887084960938), np.float64(989.8804321289062))","(np.float64(1076.3614501953125), np.float64(1000.603759765625))","(np.float64(992.7362670898438), np.float64(1017.4461669921875))","(np.float64(1100.280517578125), np.float64(1030.7630615234375))","(np.float64(996.671142578125), np.float64(1049.767578125))"
2,1,labels_v001_044_08_19_21_ Set 2_ Cage B_ 1_Mated_sub0_380_397_analysis,"(np.float64(1032.5823974609375), np.float64(959.2720336914062))","(np.float64(1014.4384765625), np.float64(961.1923217773438))","(np.float64(1046.0869140625), np.float64(964.830810546875))","(np.float64(1002.3128662109375), np.float64(973.0348510742188))","(np.float64(1061.87353515625), np.float64(980.9932250976562))","(np.float64(994.5203247070312), np.float64(991.455078125))","(np.float64(1075.9034423828125), np.float64(1000.8125610351562))","(np.float64(992.4396362304688), np.float64(1019.1368408203125))","(np.float64(1098.1461181640625), np.float64(1031.0140380859375))","(np.float64(994.7559814453125), np.float64(1051.1162109375))"
3,1,labels_v001_044_08_19_21_ Set 2_ Cage B_ 1_Mated_sub0_380_397_analysis,"(np.float64(1032.5953369140625), np.float64(959.2823486328125))","(np.float64(1014.315673828125), np.float64(961.2078247070312))","(np.float64(1046.1201171875), np.float64(964.8538818359375))","(np.float64(1002.1826171875), np.float64(973.0337524414062))","(np.float64(1061.9254150390625), np.float64(981.026611328125))","(np.float64(994.3729858398438), np.float64(991.4522094726562))","(np.float64(1075.9388427734375), np.float64(1000.8324584960938))","(np.float64(992.3255615234375), np.float64(1019.1210327148438))","(np.float64(1098.10400390625), np.float64(1031.0306396484375))","(np.float64(994.6188354492188), np.float64(1051.1395263671875))"
4,1,labels_v001_044_08_19_21_ Set 2_ Cage B_ 1_Mated_sub0_380_397_analysis,"(np.float64(1032.53759765625), np.float64(960.6229248046875))","(np.float64(1014.48193359375), np.float64(961.2827758789062))","(np.float64(1046.2188720703125), np.float64(964.8405151367188))","(np.float64(1002.400634765625), np.float64(973.1141357421875))","(np.float64(1061.9921875), np.float64(980.9616088867188))","(np.float64(994.626953125), np.float64(991.5502319335938))","(np.float64(1076.013916015625), np.float64(1000.7517700195312))","(np.float64(992.5072631835938), np.float64(1019.2301635742188))","(np.float64(1098.25830078125), np.float64(1031.032958984375))","(np.float64(994.8098754882812), np.float64(1051.2607421875))"
5,1,labels_v001_044_08_19_21_ Set 2_ Cage B_ 1_Mated_sub0_380_397_analysis,"(np.float64(1032.88916015625), np.float64(959.0518188476562))","(np.float64(1014.860595703125), np.float64(959.9370727539062))","(np.float64(1046.5069580078125), np.float64(964.6221923828125))","(np.float64(1002.6922607421875), np.float64(971.6883544921875))","(np.float64(1062.3009033203125), np.float64(980.8106689453125))","(np.float64(994.8914184570312), np.float64(990.0400390625))","(np.float64(1076.3248291015625), np.float64(1000.5883178710938))","(np.float64(992.6533813476562), np.float64(1017.639404296875))","(np.float64(1098.6546630859375), np.float64(1030.868896484375))","(np.float64(996.5006713867188), np.float64(1049.9656982421875))"
6,1,labels_v001_044_08_19_21_ Set 2_ Cage B_ 1_Mated_sub0_380_397_analysis,"(np.float64(1034.4935302734375), np.float64(958.766357421875))","(np.float64(1014.9066162109375), np.float64(959.9112548828125))","(np.float64(1048.0784912109375), np.float64(964.5673217773438))","(np.float64(1002.7410278320312), np.float64(971.6925659179688))","(np.float64(1062.351318359375), np.float64(980.6126708984375))","(np.float64(994.9598388671875), np.float64(990.041748046875))","(np.float64(1076.3233642578125), np.float64(1000.393310546875))","(np.float64(992.7056274414062), np.float64(1017.6439819335938))","(np.float64(1098.6156005859375), np.float64(1030.6864013671875))","(np.float64(996.5783081054688), np.float64(1049.9415283203125))"
7,1,labels_v001_044_08_19_21_ Set 2_ Cage B_ 1_Mated_sub0_380_397_analysis,"(np.float64(1034.453125), np.float64(959.2882690429688))","(np.float64(1014.5740356445312), np.float64(961.2677612304688))","(np.float64(1048.019287109375), np.float64(965.0524291992188))","(np.float64(1002.53662109375), np.float64(971.677734375))","(np.float64(1062.3037109375), np.float64(981.103759765625))","(np.float64(994.7377319335938), np.float64(991.607177734375))","(np.float64(1076.2559814453125), np.float64(1000.9017944335938))","(np.float64(992.6439819335938), np.float64(1019.3165283203125))","(np.float64(1098.4141845703125), np.float64(1031.1712646484375))","(np.float64(994.9795532226562), np.float64(1051.29833984375))"
8,1,labels_v001_044_08_19_21_ Set 2_ Cage B_ 1_Mated_sub0_380_397_analysis,"(np.float64(1034.3243408203125), np.float64(959.2943725585938))","(np.float64(1014.2750854492188), np.float64(961.3740234375))","(np.float64(1047.8671875), np.float64(964.9546508789062))","(np.float64(1002.2391357421875), np.float64(973.2853393554688))","(np.float64(1062.2427978515625), np.float64(981.052490234375))","(np.float64(994.410400390625), np.float64(991.7319946289062))","(np.float64(1076.1561279296875), np.float64(1000.8916625976562))","(np.float64(992.370361328125), np.float64(1019.4195556640625))","(np.float64(1096.4503173828125), np.float64(1031.23046875))","(np.float64(994.616455078125), np.float64(1051.4295654296875))"
9,1,labels_v001_044_08_19_21_ Set 2_ Cage B_ 1_Mated_sub0_380_397_analysis,"(np.float64(1034.5413818359375), np.float64(959.4070434570312))","(np.float64(1014.2479248046875), np.float64(961.0746459960938))","(np.float64(1048.0389404296875), np.float64(964.9937133789062))","(np.float64(1002.211669921875), np.float64(971.52392578125))","(np.float64(1062.4248046875), np.float64(981.1456909179688))","(np.float64(994.4248657226562), np.float64(991.4592895507812))","(np.float64(1076.280029296875), np.float64(1001.0263061523438))","(np.float64(992.3602294921875), np.float64(1019.1613159179688))","(np.float64(1096.2802734375), np.float64(1031.344970703125))","(np.float64(994.5662841796875), np.float64(1051.0887451171875))"
