frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(1051.3277587890625), np.float64(1092.6766357421875))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(996.43408203125), np.float64(1032.246826171875))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(992.9718627929688), np.float64(1058.3856201171875))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(1000.4991455078125), np.float64(1084.39599609375))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(1008.5715942382812), np.float64(1116.4222412109375))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
1,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(1051.3277587890625), np.float64(1092.6766357421875))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(996.3958740234375), np.float64(1032.1710205078125))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(992.95751953125), np.float64(1058.38818359375))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(1000.5239868164062), np.float64(1084.345458984375))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(1008.7379150390625), np.float64(1116.4207763671875))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
2,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(1051.3277587890625), np.float64(1092.6766357421875))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(991.3570556640625), np.float64(1030.6875))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(989.07080078125), np.float64(1058.5076904296875))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(995.1533203125), np.float64(1084.461181640625))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(1005.2847290039062), np.float64(1114.4423828125))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
3,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(998.49755859375), np.float64(1020.1932983398438))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(988.4437255859375), np.float64(1029.601318359375))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(984.353271484375), np.float64(1055.45849609375))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(988.3389282226562), np.float64(1081.2872314453125))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(998.5293579101562), np.float64(1113.2470703125))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
4,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(999.1849975585938), np.float64(1019.8836669921875))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(990.8613891601562), np.float64(1030.2406005859375))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(986.773193359375), np.float64(1054.2249755859375))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(989.0604248046875), np.float64(1080.1915283203125))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(1002.0303649902344), np.float64(1114.8978271484375))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
5,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(1028.7691955566406), np.float64(1051.9219970703125))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(993.7125244140625), np.float64(1032.441650390625))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(993.1876831054688), np.float64(1056.7308349609375))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(997.3939208984375), np.float64(1084.464599609375))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(1005.5313720703125), np.float64(1116.548583984375))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
6,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(1058.3533935546875), np.float64(1083.9603271484375))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(994.4065551757812), np.float64(1033.80078125))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(992.452392578125), np.float64(1060.1011962890625))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(1000.1908569335938), np.float64(1087.8172607421875))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(1006.3372802734375), np.float64(1117.9068603515625))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
7,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(1051.8795776367188), np.float64(1085.1887817382812))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(992.7363891601562), np.float64(1031.18701171875))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(990.5342407226562), np.float64(1057.2677001953125))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(996.6823120117188), np.float64(1084.941162109375))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(1004.8234252929688), np.float64(1117.0728759765625))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
8,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(1045.40576171875), np.float64(1086.417236328125))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(991.1148071289062), np.float64(1032.6634521484375))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(987.4912719726562), np.float64(1058.476318359375))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(993.142333984375), np.float64(1084.571044921875))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(1003.2311401367188), np.float64(1116.4219970703125))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
9,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(1044.7652587890625), np.float64(1084.7474365234375))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(990.4140014648438), np.float64(1032.3448486328125))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(986.8566284179688), np.float64(1058.4962158203125))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(992.4620361328125), np.float64(1084.538818359375))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(1002.8746337890625), np.float64(1116.5234375))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
10,1,labels_v001_188_09_14_21_ Cage Kal_ 5_Mated_sub2_313_323_analysis,"(np.float64(1048.026123046875), np.float64(1084.4912109375))","(np.float64(1061.188232421875), np.float64(1077.62158203125))","(np.float64(989.6517333984375), np.float64(1032.861572265625))","(np.float64(1010.7702026367188), np.float64(1080.919921875))","(np.float64(987.6592407226562), np.float64(1062.8419189453125))","(np.float64(1028.4971923828125), np.float64(1094.9656982421875))","(np.float64(995.5475463867188), np.float64(1088.576904296875))","(np.float64(1036.25830078125), np.float64(1118.7423095703125))","(np.float64(1005.9642944335938), np.float64(1118.7989501953125))","(np.float64(1056.536376953125), np.float64(1140.744873046875))"
