frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_118_08_23_21_ Cage A_ 1_Mated_sub0_101_111_analysis,"(np.float64(877.7289428710938), np.float64(929.3225708007812))","(np.float64(948.7846069335938), np.float64(995.29833984375))","(np.float64(869.5062866210938), np.float64(941.403076171875))","(np.float64(950.3897705078125), np.float64(1006.3658447265625))","(np.float64(863.867919921875), np.float64(963.2440185546875))","(np.float64(950.5523681640625), np.float64(1028.5643310546875))","(np.float64(867.485595703125), np.float64(989.2366333007812))","(np.float64(941.8905639648438), np.float64(992.3240966796875))","(np.float64(875.406982421875), np.float64(1019.2423706054688))","(np.float64(937.3449096679688), np.float64(966.4818725585938))"
1,1,labels_v001_118_08_23_21_ Cage A_ 1_Mated_sub0_101_111_analysis,"(np.float64(911.2622680664062), np.float64(928.1757202148438))","(np.float64(948.7846069335938), np.float64(995.29833984375))","(np.float64(904.949462890625), np.float64(940.3837890625))","(np.float64(950.3897705078125), np.float64(1006.3658447265625))","(np.float64(901.2058715820312), np.float64(962.06982421875))","(np.float64(950.5523681640625), np.float64(1028.5643310546875))","(np.float64(904.9522705078125), np.float64(988.1473999023438))","(np.float64(945.1287841796875), np.float64(992.4752197265625))","(np.float64(920.8034057617188), np.float64(1016.4771118164062))","(np.float64(937.3449096679688), np.float64(966.4818725585938))"
2,1,labels_v001_118_08_23_21_ Cage A_ 1_Mated_sub0_101_111_analysis,"(np.float64(906.8380126953125), np.float64(932.0978393554688))","(np.float64(948.7846069335938), np.float64(995.29833984375))","(np.float64(898.9945678710938), np.float64(944.1343383789062))","(np.float64(950.3897705078125), np.float64(1006.3658447265625))","(np.float64(896.7633056640625), np.float64(966.1591186523438))","(np.float64(950.5523681640625), np.float64(1028.5643310546875))","(np.float64(900.6920166015625), np.float64(992.1731567382812))","(np.float64(948.3179321289062), np.float64(1054.70556640625))","(np.float64(914.7427978515625), np.float64(1016.4067993164062))","(np.float64(948.47265625), np.float64(1080.1802978515625))"
3,1,labels_v001_118_08_23_21_ Cage A_ 1_Mated_sub0_101_111_analysis,"(np.float64(888.2749633789062), np.float64(935.5467529296875))","(np.float64(920.1063842773438), np.float64(974.4190673828125))","(np.float64(881.8162841796875), np.float64(946.5165405273438))","(np.float64(918.522216796875), np.float64(988.3504638671875))","(np.float64(876.1511840820312), np.float64(968.9474487304688))","(np.float64(916.6162719726562), np.float64(1008.1337280273438))","(np.float64(880.02392578125), np.float64(996.536376953125))","(np.float64(916.369384765625), np.float64(1032.055419921875))","(np.float64(892.0786743164062), np.float64(1024.72265625))","(np.float64(916.2122802734375), np.float64(1062.1883544921875))"
4,1,labels_v001_118_08_23_21_ Cage A_ 1_Mated_sub0_101_111_analysis,"(np.float64(889.237548828125), np.float64(928.15966796875))","(np.float64(941.4399108886719), np.float64(971.4418029785156))","(np.float64(879.4761962890625), np.float64(938.5584716796875))","(np.float64(941.5462036132812), np.float64(983.3796691894531))","(np.float64(875.4431762695312), np.float64(962.3439331054688))","(np.float64(938.7284240722656), np.float64(1005.2137451171875))","(np.float64(877.3533325195312), np.float64(988.1961669921875))","(np.float64(936.4575500488281), np.float64(1028.2101440429688))","(np.float64(887.4918212890625), np.float64(1016.582763671875))","(np.float64(934.4940185546875), np.float64(1057.3934936523438))"
5,1,labels_v001_118_08_23_21_ Cage A_ 1_Mated_sub0_101_111_analysis,"(np.float64(903.4818725585938), np.float64(932.055419921875))","(np.float64(962.7734375), np.float64(968.4645385742188))","(np.float64(895.4931030273438), np.float64(942.4149780273438))","(np.float64(964.5701904296875), np.float64(978.4088745117188))","(np.float64(893.4092407226562), np.float64(966.1981811523438))","(np.float64(960.840576171875), np.float64(1002.2937622070312))","(np.float64(899.3193359375), np.float64(992.11767578125))","(np.float64(956.5457153320312), np.float64(1024.3648681640625))","(np.float64(911.1502685546875), np.float64(1018.3997192382812))","(np.float64(952.7757568359375), np.float64(1052.5986328125))"
6,1,labels_v001_118_08_23_21_ Cage A_ 1_Mated_sub0_101_111_analysis,"(np.float64(906.256591796875), np.float64(931.7532348632812))","(np.float64(958.6905822753906), np.float64(957.1722564697266))","(np.float64(898.3901977539062), np.float64(942.2520141601562))","(np.float64(962.4864959716797), np.float64(967.1988677978516))","(np.float64(894.49169921875), np.float64(964.206787109375))","(np.float64(962.6582794189453), np.float64(989.6476440429688))","(np.float64(900.1708984375), np.float64(991.7612915039062))","(np.float64(962.4357452392578), np.float64(1012.1218872070312))","(np.float64(912.0191040039062), np.float64(1018.2235717773438))","(np.float64(963.5930633544922), np.float64(1038.3137817382812))"
7,1,labels_v001_118_08_23_21_ Cage A_ 1_Mated_sub0_101_111_analysis,"(np.float64(907.1829223632812), np.float64(929.321533203125))","(np.float64(954.6077270507812), np.float64(945.8799743652344))","(np.float64(899.2174682617188), np.float64(941.3732299804688))","(np.float64(960.4028015136719), np.float64(955.9888610839844))","(np.float64(896.8015747070312), np.float64(963.3260498046875))","(np.float64(964.4759826660156), np.float64(977.0015258789062))","(np.float64(900.9385375976562), np.float64(989.3351440429688))","(np.float64(968.3257751464844), np.float64(999.87890625))","(np.float64(911.283203125), np.float64(1017.4239501953125))","(np.float64(974.4103698730469), np.float64(1024.0289306640625))"
8,1,labels_v001_118_08_23_21_ Cage A_ 1_Mated_sub0_101_111_analysis,"(np.float64(888.8722534179688), np.float64(927.8409423828125))","(np.float64(950.5248718261719), np.float64(934.5876922607422))","(np.float64(880.9925537109375), np.float64(941.6363525390625))","(np.float64(958.3191070556641), np.float64(944.7788543701172))","(np.float64(878.491455078125), np.float64(961.8615112304688))","(np.float64(966.2936859130859), np.float64(964.3554077148438))","(np.float64(880.7045288085938), np.float64(987.7731323242188))","(np.float64(974.2158050537109), np.float64(987.6359252929688))","(np.float64(890.561767578125), np.float64(1017.6370239257812))","(np.float64(985.2276763916016), np.float64(1009.7440795898438))"
9,1,labels_v001_118_08_23_21_ Cage A_ 1_Mated_sub0_101_111_analysis,"(np.float64(896.5136108398438), np.float64(923.8212280273438))","(np.float64(946.4420166015625), np.float64(923.29541015625))","(np.float64(888.32080078125), np.float64(934.1761474609375))","(np.float64(956.2354125976562), np.float64(933.56884765625))","(np.float64(884.3797607421875), np.float64(956.2666625976562))","(np.float64(968.1113891601562), np.float64(951.7092895507812))","(np.float64(888.3738403320312), np.float64(983.8403930664062))","(np.float64(980.1058349609375), np.float64(975.3929443359375))","(np.float64(898.5177612304688), np.float64(1011.8230590820312))","(np.float64(996.0449829101562), np.float64(995.459228515625))"
