frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_119_08_23_21_ Cage A_ 1_Mated_sub1_116_126_analysis,"(np.float64(868.2477416992188), np.float64(936.0608520507812))","(np.float64(852.60693359375), np.float64(1035.148193359375))","(np.float64(860.212646484375), np.float64(946.4574584960938))","(np.float64(864.0603637695312), np.float64(1045.4168701171875))","(np.float64(856.5022583007812), np.float64(970.2788696289062))","(np.float64(878.3287963867188), np.float64(1059.082763671875))","(np.float64(864.1829223632812), np.float64(996.0487060546875))","(np.float64(896.1964111328125), np.float64(1073.10986328125))","(np.float64(876.17822265625), np.float64(1020.3803100585938))","(np.float64(916.5574340820312), np.float64(1089.3890380859375))"
1,1,labels_v001_119_08_23_21_ Cage A_ 1_Mated_sub1_116_126_analysis,"(np.float64(864.0686645507812), np.float64(935.6655883789062))","(np.float64(852.60693359375), np.float64(1035.148193359375))","(np.float64(855.9695434570312), np.float64(945.92626953125))","(np.float64(864.0603637695312), np.float64(1045.4168701171875))","(np.float64(852.2302856445312), np.float64(969.8919677734375))","(np.float64(878.3287963867188), np.float64(1059.082763671875))","(np.float64(860.0631713867188), np.float64(995.7875366210938))","(np.float64(896.1964111328125), np.float64(1073.10986328125))","(np.float64(873.9041748046875), np.float64(1019.916015625))","(np.float64(916.5574340820312), np.float64(1089.3890380859375))"
2,1,labels_v001_119_08_23_21_ Cage A_ 1_Mated_sub1_116_126_analysis,"(np.float64(862.0089721679688), np.float64(932.2544555664062))","(np.float64(852.60693359375), np.float64(1035.148193359375))","(np.float64(854.020751953125), np.float64(945.9605102539062))","(np.float64(864.0603637695312), np.float64(1045.4168701171875))","(np.float64(850.2337646484375), np.float64(966.0681762695312))","(np.float64(878.3287963867188), np.float64(1059.082763671875))","(np.float64(855.8810424804688), np.float64(991.9290161132812))","(np.float64(896.1964111328125), np.float64(1073.10986328125))","(np.float64(868.615234375), np.float64(1019.7548828125))","(np.float64(916.5574340820312), np.float64(1089.3890380859375))"
3,1,labels_v001_119_08_23_21_ Cage A_ 1_Mated_sub1_116_126_analysis,"(np.float64(863.0738525390625), np.float64(935.3209228515625))","(np.float64(862.3293195452009), np.float64(1027.4992850167412))","(np.float64(855.04052734375), np.float64(947.5062255859375))","(np.float64(872.1019897460938), np.float64(1037.9774431501116))","(np.float64(851.2208251953125), np.float64(967.6937866210938))","(np.float64(884.1125401088169), np.float64(1052.529541015625))","(np.float64(856.9183349609375), np.float64(993.4169921875))","(np.float64(899.6722150530134), np.float64(1067.7150355747767))","(np.float64(871.206787109375), np.float64(1019.8995361328125))","(np.float64(918.8768746512277), np.float64(1083.1435546875))"
4,1,labels_v001_119_08_23_21_ Cage A_ 1_Mated_sub1_116_126_analysis,"(np.float64(883.27294921875), np.float64(932.4411010742188))","(np.float64(872.0517054966518), np.float64(1019.8503766741071))","(np.float64(875.1282348632812), np.float64(942.669189453125))","(np.float64(880.1436157226562), np.float64(1030.5380161830358))","(np.float64(873.2078247070312), np.float64(966.546630859375))","(np.float64(889.8962838309152), np.float64(1045.976318359375))","(np.float64(881.20068359375), np.float64(992.4351196289062))","(np.float64(903.1480189732143), np.float64(1062.3202078683037))","(np.float64(897.2613525390625), np.float64(1016.5681762695312))","(np.float64(921.1963152204241), np.float64(1076.8980712890625))"
5,1,labels_v001_119_08_23_21_ Cage A_ 1_Mated_sub1_116_126_analysis,"(np.float64(875.907958984375), np.float64(931.736572265625))","(np.float64(881.7740914481027), np.float64(1012.2014683314732))","(np.float64(868.0870971679688), np.float64(943.8036499023438))","(np.float64(888.1852416992188), np.float64(1023.0985892159598))","(np.float64(867.7001953125), np.float64(966.0836791992188))","(np.float64(895.6800275530134), np.float64(1039.423095703125))","(np.float64(875.8309326171875), np.float64(991.77294921875))","(np.float64(906.6238228934152), np.float64(1056.9253801618304))","(np.float64(891.6714477539062), np.float64(1014.001220703125))","(np.float64(923.5157557896206), np.float64(1070.652587890625))"
6,1,labels_v001_119_08_23_21_ Cage A_ 1_Mated_sub1_116_126_analysis,"(np.float64(880.669677734375), np.float64(933.6422729492188))","(np.float64(891.4964773995536), np.float64(1004.5525599888393))","(np.float64(874.338623046875), np.float64(945.80859375))","(np.float64(896.2268676757812), np.float64(1015.659162248884))","(np.float64(872.67236328125), np.float64(967.9808959960938))","(np.float64(901.4637712751116), np.float64(1032.869873046875))","(np.float64(880.463134765625), np.float64(993.6296997070312))","(np.float64(910.099626813616), np.float64(1051.530552455357))","(np.float64(896.7083129882812), np.float64(1017.5609741210938))","(np.float64(925.8351963588169), np.float64(1064.4071044921875))"
7,1,labels_v001_119_08_23_21_ Cage A_ 1_Mated_sub1_116_126_analysis,"(np.float64(887.9210815429688), np.float64(939.6737060546875))","(np.float64(901.2188633510044), np.float64(996.9036516462054))","(np.float64(882.0422973632812), np.float64(951.689208984375))","(np.float64(904.2684936523438), np.float64(1008.2197352818081))","(np.float64(880.3345947265625), np.float64(975.7932739257812))","(np.float64(907.2475149972098), np.float64(1026.316650390625))","(np.float64(891.951904296875), np.float64(999.8333740234375))","(np.float64(913.5754307338169), np.float64(1046.1357247488838))","(np.float64(906.23193359375), np.float64(1019.9349365234375))","(np.float64(928.1546369280134), np.float64(1058.16162109375))"
8,1,labels_v001_119_08_23_21_ Cage A_ 1_Mated_sub1_116_126_analysis,"(np.float64(892.6123657226562), np.float64(928.7383422851562))","(np.float64(910.9412493024554), np.float64(989.2547433035714))","(np.float64(882.587890625), np.float64(939.1275634765625))","(np.float64(912.3101196289062), np.float64(1000.7803083147321))","(np.float64(882.3898315429688), np.float64(962.994384765625))","(np.float64(913.0312587193081), np.float64(1019.763427734375))","(np.float64(892.310791015625), np.float64(988.68359375))","(np.float64(917.0512346540179), np.float64(1040.7408970424108))","(np.float64(910.3640747070312), np.float64(1012.7830200195312))","(np.float64(930.4740774972098), np.float64(1051.9161376953125))"
9,1,labels_v001_119_08_23_21_ Cage A_ 1_Mated_sub1_116_126_analysis,"(np.float64(879.0030517578125), np.float64(929.0097045898438))","(np.float64(920.6636352539062), np.float64(981.6058349609375))","(np.float64(870.9588012695312), np.float64(939.308349609375))","(np.float64(920.3517456054688), np.float64(993.3408813476562))","(np.float64(870.5667114257812), np.float64(963.3469848632812))","(np.float64(918.8150024414062), np.float64(1013.210205078125))","(np.float64(876.69970703125), np.float64(989.06591796875))","(np.float64(920.5270385742188), np.float64(1035.3460693359375))","(np.float64(894.875), np.float64(1013.22802734375))","(np.float64(932.7935180664062), np.float64(1045.670654296875))"
