frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.3758544921875), np.float64(767.9688110351562))","(np.float64(1143.6680908203125), np.float64(773.2227783203125))","(np.float64(1057.2535400390625), np.float64(778.05517578125))","(np.float64(1148.07177734375), np.float64(785.4591674804688))","(np.float64(1059.504638671875), np.float64(806.3743896484375))","(np.float64(1149.7001953125), np.float64(807.5089111328125))","(np.float64(1069.333740234375), np.float64(832.1436157226562))","(np.float64(1147.69140625), np.float64(833.185791015625))","(np.float64(1085.37548828125), np.float64(858.1517333984375))","(np.float64(1149.7420654296875), np.float64(863.0931396484375))"
1,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.3758544921875), np.float64(767.9688110351562))","(np.float64(1143.759765625), np.float64(772.9896240234375))","(np.float64(1057.46923828125), np.float64(778.200439453125))","(np.float64(1149.592041015625), np.float64(785.2024536132812))","(np.float64(1059.841552734375), np.float64(806.533935546875))","(np.float64(1149.8338623046875), np.float64(807.3294677734375))","(np.float64(1071.4249267578125), np.float64(832.2205200195312))","(np.float64(1147.6451416015625), np.float64(832.9627075195312))","(np.float64(1085.7486572265625), np.float64(858.1907958984375))","(np.float64(1149.8638916015625), np.float64(862.919189453125))"
2,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.3758544921875), np.float64(767.9688110351562))","(np.float64(1146.9312744140625), np.float64(772.796630859375))","(np.float64(1059.25732421875), np.float64(778.2838745117188))","(np.float64(1151.1256103515625), np.float64(785.1210327148438))","(np.float64(1062.947998046875), np.float64(806.5349731445312))","(np.float64(1151.3975830078125), np.float64(808.7198486328125))","(np.float64(1072.95166015625), np.float64(832.2568359375))","(np.float64(1149.00390625), np.float64(832.7954711914062))","(np.float64(1089.010986328125), np.float64(858.2215576171875))","(np.float64(1153.34716796875), np.float64(862.9656982421875))"
3,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.3758544921875), np.float64(767.9688110351562))","(np.float64(1145.1322021484375), np.float64(772.7408447265625))","(np.float64(1058.715087890625), np.float64(778.240234375))","(np.float64(1150.92724609375), np.float64(784.9841918945312))","(np.float64(1062.481689453125), np.float64(806.53515625))","(np.float64(1151.25439453125), np.float64(807.1143798828125))","(np.float64(1072.5469970703125), np.float64(832.2485961914062))","(np.float64(1148.912353515625), np.float64(832.716064453125))","(np.float64(1088.531494140625), np.float64(858.1864624023438))","(np.float64(1154.8209228515625), np.float64(862.8873291015625))"
4,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.3758544921875), np.float64(767.9688110351562))","(np.float64(1144.5806884765625), np.float64(772.59814453125))","(np.float64(1057.8665771484375), np.float64(778.0518798828125))","(np.float64(1148.945068359375), np.float64(784.8147583007812))","(np.float64(1060.2059326171875), np.float64(806.3833618164062))","(np.float64(1150.76708984375), np.float64(806.9422607421875))","(np.float64(1071.7608642578125), np.float64(832.0861206054688))","(np.float64(1148.512451171875), np.float64(832.57763671875))","(np.float64(1087.639404296875), np.float64(858.0216674804688))","(np.float64(1154.3900146484375), np.float64(862.7778930664062))"
5,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.3758544921875), np.float64(767.9688110351562))","(np.float64(1144.6182861328125), np.float64(772.9081420898438))","(np.float64(1057.4661865234375), np.float64(778.1821899414062))","(np.float64(1149.0283203125), np.float64(785.1027221679688))","(np.float64(1059.7904052734375), np.float64(806.484375))","(np.float64(1150.895751953125), np.float64(807.2211303710938))","(np.float64(1071.353271484375), np.float64(832.1784057617188))","(np.float64(1148.7010498046875), np.float64(832.893798828125))","(np.float64(1085.71875), np.float64(858.2249755859375))","(np.float64(1154.76171875), np.float64(863.1140747070312))"
6,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.3758544921875), np.float64(767.9688110351562))","(np.float64(1146.6064453125), np.float64(772.493408203125))","(np.float64(1058.664794921875), np.float64(778.2146606445312))","(np.float64(1152.707275390625), np.float64(784.7293090820312))","(np.float64(1062.3802490234375), np.float64(806.5106201171875))","(np.float64(1154.70166015625), np.float64(806.7661743164062))","(np.float64(1072.4161376953125), np.float64(832.2153930664062))","(np.float64(1152.78857421875), np.float64(832.4475708007812))","(np.float64(1088.4891357421875), np.float64(858.305908203125))","(np.float64(1158.975830078125), np.float64(862.436767578125))"
7,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.3758544921875), np.float64(767.9688110351562))","(np.float64(1145.7452392578125), np.float64(772.0848999023438))","(np.float64(1058.7176513671875), np.float64(778.0177001953125))","(np.float64(1151.8677978515625), np.float64(784.2913208007812))","(np.float64(1062.4439697265625), np.float64(806.3372192382812))","(np.float64(1153.9337158203125), np.float64(806.3428955078125))","(np.float64(1072.45263671875), np.float64(832.0368041992188))","(np.float64(1153.5445556640625), np.float64(832.0413208007812))","(np.float64(1088.5675048828125), np.float64(858.1552734375))","(np.float64(1161.482177734375), np.float64(862.1041259765625))"
8,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.3758544921875), np.float64(767.9688110351562))","(np.float64(1145.4578857421875), np.float64(772.0866088867188))","(np.float64(1058.151611328125), np.float64(778.1533203125))","(np.float64(1151.5699462890625), np.float64(784.3076171875))","(np.float64(1061.8736572265625), np.float64(806.49365234375))","(np.float64(1153.6771240234375), np.float64(806.354736328125))","(np.float64(1071.9283447265625), np.float64(832.1712646484375))","(np.float64(1153.3966064453125), np.float64(832.039306640625))","(np.float64(1088.005615234375), np.float64(858.3284301757812))","(np.float64(1161.3482666015625), np.float64(862.1383666992188))"
9,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.3758544921875), np.float64(767.9688110351562))","(np.float64(1144.2261962890625), np.float64(769.6544799804688))","(np.float64(1056.9161376953125), np.float64(776.876708984375))","(np.float64(1152.08837890625), np.float64(781.912109375))","(np.float64(1058.811767578125), np.float64(803.1820068359375))","(np.float64(1156.261962890625), np.float64(803.6180419921875))","(np.float64(1068.70849609375), np.float64(829.0228881835938))","(np.float64(1159.929931640625), np.float64(827.7308349609375))","(np.float64(1086.5806884765625), np.float64(857.2683715820312))","(np.float64(1164.201904296875), np.float64(858.0458984375))"
10,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.4621276855469), np.float64(767.9999542236328))","(np.float64(1145.337158203125), np.float64(768.941162109375))","(np.float64(1058.052001953125), np.float64(777.6625366210938))","(np.float64(1151.391845703125), np.float64(782.7583618164062))","(np.float64(1061.7391357421875), np.float64(805.8840942382812))","(np.float64(1155.4722900390625), np.float64(803.2338256835938))","(np.float64(1071.8114013671875), np.float64(831.6140747070312))","(np.float64(1157.2017822265625), np.float64(828.7871704101562))","(np.float64(1088.04541015625), np.float64(857.9135131835938))","(np.float64(1165.1605224609375), np.float64(859.089599609375))"
11,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.5484008789062), np.float64(768.0310974121094))","(np.float64(1145.38623046875), np.float64(769.1658325195312))","(np.float64(1058.362548828125), np.float64(777.6764526367188))","(np.float64(1151.3660888671875), np.float64(782.994873046875))","(np.float64(1061.958740234375), np.float64(805.8358154296875))","(np.float64(1155.42578125), np.float64(803.466796875))","(np.float64(1072.001708984375), np.float64(831.6001586914062))","(np.float64(1157.16552734375), np.float64(829.021728515625))","(np.float64(1088.30078125), np.float64(859.550537109375))","(np.float64(1165.0904541015625), np.float64(859.4423828125))"
12,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.6346740722656), np.float64(768.0622406005859))","(np.float64(1145.112060546875), np.float64(769.0304565429688))","(np.float64(1057.938232421875), np.float64(777.76123046875))","(np.float64(1151.0135498046875), np.float64(782.9505615234375))","(np.float64(1061.5623779296875), np.float64(805.9268188476562))","(np.float64(1155.0789794921875), np.float64(804.7554321289062))","(np.float64(1071.656005859375), np.float64(831.65625))","(np.float64(1156.8936767578125), np.float64(828.853515625))","(np.float64(1087.8094482421875), np.float64(859.5921630859375))","(np.float64(1164.74072265625), np.float64(860.7037963867188))"
13,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.720947265625), np.float64(768.0933837890625))","(np.float64(1144.9456787109375), np.float64(768.8173828125))","(np.float64(1057.2301025390625), np.float64(776.9812622070312))","(np.float64(1150.9134521484375), np.float64(782.6782836914062))","(np.float64(1059.11328125), np.float64(803.2926025390625))","(np.float64(1155.0740966796875), np.float64(803.0757446289062))","(np.float64(1069.0341796875), np.float64(829.1339721679688))","(np.float64(1156.9482421875), np.float64(828.6426391601562))","(np.float64(1086.912841796875), np.float64(857.3406982421875))","(np.float64(1164.82568359375), np.float64(858.929931640625))"
14,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.8641357421875), np.float64(768.0925903320312))","(np.float64(1145.3968505859375), np.float64(768.7366943359375))","(np.float64(1057.3465576171875), np.float64(777.0132446289062))","(np.float64(1151.472900390625), np.float64(782.5787353515625))","(np.float64(1059.1649169921875), np.float64(803.2892456054688))","(np.float64(1155.6226806640625), np.float64(802.9556884765625))","(np.float64(1069.087158203125), np.float64(829.1388549804688))","(np.float64(1157.5306396484375), np.float64(828.5902099609375))","(np.float64(1086.999267578125), np.float64(857.384765625))","(np.float64(1165.5260009765625), np.float64(858.9152221679688))"
15,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.8502197265625), np.float64(768.0785319010416))","(np.float64(1146.1116943359375), np.float64(768.8600463867188))","(np.float64(1058.0133056640625), np.float64(777.6514892578125))","(np.float64(1152.328857421875), np.float64(782.633544921875))","(np.float64(1061.593994140625), np.float64(805.7992553710938))","(np.float64(1156.512939453125), np.float64(802.9828491210938))","(np.float64(1071.6591796875), np.float64(831.5631713867188))","(np.float64(1160.217041015625), np.float64(828.6239624023438))","(np.float64(1087.9237060546875), np.float64(859.5958251953125))","(np.float64(1168.0823974609375), np.float64(858.9405517578125))"
16,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.8363037109375), np.float64(768.0644734700521))","(np.float64(1144.7611083984375), np.float64(768.6429443359375))","(np.float64(1057.745361328125), np.float64(776.982421875))","(np.float64(1152.476806640625), np.float64(782.3463745117188))","(np.float64(1059.574951171875), np.float64(803.294677734375))","(np.float64(1156.7401123046875), np.float64(802.6602783203125))","(np.float64(1069.425537109375), np.float64(829.1784057617188))","(np.float64(1160.4945068359375), np.float64(828.3116455078125))","(np.float64(1087.3480224609375), np.float64(857.3795776367188))","(np.float64(1168.6658935546875), np.float64(858.481689453125))"
17,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.8223876953125), np.float64(768.0504150390625))","(np.float64(1145.0782470703125), np.float64(768.5165405273438))","(np.float64(1057.2874755859375), np.float64(776.9444580078125))","(np.float64(1151.4102783203125), np.float64(782.189208984375))","(np.float64(1059.08935546875), np.float64(803.2291259765625))","(np.float64(1157.1319580078125), np.float64(802.5029296875))","(np.float64(1068.9674072265625), np.float64(829.101806640625))","(np.float64(1161.08154296875), np.float64(828.1375732421875))","(np.float64(1086.807861328125), np.float64(857.2388305664062))","(np.float64(1170.96728515625), np.float64(858.1242065429688))"
18,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1064.7630615234375), np.float64(768.0283203125))","(np.float64(1144.9970703125), np.float64(768.522216796875))","(np.float64(1057.2608642578125), np.float64(776.9531860351562))","(np.float64(1151.30517578125), np.float64(782.1981201171875))","(np.float64(1059.09716796875), np.float64(803.205322265625))","(np.float64(1157.041015625), np.float64(802.5032348632812))","(np.float64(1068.9656982421875), np.float64(829.08984375))","(np.float64(1160.9493408203125), np.float64(828.1511840820312))","(np.float64(1085.3299560546875), np.float64(857.119384765625))","(np.float64(1170.8743896484375), np.float64(858.2904663085938))"
19,1,labels_v001_094_08_20_21_ Set 2_ Cage A_ 3_Mated_sub2_307_331_analysis,"(np.float64(1065.3565673828125), np.float64(767.933349609375))","(np.float64(1145.4761962890625), np.float64(768.5249633789062))","(np.float64(1057.846435546875), np.float64(776.8140869140625))","(np.float64(1153.2366943359375), np.float64(782.1898193359375))","(np.float64(1059.7054443359375), np.float64(803.051025390625))","(np.float64(1157.4774169921875), np.float64(802.5384521484375))","(np.float64(1069.4947509765625), np.float64(828.9754028320312))","(np.float64(1161.333984375), np.float64(828.1981811523438))","(np.float64(1087.3404541015625), np.float64(857.0509643554688))","(np.float64(1171.234130859375), np.float64(858.1619873046875))"
