frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,3,labels_v001_039_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub6_212_227_attempted_analysis,"(np.float64(1033.5316162109375), np.float64(899.2994995117188))","(np.float64(1100.1409912109375), np.float64(943.3790283203125))","(np.float64(1021.5530395507812), np.float64(909.3590087890625))","(np.float64(1099.6871337890625), np.float64(959.1202392578125))","(np.float64(1013.12451171875), np.float64(931.1814575195312))","(np.float64(1089.5716552734375), np.float64(977.4361572265625))","(np.float64(1009.2720336914062), np.float64(957.4009399414062))","(np.float64(1075.6605224609375), np.float64(997.2496948242188))","(np.float64(1011.6578369140625), np.float64(989.2694091796875))","(np.float64(1065.6881103515625), np.float64(1019.487548828125))"
1,3,labels_v001_039_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub6_212_227_attempted_analysis,"(np.float64(1033.0555419921875), np.float64(899.316650390625))","(np.float64(1099.300048828125), np.float64(943.6267700195312))","(np.float64(1021.0535278320312), np.float64(909.3699951171875))","(np.float64(1097.4697265625), np.float64(959.3505859375))","(np.float64(1011.2413330078125), np.float64(931.230712890625))","(np.float64(1087.4500732421875), np.float64(977.6572265625))","(np.float64(1008.87890625), np.float64(957.3839111328125))","(np.float64(1075.0921630859375), np.float64(997.440673828125))","(np.float64(1011.1876831054688), np.float64(987.7139282226562))","(np.float64(1065.11962890625), np.float64(1019.6829223632812))"
2,3,labels_v001_039_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub6_212_227_attempted_analysis,"(np.float64(1033.1439208984375), np.float64(899.3693237304688))","(np.float64(1099.585205078125), np.float64(943.6646118164062))","(np.float64(1021.1414794921875), np.float64(909.394775390625))","(np.float64(1097.6888427734375), np.float64(959.3509521484375))","(np.float64(1011.3201293945312), np.float64(931.3184814453125))","(np.float64(1087.47900390625), np.float64(977.7071533203125))","(np.float64(1008.9380493164062), np.float64(957.4708251953125))","(np.float64(1073.451416015625), np.float64(997.4896850585938))","(np.float64(1011.3206787109375), np.float64(987.7026977539062))","(np.float64(1065.337890625), np.float64(1021.590087890625))"
3,3,labels_v001_039_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub6_212_227_attempted_analysis,"(np.float64(1031.829345703125), np.float64(899.4375610351562))","(np.float64(1101.0631103515625), np.float64(943.2112426757812))","(np.float64(1021.6400146484375), np.float64(909.6138916015625))","(np.float64(1099.1534423828125), np.float64(958.8634033203125))","(np.float64(1013.3312377929688), np.float64(931.7338256835938))","(np.float64(1088.988525390625), np.float64(977.1821899414062))","(np.float64(1011.4532470703125), np.float64(959.396728515625))","(np.float64(1075.1392822265625), np.float64(997.096435546875))","(np.float64(1013.681396484375), np.float64(987.816650390625))","(np.float64(1065.2174072265625), np.float64(1019.35693359375))"
4,3,labels_v001_039_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub6_212_227_attempted_analysis,"(np.float64(1033.4444580078125), np.float64(899.2955322265625))","(np.float64(1100.40576171875), np.float64(943.00341796875))","(np.float64(1021.454833984375), np.float64(909.3504028320312))","(np.float64(1099.95361328125), np.float64(957.2930908203125))","(np.float64(1011.6502075195312), np.float64(931.2093505859375))","(np.float64(1088.3167724609375), np.float64(977.0966186523438))","(np.float64(1009.2442626953125), np.float64(957.3838500976562))","(np.float64(1075.99267578125), np.float64(996.9764404296875))","(np.float64(1011.5821533203125), np.float64(987.7702026367188))","(np.float64(1067.999755859375), np.float64(1019.1636352539062))"
5,3,labels_v001_039_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub6_212_227_attempted_analysis,"(np.float64(1033.2357177734375), np.float64(899.3991088867188))","(np.float64(1099.4158935546875), np.float64(943.33447265625))","(np.float64(1021.2301635742188), np.float64(909.4388427734375))","(np.float64(1097.4510498046875), np.float64(959.0335693359375))","(np.float64(1011.4163818359375), np.float64(931.3104248046875))","(np.float64(1087.30419921875), np.float64(977.40576171875))","(np.float64(1009.0775756835938), np.float64(957.4635009765625))","(np.float64(1075.0098876953125), np.float64(997.2705078125))","(np.float64(1011.4816284179688), np.float64(987.88525390625))","(np.float64(1065.3848876953125), np.float64(1019.3302001953125))"
6,3,labels_v001_039_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub6_212_227_attempted_analysis,"(np.float64(1033.0634765625), np.float64(899.3224487304688))","(np.float64(1099.21630859375), np.float64(943.1965942382812))","(np.float64(1021.0503540039062), np.float64(909.3173217773438))","(np.float64(1097.2322998046875), np.float64(958.8427124023438))","(np.float64(1011.290771484375), np.float64(931.1993408203125))","(np.float64(1087.0478515625), np.float64(977.2156982421875))","(np.float64(1008.9359741210938), np.float64(957.345947265625))","(np.float64(1073.0555419921875), np.float64(997.0352172851562))","(np.float64(1011.3260498046875), np.float64(987.6512451171875))","(np.float64(1065.2578125), np.float64(1019.2395629882812))"
7,3,labels_v001_039_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub6_212_227_attempted_analysis,"(np.float64(1033.4254150390625), np.float64(899.5043334960938))","(np.float64(1099.7183837890625), np.float64(943.1200561523438))","(np.float64(1021.5018310546875), np.float64(909.585693359375))","(np.float64(1097.7108154296875), np.float64(958.7743530273438))","(np.float64(1011.75244140625), np.float64(931.4736328125))","(np.float64(1087.5030517578125), np.float64(977.1712646484375))","(np.float64(1009.3204956054688), np.float64(957.6038208007812))","(np.float64(1073.4788818359375), np.float64(997.004638671875))","(np.float64(1011.7681274414062), np.float64(987.8801879882812))","(np.float64(1065.791259765625), np.float64(1019.058349609375))"
8,3,labels_v001_039_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub6_212_227_attempted_analysis,"(np.float64(1033.528076171875), np.float64(899.3953857421875))","(np.float64(1099.7255859375), np.float64(942.79345703125))","(np.float64(1021.5755004882812), np.float64(909.4664916992188))","(np.float64(1097.6949462890625), np.float64(957.0901489257812))","(np.float64(1011.8135375976562), np.float64(931.353515625))","(np.float64(1087.658447265625), np.float64(976.8649291992188))","(np.float64(1009.3922119140625), np.float64(957.4929809570312))","(np.float64(1075.3779296875), np.float64(996.752197265625))","(np.float64(1011.85546875), np.float64(987.7108154296875))","(np.float64(1067.2362060546875), np.float64(1018.859619140625))"
9,3,labels_v001_039_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub6_212_227_attempted_analysis,"(np.float64(1033.22509765625), np.float64(899.5192260742188))","(np.float64(1099.7081298828125), np.float64(943.3150634765625))","(np.float64(1021.2583618164062), np.float64(909.6119384765625))","(np.float64(1097.772705078125), np.float64(957.5827026367188))","(np.float64(1011.5408325195312), np.float64(931.3854370117188))","(np.float64(1087.8001708984375), np.float64(977.3873901367188))","(np.float64(1009.1913452148438), np.float64(957.5337524414062))","(np.float64(1075.5322265625), np.float64(997.3253173828125))","(np.float64(1011.5701904296875), np.float64(987.7845458984375))","(np.float64(1067.4471435546875), np.float64(1019.4720458984375))"
