frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,2,labels_v001_098_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub0_89_102_succesful_analysis,"(np.float64(1247.5504150390625), np.float64(917.7061767578125))","(np.float64(1298.677978515625), np.float64(976.693115234375))","(np.float64(1237.3388671875), np.float64(928.0042114257812))","(np.float64(1296.945556640625), np.float64(990.8609008789062))","(np.float64(1227.613525390625), np.float64(947.94580078125))","(np.float64(1292.895263671875), np.float64(1012.6975708007812))","(np.float64(1225.418701171875), np.float64(975.857177734375))","(np.float64(1288.600341796875), np.float64(1036.58544921875))","(np.float64(1229.438720703125), np.float64(1008.1201782226562))","(np.float64(1284.5704345703125), np.float64(1068.708984375))"
1,2,labels_v001_098_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub0_89_102_succesful_analysis,"(np.float64(1229.505126953125), np.float64(918.634033203125))","(np.float64(1298.677978515625), np.float64(976.693115234375))","(np.float64(1217.577880859375), np.float64(930.3550415039062))","(np.float64(1296.945556640625), np.float64(990.8609008789062))","(np.float64(1209.181640625), np.float64(948.7042236328125))","(np.float64(1292.895263671875), np.float64(1012.6975708007812))","(np.float64(1205.2078857421875), np.float64(976.4754028320312))","(np.float64(1288.600341796875), np.float64(1036.58544921875))","(np.float64(1205.3314208984375), np.float64(1010.485595703125))","(np.float64(1284.5704345703125), np.float64(1068.708984375))"
2,2,labels_v001_098_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub0_89_102_succesful_analysis,"(np.float64(1235.60546875), np.float64(918.4608764648438))","(np.float64(1289.468994140625), np.float64(961.0090942382812))","(np.float64(1200.59033203125), np.float64(931.211669921875))","(np.float64(1293.5059814453125), np.float64(975.2454223632812))","(np.float64(1188.445068359375), np.float64(953.2996826171875))","(np.float64(1295.4796142578125), np.float64(997.1534423828125))","(np.float64(1184.4744873046875), np.float64(983.140869140625))","(np.float64(1299.284423828125), np.float64(1019.4736328125))","(np.float64(1184.65283203125), np.float64(1011.1520385742188))","(np.float64(1307.18896484375), np.float64(1053.2987060546875))"
3,2,labels_v001_098_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub0_89_102_succesful_analysis,"(np.float64(1241.705810546875), np.float64(918.2877197265625))","(np.float64(1311.7823486328125), np.float64(977.608642578125))","(np.float64(1229.91552734375), np.float64(928.5423583984375))","(np.float64(1311.8182373046875), np.float64(991.8240966796875))","(np.float64(1221.891845703125), np.float64(948.5966796875))","(np.float64(1309.8304443359375), np.float64(1013.5087890625))","(np.float64(1219.6646728515625), np.float64(976.3642578125))","(np.float64(1307.7476806640625), np.float64(1037.55419921875))","(np.float64(1217.974609375), np.float64(1008.5840454101562))","(np.float64(1296.189208984375), np.float64(1067.8106689453125))"
4,2,labels_v001_098_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub0_89_102_succesful_analysis,"(np.float64(1246.5826416015625), np.float64(917.2537841796875))","(np.float64(1322.7264404296875), np.float64(964.4898071289062))","(np.float64(1234.6993408203125), np.float64(927.3666381835938))","(np.float64(1324.7572021484375), np.float64(978.6751708984375))","(np.float64(1226.5335693359375), np.float64(949.1790771484375))","(np.float64(1324.767578125), np.float64(1000.4900512695312))","(np.float64(1224.4022216796875), np.float64(977.1480712890625))","(np.float64(1324.7786865234375), np.float64(1024.431884765625))","(np.float64(1226.7269287109375), np.float64(1009.33251953125))","(np.float64(1329.056884765625), np.float64(1058.35693359375))"
5,2,labels_v001_098_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub0_89_102_succesful_analysis,"(np.float64(1231.629150390625), np.float64(918.78662109375))","(np.float64(1303.894287109375), np.float64(972.4176635742188))","(np.float64(1219.714599609375), np.float64(929.0050048828125))","(np.float64(1304.2132568359375), np.float64(986.4103393554688))","(np.float64(1211.4134521484375), np.float64(948.9204711914062))","(np.float64(1303.911865234375), np.float64(1006.848388671875))","(np.float64(1207.5445556640625), np.float64(976.7671508789062))","(np.float64(1303.8687744140625), np.float64(1032.427001953125))","(np.float64(1207.6480712890625), np.float64(1010.9338989257812))","(np.float64(1304.0662841796875), np.float64(1066.474365234375))"
6,2,labels_v001_098_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub0_89_102_succesful_analysis,"(np.float64(1220.304931640625), np.float64(919.0059814453125))","(np.float64(1294.1507568359375), np.float64(968.6504516601562))","(np.float64(1208.2418212890625), np.float64(929.0383911132812))","(np.float64(1295.990966796875), np.float64(982.8116455078125))","(np.float64(1199.8297119140625), np.float64(949.0184326171875))","(np.float64(1295.7391357421875), np.float64(1004.6002197265625))","(np.float64(1195.9959716796875), np.float64(976.8319091796875))","(np.float64(1295.812744140625), np.float64(1028.606201171875))","(np.float64(1195.89306640625), np.float64(1010.8197021484375))","(np.float64(1297.9620361328125), np.float64(1064.61474609375))"
7,2,labels_v001_098_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub0_89_102_succesful_analysis,"(np.float64(1225.8165283203125), np.float64(919.8082885742188))","(np.float64(1302.0260009765625), np.float64(967.2349243164062))","(np.float64(1213.69677734375), np.float64(929.6824951171875))","(np.float64(1305.6964111328125), np.float64(981.4843139648438))","(np.float64(1203.7135009765625), np.float64(951.55908203125))","(np.float64(1305.877197265625), np.float64(1003.1369018554688))","(np.float64(1201.4376220703125), np.float64(979.6206665039062))","(np.float64(1307.7115478515625), np.float64(1027.1656494140625))","(np.float64(1203.3489990234375), np.float64(1011.7549438476562))","(np.float64(1307.962890625), np.float64(1059.378173828125))"
8,2,labels_v001_098_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub0_89_102_succesful_analysis,"(np.float64(1248.4857177734375), np.float64(919.7703247070312))","(np.float64(1326.50537109375), np.float64(960.3848876953125))","(np.float64(1238.216064453125), np.float64(928.0972290039062))","(np.float64(1328.5877685546875), np.float64(976.2867431640625))","(np.float64(1228.4886474609375), np.float64(950.2351684570312))","(np.float64(1332.2728271484375), np.float64(996.5709838867188))","(np.float64(1228.330322265625), np.float64(979.9300537109375))","(np.float64(1336.1678466796875), np.float64(1020.2769165039062))","(np.float64(1232.347412109375), np.float64(1010.2569580078125))","(np.float64(1342.1385498046875), np.float64(1054.2926025390625))"
9,2,labels_v001_098_08_20_21_ Set 2_ Cage B_ 1_Virgin_sub0_89_102_succesful_analysis,"(np.float64(1233.7357177734375), np.float64(919.9517822265625))","(np.float64(1301.243408203125), np.float64(980.2952270507812))","(np.float64(1223.35888671875), np.float64(930.0247192382812))","(np.float64(1301.3583984375), np.float64(996.1455078125))","(np.float64(1213.370361328125), np.float64(951.816650390625))","(np.float64(1297.575439453125), np.float64(1016.2782592773438))","(np.float64(1209.3826904296875), np.float64(979.8947143554688))","(np.float64(1295.2811279296875), np.float64(1040.1920166015625))","(np.float64(1211.5677490234375), np.float64(1009.8933715820312))","(np.float64(1291.37939453125), np.float64(1074.09326171875))"
