frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,2,labels_v001_023_08_19_21_ Set 2_ Cage A_ 1_Virgin_sub0_211_226_succesful_analysis,"(np.float64(903.32470703125), np.float64(835.1785278320312))","(np.float64(976.2865600585938), np.float64(868.717529296875))","(np.float64(893.4000854492188), np.float64(844.4755859375))","(np.float64(978.39599609375), np.float64(882.8054809570312))","(np.float64(891.20849609375), np.float64(868.635986328125))","(np.float64(974.4517822265625), np.float64(904.8430786132812))","(np.float64(897.3088989257812), np.float64(896.1685791015625))","(np.float64(968.3112182617188), np.float64(928.686767578125))","(np.float64(913.7152099609375), np.float64(920.43359375))","(np.float64(962.4297485351562), np.float64(952.7247314453125))"
1,2,labels_v001_023_08_19_21_ Set 2_ Cage A_ 1_Virgin_sub0_211_226_succesful_analysis,"(np.float64(906.68994140625), np.float64(834.4613037109375))","(np.float64(981.651611328125), np.float64(863.876708984375))","(np.float64(898.362548828125), np.float64(843.337646484375))","(np.float64(985.711181640625), np.float64(876.1245727539062))","(np.float64(894.302490234375), np.float64(867.847900390625))","(np.float64(985.1810302734375), np.float64(899.984375))","(np.float64(900.3829345703125), np.float64(895.4736328125))","(np.float64(981.2698364257812), np.float64(923.9260864257812))","(np.float64(918.7131958007812), np.float64(919.7631225585938))","(np.float64(979.4367065429688), np.float64(944.19482421875))"
2,2,labels_v001_023_08_19_21_ Set 2_ Cage A_ 1_Virgin_sub0_211_226_succesful_analysis,"(np.float64(915.4700927734375), np.float64(831.6044311523438))","(np.float64(989.75146484375), np.float64(852.9599609375))","(np.float64(905.4447631835938), np.float64(840.6527709960938))","(np.float64(993.9278564453125), np.float64(866.8496704101562))","(np.float64(903.2237548828125), np.float64(865.00244140625))","(np.float64(995.5345458984375), np.float64(888.9332885742188))","(np.float64(909.2401733398438), np.float64(892.5460815429688))","(np.float64(993.5330200195312), np.float64(912.9102783203125))","(np.float64(929.10888671875), np.float64(918.6222534179688))","(np.float64(993.7293090820312), np.float64(937.3705444335938))"
3,2,labels_v001_023_08_19_21_ Set 2_ Cage A_ 1_Virgin_sub0_211_226_succesful_analysis,"(np.float64(915.2943115234375), np.float64(831.4884033203125))","(np.float64(990.2626342773438), np.float64(853.2046508789062))","(np.float64(905.3287963867188), np.float64(840.6713256835938))","(np.float64(995.981201171875), np.float64(867.0859985351562))","(np.float64(901.5121459960938), np.float64(864.8917846679688))","(np.float64(996.1339111328125), np.float64(889.1597290039062))","(np.float64(909.1768188476562), np.float64(892.4146728515625))","(np.float64(996.0), np.float64(913.1038818359375))","(np.float64(927.2376708984375), np.float64(918.4994506835938))","(np.float64(996.2191772460938), np.float64(937.5443725585938))"
4,2,labels_v001_023_08_19_21_ Set 2_ Cage A_ 1_Virgin_sub0_211_226_succesful_analysis,"(np.float64(907.8118896484375), np.float64(835.0762329101562))","(np.float64(982.55810546875), np.float64(855.905029296875))","(np.float64(898.0416259765625), np.float64(843.9011840820312))","(np.float64(988.5293579101562), np.float64(868.0548706054688))","(np.float64(895.892578125), np.float64(868.5067138671875))","(np.float64(988.76171875), np.float64(890.2764282226562))","(np.float64(903.7451171875), np.float64(896.055908203125))","(np.float64(988.4678344726562), np.float64(914.5150146484375))","(np.float64(918.062744140625), np.float64(920.2091064453125))","(np.float64(988.58837890625), np.float64(940.2379760742188))"
5,2,labels_v001_023_08_19_21_ Set 2_ Cage A_ 1_Virgin_sub0_211_226_succesful_analysis,"(np.float64(905.8990478515625), np.float64(834.993408203125))","(np.float64(978.477294921875), np.float64(853.2676391601562))","(np.float64(895.8932495117188), np.float64(843.8953857421875))","(np.float64(984.2759399414062), np.float64(867.1502685546875))","(np.float64(892.172607421875), np.float64(868.4345092773438))","(np.float64(984.5767822265625), np.float64(889.2028198242188))","(np.float64(899.7911987304688), np.float64(895.982666015625))","(np.float64(984.3567504882812), np.float64(913.1513671875))","(np.float64(915.6683959960938), np.float64(920.22412109375))","(np.float64(984.2813720703125), np.float64(941.192626953125))"
6,2,labels_v001_023_08_19_21_ Set 2_ Cage A_ 1_Virgin_sub0_211_226_succesful_analysis,"(np.float64(909.4547729492188), np.float64(834.7547607421875))","(np.float64(982.601318359375), np.float64(849.2845458984375))","(np.float64(901.2079467773438), np.float64(842.0487670898438))","(np.float64(988.3876953125), np.float64(863.1553344726562))","(np.float64(899.1909790039062), np.float64(869.7164306640625))","(np.float64(990.2432250976562), np.float64(885.247314453125))","(np.float64(905.1832275390625), np.float64(895.739990234375))","(np.float64(988.3033447265625), np.float64(909.2453002929688))","(np.float64(923.2127685546875), np.float64(919.8655395507812))","(np.float64(990.1622924804688), np.float64(935.2762451171875))"
7,2,labels_v001_023_08_19_21_ Set 2_ Cage A_ 1_Virgin_sub0_211_226_succesful_analysis,"(np.float64(912.294189453125), np.float64(832.007080078125))","(np.float64(985.5679931640625), np.float64(848.5511474609375))","(np.float64(903.8305053710938), np.float64(841.1611328125))","(np.float64(990.025634765625), np.float64(860.8328857421875))","(np.float64(900.228271484375), np.float64(865.4840698242188))","(np.float64(991.9305419921875), np.float64(884.559326171875))","(np.float64(907.898193359375), np.float64(892.98583984375))","(np.float64(991.625244140625), np.float64(908.5313720703125))","(np.float64(925.7826538085938), np.float64(918.954833984375))","(np.float64(993.678955078125), np.float64(934.6175537109375))"
8,2,labels_v001_023_08_19_21_ Set 2_ Cage A_ 1_Virgin_sub0_211_226_succesful_analysis,"(np.float64(911.6229858398438), np.float64(831.8735961914062))","(np.float64(983.7169799804688), np.float64(847.9783935546875))","(np.float64(901.6845092773438), np.float64(841.0380859375))","(np.float64(989.6358642578125), np.float64(860.13818359375))","(np.float64(897.83251953125), np.float64(865.27685546875))","(np.float64(991.6029052734375), np.float64(883.9862670898438))","(np.float64(905.4178466796875), np.float64(892.8565063476562))","(np.float64(991.486328125), np.float64(907.9927978515625))","(np.float64(923.4935302734375), np.float64(918.987060546875))","(np.float64(993.640625), np.float64(934.1685791015625))"
9,2,labels_v001_023_08_19_21_ Set 2_ Cage A_ 1_Virgin_sub0_211_226_succesful_analysis,"(np.float64(906.5013427734375), np.float64(833.1268310546875))","(np.float64(979.5031127929688), np.float64(848.482666015625))","(np.float64(896.5530395507812), np.float64(841.6738891601562))","(np.float64(983.931396484375), np.float64(860.756103515625))","(np.float64(894.1246337890625), np.float64(865.76806640625))","(np.float64(985.8441162109375), np.float64(884.49072265625))","(np.float64(900.1937866210938), np.float64(893.357177734375))","(np.float64(985.5775146484375), np.float64(908.4776611328125))","(np.float64(918.1219482421875), np.float64(919.58544921875))","(np.float64(989.6441040039062), np.float64(932.8458862304688))"
