frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_097_08_20_21_ Set 2_ Cage A_ 3_Mated_sub5_426_468_analysis,"(np.float64(1099.1527099609375), np.float64(762.43603515625))","(np.float64(1141.7952880859375), np.float64(732.5999145507812))","(np.float64(1095.1064453125), np.float64(771.8165283203125))","(np.float64(1153.77294921875), np.float64(740.7107543945312))","(np.float64(1097.5030517578125), np.float64(797.7570190429688))","(np.float64(1169.7987060546875), np.float64(752.89404296875))","(np.float64(1111.13427734375), np.float64(823.4951171875))","(np.float64(1187.4862060546875), np.float64(768.756591796875))","(np.float64(1129.351318359375), np.float64(845.7882080078125))","(np.float64(1205.5672607421875), np.float64(786.6066284179688))"
1,1,labels_v001_097_08_20_21_ Set 2_ Cage A_ 3_Mated_sub5_426_468_analysis,"(np.float64(1089.3345947265625), np.float64(757.458740234375))","(np.float64(1125.2879028320312), np.float64(787.18505859375))","(np.float64(1085.4052734375), np.float64(769.768310546875))","(np.float64(1129.1823120117188), np.float64(798.3480529785156))","(np.float64(1087.13525390625), np.float64(791.8294677734375))","(np.float64(1133.1358032226562), np.float64(815.3116149902344))","(np.float64(1097.1820068359375), np.float64(817.5484008789062))","(np.float64(1137.9873046875), np.float64(834.1785888671875))","(np.float64(1117.4683837890625), np.float64(844.0420532226562))","(np.float64(1144.0401611328125), np.float64(859.2546081542969))"
2,1,labels_v001_097_08_20_21_ Set 2_ Cage A_ 3_Mated_sub5_426_468_analysis,"(np.float64(1044.3251953125), np.float64(759.2063598632812))","(np.float64(1108.780517578125), np.float64(841.7702026367188))","(np.float64(1038.7396240234375), np.float64(768.5055541992188))","(np.float64(1104.5916748046875), np.float64(855.9853515625))","(np.float64(1036.701904296875), np.float64(792.4346923828125))","(np.float64(1096.472900390625), np.float64(877.7291870117188))","(np.float64(1044.6839599609375), np.float64(820.18408203125))","(np.float64(1088.4884033203125), np.float64(899.6005859375))","(np.float64(1060.563720703125), np.float64(848.3300170898438))","(np.float64(1082.5130615234375), np.float64(931.902587890625))"
3,1,labels_v001_097_08_20_21_ Set 2_ Cage A_ 3_Mated_sub5_426_468_analysis,"(np.float64(1041.2110595703125), np.float64(762.494873046875))","(np.float64(1128.3948974609375), np.float64(813.0457153320312))","(np.float64(1035.5233154296875), np.float64(771.9296875))","(np.float64(1128.491943359375), np.float64(827.3656616210938))","(np.float64(1033.7535400390625), np.float64(795.8383178710938))","(np.float64(1128.1761474609375), np.float64(849.2359619140625))","(np.float64(1043.4227294921875), np.float64(823.52001953125))","(np.float64(1128.052001953125), np.float64(872.9583740234375))","(np.float64(1055.43603515625), np.float64(853.5834350585938))","(np.float64(1132.316162109375), np.float64(905.13232421875))"
4,1,labels_v001_097_08_20_21_ Set 2_ Cage A_ 3_Mated_sub5_426_468_analysis,"(np.float64(1059.8916015625), np.float64(760.851318359375))","(np.float64(1139.7494506835938), np.float64(781.7161865234375))","(np.float64(1055.8074951171875), np.float64(772.9970703125))","(np.float64(1144.8241577148438), np.float64(794.6520690917969))","(np.float64(1054.3243408203125), np.float64(795.051025390625))","(np.float64(1152.5179443359375), np.float64(812.8228454589844))","(np.float64(1063.966064453125), np.float64(821.0474853515625))","(np.float64(1160.5042114257812), np.float64(834.5189514160156))","(np.float64(1076.14990234375), np.float64(851.2999267578125))","(np.float64(1175.6063842773438), np.float64(858.5613708496094))"
5,1,labels_v001_097_08_20_21_ Set 2_ Cage A_ 3_Mated_sub5_426_468_analysis,"(np.float64(1085.5047607421875), np.float64(762.7459716796875))","(np.float64(1151.10400390625), np.float64(750.3866577148438))","(np.float64(1081.3350830078125), np.float64(771.8050537109375))","(np.float64(1161.1563720703125), np.float64(761.9384765625))","(np.float64(1083.25439453125), np.float64(796.0888061523438))","(np.float64(1176.8597412109375), np.float64(776.4097290039062))","(np.float64(1093.3870849609375), np.float64(823.7635498046875))","(np.float64(1192.9564208984375), np.float64(796.0795288085938))","(np.float64(1113.278564453125), np.float64(848.1827392578125))","(np.float64(1218.8966064453125), np.float64(811.9904174804688))"
6,1,labels_v001_097_08_20_21_ Set 2_ Cage A_ 3_Mated_sub5_426_468_analysis,"(np.float64(1051.417724609375), np.float64(760.8637084960938))","(np.float64(1133.5341796875), np.float64(777.0146484375))","(np.float64(1045.638916015625), np.float64(771.4739990234375))","(np.float64(1141.607421875), np.float64(789.0745849609375))","(np.float64(1045.5384521484375), np.float64(795.0576171875))","(np.float64(1151.611328125), np.float64(808.8839111328125))","(np.float64(1055.3519287109375), np.float64(821.0838623046875))","(np.float64(1163.4696044921875), np.float64(828.8340454101562))","(np.float64(1071.351318359375), np.float64(849.3072509765625))","(np.float64(1185.41064453125), np.float64(854.9434814453125))"
7,1,labels_v001_097_08_20_21_ Set 2_ Cage A_ 3_Mated_sub5_426_468_analysis,"(np.float64(1038.580322265625), np.float64(762.8238525390625))","(np.float64(1120.62109375), np.float64(762.7926025390625))","(np.float64(1032.6097412109375), np.float64(770.0679321289062))","(np.float64(1130.91650390625), np.float64(774.5074462890625))","(np.float64(1031.0030517578125), np.float64(796.12451171875))","(np.float64(1142.91064453125), np.float64(792.4855346679688))","(np.float64(1040.6829833984375), np.float64(823.7640991210938))","(np.float64(1156.629638671875), np.float64(812.5263061523438))","(np.float64(1055.0411376953125), np.float64(849.9896240234375))","(np.float64(1180.9716796875), np.float64(836.5364990234375))"
8,1,labels_v001_097_08_20_21_ Set 2_ Cage A_ 3_Mated_sub5_426_468_analysis,"(np.float64(1053.1746826171875), np.float64(758.5224609375))","(np.float64(1136.33837890625), np.float64(778.4376831054688))","(np.float64(1048.591552734375), np.float64(769.3736572265625))","(np.float64(1144.2518310546875), np.float64(790.9083862304688))","(np.float64(1047.08447265625), np.float64(791.9076538085938))","(np.float64(1154.1180419921875), np.float64(812.43603515625))","(np.float64(1056.75732421875), np.float64(819.4960327148438))","(np.float64(1163.97509765625), np.float64(832.4661254882812))","(np.float64(1074.693359375), np.float64(847.855712890625))","(np.float64(1178.1058349609375), np.float64(858.6914672851562))"
9,1,labels_v001_097_08_20_21_ Set 2_ Cage A_ 3_Mated_sub5_426_468_analysis,"(np.float64(1058.0081176757812), np.float64(761.5720520019531))","(np.float64(1143.6171875), np.float64(771.82421875))","(np.float64(1063.327392578125), np.float64(773.8878173828125))","(np.float64(1153.5924072265625), np.float64(782.111328125))","(np.float64(1063.70361328125), np.float64(801.4847412109375))","(np.float64(1165.774169921875), np.float64(799.8923950195312))","(np.float64(1075.321533203125), np.float64(827.4718017578125))","(np.float64(1179.5623779296875), np.float64(819.897705078125))","(np.float64(1091.663330078125), np.float64(853.5350341796875))","(np.float64(1203.591552734375), np.float64(843.8230590820312))"
