frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_056_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub4_208_220_analysis,"(np.float64(825.720947265625), np.float64(857.3077392578125))","(np.float64(891.29833984375), np.float64(883.2484130859375))","(np.float64(817.5355224609375), np.float64(869.288330078125))","(np.float64(889.4857177734375), np.float64(899.0905151367188))","(np.float64(815.6978759765625), np.float64(891.5494384765625))","(np.float64(877.4531860351562), np.float64(915.4666748046875))","(np.float64(821.5143432617188), np.float64(917.332275390625))","(np.float64(859.3463745117188), np.float64(929.0211181640625))","(np.float64(833.7124633789062), np.float64(943.4367065429688))","(np.float64(835.53955078125), np.float64(943.3761596679688))"
1,0,labels_v001_056_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub4_208_220_analysis,"(np.float64(825.462646484375), np.float64(857.414794921875))","(np.float64(889.6840209960938), np.float64(883.3085327148438))","(np.float64(817.2708740234375), np.float64(869.396484375))","(np.float64(889.365234375), np.float64(899.17431640625))","(np.float64(815.4150390625), np.float64(891.6563110351562))","(np.float64(877.392822265625), np.float64(915.5541381835938))","(np.float64(821.3008422851562), np.float64(917.4424438476562))","(np.float64(859.34130859375), np.float64(929.11279296875))","(np.float64(833.5291748046875), np.float64(943.588623046875))","(np.float64(835.512451171875), np.float64(943.4945068359375))"
2,0,labels_v001_056_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub4_208_220_analysis,"(np.float64(824.904296875), np.float64(857.46337890625))","(np.float64(888.968505859375), np.float64(883.7702026367188))","(np.float64(815.2841186523438), np.float64(869.4124145507812))","(np.float64(887.1530151367188), np.float64(899.6632080078125))","(np.float64(814.8658447265625), np.float64(891.7509155273438))","(np.float64(875.0283813476562), np.float64(917.4293212890625))","(np.float64(820.8883056640625), np.float64(917.4935913085938))","(np.float64(856.89208984375), np.float64(929.559814453125))","(np.float64(832.8687133789062), np.float64(943.7288818359375))","(np.float64(834.7265625), np.float64(943.9729614257812))"
3,0,labels_v001_056_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub4_208_220_analysis,"(np.float64(825.1166381835938), np.float64(857.1904907226562))","(np.float64(888.4913940429688), np.float64(883.9879760742188))","(np.float64(816.8890991210938), np.float64(869.1717529296875))","(np.float64(886.6492309570312), np.float64(899.8121948242188))","(np.float64(814.99609375), np.float64(891.4955444335938))","(np.float64(874.6490478515625), np.float64(917.6785888671875))","(np.float64(821.048828125), np.float64(917.2163696289062))","(np.float64(856.5669555664062), np.float64(931.5632934570312))","(np.float64(832.9453125), np.float64(943.5274658203125))","(np.float64(834.3574829101562), np.float64(945.5277709960938))"
4,0,labels_v001_056_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub4_208_220_analysis,"(np.float64(825.3394165039062), np.float64(857.0333862304688))","(np.float64(888.9837646484375), np.float64(884.09716796875))","(np.float64(817.1453247070312), np.float64(869.0359497070312))","(np.float64(887.1570434570312), np.float64(900.0015258789062))","(np.float64(815.3291625976562), np.float64(891.3037719726562))","(np.float64(875.0972290039062), np.float64(917.8833618164062))","(np.float64(821.2521362304688), np.float64(917.0485229492188))","(np.float64(856.9751586914062), np.float64(931.7306518554688))","(np.float64(833.218994140625), np.float64(943.4043579101562))","(np.float64(833.2597045898438), np.float64(944.1271362304688))"
5,0,labels_v001_056_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub4_208_220_analysis,"(np.float64(825.61767578125), np.float64(856.482666015625))","(np.float64(889.2360229492188), np.float64(884.4451293945312))","(np.float64(817.4786376953125), np.float64(868.5285034179688))","(np.float64(887.3882446289062), np.float64(900.4152221679688))","(np.float64(815.6546020507812), np.float64(890.7174072265625))","(np.float64(875.260009765625), np.float64(918.3118896484375))","(np.float64(821.4906005859375), np.float64(916.5147705078125))","(np.float64(857.139404296875), np.float64(932.2138671875))","(np.float64(833.391845703125), np.float64(944.3941650390625))","(np.float64(834.9197998046875), np.float64(944.5473022460938))"
6,0,labels_v001_056_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub4_208_220_analysis,"(np.float64(825.1531982421875), np.float64(856.7070922851562))","(np.float64(888.5220947265625), np.float64(885.373291015625))","(np.float64(816.9603881835938), np.float64(868.6964111328125))","(np.float64(886.5975341796875), np.float64(901.326416015625))","(np.float64(815.1351928710938), np.float64(890.953369140625))","(np.float64(874.5089111328125), np.float64(919.0294799804688))","(np.float64(821.0132446289062), np.float64(916.7463989257812))","(np.float64(856.487060546875), np.float64(933.0179443359375))","(np.float64(831.0581665039062), np.float64(945.0194702148438))","(np.float64(832.4920654296875), np.float64(945.4064331054688))"
7,0,labels_v001_056_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub4_208_220_analysis,"(np.float64(825.005859375), np.float64(856.57275390625))","(np.float64(887.869140625), np.float64(886.9425659179688))","(np.float64(816.783447265625), np.float64(868.5482788085938))","(np.float64(885.970703125), np.float64(901.426513671875))","(np.float64(814.9132690429688), np.float64(890.8306884765625))","(np.float64(873.8156127929688), np.float64(919.0763549804688))","(np.float64(820.8753051757812), np.float64(916.6190795898438))","(np.float64(855.839599609375), np.float64(933.0049438476562))","(np.float64(830.9052734375), np.float64(944.8767700195312))","(np.float64(831.8903198242188), np.float64(945.420654296875))"
8,0,labels_v001_056_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub4_208_220_analysis,"(np.float64(825.0449829101562), np.float64(856.4646606445312))","(np.float64(888.2955932617188), np.float64(886.9020385742188))","(np.float64(815.380859375), np.float64(868.4400024414062))","(np.float64(886.41845703125), np.float64(902.9404907226562))","(np.float64(814.9822998046875), np.float64(890.6974487304688))","(np.float64(874.1603393554688), np.float64(919.1162109375))","(np.float64(820.980224609375), np.float64(916.5093994140625))","(np.float64(856.196533203125), np.float64(932.9644775390625))","(np.float64(831.1622314453125), np.float64(944.8137817382812))","(np.float64(832.1771850585938), np.float64(945.3966064453125))"
9,0,labels_v001_056_08_20_21_ Set 1_ Cage A_ 2_Virgin_sub4_208_220_analysis,"(np.float64(825.4830322265625), np.float64(857.1743774414062))","(np.float64(889.9266967773438), np.float64(884.9451293945312))","(np.float64(817.3335571289062), np.float64(869.1298828125))","(np.float64(888.2256469726562), np.float64(900.88134765625))","(np.float64(815.5397338867188), np.float64(891.3749389648438))","(np.float64(876.25048828125), np.float64(918.6491088867188))","(np.float64(821.4015502929688), np.float64(917.2304077148438))","(np.float64(859.9840087890625), np.float64(932.5956420898438))","(np.float64(831.58642578125), np.float64(945.1430053710938))","(np.float64(834.130859375), np.float64(944.6297607421875))"
