frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(869.44482421875), np.float64(774.0963745117188))","(np.float64(906.7445678710938), np.float64(851.9459838867188))","(np.float64(861.2982177734375), np.float64(786.2657470703125))","(np.float64(902.5739135742188), np.float64(865.9957275390625))","(np.float64(855.433349609375), np.float64(806.1990356445312))","(np.float64(888.7567138671875), np.float64(882.2581787109375))","(np.float64(853.2935791015625), np.float64(832.1070556640625))","(np.float64(876.5097045898438), np.float64(900.0508422851562))","(np.float64(861.2491455078125), np.float64(862.153564453125))","(np.float64(856.4811401367188), np.float64(924.2454833984375))"
1,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(890.3720703125), np.float64(785.641845703125))","(np.float64(921.5641072591146), np.float64(827.9546915690104))","(np.float64(884.2780151367188), np.float64(797.9537353515625))","(np.float64(922.2172037760416), np.float64(840.6923014322916))","(np.float64(882.1951293945312), np.float64(819.59912109375))","(np.float64(917.5697835286459), np.float64(858.1843668619791))","(np.float64(888.0787353515625), np.float64(845.5569458007812))","(np.float64(912.7174886067709), np.float64(877.3347371419271))","(np.float64(898.0300903320312), np.float64(873.5575561523438))","(np.float64(906.7941080729166), np.float64(900.1630045572916))"
2,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(895.55078125), np.float64(787.7658081054688))","(np.float64(936.3836466471354), np.float64(803.9633992513021))","(np.float64(889.6472778320312), np.float64(800.1510009765625))","(np.float64(941.8604939778646), np.float64(815.3888753255209))","(np.float64(887.7645263671875), np.float64(821.7498779296875))","(np.float64(946.3828531901041), np.float64(834.1105550130209))","(np.float64(895.447998046875), np.float64(847.7285766601562))","(np.float64(948.9252726236979), np.float64(854.6186319986979))","(np.float64(907.4403076171875), np.float64(875.8524169921875))","(np.float64(957.1070760091146), np.float64(876.0805257161459))"
3,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(873.97705078125), np.float64(772.9310302734375))","(np.float64(951.2031860351562), np.float64(779.9721069335938))","(np.float64(867.8203735351562), np.float64(786.811767578125))","(np.float64(961.5037841796875), np.float64(790.08544921875))","(np.float64(865.6903686523438), np.float64(806.9468383789062))","(np.float64(975.1959228515625), np.float64(810.0367431640625))","(np.float64(871.7955322265625), np.float64(832.8367919921875))","(np.float64(985.133056640625), np.float64(831.9025268554688))","(np.float64(884.107421875), np.float64(859.095703125))","(np.float64(1007.4200439453125), np.float64(851.998046875))"
4,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(845.0057373046875), np.float64(755.7088012695312))","(np.float64(911.6116943359375), np.float64(797.0333251953125))","(np.float64(835.2276000976562), np.float64(767.7025146484375))","(np.float64(913.7335815429688), np.float64(811.266845703125))","(np.float64(831.0816040039062), np.float64(787.7879638671875))","(np.float64(915.4155883789062), np.float64(833.1817016601562))","(np.float64(833.0057983398438), np.float64(815.46142578125))","(np.float64(917.3455200195312), np.float64(856.96923828125))","(np.float64(841.1405639648438), np.float64(843.7822265625))","(np.float64(917.3583374023438), np.float64(889.2484741210938))"
5,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(847.56201171875), np.float64(764.5120239257812))","(np.float64(909.1134643554688), np.float64(796.8568725585938))","(np.float64(839.5352783203125), np.float64(776.7840576171875))","(np.float64(916.720947265625), np.float64(810.7177734375))","(np.float64(835.4320678710938), np.float64(798.200439453125))","(np.float64(919.0880737304688), np.float64(832.5403442382812))","(np.float64(837.4853515625), np.float64(824.2664794921875))","(np.float64(924.694091796875), np.float64(854.97509765625))","(np.float64(845.7288208007812), np.float64(852.6624145507812))","(np.float64(931.0894775390625), np.float64(890.6072998046875))"
6,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(871.2050170898438), np.float64(785.6307983398438))","(np.float64(934.1089477539062), np.float64(811.646240234375))","(np.float64(863.6008911132812), np.float64(797.9838256835938))","(np.float64(940.00537109375), np.float64(825.6898803710938))","(np.float64(861.3345947265625), np.float64(819.6142578125))","(np.float64(944.1279907226562), np.float64(847.3962707519531))","(np.float64(865.295166015625), np.float64(845.5877685546875))","(np.float64(950.8269653320312), np.float64(868.9254150390625))","(np.float64(877.3131713867188), np.float64(875.5543212890625))","(np.float64(959.104736328125), np.float64(902.5274047851562))"
7,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(879.0564575195312), np.float64(787.9970703125))","(np.float64(959.1044311523438), np.float64(826.4356079101562))","(np.float64(872.991943359375), np.float64(800.3834228515625))","(np.float64(963.289794921875), np.float64(840.6619873046875))","(np.float64(870.9627075195312), np.float64(822.039306640625))","(np.float64(969.1679077148438), np.float64(862.252197265625))","(np.float64(876.7525024414062), np.float64(847.8890380859375))","(np.float64(976.9598388671875), np.float64(882.875732421875))","(np.float64(888.9803466796875), np.float64(876.1634521484375))","(np.float64(987.1199951171875), np.float64(914.447509765625))"
8,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(872.9033813476562), np.float64(784.2303466796875))","(np.float64(952.3113403320312), np.float64(815.2582397460938))","(np.float64(865.1695556640625), np.float64(796.4486694335938))","(np.float64(958.3707275390625), np.float64(830.8595581054688))","(np.float64(863.0523071289062), np.float64(818.1690673828125))","(np.float64(964.3353271484375), np.float64(850.867919921875))","(np.float64(868.787109375), np.float64(844.1709594726562))","(np.float64(972.421875), np.float64(871.4622192382812))","(np.float64(880.8524169921875), np.float64(872.2670288085938))","(np.float64(984.609619140625), np.float64(903.0302734375))"
9,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(853.0442504882812), np.float64(773.042236328125))","(np.float64(932.9663696289062), np.float64(797.7640380859375))","(np.float64(843.302001953125), np.float64(783.40966796875))","(np.float64(940.9551391601562), np.float64(810.07421875))","(np.float64(839.170166015625), np.float64(805.4817504882812))","(np.float64(950.9224243164062), np.float64(829.9782104492188))","(np.float64(845.0592651367188), np.float64(832.9306030273438))","(np.float64(960.7911987304688), np.float64(850.3990478515625))","(np.float64(857.2418823242188), np.float64(859.21630859375))","(np.float64(976.9898681640625), np.float64(877.7249755859375))"
10,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(863.3596801757812), np.float64(781.2853393554688))","(np.float64(936.2464599609375), np.float64(822.87744140625))","(np.float64(855.6011352539062), np.float64(795.132080078125))","(np.float64(940.3245239257812), np.float64(837.160888671875))","(np.float64(851.7281494140625), np.float64(815.3787841796875))","(np.float64(945.9629516601562), np.float64(857.2117919921875))","(np.float64(859.4432373046875), np.float64(841.0160522460938))","(np.float64(951.9241943359375), np.float64(879.452392578125))","(np.float64(869.6741943359375), np.float64(866.955810546875))","(np.float64(962.1381225585938), np.float64(911.066650390625))"
11,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(883.125732421875), np.float64(792.9498291015625))","(np.float64(955.9031372070312), np.float64(848.747314453125))","(np.float64(877.234619140625), np.float64(807.0877075195312))","(np.float64(957.8705444335938), np.float64(862.8292846679688))","(np.float64(873.4733276367188), np.float64(828.7957763671875))","(np.float64(957.7398071289062), np.float64(883.1006469726562))","(np.float64(881.2597045898438), np.float64(852.84423828125))","(np.float64(957.5126342773438), np.float64(907.2772827148438))","(np.float64(893.29931640625), np.float64(877.0345458984375))","(np.float64(961.62548828125), np.float64(933.0488891601562))"
12,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(911.6593627929688), np.float64(812.0702514648438))","(np.float64(985.8347778320312), np.float64(851.5379028320312))","(np.float64(904.0946655273438), np.float64(826.0557861328125))","(np.float64(991.8197631835938), np.float64(867.2026977539062))","(np.float64(905.798583984375), np.float64(846.54296875))","(np.float64(991.3382568359375), np.float64(887.4140014648438))","(np.float64(915.786865234375), np.float64(872.137939453125))","(np.float64(987.5425415039062), np.float64(909.2847290039062))","(np.float64(930.0440673828125), np.float64(892.3519287109375))","(np.float64(985.3953247070312), np.float64(933.4519653320312))"
13,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(890.8487548828125), np.float64(800.6641235351562))","(np.float64(965.5739135742188), np.float64(849.1210632324219))","(np.float64(886.3540649414062), np.float64(814.7514038085938))","(np.float64(969.4458618164062), np.float64(864.9678649902344))","(np.float64(884.3651123046875), np.float64(836.6058959960938))","(np.float64(966.1281433105469), np.float64(885.1382751464844))","(np.float64(892.48974609375), np.float64(860.6093139648438))","(np.float64(960.2494201660156), np.float64(906.9712829589844))","(np.float64(906.771484375), np.float64(884.7373657226562))","(np.float64(953.1739501953125), np.float64(929.0052795410156))"
14,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(875.9381713867188), np.float64(792.4244384765625))","(np.float64(945.3130493164062), np.float64(846.7042236328125))","(np.float64(869.7060546875), np.float64(804.7421264648438))","(np.float64(947.0719604492188), np.float64(862.7330322265625))","(np.float64(867.6267700195312), np.float64(826.7456665039062))","(np.float64(940.9180297851562), np.float64(882.862548828125))","(np.float64(875.560302734375), np.float64(852.4278564453125))","(np.float64(932.956298828125), np.float64(904.6578369140625))","(np.float64(887.393798828125), np.float64(876.5045776367188))","(np.float64(920.9525756835938), np.float64(924.55859375))"
15,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(870.9442749023438), np.float64(788.0094604492188))","(np.float64(936.0772705078125), np.float64(847.2454223632812))","(np.float64(862.88525390625), np.float64(799.9332885742188))","(np.float64(934.50439453125), np.float64(861.4724731445312))","(np.float64(859.1337280273438), np.float64(822.10302734375))","(np.float64(926.3171997070312), np.float64(881.2979736328125))","(np.float64(864.8223876953125), np.float64(848.057861328125))","(np.float64(916.0115966796875), np.float64(901.28955078125))","(np.float64(878.7508544921875), np.float64(871.9545288085938))","(np.float64(904.1499633789062), np.float64(925.20849609375))"
16,1,labels_v001_048_08_19_21_ Set 2_ Cage B_ 2_Mated_sub2_362_377_analysis,"(np.float64(894.5730590820312), np.float64(800.7175903320312))","(np.float64(964.9853515625), np.float64(858.3319702148438))","(np.float64(888.1968994140625), np.float64(812.9227294921875))","(np.float64(964.896240234375), np.float64(874.1459350585938))","(np.float64(884.615966796875), np.float64(834.9575805664062))","(np.float64(956.6588745117188), np.float64(893.8953857421875))","(np.float64(892.326171875), np.float64(860.7020874023438))","(np.float64(944.715087890625), np.float64(912.077392578125))","(np.float64(906.585693359375), np.float64(884.7913818359375))","(np.float64(935.0007934570312), np.float64(932.27783203125))"
