frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_128_08_23_21_ Cage B_ 1_Virgin_sub1_346_355_analysis,"(np.float64(873.170654296875), np.float64(929.792236328125))","(np.float64(950.1190795898438), np.float64(986.4794921875))","(np.float64(867.0577392578125), np.float64(941.884033203125))","(np.float64(948.2008666992188), np.float64(1000.4869384765625))","(np.float64(865.309326171875), np.float64(964.108642578125))","(np.float64(940.5052490234375), np.float64(1021.9679565429688))","(np.float64(873.0204467773438), np.float64(989.9066162109375))","(np.float64(932.1132202148438), np.float64(1043.9853515625))","(np.float64(890.9385986328125), np.float64(1010.3040161132812))","(np.float64(926.4161376953125), np.float64(1065.9598388671875))"
1,0,labels_v001_128_08_23_21_ Cage B_ 1_Virgin_sub1_346_355_analysis,"(np.float64(871.4698486328125), np.float64(930.8658447265625))","(np.float64(947.4173583984375), np.float64(988.2535400390625))","(np.float64(865.37060546875), np.float64(941.3817138671875))","(np.float64(945.542236328125), np.float64(1002.196044921875))","(np.float64(863.6058349609375), np.float64(965.1994018554688))","(np.float64(939.4901733398438), np.float64(1022.2860107421875))","(np.float64(871.40771484375), np.float64(991.035400390625))","(np.float64(929.4886474609375), np.float64(1044.1949462890625))","(np.float64(887.6754150390625), np.float64(1011.1786499023438))","(np.float64(925.4196166992188), np.float64(1068.4034423828125))"
2,0,labels_v001_128_08_23_21_ Cage B_ 1_Virgin_sub1_346_355_analysis,"(np.float64(871.8919067382812), np.float64(929.4913940429688))","(np.float64(947.681396484375), np.float64(985.7239379882812))","(np.float64(865.78564453125), np.float64(941.523193359375))","(np.float64(945.8199462890625), np.float64(999.6398315429688))","(np.float64(864.0321044921875), np.float64(963.8309326171875))","(np.float64(939.99267578125), np.float64(1019.525634765625))","(np.float64(871.8012084960938), np.float64(989.6142578125))","(np.float64(931.8294067382812), np.float64(1041.37548828125))","(np.float64(888.1774291992188), np.float64(1009.9228515625))","(np.float64(925.80419921875), np.float64(1067.8372802734375))"
3,0,labels_v001_128_08_23_21_ Cage B_ 1_Virgin_sub1_346_355_analysis,"(np.float64(872.5707397460938), np.float64(930.9779663085938))","(np.float64(948.4759521484375), np.float64(985.6162719726562))","(np.float64(866.3816528320312), np.float64(941.460693359375))","(np.float64(946.6500244140625), np.float64(999.5072631835938))","(np.float64(864.6534423828125), np.float64(965.3177490234375))","(np.float64(940.7830810546875), np.float64(1019.3988647460938))","(np.float64(872.4268188476562), np.float64(991.14404296875))","(np.float64(932.5494384765625), np.float64(1041.22607421875))","(np.float64(890.3253173828125), np.float64(1011.1636352539062))","(np.float64(926.7947998046875), np.float64(1067.470703125))"
4,0,labels_v001_128_08_23_21_ Cage B_ 1_Virgin_sub1_346_355_analysis,"(np.float64(873.0225830078125), np.float64(931.2075805664062))","(np.float64(948.513427734375), np.float64(987.8422241210938))","(np.float64(866.9075927734375), np.float64(941.6795654296875))","(np.float64(946.5689086914062), np.float64(1001.7166137695312))","(np.float64(865.2103881835938), np.float64(965.5687866210938))","(np.float64(940.525634765625), np.float64(1021.81591796875))","(np.float64(873.0021362304688), np.float64(991.382568359375))","(np.float64(932.3309326171875), np.float64(1043.853515625))","(np.float64(890.843017578125), np.float64(1011.3660278320312))","(np.float64(926.7183227539062), np.float64(1067.808837890625))"
5,0,labels_v001_128_08_23_21_ Cage B_ 1_Virgin_sub1_346_355_analysis,"(np.float64(871.8519897460938), np.float64(930.8857421875))","(np.float64(947.3984985351562), np.float64(986.2382202148438))","(np.float64(865.7571411132812), np.float64(941.3482055664062))","(np.float64(947.1846313476562), np.float64(1000.1253662109375))","(np.float64(864.0256958007812), np.float64(965.2254638671875))","(np.float64(939.5465698242188), np.float64(1018.5962524414062))","(np.float64(871.8466796875), np.float64(991.06494140625))","(np.float64(931.284423828125), np.float64(1040.2921142578125))","(np.float64(888.1669311523438), np.float64(1011.1097412109375))","(np.float64(925.6729736328125), np.float64(1066.3050537109375))"
6,0,labels_v001_128_08_23_21_ Cage B_ 1_Virgin_sub1_346_355_analysis,"(np.float64(871.5123901367188), np.float64(931.1132202148438))","(np.float64(947.4349365234375), np.float64(986.6353149414062))","(np.float64(865.4258422851562), np.float64(941.5791625976562))","(np.float64(945.5700073242188), np.float64(1000.5822143554688))","(np.float64(863.7003173828125), np.float64(965.4307250976562))","(np.float64(939.4417114257812), np.float64(1019.1016235351562))","(np.float64(871.4961547851562), np.float64(991.29345703125))","(np.float64(929.2518920898438), np.float64(1040.7452392578125))","(np.float64(889.2748413085938), np.float64(1011.326171875))","(np.float64(923.5655517578125), np.float64(1065.0799560546875))"
7,0,labels_v001_128_08_23_21_ Cage B_ 1_Virgin_sub1_346_355_analysis,"(np.float64(872.4705810546875), np.float64(931.18212890625))","(np.float64(947.8243408203125), np.float64(985.1580810546875))","(np.float64(866.3749389648438), np.float64(941.628662109375))","(np.float64(945.96044921875), np.float64(999.0985107421875))","(np.float64(864.6736450195312), np.float64(965.5267333984375))","(np.float64(939.8663940429688), np.float64(1018.9888305664062))","(np.float64(872.45751953125), np.float64(991.352783203125))","(np.float64(931.5780029296875), np.float64(1040.7906494140625))","(np.float64(890.2464599609375), np.float64(1011.3500366210938))","(np.float64(925.9593505859375), np.float64(1065.211669921875))"
8,0,labels_v001_128_08_23_21_ Cage B_ 1_Virgin_sub1_346_355_analysis,"(np.float64(872.749267578125), np.float64(931.0662231445312))","(np.float64(948.2887573242188), np.float64(984.8687133789062))","(np.float64(866.6179809570312), np.float64(941.4688720703125))","(np.float64(946.4642333984375), np.float64(998.8201904296875))","(np.float64(864.9712524414062), np.float64(965.423095703125))","(np.float64(940.421875), np.float64(1018.6727294921875))","(np.float64(872.765869140625), np.float64(991.244384765625))","(np.float64(932.1666259765625), np.float64(1040.4248046875))","(np.float64(889.092529296875), np.float64(1011.268310546875))","(np.float64(928.040283203125), np.float64(1066.5482177734375))"
9,0,labels_v001_128_08_23_21_ Cage B_ 1_Virgin_sub1_346_355_analysis,"(np.float64(872.544921875), np.float64(931.1450805664062))","(np.float64(948.0807495117188), np.float64(985.0782470703125))","(np.float64(866.3944702148438), np.float64(941.5477294921875))","(np.float64(946.2373046875), np.float64(999.0281372070312))","(np.float64(864.7318115234375), np.float64(965.5208740234375))","(np.float64(940.2410888671875), np.float64(1018.8759765625))","(np.float64(872.569091796875), np.float64(991.3302612304688))","(np.float64(932.056884765625), np.float64(1040.6719970703125))","(np.float64(888.8612060546875), np.float64(1011.36376953125))","(np.float64(927.9361572265625), np.float64(1066.7432861328125))"
