frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,3,labels_v001_038_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub5_185_187_attempted_analysis,"(1030.9815673828125, 899.8367919921875)","(1100.993896484375, 955.4373168945312)","(1018.8138427734375, 911.5731811523438)","(1100.9368896484375, 969.682861328125)","(1009.1160278320312, 931.5535278320312)","(1096.9798583984375, 989.8995971679688)","(1008.7406005859375, 957.6705932617188)","(1092.637939453125, 1013.469970703125)","(1010.96826171875, 987.5592651367188)","(1088.81494140625, 1039.66162109375)"
1,3,labels_v001_038_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub5_185_187_attempted_analysis,"(1024.5914306640625, 902.6124267578125)","(1093.566650390625, 958.9326782226562)","(1010.94287109375, 912.8228759765625)","(1093.4544677734375, 973.2138061523438)","(1002.5422973632812, 933.010986328125)","(1089.4739990234375, 993.4612426757812)","(1000.5579223632812, 960.5991821289062)","(1083.4971923828125, 1017.0582275390625)","(1002.6708374023438, 988.8358764648438)","(1079.505859375, 1043.382080078125)"
2,3,labels_v001_038_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub5_185_187_attempted_analysis,"(1028.3203125, 901.7593994140625)","(1099.5335693359375, 955.7601928710938)","(1016.2747802734375, 912.0347900390625)","(1099.49951171875, 971.5657348632812)","(1008.0059814453125, 933.5261840820312)","(1095.448974609375, 991.8840942382812)","(1007.9041748046875, 959.7284545898438)","(1089.35986328125, 1015.6361083984375)","(1008.26171875, 987.8565063476562)","(1087.41162109375, 1041.557373046875)"
3,3,labels_v001_038_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub5_185_187_attempted_analysis,"(1040.57373046875, 897.5999145507812)","(1114.4144287109375, 947.66552734375)","(1028.64208984375, 909.4801635742188)","(1114.81689453125, 961.8585205078125)","(1020.5140380859375, 931.1168212890625)","(1112.701904296875, 982.135498046875)","(1020.306640625, 957.27197265625)","(1108.3731689453125, 1005.7210693359375)","(1022.410400390625, 985.6272583007812)","(1106.527587890625, 1033.9844970703125)"
4,3,labels_v001_038_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub5_185_187_attempted_analysis,"(1039.73779296875, 899.0599975585938)","(1112.921875, 947.3765258789062)","(1027.788818359375, 909.4258422851562)","(1113.35009765625, 961.519775390625)","(1019.654296875, 931.0296630859375)","(1111.1767578125, 981.6363525390625)","(1019.5654296875, 957.1752319335938)","(1107.010986328125, 1005.2734375)","(1021.546142578125, 985.473388671875)","(1103.25390625, 1033.5794677734375)"
5,3,labels_v001_038_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub5_185_187_attempted_analysis,"(1027.7462158203125, 902.19189453125)","(1099.0595703125, 954.1407470703125)","(1015.6542358398438, 912.3662109375)","(1099.2010498046875, 968.3936767578125)","(1007.2523193359375, 933.9555053710938)","(1095.2474365234375, 988.6072998046875)","(1005.305419921875, 960.1194458007812)","(1089.15283203125, 1012.2325439453125)","(1005.6737670898438, 988.3294067382812)","(1085.323974609375, 1038.628662109375)"
6,3,labels_v001_038_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub5_185_187_attempted_analysis,"(1026.6396484375, 902.7797241210938)","(1095.8697509765625, 954.9208374023438)","(1014.5671997070312, 913.0254516601562)","(1096.0240478515625, 969.15869140625)","(1004.7935180664062, 934.6201171875)","(1093.627685546875, 989.363037109375)","(1004.4066162109375, 960.78857421875)","(1087.6572265625, 1013.0029907226562)","(1004.4902954101562, 988.9865112304688)","(1083.73583984375, 1041.0303955078125)"
7,3,labels_v001_038_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub5_185_187_attempted_analysis,"(1032.990966796875, 899.8587036132812)","(1101.4857177734375, 951.3743896484375)","(1019.364501953125, 910.0281982421875)","(1101.8804931640625, 965.5313720703125)","(1010.9075927734375, 931.5989990234375)","(1099.607177734375, 985.6653442382812)","(1008.9197387695312, 957.7194213867188)","(1095.4935302734375, 1009.31201171875)","(1010.8023071289062, 987.624267578125)","(1091.45263671875, 1037.5550537109375)"
8,3,labels_v001_038_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub5_185_187_attempted_analysis,"(1038.407470703125, 899.2054443359375)","(1108.087646484375, 948.345947265625)","(1026.41015625, 909.4705810546875)","(1109.947021484375, 963.9197998046875)","(1018.1380615234375, 931.0635375976562)","(1107.8428955078125, 984.2545166015625)","(1016.166259765625, 957.2212524414062)","(1103.73095703125, 1008.0921630859375)","(1018.2564086914062, 987.0132446289062)","(1100.064453125, 1035.998046875)"
9,3,labels_v001_038_08_19_21_ Set 2_ Cage A_ 5_Virgin_sub5_185_187_attempted_analysis,"(1032.8121337890625, 899.9310913085938)","(1101.02099609375, 951.7578735351562)","(1020.5723876953125, 910.0405883789062)","(1101.4093017578125, 965.9109497070312)","(1010.7041625976562, 931.6497802734375)","(1099.2012939453125, 986.053955078125)","(1008.7077026367188, 957.7778930664062)","(1095.140380859375, 1009.7140502929688)","(1009.0963134765625, 987.7789306640625)","(1091.128662109375, 1038.002685546875)"
