frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(897.3804931640625, 993.3206176757812)","(958.2244873046875, 1057.1593017578125)","(887.26513671875, 1005.6189575195312)","(954.0362548828125, 1070.966552734375)","(881.2783813476562, 1025.4075927734375)","(939.9603271484375, 1086.945556640625)","(881.23779296875, 1051.4739990234375)","(923.8819580078125, 1101.0155029296875)","(887.6766967773438, 1077.6536865234375)","(908.0532836914062, 1119.189453125)"
1,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(899.60791015625, 991.96240234375)","(964.9259033203125, 1056.1959228515625)","(888.15478515625, 1005.7347412109375)","(960.9187622070312, 1068.42578125)","(882.0752563476562, 1025.64013671875)","(948.591552734375, 1084.54931640625)","(883.6598510742188, 1051.7064208984375)","(932.6546020507812, 1100.37744140625)","(888.0570068359375, 1080.0125732421875)","(920.5543212890625, 1120.4195556640625)"
2,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(900.3065185546875, 993.3051147460938)","(966.2510375976562, 1051.5079345703125)","(890.2749633789062, 1005.5582885742188)","(962.3812866210938, 1065.1820068359375)","(884.23828125, 1023.920654296875)","(950.3142700195312, 1081.325927734375)","(884.06298828125, 1051.49951171875)","(935.9805297851562, 1097.2913818359375)","(890.0040283203125, 1079.412353515625)","(924.1304321289062, 1117.392333984375)"
3,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(899.680908203125, 993.3529663085938)","(965.5007934570312, 1051.596435546875)","(889.63427734375, 1005.5713500976562)","(961.6326904296875, 1065.26220703125)","(883.5823974609375, 1023.93310546875)","(949.6027221679688, 1081.4046630859375)","(883.446044921875, 1051.52978515625)","(935.3032836914062, 1097.42138671875)","(887.7512817382812, 1079.5386962890625)","(923.4595336914062, 1117.5108642578125)"
4,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(898.071533203125, 993.4345703125)","(962.31884765625, 1051.81494140625)","(886.6103515625, 1005.6141967773438)","(958.4623413085938, 1065.463623046875)","(880.4807739257812, 1024.0125732421875)","(946.3728637695312, 1081.6602783203125)","(880.0929565429688, 1051.6192626953125)","(932.081787109375, 1097.650390625)","(884.4725952148438, 1079.5391845703125)","(920.271484375, 1117.8685302734375)"
5,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(898.0964965820312, 993.4996948242188)","(962.3241577148438, 1051.814208984375)","(886.6358642578125, 1005.7030639648438)","(958.5252075195312, 1065.6390380859375)","(880.5247802734375, 1024.1104736328125)","(946.35498046875, 1081.9306640625)","(880.1384887695312, 1051.7001953125)","(932.1220703125, 1099.64013671875)","(884.5083618164062, 1079.6063232421875)","(920.459716796875, 1119.656005859375)"
6,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(898.7360229492188, 993.5439453125)","(963.490966796875, 1051.74365234375)","(888.6510620117188, 1005.7312622070312)","(959.6859741210938, 1065.55078125)","(882.6143188476562, 1025.5811767578125)","(947.568359375, 1081.878662109375)","(880.6279296875, 1051.74267578125)","(933.3146362304688, 1099.53662109375)","(885.1632080078125, 1079.567138671875)","(923.3486328125, 1119.6531982421875)"
7,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(899.4039306640625, 993.3896484375)","(964.6151123046875, 1051.636962890625)","(889.3994140625, 1005.5816040039062)","(962.3150024414062, 1065.4794921875)","(883.301025390625, 1023.9884033203125)","(950.4131469726562, 1081.873291015625)","(883.0839233398438, 1051.57958984375)","(936.3276977539062, 1099.69677734375)","(887.2841796875, 1079.485107421875)","(926.2189331054688, 1119.7586669921875)"
8,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(898.8248291015625, 993.5770874023438)","(963.816162109375, 1051.7208251953125)","(888.7277221679688, 1005.7214965820312)","(960.0586547851562, 1065.5596923828125)","(882.665283203125, 1025.6265869140625)","(949.6133422851562, 1081.871337890625)","(880.635986328125, 1051.79541015625)","(935.600830078125, 1099.6605224609375)","(885.1582641601562, 1079.653076171875)","(923.8132934570312, 1119.805908203125)"
9,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(898.3840942382812, 993.7125854492188)","(963.094482421875, 1052.02587890625)","(888.2908325195312, 1005.9271240234375)","(959.2776489257812, 1065.85791015625)","(882.285888671875, 1025.7227783203125)","(947.2064208984375, 1082.20263671875)","(880.3612060546875, 1051.8602294921875)","(933.0067138671875, 1099.8544921875)","(884.673583984375, 1079.7943115234375)","(923.0120239257812, 1120.00830078125)"
10,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(898.1337890625, 993.8375854492188)","(963.0921630859375, 1052.1812744140625)","(886.6940307617188, 1006.0342407226562)","(959.2889404296875, 1065.9947509765625)","(880.5952758789062, 1025.8138427734375)","(947.2334594726562, 1082.2908935546875)","(880.1594848632812, 1051.98193359375)","(933.0100708007812, 1099.92529296875)","(884.4602661132812, 1079.8798828125)","(922.8925170898438, 1120.1090087890625)"
11,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(899.1015625, 993.8019409179688)","(963.9512329101562, 1052.1910400390625)","(889.0286865234375, 1006.0028686523438)","(961.6503295898438, 1066.020263671875)","(882.992919921875, 1025.8045654296875)","(949.75341796875, 1082.3009033203125)","(881.0084228515625, 1051.965576171875)","(935.6891479492188, 1100.0322265625)","(886.9180908203125, 1079.78271484375)","(923.8599853515625, 1120.1607666015625)"
12,0,labels_v001_138_09_07_21_ Cage 3_ 4_Virgin_sub1_345_346_analysis,"(899.4067993164062, 993.7590942382812)","(964.1898193359375, 1052.2457275390625)","(889.3414306640625, 1005.9541015625)","(961.8900756835938, 1066.0850830078125)","(883.3292846679688, 1025.77294921875)","(949.9566650390625, 1082.430419921875)","(881.3121337890625, 1051.906005859375)","(935.8770751953125, 1100.198486328125)","(887.2449951171875, 1079.7646484375)","(924.1910400390625, 1120.286376953125)"
