frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(858.7788696289062), np.float64(850.7724609375))","(np.float64(899.9534912109375), np.float64(882.3844604492188))","(np.float64(844.458251953125), np.float64(855.0986938476562))","(np.float64(896.1140747070312), np.float64(896.6520385742188))","(np.float64(830.5310668945312), np.float64(875.0919799804688))","(np.float64(881.9985961914062), np.float64(910.3922729492188))","(np.float64(820.5810546875), np.float64(900.794189453125))","(np.float64(863.766357421875), np.float64(920.3121948242188))","(np.float64(814.5663452148438), np.float64(928.71044921875))","(np.float64(836.0160522460938), np.float64(936.3757934570312))"
1,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(858.913818359375), np.float64(850.951171875))","(np.float64(899.4012451171875), np.float64(883.3442993164062))","(np.float64(843.1377563476562), np.float64(855.3783569335938))","(np.float64(895.4069213867188), np.float64(897.488037109375))","(np.float64(830.7418823242188), np.float64(875.402587890625))","(np.float64(881.0405883789062), np.float64(909.615234375))","(np.float64(820.7749633789062), np.float64(901.0438842773438))","(np.float64(861.0477905273438), np.float64(919.3107299804688))","(np.float64(814.81494140625), np.float64(928.9281005859375))","(np.float64(835.2659301757812), np.float64(933.6047973632812))"
2,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(858.94921875), np.float64(850.8953247070312))","(np.float64(899.4139404296875), np.float64(886.2525024414062))","(np.float64(843.0994873046875), np.float64(856.9954223632812))","(np.float64(895.1959228515625), np.float64(898.5665283203125))","(np.float64(830.9365844726562), np.float64(876.9893798828125))","(np.float64(879.1046752929688), np.float64(908.6326293945312))","(np.float64(820.9953002929688), np.float64(901.0238647460938))","(np.float64(859.0901489257812), np.float64(916.2428588867188))","(np.float64(814.9786987304688), np.float64(927.4334106445312))","(np.float64(829.3779296875), np.float64(926.3809204101562))"
3,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(857.2623901367188), np.float64(850.3037719726562))","(np.float64(899.3616943359375), np.float64(887.4552001953125))","(np.float64(842.8076782226562), np.float64(856.497802734375))","(np.float64(893.3143920898438), np.float64(901.25634765625))","(np.float64(830.7590942382812), np.float64(876.3715209960938))","(np.float64(875.4151000976562), np.float64(909.5253295898438))","(np.float64(820.844970703125), np.float64(900.2464599609375))","(np.float64(855.1979370117188), np.float64(915.392822265625))","(np.float64(814.7057495117188), np.float64(926.57177734375))","(np.float64(827.260986328125), np.float64(923.3321533203125))"
4,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(857.4068603515625), np.float64(850.456787109375))","(np.float64(897.7079467773438), np.float64(887.8826293945312))","(np.float64(842.9216918945312), np.float64(856.6477661132812))","(np.float64(891.6587524414062), np.float64(900.177734375))","(np.float64(830.903564453125), np.float64(876.5399780273438))","(np.float64(875.3384399414062), np.float64(909.8326416015625))","(np.float64(821.057373046875), np.float64(900.390380859375))","(np.float64(855.1719970703125), np.float64(915.8451538085938))","(np.float64(815.0325927734375), np.float64(926.7161865234375))","(np.float64(825.3507690429688), np.float64(924.3120727539062))"
5,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(857.7605590820312), np.float64(850.851806640625))","(np.float64(898.6361083984375), np.float64(889.2036743164062))","(np.float64(841.835693359375), np.float64(857.2561645507812))","(np.float64(890.8905639648438), np.float64(901.4632568359375))","(np.float64(829.9450073242188), np.float64(877.056396484375))","(np.float64(872.8428344726562), np.float64(911.209716796875))","(np.float64(823.5628662109375), np.float64(900.8974609375))","(np.float64(852.53857421875), np.float64(915.7366333007812))","(np.float64(815.9187622070312), np.float64(927.237548828125))","(np.float64(822.5609130859375), np.float64(927.4469604492188))"
6,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(857.554931640625), np.float64(850.767578125))","(np.float64(897.509765625), np.float64(889.4317626953125))","(np.float64(841.6513061523438), np.float64(858.6666870117188))","(np.float64(891.3084716796875), np.float64(901.6360473632812))","(np.float64(831.310546875), np.float64(876.8314208984375))","(np.float64(873.4364624023438), np.float64(911.6963500976562))","(np.float64(821.3211669921875), np.float64(899.2117919921875))","(np.float64(853.1393432617188), np.float64(919.3140258789062))","(np.float64(817.4413452148438), np.float64(927.16064453125))","(np.float64(821.518310546875), np.float64(927.8314819335938))"
7,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(857.1375122070312), np.float64(850.7902221679688))","(np.float64(898.487060546875), np.float64(887.553466796875))","(np.float64(842.7406005859375), np.float64(858.64892578125))","(np.float64(892.5496215820312), np.float64(901.3162231445312))","(np.float64(830.8695068359375), np.float64(876.791259765625))","(np.float64(876.291259765625), np.float64(913.2578125))","(np.float64(820.84912109375), np.float64(900.6753540039062))","(np.float64(856.26220703125), np.float64(921.209716796875))","(np.float64(814.9432983398438), np.float64(928.5623779296875))","(np.float64(826.224365234375), np.float64(933.5379638671875))"
8,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(857.0296020507812), np.float64(850.5322265625))","(np.float64(898.879638671875), np.float64(887.6343994140625))","(np.float64(841.1317138671875), np.float64(858.305419921875))","(np.float64(892.8900146484375), np.float64(901.6099853515625))","(np.float64(830.7650756835938), np.float64(876.4599609375))","(np.float64(876.8338012695312), np.float64(915.4356689453125))","(np.float64(820.76220703125), np.float64(900.4439086914062))","(np.float64(856.7005004882812), np.float64(925.3006591796875))","(np.float64(814.7822875976562), np.float64(928.294921875))","(np.float64(828.981201171875), np.float64(941.1570434570312))"
9,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(857.1563110351562), np.float64(850.4459838867188))","(np.float64(898.8922119140625), np.float64(889.240478515625))","(np.float64(842.7164306640625), np.float64(858.1587524414062))","(np.float64(894.5425415039062), np.float64(903.3047485351562))","(np.float64(830.8220825195312), np.float64(876.2752685546875))","(np.float64(878.843017578125), np.float64(917.5098876953125))","(np.float64(820.7758178710938), np.float64(900.2667236328125))","(np.float64(860.52880859375), np.float64(929.4278564453125))","(np.float64(814.791015625), np.float64(928.2052612304688))","(np.float64(834.9151000976562), np.float64(947.56591796875))"
10,1,labels_v001_065_08_20_21_ Set 1_ Cage B_ 2_Mated_sub1_306_317_analysis,"(np.float64(857.0640869140625), np.float64(850.3003540039062))","(np.float64(899.7221069335938), np.float64(887.9871826171875))","(np.float64(842.6435546875), np.float64(858.0914916992188))","(np.float64(895.6188354492188), np.float64(902.033935546875))","(np.float64(830.77783203125), np.float64(876.188720703125))","(np.float64(880.1198120117188), np.float64(918.0072631835938))","(np.float64(820.7137451171875), np.float64(900.0479125976562))","(np.float64(863.691162109375), np.float64(931.8801879882812))","(np.float64(814.7052001953125), np.float64(928.0592041015625))","(np.float64(838.097900390625), np.float64(950.2110595703125))"
