frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_021_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub7_420_423_analysis,"(np.float64(1009.3364868164062), np.float64(910.1901245117188))","(np.float64(963.9077758789062), np.float64(886.8230590820312))","(np.float64(1013.5082397460938), np.float64(922.5447387695312))","(np.float64(957.771728515625), np.float64(896.1353149414062))","(np.float64(1015.177978515625), np.float64(944.3339233398438))","(np.float64(955.4111328125), np.float64(920.3046264648438))","(np.float64(1013.312744140625), np.float64(968.196044921875))","(np.float64(961.4773559570312), np.float64(947.8372802734375))","(np.float64(1019.2052612304688), np.float64(996.1034545898438))","(np.float64(977.6173095703125), np.float64(974.1115112304688))"
1,0,labels_v001_021_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub7_420_423_analysis,"(np.float64(1004.4435424804688), np.float64(934.891845703125))","(np.float64(953.7999877929688), np.float64(889.3106689453125))","(np.float64(1006.410400390625), np.float64(947.0255126953125))","(np.float64(947.5266723632812), np.float64(901.2633056640625))","(np.float64(1002.380859375), np.float64(966.83203125))","(np.float64(943.5931396484375), np.float64(921.865966796875))","(np.float64(996.0287475585938), np.float64(988.6796875))","(np.float64(949.43994140625), np.float64(949.3955688476562))","(np.float64(992.2833251953125), np.float64(1018.94921875))","(np.float64(963.7015991210938), np.float64(977.5953979492188))"
2,0,labels_v001_021_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub7_420_423_analysis,"(np.float64(999.808837890625), np.float64(961.0))","(np.float64(948.8909912109375), np.float64(895.3598022460938))","(np.float64(997.56005859375), np.float64(975.0604858398438))","(np.float64(941.1737060546875), np.float64(905.523193359375))","(np.float64(989.7071533203125), np.float64(992.9052124023438))","(np.float64(937.0051879882812), np.float64(927.9219970703125))","(np.float64(979.4105224609375), np.float64(1012.8162841796875))","(np.float64(940.9694213867188), np.float64(955.5901489257812))","(np.float64(969.75830078125), np.float64(1038.9677734375))","(np.float64(955.176025390625), np.float64(979.9735107421875))"
3,0,labels_v001_021_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub7_420_423_analysis,"(np.float64(987.9030151367188), np.float64(918.0506591796875))","(np.float64(953.7315979003906), np.float64(893.7030944824219))","(np.float64(991.76416015625), np.float64(931.8516235351562))","(np.float64(961.2450561523438), np.float64(892.947998046875))","(np.float64(991.84521484375), np.float64(952.1743774414062))","(np.float64(977.0423583984375), np.float64(904.72412109375))","(np.float64(991.6831665039062), np.float64(975.8157348632812))","(np.float64(993.215087890625), np.float64(924.9108276367188))","(np.float64(995.65087890625), np.float64(1004.2073974609375))","(np.float64(960.8677978515625), np.float64(979.6759033203125))"
4,0,labels_v001_021_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub7_420_423_analysis,"(np.float64(1003.1184692382812), np.float64(938.1131591796875))","(np.float64(958.5722045898438), np.float64(892.04638671875))","(np.float64(1004.974853515625), np.float64(952.1201171875))","(np.float64(950.6033935546875), np.float64(901.1917724609375))","(np.float64(1003.3346557617188), np.float64(970.5880126953125))","(np.float64(946.1741943359375), np.float64(925.2897338867188))","(np.float64(1001.107666015625), np.float64(994.7737426757812))","(np.float64(952.2890625), np.float64(953.0057983398438))","(np.float64(1005.08544921875), np.float64(1020.167724609375))","(np.float64(966.5595703125), np.float64(979.3782958984375))"
5,0,labels_v001_021_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub7_420_423_analysis,"(np.float64(1016.4299926757812), np.float64(952.4732055664062))","(np.float64(960.8047485351562), np.float64(891.218994140625))","(np.float64(1012.7545166015625), np.float64(966.375244140625))","(np.float64(954.4559936523438), np.float64(900.35107421875))","(np.float64(1006.5217895507812), np.float64(984.2809448242188))","(np.float64(950.38232421875), np.float64(924.4917602539062))","(np.float64(996.3764038085938), np.float64(1004.2099609375))","(np.float64(956.2304077148438), np.float64(952.1760864257812))","(np.float64(990.2542114257812), np.float64(1032.114501953125))","(np.float64(970.3760375976562), np.float64(978.3902587890625))"
6,0,labels_v001_021_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub7_420_423_analysis,"(np.float64(1027.06689453125), np.float64(930.8013305664062))","(np.float64(966.153564453125), np.float64(890.6799926757812))","(np.float64(1028.69091796875), np.float64(944.7319946289062))","(np.float64(959.901123046875), np.float64(899.75341796875))","(np.float64(1022.962890625), np.float64(962.9194946289062))","(np.float64(956.0133666992188), np.float64(924.0460205078125))","(np.float64(1016.6262817382812), np.float64(984.5811767578125))","(np.float64(963.7116088867188), np.float64(951.6891479492188))","(np.float64(1010.9107055664062), np.float64(1014.864013671875))","(np.float64(977.9959716796875), np.float64(977.6209106445312))"
7,0,labels_v001_021_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub7_420_423_analysis,"(np.float64(1014.1630859375), np.float64(898.4835815429688))","(np.float64(969.3084716796875), np.float64(888.8359985351562))","(np.float64(1021.919921875), np.float64(908.7570190429688))","(np.float64(963.1765747070312), np.float64(899.2147216796875))","(np.float64(1027.8751220703125), np.float64(928.8477172851562))","(np.float64(959.333251953125), np.float64(921.3743896484375))","(np.float64(1031.9376220703125), np.float64(951.048828125))","(np.float64(965.1832275390625), np.float64(948.965087890625))","(np.float64(1040.0107421875), np.float64(980.5794677734375))","(np.float64(981.436279296875), np.float64(975.3456420898438))"
8,0,labels_v001_021_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub7_420_423_analysis,"(np.float64(1011.0664672851562), np.float64(891.0760498046875))","(np.float64(970.9850463867188), np.float64(888.2811889648438))","(np.float64(1017.373779296875), np.float64(903.0972290039062))","(np.float64(963.3414916992188), np.float64(898.6124877929688))","(np.float64(1026.9013671875), np.float64(922.7884521484375))","(np.float64(961.088623046875), np.float64(920.8091430664062))","(np.float64(1033.0054931640625), np.float64(943.3233032226562))","(np.float64(967.1696166992188), np.float64(948.468017578125))","(np.float64(1045.179931640625), np.float64(971.0259399414062))","(np.float64(981.4808349609375), np.float64(974.8548583984375))"
9,0,labels_v001_021_08_19_21_ Set 1_ Cage B_ 2_Virgin_sub7_420_423_analysis,"(np.float64(1033.2271728515625), np.float64(918.7348022460938))","(np.float64(970.7137451171875), np.float64(888.7461547851562))","(np.float64(1033.5863037109375), np.float64(932.9766235351562))","(np.float64(964.5056762695312), np.float64(899.1099853515625))","(np.float64(1033.253173828125), np.float64(953.0049438476562))","(np.float64(960.7618408203125), np.float64(923.006103515625))","(np.float64(1031.165283203125), np.float64(976.7512817382812))","(np.float64(968.4152221679688), np.float64(948.9137573242188))","(np.float64(1033.20849609375), np.float64(1004.7681274414062))","(np.float64(984.4713134765625), np.float64(975.2915649414062))"
