frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,2,labels_v001_129_08_23_21_ Cage B_ 2_Virgin_sub0_162_186_succesful_analysis,"(np.float64(975.087646484375), np.float64(919.300048828125))","(np.float64(893.549072265625), np.float64(928.7874755859375))","(np.float64(981.008056640625), np.float64(933.1942138671875))","(np.float64(891.9832153320312), np.float64(943.0676879882812))","(np.float64(983.1099853515625), np.float64(953.284423828125))","(np.float64(897.7113647460938), np.float64(966.6595458984375))","(np.float64(985.0200805664062), np.float64(976.869873046875))","(np.float64(911.5557250976562), np.float64(988.738037109375))","(np.float64(989.009033203125), np.float64(1002.8408203125))","(np.float64(925.615478515625), np.float64(1009.1217651367188))"
1,2,labels_v001_129_08_23_21_ Cage B_ 2_Virgin_sub0_162_186_succesful_analysis,"(np.float64(975.2902221679688), np.float64(920.9273681640625))","(np.float64(893.5634765625), np.float64(928.96826171875))","(np.float64(981.203857421875), np.float64(933.2852783203125))","(np.float64(893.3736572265625), np.float64(943.2398071289062))","(np.float64(983.3780517578125), np.float64(953.3682250976562))","(np.float64(897.7163696289062), np.float64(966.8067016601562))","(np.float64(985.2489013671875), np.float64(976.9605102539062))","(np.float64(911.5584106445312), np.float64(988.8890380859375))","(np.float64(989.1998901367188), np.float64(1002.957763671875))","(np.float64(925.6605834960938), np.float64(1009.2625732421875))"
2,2,labels_v001_129_08_23_21_ Cage B_ 2_Virgin_sub0_162_186_succesful_analysis,"(np.float64(975.3179321289062), np.float64(919.0916137695312))","(np.float64(893.6915283203125), np.float64(928.4296264648438))","(np.float64(981.191162109375), np.float64(932.99853515625))","(np.float64(892.1084594726562), np.float64(942.7100219726562))","(np.float64(983.300537109375), np.float64(953.1015014648438))","(np.float64(897.8466796875), np.float64(966.3072509765625))","(np.float64(985.21826171875), np.float64(976.6842041015625))","(np.float64(911.698486328125), np.float64(988.3754272460938))","(np.float64(989.21484375), np.float64(1002.600341796875))","(np.float64(925.7882080078125), np.float64(1010.298583984375))"
3,2,labels_v001_129_08_23_21_ Cage B_ 2_Virgin_sub0_162_186_succesful_analysis,"(np.float64(975.2384643554688), np.float64(919.4393310546875))","(np.float64(893.49267578125), np.float64(928.8518676757812))","(np.float64(981.1563720703125), np.float64(933.30029296875))","(np.float64(891.905517578125), np.float64(943.1591186523438))","(np.float64(983.2906494140625), np.float64(953.3892822265625))","(np.float64(897.626220703125), np.float64(966.68896484375))","(np.float64(985.1981811523438), np.float64(976.979248046875))","(np.float64(911.4796142578125), np.float64(988.7506103515625))","(np.float64(989.1757202148438), np.float64(1002.9647827148438))","(np.float64(925.5767211914062), np.float64(1010.6983642578125))"
4,2,labels_v001_129_08_23_21_ Cage B_ 2_Virgin_sub0_162_186_succesful_analysis,"(np.float64(975.2396850585938), np.float64(920.8787841796875))","(np.float64(893.48046875), np.float64(929.2107543945312))","(np.float64(981.1632080078125), np.float64(933.2511596679688))","(np.float64(893.2606811523438), np.float64(943.4793090820312))","(np.float64(983.3141479492188), np.float64(953.3040161132812))","(np.float64(897.6085205078125), np.float64(967.07373046875))","(np.float64(985.22021484375), np.float64(976.8878784179688))","(np.float64(911.4483032226562), np.float64(989.1394653320312))","(np.float64(989.2046508789062), np.float64(1002.916259765625))","(np.float64(925.5625), np.float64(1009.46435546875))"
5,2,labels_v001_129_08_23_21_ Cage B_ 2_Virgin_sub0_162_186_succesful_analysis,"(np.float64(975.48193359375), np.float64(919.001220703125))","(np.float64(893.72802734375), np.float64(928.4967651367188))","(np.float64(981.4210205078125), np.float64(932.9139404296875))","(np.float64(892.1177368164062), np.float64(942.7550659179688))","(np.float64(983.571533203125), np.float64(953.00634765625))","(np.float64(897.8505249023438), np.float64(966.4108276367188))","(np.float64(985.480712890625), np.float64(976.6077270507812))","(np.float64(911.7177734375), np.float64(988.4644775390625))","(np.float64(989.5712280273438), np.float64(1002.5216064453125))","(np.float64(925.8648071289062), np.float64(1008.779541015625))"
6,2,labels_v001_129_08_23_21_ Cage B_ 2_Virgin_sub0_162_186_succesful_analysis,"(np.float64(975.3502197265625), np.float64(920.7744140625))","(np.float64(893.4871826171875), np.float64(929.0562133789062))","(np.float64(981.2806396484375), np.float64(933.1664428710938))","(np.float64(893.2760009765625), np.float64(943.32080078125))","(np.float64(983.4432373046875), np.float64(953.2161865234375))","(np.float64(897.629150390625), np.float64(966.9050903320312))","(np.float64(985.3192138671875), np.float64(976.8053588867188))","(np.float64(911.4575805664062), np.float64(988.9835205078125))","(np.float64(989.3624267578125), np.float64(1002.8418579101562))","(np.float64(925.609375), np.float64(1009.3157958984375))"
7,2,labels_v001_129_08_23_21_ Cage B_ 2_Virgin_sub0_162_186_succesful_analysis,"(np.float64(975.1946411132812), np.float64(921.0366821289062))","(np.float64(893.4014892578125), np.float64(929.1215209960938))","(np.float64(981.1130981445312), np.float64(933.4075927734375))","(np.float64(891.8174438476562), np.float64(943.4222412109375))","(np.float64(983.2278442382812), np.float64(953.4492797851562))","(np.float64(897.537841796875), np.float64(966.9791870117188))","(np.float64(985.1737060546875), np.float64(977.0480346679688))","(np.float64(911.4115600585938), np.float64(989.0149536132812))","(np.float64(989.1799926757812), np.float64(1003.0697631835938))","(np.float64(925.5332641601562), np.float64(1009.3552856445312))"
8,2,labels_v001_129_08_23_21_ Cage B_ 2_Virgin_sub0_162_186_succesful_analysis,"(np.float64(975.2691650390625), np.float64(920.4628295898438))","(np.float64(893.4808959960938), np.float64(928.6965942382812))","(np.float64(981.1868896484375), np.float64(932.8651123046875))","(np.float64(891.8875732421875), np.float64(942.9827270507812))","(np.float64(983.3263549804688), np.float64(952.9197998046875))","(np.float64(897.6239624023438), np.float64(966.5567016601562))","(np.float64(985.2423095703125), np.float64(976.5191650390625))","(np.float64(911.4755859375), np.float64(988.6270751953125))","(np.float64(989.2447509765625), np.float64(1002.5340576171875))","(np.float64(925.6231689453125), np.float64(1008.98876953125))"
9,2,labels_v001_129_08_23_21_ Cage B_ 2_Virgin_sub0_162_186_succesful_analysis,"(np.float64(975.2884521484375), np.float64(920.705322265625))","(np.float64(893.5484619140625), np.float64(928.8570556640625))","(np.float64(981.248046875), np.float64(933.08447265625))","(np.float64(891.9547119140625), np.float64(943.1444091796875))","(np.float64(983.3414306640625), np.float64(953.1453247070312))","(np.float64(897.6777954101562), np.float64(966.7167358398438))","(np.float64(985.2632446289062), np.float64(976.736572265625))","(np.float64(911.5419311523438), np.float64(988.772216796875))","(np.float64(989.3262939453125), np.float64(1002.7053833007812))","(np.float64(925.6971435546875), np.float64(1009.1293334960938))"
