frame,condition,filename,thorax_mosquito1,thorax_mosquito2,abdo1_mosquito1,abdo1_mosquito2,abdo2_mosquito1,abdo2_mosquito2,abdo3_mosquito1,abdo3_mosquito2,abdo4_mosquito1,abdo4_mosquito2
0,0,labels_v001_156_09_13_21_ Cage Wo_ 2_Virgin_sub2_308_310_analysis,"(np.float64(868.1839599609375), np.float64(892.8054809570312))","(np.float64(948.4805297851562), np.float64(905.17626953125))","(np.float64(860.3780517578125), np.float64(906.7210693359375))","(np.float64(956.4080200195312), np.float64(917.0772705078125))","(np.float64(856.5125122070312), np.float64(926.97509765625))","(np.float64(964.2872314453125), np.float64(935.228271484375))","(np.float64(860.271240234375), np.float64(952.6985473632812))","(np.float64(972.4284057617188), np.float64(956.9186401367188))","(np.float64(868.4402465820312), np.float64(976.9266357421875))","(np.float64(986.651611328125), np.float64(981.1085205078125))"
1,0,labels_v001_156_09_13_21_ Cage Wo_ 2_Virgin_sub2_308_310_analysis,"(np.float64(880.2255249023438), np.float64(896.7884521484375))","(np.float64(977.8668212890625), np.float64(931.1758422851562))","(np.float64(872.234375), np.float64(908.8575439453125))","(np.float64(981.6342163085938), np.float64(945.5173950195312))","(np.float64(870.0291748046875), np.float64(932.5984497070312))","(np.float64(985.6844482421875), np.float64(967.0950927734375))","(np.float64(876.058837890625), np.float64(956.6731567382812))","(np.float64(991.5244750976562), np.float64(987.6511840820312))","(np.float64(885.9776000976562), np.float64(977.093505859375))","(np.float64(1001.8236083984375), np.float64(1011.2755126953125))"
2,0,labels_v001_156_09_13_21_ Cage Wo_ 2_Virgin_sub2_308_310_analysis,"(np.float64(910.1349487304688), np.float64(895.8319091796875))","(np.float64(998.6296997070312), np.float64(912.9719848632812))","(np.float64(904.0208740234375), np.float64(909.873779296875))","(np.float64(1006.7319946289062), np.float64(925.09130859375))","(np.float64(903.864501953125), np.float64(931.906982421875))","(np.float64(1014.8665161132812), np.float64(945.0824584960938))","(np.float64(911.7383422851562), np.float64(955.7269287109375))","(np.float64(1024.62890625), np.float64(965.0736694335938))","(np.float64(923.662109375), np.float64(978.0125122070312))","(np.float64(1040.7171630859375), np.float64(984.9742431640625))"
3,0,labels_v001_156_09_13_21_ Cage Wo_ 2_Virgin_sub2_308_310_analysis,"(np.float64(895.6961669921875), np.float64(893.5697021484375))","(np.float64(981.8828125), np.float64(910.8750610351562))","(np.float64(889.4814453125), np.float64(907.547119140625))","(np.float64(988.1696166992188), np.float64(925.0443115234375))","(np.float64(887.5567626953125), np.float64(929.3301391601562))","(np.float64(992.168701171875), np.float64(946.6499633789062))","(np.float64(893.35791015625), np.float64(953.2755737304688))","(np.float64(999.9796752929688), np.float64(968.6243896484375))","(np.float64(905.27099609375), np.float64(975.644775390625))","(np.float64(1012.0046997070312), np.float64(986.7808227539062))"
4,0,labels_v001_156_09_13_21_ Cage Wo_ 2_Virgin_sub2_308_310_analysis,"(np.float64(881.7158813476562), np.float64(892.8707885742188))","(np.float64(962.3245239257812), np.float64(911.974365234375))","(np.float64(875.2694702148438), np.float64(906.731201171875))","(np.float64(968.4569702148438), np.float64(925.915771484375))","(np.float64(871.6929321289062), np.float64(928.607421875))","(np.float64(972.3552856445312), np.float64(946.023681640625))","(np.float64(877.3695068359375), np.float64(952.65869140625))","(np.float64(976.249755859375), np.float64(968.0308227539062))","(np.float64(887.4714965820312), np.float64(975.0272827148438))","(np.float64(984.6069946289062), np.float64(990.2727661132812))"
5,0,labels_v001_156_09_13_21_ Cage Wo_ 2_Virgin_sub2_308_310_analysis,"(np.float64(875.6637573242188), np.float64(893.31396484375))","(np.float64(951.618408203125), np.float64(907.9117431640625))","(np.float64(867.5626220703125), np.float64(907.1180419921875))","(np.float64(957.3848266601562), np.float64(921.99462890625))","(np.float64(865.2945556640625), np.float64(927.5255737304688))","(np.float64(959.6061401367188), np.float64(943.7365112304688))","(np.float64(869.39501953125), np.float64(953.0590209960938))","(np.float64(961.3493041992188), np.float64(967.564453125))","(np.float64(879.552490234375), np.float64(977.0423583984375))","(np.float64(969.5106201171875), np.float64(991.70654296875))"
6,0,labels_v001_156_09_13_21_ Cage Wo_ 2_Virgin_sub2_308_310_analysis,"(np.float64(898.988037109375), np.float64(896.4144287109375))","(np.float64(973.359130859375), np.float64(903.8847045898438))","(np.float64(892.6008911132812), np.float64(910.2093505859375))","(np.float64(979.4033203125), np.float64(917.8338012695312))","(np.float64(890.7831420898438), np.float64(932.2374877929688))","(np.float64(983.2075805664062), np.float64(939.640380859375))","(np.float64(896.8328247070312), np.float64(956.2396240234375))","(np.float64(984.9769897460938), np.float64(963.6578369140625))","(np.float64(908.65673828125), np.float64(978.4536743164062))","(np.float64(993.2230224609375), np.float64(985.8309936523438))"
7,0,labels_v001_156_09_13_21_ Cage Wo_ 2_Virgin_sub2_308_310_analysis,"(np.float64(906.875732421875), np.float64(896.1892700195312))","(np.float64(980.5792236328125), np.float64(901.295654296875))","(np.float64(899.1443481445312), np.float64(910.0133056640625))","(np.float64(986.796630859375), np.float64(915.14599609375))","(np.float64(898.8735961914062), np.float64(930.5390625))","(np.float64(990.5762329101562), np.float64(937.1492919921875))","(np.float64(904.9832153320312), np.float64(956.03564453125))","(np.float64(992.442138671875), np.float64(961.071044921875))","(np.float64(917.0452880859375), np.float64(978.2427978515625))","(np.float64(1002.40283203125), np.float64(983.1206665039062))"
8,0,labels_v001_156_09_13_21_ Cage Wo_ 2_Virgin_sub2_308_310_analysis,"(np.float64(895.4530639648438), np.float64(893.88134765625))","(np.float64(966.5247802734375), np.float64(901.391845703125))","(np.float64(889.0612182617188), np.float64(907.746826171875))","(np.float64(972.4866943359375), np.float64(915.4224243164062))","(np.float64(887.1767578125), np.float64(929.628173828125))","(np.float64(974.5169677734375), np.float64(937.34375))","(np.float64(893.2138061523438), np.float64(953.57470703125))","(np.float64(976.20556640625), np.float64(961.1483764648438))","(np.float64(903.473388671875), np.float64(975.9065551757812))","(np.float64(982.452880859375), np.float64(981.1781005859375))"
9,0,labels_v001_156_09_13_21_ Cage Wo_ 2_Virgin_sub2_308_310_analysis,"(np.float64(879.811767578125), np.float64(896.4296875))","(np.float64(949.9161376953125), np.float64(903.9481201171875))","(np.float64(870.242431640625), np.float64(908.4932861328125))","(np.float64(955.9411010742188), np.float64(916.1526489257812))","(np.float64(869.8111572265625), np.float64(932.2312622070312))","(np.float64(956.0958251953125), np.float64(940.0347290039062))","(np.float64(875.8422241210938), np.float64(956.3162841796875))","(np.float64(955.9378051757812), np.float64(963.8333740234375))","(np.float64(884.1552734375), np.float64(976.6656494140625))","(np.float64(960.2040405273438), np.float64(982.2425537109375))"
